Human;Flair_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Flair_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none
1.5;0.8002079236317805;0.8245023380133183
3.6;0.8968250328500997;0.8965564124934771
3.0;0.9648191980610951;0.9721111685557016
3.0;0.9673801593256578;0.9686191141282038
5.0;0.9695002483457278;0.9694260479516894
3.5;0.7852853043475374;0.7720147604947061
0.0;0.7659697122138602;0.7620615353790928
4.0;0.8882327003223787;0.912377462651614
4.5;0.9843634747250984;0.9801947499396011
3.0;0.9321475136779553;0.9354094657583878
3.5;0.9307107934392576;0.9322214280168781
4.0;0.9721738426236733;0.9677175986537286
3.0;0.9679597051507056;0.9638164492537613
3.0;0.8748753281093726;0.875113803652028
3.5;0.9606062184113197;0.9605124646015676
2.5;0.9088735020099685;0.9080635896187116
3.5;0.9599698235682521;0.9576514494970897
3.5;0.8243942753967628;0.8074277203290705
3.0;0.9334549018351069;0.9292013834528206
4.5;0.8116932235083872;0.8223664874660637
2.5;0.8463280604561052;0.8399410124282303
3.5;0.8164267172114072;0.8187069332748472
3.0;0.9335824989465491;0.9342555232083216
2.5;0.9324486199714416;0.9218488030709483
4.0;0.8821308705378833;0.8761232278512228
3.5;0.930276693678445;0.9211190155756321
3.5;0.8421128908332867;0.8428712754873455
3.0;0.9587360603151952;0.9545466490840558
2.5;0.9750802724973407;0.9678818140118002
4.0;0.9430327274316929;0.9448224819189972
3.5;0.9028842455541817;0.8944056232478415
2.5;0.7566639513010656;0.7779532972037357
2.5;0.9516473794558928;0.95058402109323
5.0;0.9710008122968771;0.9694862966406358
4.25;0.9377671680605149;0.9410542553755251
2.5;0.8793286097669145;0.879705279798388
2.95;0.968209882369192;0.9674284237002675
3.0;0.9652668025287374;0.9652919812250683
3.45;0.9825372377785342;0.9832721385181378
2.5;0.9589088313400916;0.9579740026335819
0.5;0.8604851521520994;0.8572089016886444
4.5;0.85938156853799;0.8585577474822488
2.0;0.8554145702435222;0.8505953870800509
2.0;0.8729310589709932;0.8501523086398075
3.5;0.9821178466066327;0.9819999130662274
3.5;0.9459380104933963;0.9413475065562729
4.0;0.979276592900242;0.9792484050085817
3.5;0.972744282218582;0.9720072027682057
4.0;0.9751646979354387;0.9791492537645055
2.5;0.7857556239865505;0.778813547554282
3.0;0.929202584221094;0.9327240415518444
3.0;0.8859212491898405;0.883470667163234
3.0;0.8276210624937756;0.8296923901614268
1.0;0.6248493408248177;0.6220693951554477
2.0;0.8810244754276091;0.8854524588432593
2.0;0.7746039812984555;0.7780791375590066
4.5;0.9754620553358605;0.9755203566303934
4.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
4.15;0.0;0.0
2.5;0.0;0.0
3.5;0.0;0.0
4.0;0.0;0.0
5.0;0.0;0.0
4.8;0.0;0.0
0.0;0.0;0.0
4.6;0.0;0.0
3.0;0.0;0.0
2.7;0.0;0.0
3.6;0.0;0.0
3.75;0.0;0.0
3.65;0.0;0.0
0.0;0.0;0.0
3.0;0.0;0.0
4.75;0.0;0.0
3.6;0.0;0.0
3.5;0.0;0.0
2.75;0.0;0.0
5.0;0.0;0.0
4.0;0.0;0.0
3.0;0.0;0.0
3.5;0.0;0.0
3.35;0.0;0.0
3.2;0.0;0.0
3.6;0.0;0.0
3.75;0.0;0.0
4.0;0.0;0.0
3.75;0.0;0.0
3.5;0.0;0.0
3.5;0.0;0.0
4.25;0.0;0.0
0.0;0.0;0.0
3.5;0.0;0.0
2.75;0.0;0.0
5.0;0.0;0.0
3.75;0.0;0.0
3.45;0.0;0.0
3.0;0.0;0.0
2.25;0.0;0.0
3.25;0.0;0.0
4.2;0.0;0.0
4.25;0.0;0.0
4.4;0.0;0.0
2.5;0.0;0.0
1.75;0.0;0.0
3.5;0.0;0.0
3.5;0.0;0.0
5.0;0.0;0.0
3.95;0.0;0.0
3.5;0.0;0.0
3.25;0.0;0.0
4.5;0.0;0.0
0.0;0.0;0.0
3.1;0.0;0.0
3.5;0.0;0.0
4.25;0.0;0.0
2.75;0.0;0.0
3.5;0.0;0.0
4.5;0.0;0.0
3.5;0.0;0.0
2.9;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
4.0;0.0;0.0
0.0;0.0;0.0
3.75;0.0;0.0
3.0;0.0;0.0
2.5;0.0;0.0
3.5;0.0;0.0
4.0;0.0;0.0
4.5;0.0;0.0
3.5;0.0;0.0
2.5;0.0;0.0
3.75;0.0;0.0
3.5;0.0;0.0
3.0;0.0;0.0
3.9;0.0;0.0
3.25;0.0;0.0
3.75;0.0;0.0
3.4;0.0;0.0
4.75;0.0;0.0
3.5;0.0;0.0
3.75;0.0;0.0
3.25;0.0;0.0
0.5;0.0;0.0
0.5;0.0;0.0
3.75;0.0;0.0
3.25;0.0;0.0
2.5;0.0;0.0
4.95;0.0;0.0
0.0;0.0;0.0
3.4;0.0;0.0
3.0;0.0;0.0
3.5;0.0;0.0
4.25;0.0;0.0
3.0;0.0;0.0
3.9;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
3.5;0.0;0.0
3.25;0.0;0.0
4.45;0.0;0.0
1.5;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
3.9;0.0;0.0
2.9;0.0;0.0
2.0;0.0;0.0
3.75;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
1.5;0.0;0.0
2.4;0.0;0.0
3.0;0.0;0.0
0.0;0.0;0.0
3.5;0.0;0.0
3.5;0.0;0.0
3.75;0.0;0.0
4.9;0.0;0.0
1.25;0.0;0.0
3.0;0.0;0.0
3.75;0.0;0.0
2.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
2.1;0.0;0.0
3.0;0.0;0.0
1.5;0.0;0.0
4.75;0.0;0.0
3.6;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
1.5;0.0;0.0
0.0;0.0;0.0
3.9;0.0;0.0
4.45;0.0;0.0
0.0;0.0;0.0
3.0;0.0;0.0
3.6;0.0;0.0
3.5;0.0;0.0
3.45;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.5;0.0;0.0
4.2;0.0;0.0
3.25;0.0;0.0
2.0;0.0;0.0
0.0;0.0;0.0
4.25;0.0;0.0
4.25;0.0;0.0
3.0;0.0;0.0
1.5;0.0;0.0
4.25;0.0;0.0
3.5;0.0;0.0
3.75;0.0;0.0
3.75;0.0;0.0
3.75;0.0;0.0
3.5;0.0;0.0
4.25;0.0;0.0
3.0;0.0;0.0
3.5;0.0;0.0
3.35;0.0;0.0
3.25;0.0;0.0
4.4;0.0;0.0
5.0;0.0;0.0
4.4;0.0;0.0
0.0;0.0;0.0
3.5;0.0;0.0
3.9;0.0;0.0
5.0;0.0;0.0
0.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
4.25;0.0;0.0
0.0;0.0;0.0
3.5;0.0;0.0
3.1;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.75;0.0;0.0
0.5;0.0;0.0
2.5;0.0;0.0
3.0;0.0;0.0
3.75;0.0;0.0
3.5;0.0;0.0
3.9;0.0;0.0
2.75;0.0;0.0
3.0;0.0;0.0
4.4;0.0;0.0
2.0;0.0;0.0
3.5;0.0;0.0
3.4;0.0;0.0
4.95;0.0;0.0
3.75;0.0;0.0
0.0;0.0;0.0
3.75;0.0;0.0
2.9;0.0;0.0
4.75;0.0;0.0
4.9;0.0;0.0
4.25;0.0;0.0
3.9;0.0;0.0
1.95;0.0;0.0
3.75;0.0;0.0
4.25;0.0;0.0
3.0;0.0;0.0
2.25;0.0;0.0
2.5;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
4.0;0.0;0.0
4.75;0.0;0.0
3.0;0.0;0.0
3.4;0.0;0.0
3.4;0.0;0.0
0.5;0.0;0.0
1.9;0.0;0.0
4.5;0.0;0.0
3.2;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
3.45;0.0;0.0
3.7;0.0;0.0
3.5;0.0;0.0
2.75;0.0;0.0
3.1;0.0;0.0
3.4;0.0;0.0
3.25;0.0;0.0
3.35;0.0;0.0
4.9;0.0;0.0
3.5;0.0;0.0
4.65;0.0;0.0
4.75;0.0;0.0
4.7;0.0;0.0
3.5;0.0;0.0
3.25;0.0;0.0
1.5;0.0;0.0
4.2;0.0;0.0
5.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
5.0;0.0;0.0
0.0;0.0;0.0
3.5;0.0;0.0
3.75;0.0;0.0
4.5;0.0;0.0
3.7;0.0;0.0
3.25;0.0;0.0
4.25;0.0;0.0
2.0;0.0;0.0
4.0;0.0;0.0
3.75;0.0;0.0
3.5;0.0;0.0
3.0;0.0;0.0
4.95;0.0;0.0
4.0;0.0;0.0
4.0;0.0;0.0
4.9;0.0;0.0
4.9;0.0;0.0
3.7;0.0;0.0
4.0;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
2.25;0.0;0.0
3.0;0.0;0.0
4.0;0.0;0.0
3.4;0.0;0.0
2.9;0.0;0.0
3.25;0.0;0.0
2.5;0.0;0.0
3.7;0.0;0.0
3.25;0.0;0.0
0.5;0.0;0.0
2.75;0.0;0.0
4.0;0.0;0.0
1.75;0.0;0.0
4.0;0.0;0.0
3.45;0.0;0.0
3.4;0.0;0.0
3.0;0.0;0.0
4.25;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.5;0.0;0.0
3.25;0.0;0.0
3.45;0.0;0.0
4.6;0.0;0.0
4.25;0.0;0.0
1.5;0.0;0.0
2.5;0.0;0.0
4.75;0.0;0.0
4.4;0.0;0.0
0.0;0.0;0.0
3.25;0.0;0.0
0.5;0.0;0.0
3.4;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
1.5;0.0;0.0
3.2;0.0;0.0
0.0;0.0;0.0
3.0;0.0;0.0
3.4;0.0;0.0
3.25;0.0;0.0
3.5;0.0;0.0
1.5;0.0;0.0
3.0;0.0;0.0
4.9;0.0;0.0
3.45;0.0;0.0
4.25;0.0;0.0
4.5;0.0;0.0
3.0;0.0;0.0
3.5;0.0;0.0
2.25;0.0;0.0
4.25;0.0;0.0
3.4;0.0;0.0
3.75;0.0;0.0
4.25;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
3.65;0.0;0.0
2.75;0.0;0.0
1.5;0.0;0.0
3.0;0.0;0.0
4.25;0.0;0.0
3.5;0.0;0.0
3.0;0.0;0.0
2.0;0.0;0.0
2.5;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
4.0;0.0;0.0
3.35;0.0;0.0
4.25;0.0;0.0
4.25;0.0;0.0
3.45;0.0;0.0
4.25;0.0;0.0
3.0;0.0;0.0
3.45;0.0;0.0
0.0;0.0;0.0
4.2;0.0;0.0
0.0;0.0;0.0
3.0;0.0;0.0
4.75;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
3.65;0.0;0.0
3.5;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
3.4;0.0;0.0
3.25;0.0;0.0
4.25;0.0;0.0
3.4;0.0;0.0
3.0;0.0;0.0
4.75;0.0;0.0
5.0;0.0;0.0
4.5;0.0;0.0
3.0;0.0;0.0
4.2;0.0;0.0
3.25;0.0;0.0
4.25;0.0;0.0
0.5;0.0;0.0
3.95;0.0;0.0
3.95;0.0;0.0
1.75;0.0;0.0
3.95;0.0;0.0
4.25;0.0;0.0
3.25;0.0;0.0
4.2;0.0;0.0
2.95;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
0.0;0.0;0.0
4.9;0.0;0.0
2.9;0.0;0.0
2.0;0.0;0.0
1.75;0.0;0.0
3.65;0.0;0.0
2.5;0.0;0.0
0.0;0.0;0.0
3.0;0.0;0.0
5.0;0.0;0.0
2.25;0.0;0.0
2.5;0.0;0.0
3.0;0.0;0.0
2.5;0.0;0.0
4.5;0.0;0.0
3.45;0.0;0.0
4.2;0.0;0.0
3.95;0.0;0.0
4.4;0.0;0.0
4.15;0.0;0.0
3.25;0.0;0.0
0.5;0.0;0.0
4.15;0.0;0.0
3.25;0.0;0.0
3.4;0.0;0.0
2.75;0.0;0.0
4.85;0.0;0.0
1.0;0.0;0.0
4.25;0.0;0.0
1.25;0.0;0.0
2.75;0.0;0.0
3.15;0.0;0.0
5.0;0.0;0.0
0.0;0.0;0.0
3.4;0.0;0.0
2.75;0.0;0.0
3.2;0.0;0.0
5.0;0.0;0.0
3.5;0.0;0.0
3.0;0.0;0.0
3.15;0.0;0.0
4.25;0.0;0.0
2.7;0.0;0.0
4.75;0.0;0.0
3.5;0.0;0.0
0.0;0.0;0.0
4.0;0.0;0.0
3.25;0.0;0.0
4.75;0.0;0.0
0.5;0.0;0.0
3.5;0.0;0.0
3.25;0.0;0.0
2.25;0.0;0.0
4.2;0.0;0.0
3.75;0.0;0.0
3.7;0.0;0.0
3.25;0.0;0.0
3.45;0.0;0.0
4.9;0.0;0.0
4.75;0.0;0.0
4.9;0.0;0.0
0.5;0.0;0.0
4.25;0.0;0.0
3.75;0.0;0.0
3.45;0.0;0.0
3.95;0.0;0.0
2.95;0.0;0.0
4.0;0.0;0.0
3.25;0.0;0.0
0.0;0.0;0.0
3.25;0.0;0.0
0.0;0.0;0.0
2.75;0.0;0.0
4.25;0.0;0.0
3.85;0.0;0.0
3.5;0.0;0.0
3.25;0.0;0.0
3.55;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
4.0;0.0;0.0
3.4;0.0;0.0
0.0;0.0;0.0
3.5;0.0;0.0
1.0;0.0;0.0
3.45;0.0;0.0
0.0;0.0;0.0
3.25;0.0;0.0
5.0;0.0;0.0
3.25;0.0;0.0
3.4;0.0;0.0
4.25;0.0;0.0
3.45;0.0;0.0
4.25;0.0;0.0
4.0;0.0;0.0
3.0;0.0;0.0
0.5;0.0;0.0
3.75;0.0;0.0
3.25;0.0;0.0
3.5;0.0;0.0
5.0;0.0;0.0
3.75;0.0;0.0
2.5;0.0;0.0
1.0;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
0.0;0.0;0.0
3.65;0.0;0.0
4.4;0.0;0.0
3.25;0.0;0.0
4.45;0.0;0.0
3.4;0.0;0.0
0.0;0.0;0.0
3.0;0.0;0.0
1.25;0.0;0.0
4.0;0.0;0.0
4.15;0.0;0.0
3.5;0.0;0.0
2.75;0.0;0.0
4.75;0.0;0.0
5.0;0.0;0.0
3.7;0.0;0.0
0.0;0.0;0.0
4.4;0.0;0.0
3.2;0.0;0.0
3.25;0.0;0.0
4.85;0.0;0.0
2.5;0.0;0.0
2.0;0.0;0.0
4.25;0.0;0.0
5.0;0.0;0.0
3.4;0.0;0.0
2.65;0.0;0.0
3.9;0.0;0.0
5.0;0.0;0.0
4.7;0.0;0.0
1.75;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.65;0.0;0.0
2.25;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
3.7;0.0;0.0
2.0;0.0;0.0
3.7;0.0;0.0
3.45;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
4.0;0.0;0.0
3.25;0.0;0.0
2.75;0.0;0.0
2.25;0.0;0.0
1.75;0.0;0.0
2.0;0.0;0.0
0.0;0.0;0.0
2.0;0.0;0.0
3.0;0.0;0.0
1.25;0.0;0.0
0.0;0.0;0.0
3.4;0.0;0.0
3.0;0.0;0.0
1.25;0.0;0.0
3.65;0.0;0.0
3.7;0.0;0.0
2.0;0.0;0.0
0.0;0.0;0.0
4.75;0.0;0.0
4.5;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
2.9;0.0;0.0
4.0;0.0;0.0
5.0;0.0;0.0
3.7;0.0;0.0
4.25;0.0;0.0
3.95;0.0;0.0
3.75;0.0;0.0
2.5;0.0;0.0
3.0;0.0;0.0
5.0;0.0;0.0
3.5;0.0;0.0
4.15;0.0;0.0
1.5;0.0;0.0
3.4;0.0;0.0
3.0;0.0;0.0
2.0;0.0;0.0
3.15;0.0;0.0
4.4;0.0;0.0
2.25;0.0;0.0
2.9;0.0;0.0
2.75;0.0;0.0
1.75;0.0;0.0
2.0;0.0;0.0
4.4;0.0;0.0
3.0;0.0;0.0
5.0;0.0;0.0
3.25;0.0;0.0
3.5;0.0;0.0
2.9;0.0;0.0
2.75;0.0;0.0
3.65;0.0;0.0
3.4;0.0;0.0
3.25;0.0;0.0
0.5;0.0;0.0
4.5;0.0;0.0
4.25;0.0;0.0
2.75;0.0;0.0
3.8;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
3.65;0.0;0.0
4.9;0.0;0.0
0.0;0.0;0.0
3.25;0.0;0.0
3.45;0.0;0.0
4.75;0.0;0.0
3.4;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
1.0;0.0;0.0
0.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
4.85;0.0;0.0
3.0;0.0;0.0
2.25;0.0;0.0
2.75;0.0;0.0
4.0;0.0;0.0
1.0;0.0;0.0
1.5;0.0;0.0
3.0;0.0;0.0
2.4;0.0;0.0
3.0;0.0;0.0
1.5;0.0;0.0
3.0;0.0;0.0
2.5;0.0;0.0
5.0;0.0;0.0
3.25;0.0;0.0
4.9;0.0;0.0
4.35;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
4.25;0.0;0.0
3.25;0.0;0.0
3.95;0.0;0.0
1.65;0.0;0.0
3.0;0.0;0.0
3.45;0.0;0.0
2.0;0.0;0.0
3.5;0.0;0.0
2.75;0.0;0.0
4.25;0.0;0.0
2.5;0.0;0.0
2.75;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
2.75;0.0;0.0
3.9;0.0;0.0
3.25;0.0;0.0
3.9;0.0;0.0
3.0;0.0;0.0
1.0;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
1.5;0.0;0.0
3.9;0.0;0.0
1.75;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
4.25;0.0;0.0
2.0;0.0;0.0
3.9;0.0;0.0
4.75;0.0;0.0
3.25;0.0;0.0
3.5;0.0;0.0
3.75;0.0;0.0
3.75;0.0;0.0
3.4;0.0;0.0
3.15;0.0;0.0
3.4;0.0;0.0
3.0;0.0;0.0
1.0;0.0;0.0
3.5;0.0;0.0
3.25;0.0;0.0
2.0;0.0;0.0
2.5;0.0;0.0
2.9;0.0;0.0
1.75;0.0;0.0
2.9;0.0;0.0
3.25;0.0;0.0
4.5;0.0;0.0
3.8;0.0;0.0
4.5;0.0;0.0
3.7;0.0;0.0
3.0;0.0;0.0
3.85;0.0;0.0
0.5;0.0;0.0
4.2;0.0;0.0
4.4;0.0;0.0
2.5;0.0;0.0
4.25;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
5.0;0.0;0.0
4.0;0.0;0.0
4.0;0.0;0.0
0.0;0.0;0.0
3.75;0.0;0.0
4.75;0.0;0.0
3.65;0.0;0.0
2.75;0.0;0.0
4.2;0.0;0.0
2.5;0.0;0.0
2.5;0.0;0.0
3.25;0.0;0.0
2.0;0.0;0.0
4.35;0.0;0.0
4.0;0.0;0.0
0.0;0.0;0.0
3.25;0.0;0.0
4.2;0.0;0.0
0.0;0.0;0.0
3.85;0.0;0.0
2.75;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
2.5;0.0;0.0
3.65;0.0;0.0
4.4;0.0;0.0
4.0;0.0;0.0
4.2;0.0;0.0
4.4;0.0;0.0
3.9;0.0;0.0
4.9;0.0;0.0
4.5;0.0;0.0
4.25;0.0;0.0
2.5;0.0;0.0
4.5;0.0;0.0
4.35;0.0;0.0
3.25;0.0;0.0
1.0;0.0;0.0
2.5;0.0;0.0
3.4;0.0;0.0
2.9;0.0;0.0
4.05;0.0;0.0
3.45;0.0;0.0
0.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
4.9;0.0;0.0
3.0;0.0;0.0
0.75;0.0;0.0
3.4;0.0;0.0
2.5;0.0;0.0
2.75;0.0;0.0
3.95;0.0;0.0
3.8;0.0;0.0
3.8;0.0;0.0
3.5;0.0;0.0
3.0;0.0;0.0
2.75;0.0;0.0
3.25;0.0;0.0
3.45;0.0;0.0
3.25;0.0;0.0
3.75;0.0;0.0
3.25;0.0;0.0
2.5;0.0;0.0
3.8;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
2.5;0.0;0.0
0.0;0.0;0.0
3.25;0.0;0.0
2.9;0.0;0.0
0.0;0.0;0.0
3.45;0.0;0.0
3.5;0.0;0.0
1.5;0.0;0.0
2.25;0.0;0.0
4.9;0.0;0.0
3.25;0.0;0.0
4.25;0.0;0.0
2.9;0.0;0.0
0.5;0.0;0.0
2.25;0.0;0.0
4.5;0.0;0.0
4.25;0.0;0.0
4.9;0.0;0.0
3.25;0.0;0.0
4.5;0.0;0.0
3.45;0.0;0.0
2.75;0.0;0.0
3.75;0.0;0.0
4.2;0.0;0.0
4.2;0.0;0.0
1.5;0.0;0.0
1.0;0.0;0.0
3.25;0.0;0.0
3.5;0.0;0.0
3.45;0.0;0.0
3.0;0.0;0.0
2.75;0.0;0.0
3.0;0.0;0.0
1.0;0.0;0.0
3.0;0.0;0.0
2.9;0.0;0.0
4.15;0.0;0.0
3.25;0.0;0.0
4.4;0.0;0.0
3.7;0.0;0.0
4.35;0.0;0.0
3.25;0.0;0.0
3.4;0.0;0.0
3.75;0.0;0.0
2.75;0.0;0.0
3.0;0.0;0.0
3.75;0.0;0.0
2.75;0.0;0.0
3.25;0.0;0.0
3.75;0.0;0.0
4.25;0.0;0.0
2.95;0.0;0.0
0.0;0.0;0.0
2.75;0.0;0.0
2.5;0.0;0.0
4.9;0.0;0.0
3.5;0.0;0.0
0.5;0.0;0.0
3.4;0.0;0.0
1.75;0.0;0.0
2.5;0.0;0.0
2.25;0.0;0.0
2.5;0.0;0.0
3.5;0.0;0.0
1.5;0.0;0.0
3.75;0.0;0.0
3.0;0.0;0.0
3.45;0.0;0.0
5.0;0.0;0.0
1.0;0.0;0.0
4.9;0.0;0.0
3.25;0.0;0.0
3.25;0.0;0.0
3.4;0.0;0.0
3.25;0.0;0.0
4.0;0.0;0.0
3.25;0.0;0.0
3.9;0.0;0.0
3.75;0.0;0.0
3.9;0.0;0.0
3.7;0.0;0.0
4.25;0.0;0.0
4.0;0.0;0.0
4.25;0.0;0.0
2.25;0.0;0.0
3.0;0.0;0.0
0.0;0.0;0.0
3.45;0.0;0.0
3.45;0.0;0.0
3.25;0.0;0.0
0.0;0.0;0.0
4.15;0.0;0.0
5.0;0.0;0.0
3.9;0.0;0.0
3.25;0.0;0.0
1.45;0.0;0.0
3.4;0.0;0.0
3.25;0.0;0.0
0.0;0.0;0.0
1.25;0.0;0.0
4.3;0.0;0.0
3.7;0.0;0.0
3.25;0.0;0.0
3.95;0.0;0.0
3.0;0.0;0.0
5.0;0.0;0.0
3.0;0.0;0.0
3.4;0.0;0.0
4.35;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.0;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
2.5;0.0;0.0
3.0;0.0;0.0
0.0;0.0;0.0
4.0;0.0;0.0
3.9;0.0;0.0
4.5;0.0;0.0
3.4;0.0;0.0
4.25;0.0;0.0
3.45;0.0;0.0
4.0;0.0;0.0
4.4;0.0;0.0
4.4;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
2.5;0.0;0.0
3.45;0.0;0.0
2.75;0.0;0.0
4.9;0.0;0.0
4.0;0.0;0.0
4.9;0.0;0.0
3.9;0.0;0.0
4.9;0.0;0.0
3.9;0.0;0.0
1.75;0.0;0.0
4.0;0.0;0.0
5.0;0.0;0.0
4.25;0.0;0.0
3.4;0.0;0.0
3.25;0.0;0.0
3.0;0.0;0.0
2.75;0.0;0.0
2.5;0.0;0.0
3.25;0.0;0.0
2.5;0.0;0.0
0.0;0.0;0.0
3.25;0.0;0.0
4.25;0.0;0.0
3.75;0.0;0.0
3.9;0.0;0.0
4.5;0.0;0.0
3.4;0.0;0.0
4.25;0.0;0.0
0.0;0.0;0.0
4.25;0.0;0.0
2.9;0.0;0.0
1.75;0.0;0.0
2.75;0.0;0.0
4.75;0.0;0.0
3.9;0.0;0.0
3.5;0.0;0.0
3.45;0.0;0.0
3.75;0.0;0.0
4.75;0.0;0.0
4.25;0.0;0.0
3.25;0.0;0.0
3.9;0.0;0.0
4.2;0.0;0.0
4.25;0.0;0.0
3.4;0.0;0.0
2.75;0.0;0.0
2.0;0.0;0.0
1.65;0.0;0.0
2.75;0.0;0.0
3.5;0.0;0.0
3.0;0.0;0.0
3.9;0.0;0.0
3.25;0.0;0.0
4.0;0.0;0.0
3.9;0.0;0.0
3.95;0.0;0.0
2.75;0.0;0.0
3.0;0.0;0.0
2.5;0.0;0.0
3.0;0.0;0.0
2.5;0.0;0.0
2.75;0.0;0.0
2.75;0.0;0.0
4.5;0.0;0.0
3.9;0.0;0.0
3.4;0.0;0.0
4.0;0.0;0.0
4.85;0.0;0.0
0.0;0.0;0.0
4.9;0.0;0.0
3.5;0.0;0.0
3.25;0.0;0.0
1.25;0.0;0.0
3.15;0.0;0.0
