Human;Jaccard_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;Jaccard_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;Jaccard_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;Jaccard_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;BlockDistance_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;BlockDistance_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;BlockDistance_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;BlockDistance_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Levenshtein_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;Levenshtein_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;Levenshtein_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;Levenshtein_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Qgram_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;Qgram_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;Qgram_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;Qgram_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;LiMixed_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;LiMixed_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;LiMixed_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;LiMixed_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
3.0;0.23809523809523808;0.23809523809523808;0.23809523809523808;0.23809523809523808;0.32786887884140015;0.32786887884140015;0.32786887884140015;0.32786887884140015;0.33090909090909093;0.3308823529411765;0.3308823529411765;0.3308823529411765;0.5;0.5;0.5;0.5;0.383177570093458;0.3820754716981132;0.3820754716981132;0.3820754716981132;0.3087534582488965;0.3087534582488965;0.3087534582488965;0.3087534582488965
1.0;0.05405405405405406;0.05405405405405406;0.05405405405405406;0.05405405405405406;0.09090906381607056;0.09090906381607056;0.09090906381607056;0.09090906381607056;0.19999999999999996;0.19354838709677424;0.19354838709677424;0.19354838709677424;0.2;0.2;0.2;0.2;0.1351351351351351;0.13013698630136983;0.13013698630136983;0.13013698630136983;0.058722021951470346;0.058722021951470346;0.058722021951470346;0.058722021951470346
3.0;0.05555555555555555;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.10000002384185791;0.19999998807907104;0.19999998807907104;0.19999998807907104;0.2911392405063291;0.2987012987012987;0.2987012987012987;0.2987012987012987;0.1111111111111111;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.20645161290322578;0.23529411764705888;0.23529411764705888;0.23529411764705888;0.20655077234568148;0.25925540001515446;0.25925540001515446;0.25925540001515446
2.0;0.2;0.20930232558139536;0.20930232558139536;0.20454545454545456;0.35087716579437256;0.35087716579437256;0.35087716579437256;0.35087716579437256;0.27638190954773867;0.28717948717948716;0.28717948717948716;0.2857142857142857;0.375;0.391304347826087;0.391304347826087;0.375;0.360655737704918;0.36312849162011174;0.36312849162011174;0.37119113573407203;0.30659399382411145;0.31312959136065965;0.31312959136065965;0.30946095531688045
2.4;0.16666666666666666;0.21428571428571427;0.21428571428571427;0.21428571428571427;0.2777777910232544;0.34285712242126465;0.34285712242126465;0.34285712242126465;0.3173652694610778;0.3144654088050315;0.3144654088050315;0.30625;0.3333333333333333;0.42857142857142855;0.42857142857142855;0.42857142857142855;0.38636363636363635;0.3775100401606426;0.3775100401606426;0.38247011952191234;0.31100422402996564;0.3459509481327182;0.3459509481327182;0.3459509481327182
3.4;0.25806451612903225;0.25806451612903225;0.25806451612903225;0.25806451612903225;0.4390243887901306;0.4390243887901306;0.4390243887901306;0.4390243887901306;0.3935483870967742;0.3933333333333333;0.3933333333333333;0.3921568627450981;0.42105263157894735;0.42105263157894735;0.42105263157894735;0.42105263157894735;0.4475524475524476;0.4571428571428572;0.4571428571428572;0.4593639575971732;0.35334381966896866;0.35334381966896866;0.35334381966896866;0.35334381966896866
3.0;0.21428571428571427;0.25;0.25;0.25;0.35087716579437256;0.38596493005752563;0.38596493005752563;0.38596493005752563;0.22872340425531912;0.23369565217391308;0.2282608695652174;0.2282608695652174;0.4090909090909091;0.45454545454545453;0.45454545454545453;0.45454545454545453;0.3548387096774194;0.3571428571428571;0.35519125683060104;0.3571428571428571;0.31704560156622874;0.34034463651797225;0.34034463651797225;0.34034463651797225
2.0;0.1282051282051282;0.13513513513513514;0.13513513513513514;0.13513513513513514;0.21276593208312988;0.25531917810440063;0.25531917810440063;0.25531917810440063;0.2321428571428571;0.2331288343558282;0.22699386503067487;0.22560975609756095;0.2777777777777778;0.2777777777777778;0.2777777777777778;0.2777777777777778;0.23151125401929262;0.2325581395348837;0.23102310231023104;0.2295081967213115;0.14889587222676792;0.1536146374276839;0.1536146374276839;0.1536146374276839
3.2;0.28125;0.3;0.3;0.3;0.41860467195510864;0.4651162624359131;0.4651162624359131;0.4651162624359131;0.32352941176470584;0.3312883435582822;0.32727272727272727;0.33532934131736525;0.45;0.47368421052631576;0.47368421052631576;0.47368421052631576;0.4672897196261683;0.47896440129449835;0.4758842443729904;0.47770700636942676;0.419577504492491;0.4308451172982307;0.4308451172982307;0.4308451172982307
2.0;0.2;0.1951219512195122;0.19047619047619047;0.1951219512195122;0.305084764957428;0.3103448152542114;0.3103448152542114;0.3103448152542114;0.28428093645484953;0.2943262411347518;0.29328621908127206;0.29929577464788737;0.45;0.42105263157894735;0.42105263157894735;0.42105263157894735;0.31999999999999995;0.31775700934579443;0.31701631701631705;0.32018561484918795;0.2836782269790311;0.278652667805051;0.27592823317443865;0.278652667805051
3.0;0.10714285714285714;0.14814814814814814;0.14814814814814814;0.14814814814814814;0.17142856121063232;0.22857141494750977;0.22857141494750977;0.22857141494750977;0.291970802919708;0.2803030303030303;0.2803030303030303;0.28358208955223885;0.25;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3153153153153153;0.3098591549295775;0.3098591549295775;0.32258064516129037;0.19933992081941382;0.2324532297460399;0.2324532297460399;0.2324532297460399
1.2;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.11764705181121826;0.11764705181121826;0.11764705181121826;0.11764705181121826;0.2387096774193549;0.23529411764705888;0.23529411764705888;0.23376623376623373;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.13043478260869568;0.12389380530973448;0.12389380530973448;0.1228070175438597;0.06917144638660747;0.06917144638660747;0.06917144638660747;0.06917144638660747
3.4;0.14285714285714285;0.2631578947368421;0.23076923076923078;0.2631578947368421;0.2545454502105713;0.3999999761581421;0.3636363744735718;0.3999999761581421;0.385593220338983;0.39207048458149785;0.388646288209607;0.40086206896551724;0.2727272727272727;0.45454545454545453;0.4090909090909091;0.45454545454545453;0.40654205607476634;0.446078431372549;0.43961352657004826;0.4832535885167464;0.30964684036519935;0.3932710413659084;0.3723649911157312;0.3932710413659084
1.8;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1860465407371521;0.1860465407371521;0.1860465407371521;0.1860465407371521;0.31016042780748665;0.2994350282485876;0.30386740331491713;0.3131868131868132;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.29824561403508776;0.3151515151515152;0.31137724550898205;0.31547619047619047;0.16946930596096454;0.16946930596096454;0.16946930596096454;0.16946930596096454
3.6;0.18518518518518517;0.18518518518518517;0.18518518518518517;0.18518518518518517;0.2857142686843872;0.2857142686843872;0.2857142686843872;0.2857142686843872;0.3602941176470589;0.36363636363636365;0.36363636363636365;0.3656716417910447;0.35714285714285715;0.35714285714285715;0.35714285714285715;0.35714285714285715;0.29166666666666663;0.3090128755364807;0.3090128755364807;0.31355932203389836;0.25748519112671353;0.25748519112671353;0.25748519112671353;0.25748519112671353
2.0;0.08823529411764706;0.12121212121212122;0.12121212121212122;0.12121212121212122;0.1463414430618286;0.19512194395065308;0.19512194395065308;0.19512194395065308;0.23888888888888893;0.24852071005917165;0.24561403508771928;0.23699421965317924;0.21428571428571427;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.21126760563380287;0.19999999999999996;0.19852941176470584;0.20363636363636362;0.12706998238984296;0.1549338930186106;0.1549338930186106;0.1549338930186106
2.4;0.18604651162790697;0.18604651162790697;0.18604651162790697;0.18604651162790697;0.36666667461395264;0.36666667461395264;0.36666667461395264;0.36666667461395264;0.33574007220216606;0.3420074349442379;0.3394833948339483;0.34065934065934067;0.47058823529411764;0.47058823529411764;0.47058823529411764;0.47058823529411764;0.40796019900497515;0.41730279898218825;0.4151898734177215;0.4170854271356784;0.3092352005037342;0.3092352005037342;0.3092352005037342;0.3092352005037342
3.4;0.08333333333333333;0.13043478260869565;0.13043478260869565;0.13043478260869565;0.14814811944961548;0.2222222089767456;0.2222222089767456;0.2222222089767456;0.18840579710144922;0.19999999999999996;0.1970802919708029;0.19999999999999996;0.2857142857142857;0.42857142857142855;0.42857142857142855;0.42857142857142855;0.1648351648351648;0.1797752808988764;0.1777777777777778;0.1797752808988764;0.19782210144078477;0.24117759991699078;0.24117759991699078;0.24117759991699078
3.0;0.09302325581395349;0.1794871794871795;0.12195121951219512;0.1794871794871795;0.15094339847564697;0.2641509175300598;0.18867921829223633;0.2641509175300598;0.3119266055045872;0.32057416267942584;0.3222748815165877;0.32547169811320753;0.2;0.3684210526315789;0.2631578947368421;0.3684210526315789;0.3532608695652174;0.3739376770538244;0.3697478991596639;0.3753501400560224;0.22120144057767205;0.2896639189862068;0.24551284041737198;0.2896639189862068
4.0;0.058823529411764705;0.16666666666666666;0.12903225806451613;0.16666666666666666;0.10810810327529907;0.27027028799057007;0.21621620655059814;0.27027028799057007;0.29452054794520544;0.30714285714285716;0.30281690140845074;0.3049645390070922;0.125;0.3125;0.25;0.3125;0.26086956521739135;0.310204081632653;0.2834008097165992;0.31707317073170727;0.20974784411370323;0.2972309783453096;0.2685540116114894;0.2972309783453096
4.0;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.41379308700561523;0.41379308700561523;0.41379308700561523;0.41379308700561523;0.3307086614173228;0.32258064516129037;0.32258064516129037;0.32258064516129037;0.6;0.6;0.6;0.6;0.37948717948717947;0.38743455497382195;0.38743455497382195;0.38743455497382195;0.42360678582905004;0.42360678582905004;0.42360678582905004;0.42360678582905004
3.4;0.2413793103448276;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.3589743375778198;0.41025638580322266;0.41025638580322266;0.41025638580322266;0.28260869565217395;0.2777777777777778;0.2777777777777778;0.2802197802197802;0.5;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.4086021505376344;0.40441176470588236;0.40441176470588236;0.40727272727272723;0.3733440406208489;0.40183418473575844;0.40183418473575844;0.40183418473575844
3.4;0.22727272727272727;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.3571428656578064;0.4285714030265808;0.4285714030265808;0.4285714030265808;0.34065934065934067;0.34444444444444444;0.34444444444444444;0.34444444444444444;0.38461538461538464;0.46153846153846156;0.46153846153846156;0.46153846153846156;0.38596491228070173;0.40476190476190477;0.40476190476190477;0.40476190476190477;0.4075345381420209;0.44459700397507596;0.44459700397507596;0.44459700397507596
3.0;0.04;0.08333333333333333;0.08333333333333333;0.04;0.07407408952713013;0.14814811944961548;0.14814811944961548;0.07407408952713013;0.1648351648351648;0.19999999999999996;0.19999999999999996;0.18888888888888888;0.08333333333333333;0.16666666666666666;0.16666666666666666;0.08333333333333333;0.13186813186813184;0.192090395480226;0.192090395480226;0.15555555555555556;0.09739936339613212;0.1359752008866551;0.1359752008866551;0.09739936339613212
2.0;0.125;0.125;0.125;0.125;0.2222222089767456;0.2222222089767456;0.2222222089767456;0.2222222089767456;0.3866666666666667;0.3783783783783784;0.3783783783783784;0.3783783783783784;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.31999999999999995;0.3089430894308943;0.3089430894308943;0.3089430894308943;0.26780672113584647;0.26780672113584647;0.26780672113584647;0.26780672113584647
3.8;0.26666666666666666;0.3103448275862069;0.3103448275862069;0.3103448275862069;0.39024388790130615;0.4390243887901306;0.4390243887901306;0.4390243887901306;0.5116279069767442;0.5240963855421688;0.5240963855421688;0.5235294117647059;0.5333333333333333;0.6;0.6;0.6;0.5442176870748299;0.5512367491166077;0.5512367491166077;0.5655172413793104;0.423686104090707;0.4506051991936153;0.4506051991936153;0.4506051991936153
3.4;0.17142857142857143;0.20588235294117646;0.20588235294117646;0.20588235294117646;0.30434781312942505;0.3478260636329651;0.3478260636329651;0.3478260636329651;0.2616279069767442;0.2831325301204819;0.27710843373493976;0.2941176470588235;0.3333333333333333;0.3888888888888889;0.3888888888888889;0.3888888888888889;0.435820895522388;0.43887147335423193;0.4361370716510904;0.4525993883792049;0.28537300502498386;0.3099466643841334;0.3099466643841334;0.3099466643841334
2.0;0.037037037037037035;0.037037037037037035;0.037037037037037035;0.037037037037037035;0.06896549463272095;0.06896549463272095;0.06896549463272095;0.06896549463272095;0.2072072072072072;0.19444444444444442;0.19444444444444442;0.21818181818181814;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.25;0.23853211009174313;0.23853211009174313;0.25339366515837103;0.09126983795847211;0.09126983795847211;0.09126983795847211;0.09126983795847211
4.0;0.17857142857142858;0.2692307692307692;0.17857142857142858;0.2692307692307692;0.3030303120613098;0.42424243688583374;0.3030303120613098;0.42424243688583374;0.4217687074829932;0.4285714285714286;0.41666666666666663;0.43262411347517726;0.35714285714285715;0.5;0.35714285714285715;0.5;0.3643724696356275;0.39495798319327735;0.3553719008264463;0.4;0.36161817813868224;0.4229321120871788;0.36161817813868224;0.4229321120871788
3.2;0.30303030303030304;0.30303030303030304;0.30303030303030304;0.30303030303030304;0.4399999976158142;0.4399999976158142;0.4399999976158142;0.4399999976158142;0.4866071428571429;0.4886877828054299;0.4886877828054299;0.4864864864864865;0.625;0.625;0.625;0.625;0.550561797752809;0.5511363636363636;0.5511363636363636;0.5495750708215297;0.43411099349092686;0.43411099349092686;0.43411099349092686;0.43411099349092686
2.2;0.08571428571428572;0.08571428571428572;0.08571428571428572;0.08571428571428572;0.1463414430618286;0.1463414430618286;0.1463414430618286;0.1463414430618286;0.18831168831168832;0.19999999999999996;0.20394736842105265;0.20394736842105265;0.1875;0.1875;0.1875;0.1875;0.18493150684931503;0.1901408450704225;0.18881118881118886;0.1875;0.11995026028870365;0.11995026028870365;0.11995026028870365;0.11995026028870365
3.0;0.16981132075471697;0.16981132075471697;0.16981132075471697;0.16981132075471697;0.29411762952804565;0.29411762952804565;0.29411762952804565;0.29411762952804565;0.3595505617977528;0.37401574803149606;0.3682170542635659;0.37890625;0.3;0.3;0.3;0.3;0.3521739130434782;0.3656884875846501;0.3616071428571429;0.36853932584269666;0.27023687548277814;0.27023687548277814;0.27023687548277814;0.27023687548277814
2.0;0.08928571428571429;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1428571343421936;0.17142856121063232;0.17142856121063232;0.17142856121063232;0.288961038961039;0.29830508474576267;0.2962962962962963;0.29966329966329963;0.2;0.25;0.25;0.25;0.33519553072625696;0.3436293436293436;0.3384615384615385;0.3504761904761905;0.17028986414273578;0.18901860342536825;0.18901860342536825;0.18901860342536825
0.6;0.1276595744680851;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.19672131538391113;0.19672131538391113;0.19672131538391113;0.19672131538391113;0.21777777777777774;0.2100456621004566;0.2100456621004566;0.2232142857142857;0.24;0.25;0.25;0.25;0.29082774049217;0.2909090909090909;0.2909090909090909;0.2966292134831461;0.19031241424087242;0.19477420253586217;0.19477420253586217;0.19477420253586217
3.2;0.10810810810810811;0.17142857142857143;0.17142857142857143;0.17142857142857143;0.21276593208312988;0.2978723645210266;0.2978723645210266;0.2978723645210266;0.2802197802197802;0.28248587570621464;0.28248587570621464;0.2865168539325843;0.2222222222222222;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.28387096774193543;0.304635761589404;0.304635761589404;0.30819672131147546;0.21594168924781637;0.26508900796611545;0.26508900796611545;0.26508900796611545
3.6;0.25;0.25;0.25;0.25;0.3999999761581421;0.3999999761581421;0.3999999761581421;0.3999999761581421;0.4776119402985075;0.4736842105263158;0.4736842105263158;0.4736842105263158;0.6;0.6;0.6;0.6;0.47663551401869164;0.4716981132075472;0.4716981132075472;0.4716981132075472;0.37879869108852343;0.37879869108852343;0.37879869108852343;0.37879869108852343
1.0;0.07894736842105263;0.07894736842105263;0.07894736842105263;0.07894736842105263;0.13333332538604736;0.13333332538604736;0.13333332538604736;0.13333332538604736;0.19444444444444442;0.20114942528735635;0.1954022988505747;0.2134831460674157;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.2383720930232558;0.23780487804878048;0.23636363636363633;0.24332344213649848;0.10497097807744858;0.10497097807744858;0.10497097807744858;0.10497097807744858
1.8;0.15555555555555556;0.1590909090909091;0.1590909090909091;0.1590909090909091;0.23333334922790527;0.23333334922790527;0.23333334922790527;0.23333334922790527;0.23239436619718312;0.2398523985239852;0.23809523809523814;0.24911032028469748;0.4117647058823529;0.4117647058823529;0.4117647058823529;0.4117647058823529;0.27751196172248804;0.2864321608040201;0.2786069651741293;0.29539951573849876;0.19476805902129068;0.19686285611675083;0.19686285611675083;0.19686285611675083
2.8;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.1454545259475708;0.1454545259475708;0.1454545259475708;0.1454545259475708;0.25531914893617025;0.2727272727272727;0.2727272727272727;0.27155172413793105;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.17114914425427874;0.18701298701298696;0.18508997429305918;0.19240506329113927;0.13362421292163804;0.13362421292163804;0.13362421292163804;0.13362421292163804
2.8;0.02040816326530612;0.02040816326530612;0.02040816326530612;0.02040816326530612;0.03636366128921509;0.03636366128921509;0.03636366128921509;0.03636366128921509;0.24275362318840576;0.2696629213483146;0.2574626865671642;0.2649253731343284;0.045454545454545456;0.045454545454545456;0.045454545454545456;0.045454545454545456;0.17333333333333334;0.18052256532066513;0.17840375586854462;0.17633410672853833;0.020145574100634507;0.020145574100634507;0.020145574100634507;0.020145574100634507
1.8;0.08620689655172414;0.08620689655172414;0.08620689655172414;0.08620689655172414;0.19178080558776855;0.19178080558776855;0.19178080558776855;0.19178080558776855;0.2441471571906354;0.25259515570934254;0.2525597269624573;0.26712328767123283;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.2658730158730159;0.2584745762711864;0.26249999999999996;0.25979381443298966;0.12716958821561197;0.12716958821561197;0.12716958821561197;0.12716958821561197
1.8;0.057692307692307696;0.0784313725490196;0.0784313725490196;0.0784313725490196;0.1791045069694519;0.20895522832870483;0.20895522832870483;0.20895522832870483;0.31355932203389836;0.3232758620689655;0.31465517241379315;0.34042553191489366;0.125;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.2547169811320755;0.26987951807228916;0.2685851318944844;0.28639618138424816;0.10377316902183195;0.12210405839950111;0.12210405839950111;0.12210405839950111
2.6;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.3529411554336548;0.3529411554336548;0.3529411554336548;0.3529411554336548;0.37142857142857144;0.3742690058479532;0.3742690058479532;0.3828571428571429;0.46153846153846156;0.46153846153846156;0.46153846153846156;0.46153846153846156;0.48375451263537905;0.4908424908424909;0.4908424908424909;0.5054151624548737;0.32241572741024094;0.32241572741024094;0.32241572741024094;0.32241572741024094
1.4;0.030303030303030304;0.0625;0.030303030303030304;0.0625;0.05882352590560913;0.11764705181121826;0.05882352590560913;0.11764705181121826;0.2627118644067796;0.2654867256637168;0.2564102564102564;0.27192982456140347;0.0625;0.125;0.0625;0.125;0.18965517241379315;0.1809954751131222;0.1834061135371179;0.18834080717488788;0.07294103305297953;0.10240381560241901;0.07294103305297953;0.10240381560241901
3.0;0.1724137931034483;0.17857142857142858;0.17857142857142858;0.17857142857142858;0.2777777910232544;0.2777777910232544;0.2777777910232544;0.2777777910232544;0.3422818791946308;0.34693877551020413;0.34693877551020413;0.3445945945945946;0.35714285714285715;0.35714285714285715;0.35714285714285715;0.35714285714285715;0.2572614107883817;0.2616033755274262;0.2616033755274262;0.26050420168067223;0.28576720169322745;0.28964846039766967;0.28964846039766967;0.28964846039766967
0.6;0.08163265306122448;0.08333333333333333;0.08163265306122448;0.08333333333333333;0.13793104887008667;0.13793104887008667;0.13793104887008667;0.13793104887008667;0.2666666666666667;0.2801556420233463;0.26996197718631176;0.28136882129277563;0.2;0.2;0.2;0.2;0.20525059665871126;0.22388059701492535;0.2195121951219512;0.2249388753056235;0.10416567291003352;0.10537271999809071;0.10416567291003352;0.10537271999809071
1.8;0.16129032258064516;0.20689655172413793;0.20689655172413793;0.16666666666666666;0.2777777910232544;0.3333333134651184;0.3333333134651184;0.2777777910232544;0.31543624161073824;0.3082191780821918;0.3082191780821918;0.30612244897959184;0.2777777777777778;0.35294117647058826;0.35294117647058826;0.29411764705882354;0.3211678832116789;0.32835820895522383;0.32835820895522383;0.31851851851851853;0.26932367020183146;0.3019333664554513;0.3019333664554513;0.2733502689316999
