Human;Jaccard_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;Jaccard_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;Jaccard_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;BlockDistance_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;BlockDistance_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;BlockDistance_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Levenshtein_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;Levenshtein_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;Levenshtein_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Qgram_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;Qgram_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;Qgram_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;LiMixed_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;LiMixed_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;LiMixed_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
3.4;0.23333333333333334;0.23333333333333334;0.2631578947368421;0.3684210777282715;0.3684210777282715;0.3999999761581421;0.3979591836734694;0.3979591836734694;0.40086206896551724;0.4117647058823529;0.4117647058823529;0.45454545454545453;0.4902506963788301;0.4902506963788301;0.4832535885167464;0.37402468945545986;0.37402468945545986;0.3932710413659084
1.8;0.07692307692307693;0.07692307692307693;0.1111111111111111;0.13793104887008667;0.13793104887008667;0.1860465407371521;0.32704402515723274;0.32704402515723274;0.3131868131868132;0.18181818181818182;0.18181818181818182;0.2222222222222222;0.30604982206405695;0.30604982206405695;0.31547619047619047;0.1420927668477564;0.1420927668477564;0.16946930596096454
3.6;0.1111111111111111;0.1111111111111111;0.18518518518518517;0.19999998807907104;0.19999998807907104;0.2857142686843872;0.3047619047619048;0.3047619047619048;0.3656716417910447;0.25;0.25;0.35714285714285715;0.21111111111111114;0.21111111111111114;0.31355932203389836;0.20206206665550125;0.20206206665550125;0.25748519112671353
2.0;0.047619047619047616;0.047619047619047616;0.12121212121212122;0.08695650100708008;0.08695650100708008;0.19512194395065308;0.2421875;0.2421875;0.23699421965317924;0.125;0.125;0.2857142857142857;0.18719211822660098;0.18719211822660098;0.20363636363636362;0.09072380962969344;0.09072380962969344;0.1549338930186106
2.4;0.16666666666666666;0.16666666666666666;0.18604651162790697;0.2857142686843872;0.2857142686843872;0.36666667461395264;0.339622641509434;0.339622641509434;0.34065934065934067;0.5;0.5;0.47058823529411764;0.4066666666666666;0.4066666666666666;0.4170854271356784;0.30097101735061255;0.30097101735061255;0.3092352005037342
3.4;0.13333333333333333;0.13333333333333333;0.13043478260869565;0.2222222089767456;0.2222222089767456;0.2222222089767456;0.18918918918918914;0.18918918918918914;0.19999999999999996;0.5;0.5;0.42857142857142855;0.19718309859154926;0.19718309859154926;0.1797752808988764;0.2497861535446801;0.2497861535446801;0.24117759991699078
3.0;0.16129032258064516;0.16129032258064516;0.1794871794871795;0.27027028799057007;0.27027028799057007;0.2641509175300598;0.3798882681564246;0.3798882681564246;0.32547169811320753;0.35714285714285715;0.35714285714285715;0.3684210526315789;0.36544850498338866;0.36544850498338866;0.3753501400560224;0.2775858645698325;0.2775858645698325;0.2896639189862068
4.0;0.19047619047619047;0.2;0.16666666666666666;0.307692289352417;0.3199999928474426;0.27027028799057007;0.364406779661017;0.3728813559322034;0.3049645390070922;0.36363636363636365;0.4;0.3125;0.32999999999999996;0.3402061855670103;0.31707317073170727;0.31501073748128455;0.3228769956219118;0.2972309783453096
4.0;0.25;0.25;0.2727272727272727;0.3999999761581421;0.3999999761581421;0.41379308700561523;0.36274509803921573;0.36274509803921573;0.32258064516129037;0.5714285714285714;0.5714285714285714;0.6;0.3821656050955414;0.3821656050955414;0.38743455497382195;0.4096569554234547;0.4096569554234547;0.42360678582905004
3.4;0.23529411764705882;0.23529411764705882;0.2857142857142857;0.3478260636329651;0.3478260636329651;0.41025638580322266;0.27083333333333337;0.27083333333333337;0.2802197802197802;0.5;0.5;0.5714285714285714;0.39252336448598135;0.39252336448598135;0.40727272727272723;0.3700291669546666;0.3700291669546666;0.40183418473575844
3.4;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.4444444179534912;0.4444444179534912;0.4285714030265808;0.26086956521739135;0.26086956521739135;0.34444444444444444;0.4444444444444444;0.4444444444444444;0.46153846153846156;0.3609022556390977;0.3609022556390977;0.40476190476190477;0.4444444311989678;0.4444444311989678;0.44459700397507596
3.0;0.0;0.0;0.04;0.0;0.0;0.07407408952713013;0.18571428571428572;0.18571428571428572;0.18888888888888888;0.0;0.0;0.08333333333333333;0.1398601398601399;0.1398601398601399;0.15555555555555556;0.11764705181121826;0.11764705181121826;0.09739936339613212
2.0;0.18181818181818182;0.18181818181818182;0.125;0.307692289352417;0.307692289352417;0.2222222089767456;0.359375;0.359375;0.3783783783783784;0.4;0.4;0.2857142857142857;0.3584905660377359;0.3584905660377359;0.3089430894308943;0.3119600276846275;0.3119600276846275;0.26780672113584647
3.8;0.2631578947368421;0.2777777777777778;0.3103448275862069;0.4166666865348816;0.43478262424468994;0.4390243887901306;0.5227272727272727;0.5317460317460317;0.5235294117647059;0.5555555555555556;0.5555555555555556;0.6;0.5877192982456141;0.6036036036036037;0.5655172413793104;0.42349908472340836;0.4310510448611278;0.4506051991936153
3.4;0.16666666666666666;0.17391304347826086;0.20588235294117646;0.27586209774017334;0.2857142686843872;0.3478260636329651;0.2803030303030303;0.2846153846153846;0.2941176470588235;0.3076923076923077;0.3076923076923077;0.3888888888888889;0.43609022556390975;0.4461538461538461;0.4525993883792049;0.28115402367797326;0.2861809122023069;0.3099466643841334
2.0;0.058823529411764705;0.058823529411764705;0.037037037037037035;0.1111111044883728;0.1111111044883728;0.06896549463272095;0.2584269662921348;0.2584269662921348;0.21818181818181814;0.125;0.125;0.07142857142857142;0.28888888888888886;0.28888888888888886;0.25339366515837103;0.11145725168168114;0.11145725168168114;0.09126983795847211
4.0;0.2631578947368421;0.2631578947368421;0.2692307692307692;0.4166666865348816;0.4166666865348816;0.42424243688583374;0.4173228346456693;0.4173228346456693;0.43262411347517726;0.5555555555555556;0.5555555555555556;0.5;0.4236453201970444;0.4236453201970444;0.4;0.42349908472340836;0.42349908472340836;0.4229321120871788
3.2;0.24;0.24;0.30303030303030304;0.3870967626571655;0.3870967626571655;0.4399999976158142;0.47953216374269003;0.47953216374269003;0.4864864864864865;0.5;0.5;0.625;0.5323741007194245;0.5323741007194245;0.5495750708215297;0.39222823488833936;0.39222823488833936;0.43411099349092686
2.2;0.041666666666666664;0.041666666666666664;0.08571428571428572;0.07999998331069946;0.07999998331069946;0.1463414430618286;0.17391304347826086;0.17391304347826086;0.20394736842105265;0.08333333333333333;0.08333333333333333;0.1875;0.18103448275862066;0.18103448275862066;0.1875;0.08003203010662152;0.08003203010662152;0.11995026028870365
3.0;0.14285714285714285;0.14285714285714285;0.16981132075471697;0.25;0.25;0.29411762952804565;0.3365853658536585;0.3365853658536585;0.37890625;0.29411764705882354;0.29411764705882354;0.3;0.3254437869822485;0.3254437869822485;0.36853932584269666;0.2514304343560434;0.2514304343560434;0.27023687548277814
2.0;0.10526315789473684;0.10526315789473684;0.1111111111111111;0.17391306161880493;0.17391306161880493;0.17142856121063232;0.29875518672199175;0.29875518672199175;0.29966329966329963;0.25;0.25;0.25;0.3420427553444181;0.3420427553444181;0.3504761904761905;0.1850145983784945;0.1850145983784945;0.18901860342536825
0.6;0.09375;0.09375;0.13333333333333333;0.1538461446762085;0.1538461446762085;0.19672131538391113;0.1875;0.1875;0.2232142857142857;0.1875;0.1875;0.25;0.2528089887640449;0.2528089887640449;0.2966292134831461;0.1629539725395649;0.1629539725395649;0.19477420253586217
3.2;0.10714285714285714;0.10714285714285714;0.17142857142857143;0.23529410362243652;0.23529410362243652;0.2978723645210266;0.28;0.28;0.2865168539325843;0.21428571428571427;0.21428571428571427;0.3333333333333333;0.28125;0.28125;0.30819672131147546;0.21487761034404293;0.21487761034404293;0.26508900796611545
3.6;0.2;0.2;0.25;0.3333333134651184;0.3333333134651184;0.3999999761581421;0.44999999999999996;0.44999999999999996;0.4736842105263158;0.5;0.5;0.6;0.45962732919254656;0.45962732919254656;0.4716981132075472;0.34344335202919607;0.34344335202919607;0.37879869108852343
1.0;0.034482758620689655;0.034482758620689655;0.07894736842105263;0.0625;0.0625;0.13333332538604736;0.15492957746478875;0.15492957746478875;0.2134831460674157;0.07142857142857142;0.07142857142857142;0.16666666666666666;0.23776223776223782;0.23776223776223782;0.24332344213649848;0.06465765523905305;0.06465765523905305;0.10497097807744858
1.8;0.0625;0.0625;0.1590909090909091;0.10256409645080566;0.10256409645080566;0.23333334922790527;0.2577777777777778;0.2577777777777778;0.24911032028469748;0.18181818181818182;0.18181818181818182;0.4117647058823529;0.26347305389221554;0.26347305389221554;0.29539951573849876;0.11415150957159599;0.11415150957159599;0.19686285611675083
2.8;0.058823529411764705;0.058823529411764705;0.09090909090909091;0.10000002384185791;0.10000002384185791;0.1454545259475708;0.25742574257425743;0.25742574257425743;0.27155172413793105;0.125;0.125;0.18181818181818182;0.14201183431952658;0.14201183431952658;0.19240506329113927;0.10590171135842369;0.10590171135842369;0.13362421292163804
2.8;0.0;0.0;0.02040816326530612;0.0;0.0;0.03636366128921509;0.2542372881355932;0.25;0.2649253731343284;0.0;0.0;0.045454545454545456;0.16129032258064513;0.15957446808510634;0.17633410672853833;0.0;0.0;0.020145574100634507
1.8;0.05;0.05;0.08620689655172414;0.09090906381607056;0.09090906381607056;0.19178080558776855;0.2688679245283019;0.2688679245283019;0.26712328767123283;0.1111111111111111;0.1111111111111111;0.20833333333333334;0.22872340425531912;0.22872340425531912;0.25979381443298966;0.09356705434050411;0.09356705434050411;0.12716958821561197
1.8;0.05263157894736842;0.05263157894736842;0.0784313725490196;0.09756100177764893;0.09756100177764893;0.20895522832870483;0.360655737704918;0.360655737704918;0.34042553191489366;0.1111111111111111;0.1111111111111111;0.16666666666666666;0.23052959501557635;0.23052959501557635;0.28639618138424816;0.09903239165178507;0.09903239165178507;0.12210405839950111
2.6;0.15789473684210525;0.15789473684210525;0.2222222222222222;0.27272725105285645;0.27272725105285645;0.3529411554336548;0.3783783783783784;0.3783783783783784;0.3828571428571429;0.375;0.375;0.46153846153846156;0.5087719298245614;0.5087719298245614;0.5054151624548737;0.2781003029048884;0.2781003029048884;0.32241572741024094
1.4;0.045454545454545456;0.045454545454545456;0.0625;0.08695650100708008;0.08695650100708008;0.11764705181121826;0.29032258064516125;0.29032258064516125;0.27192982456140347;0.1;0.1;0.125;0.16666666666666663;0.16666666666666663;0.18834080717488788;0.0873311514688915;0.0873311514688915;0.10240381560241901
3.0;0.16666666666666666;0.16666666666666666;0.17857142857142858;0.27272725105285645;0.27272725105285645;0.2777777910232544;0.31746031746031744;0.31746031746031744;0.3445945945945946;0.42857142857142855;0.42857142857142855;0.35714285714285715;0.27368421052631575;0.27368421052631575;0.26050420168067223;0.28788650720925985;0.28788650720925985;0.28964846039766967
0.6;0.027777777777777776;0.027777777777777776;0.08333333333333333;0.05263155698776245;0.05263155698776245;0.13793104887008667;0.2522123893805309;0.2522123893805309;0.28136882129277563;0.07692307692307693;0.07692307692307693;0.2;0.19469026548672563;0.19469026548672563;0.2249388753056235;0.05462270434749612;0.05462270434749612;0.10537271999809071
1.8;0.1;0.1;0.16666666666666666;0.17391306161880493;0.17391306161880493;0.2777777910232544;0.31496062992125984;0.31496062992125984;0.30612244897959184;0.2;0.2;0.29411764705882354;0.3228699551569507;0.3228699551569507;0.31851851851851853;0.22172187423047018;0.22172187423047018;0.2733502689316999
3.0;0.14814814814814814;0.14814814814814814;0.20512820512820512;0.25806450843811035;0.25806450843811035;0.3333333134651184;0.21212121212121215;0.21212121212121215;0.23529411764705888;0.4;0.4;0.5714285714285714;0.3650793650793651;0.3650793650793651;0.3653250773993808;0.29930342964228984;0.29930342964228984;0.34738715985351315
3.0;0.14285714285714285;0.13793103448275862;0.1590909090909091;0.24390244483947754;0.238095223903656;0.2769230604171753;0.2930232558139535;0.2837209302325582;0.2585551330798479;0.26666666666666666;0.25;0.2916666666666667;0.3516483516483516;0.3532608695652174;0.3911111111111111;0.24719608063676865;0.24321903493790525;0.25944420765045634
3.8;0.2962962962962963;0.2962962962962963;0.2926829268292683;0.4444444179534912;0.4444444179534912;0.45614033937454224;0.4819277108433735;0.4819277108433735;0.4225352112676056;0.5333333333333333;0.5333333333333333;0.5454545454545454;0.5491525423728814;0.5491525423728814;0.5161290322580645;0.4531623166525959;0.4531623166525959;0.45197408329699074
2.4;0.07407407407407407;0.07407407407407407;0.1388888888888889;0.12903225421905518;0.12903225421905518;0.2083333134651184;0.2569444444444444;0.2569444444444444;0.276595744680851;0.14285714285714285;0.14285714285714285;0.2777777777777778;0.15444015444015446;0.15444015444015446;0.19999999999999996;0.13352268304376302;0.13352268304376302;0.1873844239052752
3.6;0.1702127659574468;0.1702127659574468;0.21666666666666667;0.2711864113807678;0.2711864113807678;0.32941174507141113;0.25899280575539574;0.25899280575539574;0.28181818181818186;0.36363636363636365;0.36363636363636365;0.4482758620689655;0.41501976284584985;0.41501976284584985;0.43143812709030105;0.284047129495425;0.284047129495425;0.31755827175103657
2.8;0.125;0.125;0.16216216216216217;0.20689654350280762;0.20689654350280762;0.260869562625885;0.30400000000000005;0.30400000000000005;0.304635761589404;0.23076923076923078;0.23076923076923078;0.3;0.47413793103448276;0.47413793103448276;0.4610169491525423;0.21463566925056898;0.21463566925056898;0.2433239929874509
3.6;0.14285714285714285;0.13636363636363635;0.15151515151515152;0.25;0.24000000953674316;0.238095223903656;0.23076923076923073;0.23931623931623935;0.25;0.3333333333333333;0.3;0.35714285714285715;0.31472081218274117;0.3084577114427861;0.29885057471264365;0.25409944487358055;0.24747448713915887;0.26138618139749525
3.0;0.17391304347826086;0.16666666666666666;0.25806451612903225;0.2857142686843872;0.27586209774017334;0.39024388790130615;0.359375;0.3515625;0.3486842105263158;0.3333333333333333;0.3076923076923077;0.4444444444444444;0.35443037974683544;0.3471074380165289;0.3971631205673759;0.29192833284217956;0.2860801091500802;0.3485949342916495
0.0;0.043478260869565216;0.043478260869565216;0.0967741935483871;0.07692307233810425;0.07692307233810425;0.1499999761581421;0.23703703703703705;0.23703703703703705;0.2574850299401198;0.09090909090909091;0.09090909090909091;0.17647058823529413;0.16393442622950816;0.16393442622950816;0.16722408026755853;0.08027363666940666;0.08027363666940666;0.1266968302866992
0.0;0.0;0.0;0.043478260869565216;0.0;0.0;0.11320751905441284;0.20610687022900764;0.20610687022900764;0.24861878453038677;0.0;0.0;0.09090909090909091;0.032128514056224855;0.032128514056224855;0.09785932721712542;0.0;0.0;0.04181210050035454
0.2;0.0;0.0;0.058823529411764705;0.0;0.0;0.09756100177764893;0.25161290322580643;0.25161290322580643;0.26857142857142857;0.0;0.0;0.125;0.12345679012345678;0.12345679012345678;0.14634146341463417;0.0;0.0;0.05590169943749474
0.0;0.0;0.030303030303030304;0.09090909090909091;0.0;0.05882352590560913;0.1454545259475708;0.2751677852348994;0.2679738562091504;0.24193548387096775;0.0;0.058823529411764705;0.18181818181818182;0.15714285714285714;0.17361111111111116;0.2082191780821918;0.0;0.029411764705882353;0.08362420100070908
0.2;0.0;0.0;0.024390243902439025;0.0;0.0;0.08510637283325195;0.20967741935483875;0.20967741935483875;0.21621621621621623;0.0;0.0;0.05263157894736842;0.09259259259259256;0.09259259259259256;0.125;0.0;0.0;0.023918243661746993
0.2;0.0;0.0;0.1;0.0;0.0;0.2083333134651184;0.24855491329479773;0.24855491329479773;0.2961165048543689;0.0;0.0;0.2;0.14814814814814814;0.14814814814814814;0.2247191011235955;0.0;0.0;0.09128709291752768
1.8;0.14285714285714285;0.14285714285714285;0.0967741935483871;0.24000000953674316;0.24000000953674316;0.17142856121063232;0.2946428571428571;0.2946428571428571;0.2592592592592593;0.3333333333333333;0.3333333333333333;0.21428571428571427;0.23863636363636365;0.23863636363636365;0.1552511415525114;0.24909944964195213;0.24909944964195213;0.20964215046845108
1.4;0.0;0.0;0.04;0.0;0.0;0.10169494152069092;0.22077922077922074;0.24025974025974028;0.20329670329670335;0.0;0.0;0.07692307692307693;0.12099644128113884;0.12363636363636366;0.16066481994459836;0.0;0.0;0.038461538461538464
1.8;0.03333333333333333;0.03333333333333333;0.04878048780487805;0.0625;0.0625;0.08888888359069824;0.2016129032258065;0.2016129032258065;0.22972972972972971;0.07142857142857142;0.07142857142857142;0.1;0.17886178861788615;0.17886178861788615;0.17808219178082196;0.06366018617760821;0.06366018617760821;0.07787524041201568
2.0;0.08333333333333333;0.08333333333333333;0.08108108108108109;0.1538461446762085;0.1538461446762085;0.1428571343421936;0.3090909090909091;0.3090909090909091;0.323943661971831;0.15384615384615385;0.15384615384615385;0.15789473684210525;0.2465753424657534;0.2465753424657534;0.25531914893617025;0.15384614926118118;0.15384614926118118;0.15201699848636807
0.0;0.0;0.0;0.11904761904761904;0.0;0.0;0.19999998807907104;0.26315789473684215;0.26315789473684215;0.2894736842105263;0.0;0.0;0.2631578947368421;0.04761904761904767;0.04761904761904767;0.18770226537216828;0.0;0.0;0.10838874619051497
0.8;0.047619047619047616;0.047619047619047616;0.12121212121212122;0.09090906381607056;0.09090906381607056;0.2857142686843872;0.30612244897959184;0.30612244897959184;0.3656716417910447;0.1;0.1;0.2222222222222222;0.19767441860465118;0.19767441860465118;0.29387755102040813;0.09109807836679912;0.09109807836679912;0.15360214599521033
2.2;0.19230769230769232;0.2;0.16216216216216217;0.3125;0.32258063554763794;0.260869562625885;0.24087591240875916;0.27007299270072993;0.23076923076923073;0.35714285714285715;0.38461538461538464;0.2857142857142857;0.3307086614173228;0.3306451612903226;0.2977346278317152;0.3183009308880411;0.32441819849907816;0.2958226315597706
1.4;0.10526315789473684;0.1;0.08333333333333333;0.1904761791229248;0.1818181872367859;0.14814811944961548;0.26168224299065423;0.25233644859813087;0.2542372881355932;0.25;0.2222222222222222;0.18181818181818182;0.12941176470588234;0.12643678160919536;0.12565445026178013;0.19329615713055442;0.18768812226566728;0.1730879839776147
1.8;0.13513513513513514;0.13513513513513514;0.2;0.23255813121795654;0.23255813121795654;0.31884056329727173;0.2764227642276422;0.2764227642276422;0.2572347266881029;0.35714285714285715;0.35714285714285715;0.47619047619047616;0.276595744680851;0.276595744680851;0.2959830866807611;0.24254813367800462;0.24254813367800462;0.2909932050626313
3.0;0.058823529411764705;0.058823529411764705;0.2608695652173913;0.1111111044883728;0.1111111044883728;0.41379308700561523;0.3369565217391305;0.3369565217391305;0.3362068965517241;0.1111111111111111;0.1111111111111111;0.42857142857142855;0.2513661202185792;0.2513661202185792;0.368421052631579;0.11111110779974195;0.11111110779974195;0.2625752200468927
1.2;0.05714285714285714;0.06060606060606061;0.14893617021276595;0.10526317358016968;0.1111111044883728;0.24137932062149048;0.21250000000000002;0.23124999999999996;0.2647058823529411;0.11764705882352941;0.13333333333333333;0.30434782608695654;0.2894736842105263;0.2953020134228188;0.3109919571045576;0.10686420124474888;0.1103666137090474;0.18370761688788406
