Human;UBSM_WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-default_ner-none_WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-default_ner-metamapsnomedct
3.45;0.7715167498104596
3.0;0.8468923049246972
2.25;0.33541019662496846
3.25;0.5809475019311126
4.2;0.8164965809277261
4.25;0.8447342188800833
4.4;0.9032106474595009
2.5;0.4237520918551748
1.75;0.4351941398892446
3.5;0.8320502943378437
3.5;0.7484551991837489
5.0;0.9999999999999998
3.95;0.8391961722619063
3.5;0.6689936080056726
3.25;0.3333333333333333
4.5;0.5916079783099616
0.0;0.24942386951578455
3.1;0.8040302522073697
3.5;0.824621125123532
4.25;0.8902638145194514
2.75;0.19245008972987526
3.5;0.3849001794597505
4.5;0.8813516520316742
3.5;0.8164965809277261
2.9;0.3817708577854667
3.0;0.665545678905382
3.0;0.7035264706814485
3.0;0.5933226896706421
4.0;0.43301270189221935
0.0;0.0
3.75;0.8006407690254358
3.0;0.9679708304003019
2.5;0.6015037593984962
3.5;0.824621125123532
4.0;0.8233444836358031
4.5;0.7022657270196442
3.5;0.7627700713964739
2.5;0.6236095644623235
3.75;0.7921180343813395
3.5;0.6227991553292184
3.0;0.760885910252682
3.9;0.6396021490668313
3.25;0.6161621618275237
3.75;0.9258200997725514
3.4;0.29814239699997197
4.75;0.8427009716003845
3.5;0.760638829255665
3.75;0.11396057645963795
3.25;0.5692412965035787
0.5;0.1259881576697424
0.5;0.5222329678670935
3.75;0.8004896346666586
3.25;0.8008686935415708
2.5;0.5270462766947299
4.95;0.9166666666666669
0.0;0.0
3.4;0.811431008662845
3.0;0.7817359599705717
3.5;0.5007622392615954
4.25;0.779220386515881
3.0;0.9411764705882353
3.9;0.7923547734168841
3.25;0.502518907629606
3.0;0.30151134457776363
3.5;0.8017837257372732
3.25;0.7071067811865475
4.45;NaN
1.5;0.3883705455179783
3.0;0.6529286250990104
3.25;0.6831300510639733
3.9;0.9128709291752769
2.9;0.5661385170722979
2.0;0.2075143391598224
3.75;0.6131393394849657
3.0;0.7484551991837489
3.0;0.40195737794504205
1.5;0.11952286093343936
2.4;0.5222329678670935
3.0;0.6786242224873777
0.0;0.0890870806374748
3.5;0.5287321637295518
3.5;0.8520128672302585
3.75;0.7071067811865475
4.9;0.9244811361775709
1.25;0.09805806756909201
3.0;0.7324670207647144
3.75;0.404040404040404
2.0;0.24174688920761409
3.0;0.6155870112510924
3.0;0.20100756305184242
2.1;0.35805743701971643
3.0;0.37499999999999994
1.5;0.13363062095621217
4.75;0.592111822849885
3.6;0.5330017908890261
3.0;0.6015037593984962
3.25;0.29779437258304386
3.0;0.6350852961085883
1.5;0.6092717958449424
0.0;0.1023388741146268
3.9;0.8790490729915326
4.45;0.836084155317629
0.0;0.0
3.0;0.3796283011826483
3.6;0.4558423058385518
3.5;0.7399400733959438
3.45;0.9198662110078
3.0;0.6227523687795278
3.0;0.6227991553292184
3.5;0.8703882797784892
4.2;0.9486832980505138
3.25;0.5031605829768625
2.0;0.4460791037497783
0.0;0.0
4.25;0.7462025072446364
4.25;0.6674238124719146
3.0;0.7222222222222223
1.5;0.3846153846153847
4.25;0.893527473222578
3.5;0.5375436575246378
3.75;0.6510363030314839
3.75;0.8153742483272114
3.75;0.7627700713964737
3.5;0.8262936943240926
4.25;0.9999999999999998
3.0;0.7745966692414833
3.5;0.7302967433402214
3.35;0.7144345083117603
3.25;0.468645498246806
4.4;0.7766292890159088
5.0;0.9999999999999998
4.4;0.8215838362577491
0.0;0.1178511301977579
3.5;0.5669467095138409
3.9;0.8999999999999998
5.0;0.8432740427115678
0.0;0.0
3.0;0.7071067811865476
3.0;0.6708203932499369
4.25;0.7456829523655342
0.0;0.13363062095621217
3.5;0.6708203932499369
3.1;0.37499999999999994
3.0;0.7050239879106326
3.0;0.6032869044999043
3.0;0.8017837257372732
3.75;0.8666666666666666
0.5;0.26490647141300877
2.5;0.5833333333333334
3.0;0.6889183599844114
3.75;0.5853694070049636
3.5;0.8426648406178138
3.9;0.8562414482124616
2.75;0.5582905262390825
3.0;0.8164965809277261
4.4;0.8040302522073697
2.0;0.5154971220267958
3.5;0.801387685344754
3.4;0.5190579619053932
4.95;0.8280786712108251
3.75;0.5569632068827268
0.0;0.1259881576697424
3.75;0.7395739969534468
2.9;0.2773500981126146
4.75;0.26726124191242434
4.9;0.9309493362512627
4.25;0.8888888888888888
3.9;0.8685990362153793
1.95;0.5800588617577902
3.75;0.9421536223239675
4.25;NaN
3.0;0.7134772412317412
2.25;0.686406472983644
2.5;0.3651483716701107
3.0;0.55
3.25;0.5547001962252291
4.0;0.8222242831775435
4.75;0.9102415751429567
3.0;0.689100025792877
3.4;0.8358859926192497
3.4;0.5592588809335187
0.5;0.23836192735148765
1.9;0.5844195312954162
4.5;0.9285714285714286
3.2;0.7509392614826382
3.25;0.6999132392733555
3.25;0.8405111687386251
3.25;0.8812386783556381
3.0;0.7161148740394329
3.45;0.6405126152203486
3.7;0.8006407690254358
3.5;0.7588922708292706
2.75;0.5222329678670935
3.1;0.6210590034081188
3.4;0.819891591749923
3.25;0.3113995776646092
3.35;0.5355843138274381
4.9;0.8894991799933215
3.5;0.6804138174397718
4.65;0.960768922830523
4.75;0.4707034252341369
4.7;0.944911182523068
3.5;0.7001400420140049
3.25;0.7969273415171254
1.5;0.3344968040028363
4.2;0.5721655269759087
5.0;0.8496793685588861
3.0;0.595475884911224
3.0;0.592874623107156
5.0;1.0
0.0;0.08703882797784893
3.5;0.6495265544856027
3.75;0.6237043826905599
4.5;0.74535599249993
3.7;0.926158817734156
3.25;0.6042205949554958
4.25;0.8432740427115678
2.0;0.1543033499620919
4.0;0.753778361444409
3.75;0.8498365855987976
3.5;0.917662935482247
3.0;0.6117752903214981
4.95;0.8280786712108251
4.0;0.8528028654224417
4.0;0.7715167498104596
4.9;0.9077717190386856
4.9;0.8581163303210331
3.7;0.8938193572966862
4.0;0.5714285714285714
3.25;0.5720871416477806
3.0;0.8800782326533974
2.25;0.38198085636117557
3.0;0.7572401854185359
4.0;0.6546536707079772
3.4;0.4082482904638631
2.9;0.25819888974716115
3.25;0.7399400733959438
2.5;0.5276448530110863
3.7;0.6929348671835833
3.25;0.8645012930442052
0.5;0.10540925533894598
2.75;0.5063696835418333
4.0;0.6735753140545634
1.75;0.26462806201248157
4.0;0.9198662110078
3.45;0.6548260304391389
3.4;0.8729982382561026
3.0;0.628970902033151
4.25;0.741045718136395
3.0;0.6489107712036688
3.0;0.44614975498747483
3.5;0.6868731132469656
3.25;0.7938566201357354
3.45;0.6734691863353747
4.6;0.6390096504226938
4.25;0.6471502289294341
1.5;0.3768891807222045
2.5;0.3607976848930833
4.75;0.9682458365518541
4.4;0.8749999999999998
0.0;0.2247297802759095
3.25;0.5262348115842176
0.5;0.4351941398892446
3.4;0.8189230248533257
3.25;0.9400907168057824
3.25;0.7627700713964739
3.0;0.11180339887498948
3.25;0.5819143739626463
1.5;0.3050518530116922
3.2;0.7894736842105262
0.0;0.09622504486493763
3.0;0.6123724356957946
3.4;0.4622501635210243
3.25;0.3546542341205386
3.5;0.7559289460184544
1.5;0.4767312946227962
3.0;0.6740075023215386
4.9;0.8749999999999998
3.45;0.6804138174397718
4.25;0.8233444836358031
4.5;0.9335638713962128
3.0;0.6183469424008423
3.5;0.12499999999999997
2.25;0.18257418583505539
4.25;0.5892556509887895
3.4;0.7867957924694432
3.75;0.9440288717673313
4.25;0.917662935482247
3.25;0.8606629658238704
3.25;0.5345224838248488
3.65;0.7378647873726218
2.75;0.3140483055921075
1.5;0.0
3.0;0.5547001962252291
4.25;0.5892556509887895
3.5;0.4472135954999579
3.0;0.692820323027551
2.0;0.6495265544856027
2.5;0.08058229640253803
0.0;0.14611129415674343
0.0;0.10660035817780521
4.0;0.8563488385776753
3.35;0.5728918992315464
4.25;0.7302967433402214
4.25;0.7144345083117603
3.45;0.7732534914103757
4.25;0.8432740427115678
3.0;0.6130060338328882
3.45;0.5262348115842176
0.0;0.08838834764831843
4.2;0.7456829523655342
0.0;0.1178511301977579
3.0;0.6227991553292184
4.75;0.8197850785760755
3.25;0.7601005961249637
3.25;0.8784595919609107
3.65;0.8153742483272114
3.5;0.8229511997978236
3.0;0.769800358919501
3.25;0.6669729688499156
3.0;0.6324555320336759
3.4;0.755864750956896
3.25;0.40824829046386296
4.25;0.9013878188659974
3.4;0.8017837257372732
3.0;0.8999999999999998
4.75;0.9035253315161441
5.0;0.9718253158075502
4.5;0.8333333333333335
3.0;0.4322453573506698
4.2;0.7035264706814485
3.25;0.7071067811865476
4.25;0.876395694041127
0.5;0.09622504486493763
3.95;0.6666666666666667
3.95;0.8703882797784892
1.75;0.20100756305184242
3.95;0.5047394190984091
4.25;0.8488746876271654
3.25;0.6030226891555273
4.2;0.8422195153437515
2.95;0.4351941398892446
3.0;0.6287677132370127
3.25;0.4472135954999579
0.0;0.19245008972987526
4.9;0.9565217391304349
2.9;0.5833333333333334
2.0;0.23315568424122915
1.75;0.4364357804719848
3.65;0.8581163303210331
2.5;0.3582496788960393
0.0;0.1178511301977579
3.0;0.5320356944548124
5.0;0.8703882797784892
2.25;0.492389248829455
2.5;0.8677218312746247
3.0;0.6454763183381409
2.5;0.4976381337464655
4.5;0.7833494518006403
3.45;0.7422242178891543
4.2;0.7431605356175384
3.95;0.8040302522073697
4.4;0.9045340337332909
4.15;0.9333333333333332
3.25;0.7071067811865476
0.5;0.18257418583505536
4.15;0.9210383460801691
3.25;0.3435222581142411
3.4;0.8432740427115678
2.75;0.3922322702763681
4.85;0.8838627498746563
1.0;0.3227486121839514
4.25;0.7999999999999999
1.25;0.13363062095621217
2.75;0.36303130456322724
3.15;0.7921180343813395
5.0;0.8685990362153793
0.0;0.07312724241271307
3.4;0.7844645405527362
2.75;0.5030765493842952
3.2;0.5590169943749475
5.0;0.8807048459279794
3.5;0.6863609244001105
3.0;0.40282455220508273
3.15;0.6882472016116852
4.25;0.8703882797784892
2.7;0.6740075023215386
4.75;0.9999999999999998
3.5;0.4444444444444444
0.0;0.0
4.0;0.7276068751089989
3.25;0.82915619758885
4.75;0.9999999999999998
0.5;0.3086066999241838
3.5;0.4058307922956613
3.25;0.5353033790313106
2.25;0.292843740427808
4.2;0.7833494518006403
3.75;0.5292377467571571
3.7;0.819891591749923
3.25;0.840168050416806
3.45;0.6868731132469656
4.9;0.8432740427115678
4.75;0.9718253158075502
4.9;0.8006407690254358
0.5;0.0816496580927726
4.25;0.9511897312113418
3.75;0.858395075278952
3.45;0.8864052604279183
3.95;0.760638829255665
2.95;0.5560384374855327
4.0;0.8017837257372732
3.25;0.74535599249993
0.0;0.1178511301977579
3.25;0.36360207212416373
0.0;0.14303773994028773
2.75;0.4615384615384616
4.25;0.769800358919501
3.85;0.9374368665610922
3.5;0.5604485383178051
3.25;0.801725886666633
3.55;0.7635417155709333
3.25;0.7348469228349533
3.25;0.43852900965351466
4.0;0.8215838362577491
3.4;0.7610423906471906
0.0;0.11952286093343936
3.5;0.6671243849949912
1.0;0.47314769594459827
3.45;0.8486684247915056
0.0;0.12499999999999997
3.25;0.7800134951599099
5.0;0.8807048459279794
3.25;0.7106690545187015
3.4;0.8098582871985256
4.25;0.629940788348712
3.45;0.6444921044789198
4.25;0.6172133998483678
4.0;0.4999999999999999
3.0;0.5720775535473553
0.5;0.27707961700945993
3.75;0.6689936080056726
3.25;0.7745966692414833
3.5;0.7071067811865475
5.0;0.8888888888888888
3.75;0.7778444682625973
2.5;0.609449400220044
1.0;0.5270462766947299
3.0;0.8179221002995517
3.25;0.6818639780804032
0.0;0.19069251784911848
3.65;0.8488746876271654
4.4;0.6955101949899696
3.25;0.636929755298482
4.45;0.7462025072446364
3.4;0.5527707983925666
0.0;0.24999999999999994
3.0;0.8498365855987976
1.25;0.4351941398892446
4.0;0.8995536172900054
4.15;0.8733605145030439
3.5;0.583383351196948
2.75;0.5270462766947299
4.75;0.7777777777777778
5.0;0.8749999999999998
3.7;0.8656462585034015
0.0;0.04078236951430929
4.4;0.8215838362577491
3.2;0.2857142857142857
3.25;0.5579631180264558
4.85;0.7075962630193113
2.5;0.560112033611204
2.0;0.4949747468305832
4.25;0.7833494518006403
5.0;0.7777777777777778
3.4;0.7058823529411765
2.65;0.3197682863526785
3.9;0.7826237921249264
5.0;NaN
4.7;0.9082830414770313
1.75;0.11180339887498948
3.0;0.48686449556014766
3.0;0.742593243398227
3.65;0.6478314862401762
2.25;0.40282455220508273
3.25;0.5400617248673217
3.0;0.7696279860237375
3.7;0.6363636363636364
2.0;0.5410913038986129
3.7;0.9013878188659974
3.45;0.7810033584855887
3.25;0.7324670207647144
3.0;0.7269555581419478
4.0;0.9298120227880404
3.25;0.3446969696969697
2.75;0.3144854510165755
2.25;0.5377109916994257
1.75;0.22360679774997896
2.0;0.2879637165146333
0.0;0.0
2.0;0.384834144574028
3.0;0.5451175419284546
1.25;0.3322221242178148
0.0;0.0
3.4;0.7888106377466154
3.0;0.3265986323710904
1.25;0.36848755420902757
3.65;0.7627700713964739
3.7;0.7777777777777778
2.0;0.19999999999999996
0.0;0.1111111111111111
4.75;0.8888888888888888
4.5;0.8498365855987976
3.0;0.5577634353164502
3.0;0.6622661785325219
2.9;0.9574271077563381
4.0;0.7606094023506922
5.0;0.8894991799933215
3.7;0.6888467201936644
4.25;0.8040302522073697
3.95;0.7526178090063818
3.75;0.9213933954496762
2.5;0.5590169943749475
3.0;0.6324555320336759
5.0;NaN
3.5;0.7035264706814485
4.15;0.5345224838248487
1.5;0.2727272727272727
3.4;0.8589556903873333
3.0;0.6660991026076999
2.0;0.48617684680186624
3.15;0.6928448471215216
4.4;0.9534625892455924
2.25;0.39999999999999997
2.9;0.5163977794943223
2.75;0.7378647873726218
1.75;0.3333333333333333
2.0;0.34598076746060513
4.4;0.7378647873726218
3.0;0.8563488385776753
5.0;0.7342956432155869
3.25;0.7764941290972986
3.5;0.5484492959955569
2.9;0.6722139969935249
2.75;0.778498944161523
3.65;0.7446070402709866
3.4;0.8181818181818182
3.25;0.7947194142390261
0.5;0.10101525445522107
4.5;0.8432740427115678
4.25;0.7840552385403547
2.75;0.629940788348712
3.8;0.8666666666666666
3.25;0.5699667625354449
3.0;0.5916178492263335
3.65;0.8109289259240646
4.9;0.8432740427115678
0.0;0.11180339887498948
3.25;0.7431605356175384
3.45;0.7313582165106864
4.75;0.7999999999999998
3.4;0.5853694070049636
3.25;0.9233805168766386
3.25;0.6931032800836721
3.25;0.3849001794597505
1.0;0.31754128969491024
0.0;0.1489286693278704
3.0;0.77898083770452
3.0;0.5940885257860045
3.25;0.7302967433402214
4.85;0.8581163303210331
3.0;0.9486832980505138
2.25;0.3226128574608258
2.75;0.6013377943029549
4.0;0.9304842103984708
1.0;0.17407765595569785
1.5;0.48304589153964794
3.0;0.7154198201560833
2.4;0.5345224838248488
3.0;0.5954403380568856
1.5;0.13363062095621217
3.0;0.8003267306650412
2.5;0.6917144638660746
5.0;1.0
3.25;0.8944271909999159
4.9;0.5285675660264209
4.35;0.9545422860556476
3.0;0.6756750821910058
3.25;0.6837634587578276
3.25;0.6846531968814576
4.25;0.8432740427115678
3.25;0.6880329612324521
3.95;0.8040302522073697
1.65;0.3481553119113957
3.0;0.588495381900088
3.45;0.6955101949899696
2.0;0.21081851067789195
3.5;0.8056876447341021
2.75;0.8486684247915056
4.25;0.9045340337332909
2.5;0.5921565254637922
2.75;0.75
3.0;0.786818677739517
3.0;0.6546536707079772
2.75;0.760638829255665
3.9;0.9036961141150639
3.25;0.6943650748294137
3.9;0.7855844048495726
3.0;0.5670896271108379
1.0;0.4767312946227962
3.0;0.575191181900052
3.25;0.7295621268512252
1.5;0.4790913649354336
3.9;0.9486832980505138
1.75;0.5163977794943222
3.0;0.7260510203373743
3.0;0.6285393610547089
4.25;0.9718253158075502
2.0;0.13363062095621217
3.9;0.21320071635561041
4.75;0.928347542151313
3.25;0.8491878621270974
3.5;0.26726124191242434
3.75;0.951316669936364
3.75;0.7825855808712294
3.4;0.7106690545187015
3.15;0.6382501997548278
3.4;0.25000000000000006
3.0;0.6674238124719146
1.0;0.25087260300212727
3.5;0.6172133998483678
3.25;0.6821910402406466
2.0;0.5013318849526474
2.5;0.502148957472154
2.9;0.6761234037828132
1.75;0.4999999999999999
2.9;0.22294170472364983
3.25;0.6721310614263076
4.5;0.8249579113843053
3.8;0.7660323462854266
4.5;0.8807048459279792
3.7;0.7484551991837489
3.0;0.6475761258027334
3.85;0.8451542547285166
0.5;0.24754670594468275
4.2;0.9682458365518541
4.4;0.8017837257372731
2.5;0.6492324381118855
4.25;0.7016464154456235
3.25;0.8244588548636116
3.0;0.5314228348376485
5.0;0.9151231956786612
4.0;0.9629629629629629
4.0;0.8125
0.0;0.0
3.75;0.41403933560541256
4.75;0.9574271077563381
3.65;0.8355044182110839
2.75;0.47789485374323226
4.2;0.8333333333333335
2.5;0.5260767593771434
2.5;0.7526178090063818
3.25;0.8215838362577491
2.0;0.3627381250550058
4.35;0.8215838362577491
4.0;0.8164965809277259
0.0;0.07905694150420949
3.25;0.5518254055364691
4.2;0.9486832980505138
0.0;0.09534625892455924
3.85;0.7505553499465134
2.75;0.18948873194767513
3.0;0.5598721812401759
3.25;0.7637626158259734
3.25;0.8006407690254358
2.5;0.4830468335745013
3.65;0.7559289460184545
4.4;0.8703882797784892
4.0;0.20100756305184242
4.2;0.9128709291752769
4.4;0.7402439024390244
3.9;0.8885233166386385
4.9;0.9155786013045061
4.5;0.8852704127574261
4.25;0.9045340337332909
2.5;0.7302967433402214
4.5;0.9045340337332909
4.35;0.9534625892455921
3.25;0.8790490729915326
1.0;0.4780306737234565
2.5;0.31622776601683794
3.4;0.5539117094069973
2.9;0.807207352795575
4.05;0.9285714285714286
3.45;0.7256203537190051
0.0;0.19999999999999996
3.0;0.6779645718444125
3.0;0.6201736729460423
3.25;0.8017837257372732
3.25;0.7028718223814505
3.0;0.780189497605494
4.9;0.8581163303210331
3.0;0.7882407813680822
0.75;0.11852378927909409
3.4;0.8116814059543387
2.5;0.7777777777777778
2.75;0.5026246899500346
3.95;0.8819171036881969
3.8;0.8744746321952063
3.8;0.9211323729436766
3.5;0.6609772915882303
3.0;0.6573757351339165
2.75;0.6030226891555273
3.25;0.5533985905294664
3.45;0.8685990362153793
3.25;0.7669649888473703
3.75;0.9333333333333332
3.25;0.7756717518813396
2.5;0.3826918985879519
3.8;0.836084155317629
3.0;0.7833494518006403
3.0;0.5971514832143751
3.0;0.30151134457776363
2.5;0.5916079783099616
0.0;0.0
3.25;0.8318003918560583
2.9;0.4915463530037274
0.0;0.2032757346529646
3.45;0.7396002616336389
3.5;0.8498365855987976
1.5;0.2773500981126146
2.25;0.40147753427348304
4.9;0.8888888888888888
3.25;0.760638829255665
4.25;0.8888888888888888
2.9;0.11180339887498948
0.5;0.3086066999241839
2.25;0.6804138174397718
4.5;0.6119729147994808
4.25;0.8432740427115678
4.9;0.8197850785760755
3.25;0.9911892555667041
4.5;0.669511723024859
3.45;0.34252539912917274
2.75;0.481621742851322
3.75;0.7252406676228422
4.2;0.760638829255665
4.2;0.8528028654224417
1.5;0.32866964087564987
1.0;0.7205766921228922
3.25;0.6187184335382291
3.5;0.9759000729485332
3.45;0.7392039465416422
3.0;0.6948283873579192
2.75;0.12499999999999997
3.0;0.31622776601683794
1.0;0.13245323570650439
3.0;0.5968756445450109
2.9;0.9045340337332909
4.15;0.7999999999999998
3.25;0.6438628350373927
4.4;0.8951435925492911
3.7;0.7531353883366324
4.35;0.9438798074485389
3.25;0.889108448948774
3.4;0.6735753140545634
3.75;0.5345224838248487
2.75;0.6998964726756152
3.0;0.8451542547285166
3.75;0.25945810512787504
2.75;0.3185053375903171
3.25;0.6060915267313265
3.75;0.25819888974716115
4.25;0.8362420100070909
2.95;0.35771301491257046
0.0;0.10050378152592121
2.75;0.5185629788417315
2.5;0.6286946134619316
4.9;0.8838834764831844
3.5;0.5720775535473553
0.5;0.14285714285714285
3.4;0.6737373737373737
1.75;0.3834824944236852
2.5;0.5892556509887895
2.25;0.46098110077254606
2.5;0.4444444444444444
3.5;0.6324555320336759
1.5;0.29999999999999993
3.75;0.6237043826905599
3.0;0.6672976811635084
3.45;0.9428090415820632
5.0;0.8571428571428571
1.0;0.4014746693692467
4.9;0.8233444836358031
3.25;0.5962847939999439
3.25;0.8309977876685029
3.4;0.8770580193070293
3.25;0.6004254190708189
4.0;0.9999999999999999
3.25;0.7200822998230957
3.9;0.890870806374748
3.75;0.8677218312746247
3.9;0.8040302522073697
3.7;0.710046946804693
4.25;0.9258200997725516
4.0;0.33541019662496846
4.25;NaN
2.25;0.38843453270621897
3.0;0.7768985960673559
0.0;0.0
3.45;0.5507834676730832
3.45;0.6390096504226938
3.25;0.6227991553292184
0.0;0.2461829819586655
4.15;0.7909115788387002
5.0;0.8767942547786329
3.9;0.8131249357707346
3.25;0.799502686333539
1.45;0.13363062095621217
3.4;0.6851601597031488
3.25;0.8164965809277259
0.0;0.0
1.25;0.21081851067789195
4.3;0.9428090415820635
3.7;0.7483787087166509
3.25;0.7126966450997984
3.95;0.7058118615002191
3.0;0.6618846280984796
5.0;0.6999999999999998
3.0;0.694340858564394
3.4;0.7071067811865475
4.35;0.7893522173763263
3.0;0.7298004491997617
3.0;0.4991599849804811
3.0;0.3289758474798845
3.0;0.5728918992315464
3.25;0.372677996249965
3.0;0.6623182475165428
2.5;0.5090278103806222
3.0;0.7409585736349483
0.0;0.08362420100070908
4.0;0.5012804118276031
3.9;0.6933420647001273
4.5;0.9198662110078
3.4;0.5103103630798287
4.25;0.9428090415820632
3.45;0.8453964999722261
4.0;0.7825163065089912
4.4;0.8320250140657406
4.4;0.88746115675589
3.25;0.8017837257372732
3.0;0.7955466250846046
2.5;0.617928298093012
3.45;0.7715167498104596
2.75;0.4908922857745234
4.9;0.8994825431128622
4.0;0.4984576382912181
4.9;0.9574271077563381
3.9;0.8767140075192092
4.9;0.7378647873726218
3.9;0.6708203932499369
1.75;0.5803810000880093
4.0;0.7627700713964739
5.0;0.7826237921249264
4.25;0.6735753140545634
3.4;0.8189230248533257
3.25;0.40201512610368484
3.0;0.42034586187528417
2.75;0.3872983346207417
2.5;0.37499999999999994
3.25;0.9759000729485332
2.5;0.5511078711693961
0.0;0.19325543706937368
3.25;0.8320502943378437
4.25;0.8432740427115678
3.75;0.8660254037844386
3.9;0.8040302522073697
4.5;0.960768922830523
3.4;0.8017837257372732
4.25;0.7526178090063818
0.0;0.1690308509457033
4.25;0.926485358269724
2.9;0.51604684654214
1.75;0.1386750490563073
2.75;0.4225771273642583
4.75;0.8703882797784892
3.9;0.6782196329141845
3.5;0.7570332986102252
3.45;0.6262242910851494
3.75;0.5528867573290412
4.75;0.5262348115842176
4.25;0.8528028654224417
3.25;0.8344543628882151
3.9;0.9135468796041984
4.2;0.4216370213557839
4.25;NaN
3.4;0.6225430174794672
2.75;0.588348405414552
2.0;0.582927178601161
1.65;0.13164425158060586
2.75;0.4320493798938574
3.5;0.7692307692307694
3.0;0.6248749374474463
3.9;0.6999999999999998
3.25;0.8804087784801331
4.0;0.9999999999999998
3.9;0.7592566023652966
3.95;0.75
2.75;0.760885910252682
3.0;0.7539370349250518
2.5;0.5109488254592928
3.0;0.7115124735378853
2.5;0.49613893835683387
2.75;0.5965587590013045
2.75;0.20965696734438366
4.5;0.9128709291752769
3.9;0.8249579113843053
3.4;0.7071067811865475
4.0;0.8674242424242425
4.85;0.9354143466934852
0.0;0.1178511301977579
4.9;0.9534625892455924
3.5;0.5604485383178051
3.25;0.5617486338797815
1.25;0.21703944810729792
3.15;0.674199862463242
