Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max
4.25;0.996915957866662;0.9941156495149331;0.9941156495149331;0.99469104214026
2.5;0.9978289122624672;0.997850416839106;0.997850416839106;0.997850416839106
2.95;0.9914693363090628;0.9919708063926969;0.9919708063926969;0.9919708063926969
3.0;0.9998716193801421;0.9999246789646853;0.9998883821944746;0.9999246789646845
3.45;0.9999939746482011;0.999822344110008;0.999822344110008;0.999822344110008
2.5;0.9991407845374762;0.9983180596226605;0.9983180596226605;0.9983180596226605
0.5;0.9806664168355915;0.9748572729545852;0.9805228920161335;0.9749124159764451
4.5;0.990674557863674;0.9904714978243939;0.9904714978243939;0.9904714978243939
2.0;0.9996419450003364;0.9996787378817155;0.9996787378817155;0.9996787378817155
2.0;0.9977961697099582;0.9950791095807495;0.9950791095807495;0.9950791095807495
3.5;0.9983172588359607;0.9999688176796607;0.9999688176796607;0.9999727898350297
3.5;0.9983777432671656;0.9983777432671653;0.9983777432671653;0.9983777432671653
4.0;0.9997958312706431;0.9998626771687525;0.9997958312706431;0.9998626771687525
3.5;0.9988304421804823;0.9991287643827882;0.9988332380225772;0.9991287643827882
4.0;1.0000000000000002;0.9999102761312649;0.999877688218153;0.999877634590562
2.5;0.9895913591107789;0.9895220609495818;0.9895220609495818;0.9895220609495818
3.0;0.9990773798438595;0.9983643628127227;0.9983304287878314;0.9985225220117159
3.0;0.9938861182991074;0.9965014152295709;0.9965064413394046;0.9965014152295709
3.0;0.983611480869736;0.9909609253441226;0.9909609253441226;0.9909609253441226
1.0;0.9670184516099896;0.97999975438453;0.97999975438453;0.97999975438453
2.0;0.9856991144877062;0.9857896943175961;0.9857896943175961;0.9857896943175961
2.0;0.9999313698596309;0.9999413323853579;0.9999413323853579;0.9999413323853579
4.5;0.9878684299232137;0.987884852898502;0.987884852898502;0.987884852898502
4.0;NaN;NaN;NaN;NaN
3.0;0.9898860395775673;0.9898915930142463;0.9898915930142463;0.9898915930142463
3.0;0.9999560530825371;0.9999169780972746;0.9999169780972746;0.9999169780972746
4.15;0.9657699907232448;0.9719934210629876;0.9719934210629876;0.9719934210629876
2.5;0.9931634940861874;0.9933255477466061;0.9933348097687078;0.9933348130392393
3.5;0.9991816564004843;0.9991859865829885;0.9991859865829885;0.9991859865829885
4.0;0.9782070498938266;0.9788800530346308;0.9788800530346308;0.9788800530346308
5.0;0.9871235241648609;0.9751488205250062;0.9751164497865172;0.9751488205250062
4.8;0.995648948495595;0.9958317645258614;0.9958317645258614;0.9958322318981985
0.0;0.9772974625875104;0.9773498964395548;0.9773498964395548;0.9772251234636166
4.6;0.9999966885578627;0.9999966080856618;0.9999966080856618;0.9999966080856618
3.0;0.9980996464440457;0.9800926075615979;0.9803781274425435;0.9800927946518505
2.7;0.9970952654070967;0.9968427280220324;0.9968427280220324;0.9968427280220314
3.6;0.9991600862291677;0.999809056876738;0.999809056876738;0.999809056876738
3.75;0.9947239458042216;0.9932931393897262;0.9951336830867715;0.9932931393897262
3.65;0.989608766753363;0.9923142949552508;0.9923142949552508;0.9923142949552508
0.0;0.9957507836489365;0.9959030488066414;0.9959030488066414;0.9959152985335723
3.0;0.9822105794991707;0.9829150074665953;0.9829150074665953;0.9829150074665953
4.75;0.9986477159396088;0.9990023786319486;0.9990023786319486;0.9990261030350142
3.6;0.9987087551574462;0.9987087634622456;0.9987087634622456;0.998708756709496
3.5;0.9999264130799139;0.9995384234692457;0.9995384234692457;0.9995384234692457
2.75;0.9982359553028355;0.998511459407005;0.9978826443912328;0.9989113499201839
5.0;0.9999862466779316;0.9999892142761523;0.9999892142761523;0.9999892142761523
4.0;0.9946986213212382;0.9950640229232978;0.994661587720525;0.9950640229232978
3.0;0.9901601945724644;0.9949845303636524;0.9949845303636524;0.9927478155947723
3.5;0.9540368343172154;0.9498386886998766;0.9498386886998766;0.9498386886998766
3.35;0.989466437019257;0.9922214984091371;0.9922213560792332;0.9922214984091371
3.2;0.9865412310061311;0.9817377224031225;0.9817377224031225;0.9817377224031225
3.6;0.9950416181815701;0.9952197085909898;0.9952197085909898;0.9952197085909898
3.75;0.9857858985907264;0.9881691841137502;0.9881691841137502;0.9881691841137502
4.0;0.9999638251337927;0.9999942854177711;0.9999942854177711;0.9999942854177707
3.75;0.9984986493240905;0.9984405770847361;0.9984405770847361;0.9984405770847361
3.5;0.9897699259848302;0.9895416761953939;0.9895441495189908;0.9895416761953939
3.5;0.9979779629775641;0.9979783937987833;0.9979783937987833;0.9979783937987833
4.25;1.0;0.9989019721002341;0.9999177313855115;0.9989019721002341
0.0;0.9984712807888625;0.998501015839754;0.998501015839754;0.998501015839754
3.5;0.9974140432385606;0.99803633672255;0.99803633672255;0.99803633672255
2.75;0.9998011076996304;0.999500395032292;0.999500395032292;0.999500395032292
5.0;0.9975593328268114;0.9975714771019645;0.9975714771019645;0.9975714771019645
3.75;0.9999987156085917;0.9999987155461278;0.9999987155461278;0.9999987155461278
3.45;0.9998980488826958;0.9998963932883359;0.9998963932883359;0.9998963932883359
3.0;0.9976581082524811;0.9983844396137617;0.9983844396137617;0.9983844396137617
2.25;0.9086670334714145;0.9088495178460738;0.9088495178460738;0.9088495178460738
3.25;0.9939954814131957;0.9906147175733723;0.9906147175733723;0.9906147175733723
4.2;0.9999353325936111;0.9999406299512167;0.9999407918972635;0.9999406299512167
4.25;0.998453511752481;0.9985399642590956;0.9985399642590956;0.9985399642590956
4.4;0.9999138124576998;0.9999654241088033;0.9999693956553586;0.9999654241088033
2.5;0.9796093948656528;0.9765178590561119;0.9765178590561119;0.9765839440788967
1.75;0.9957257773154792;0.995696965493907;0.9956487835955796;0.9956738367983999
3.5;0.9983208780350553;0.9998801285112443;0.9998801285112443;0.9998801285112443
3.5;0.9896366847347026;0.9922730286318184;0.9922728861757629;0.9922730286318184
5.0;0.9999970042723874;0.9999979110295092;0.9999979110295092;0.9999979110295092
3.95;0.999648212643049;0.9998086633756239;0.999812631569087;0.9998086633756239
3.5;0.9995543262389206;0.9973714612822489;0.997408578256736;0.997408578256736
3.25;0.9582599860343468;0.9582301557597807;0.9582301557597807;0.9583034293327293
4.5;0.9917850659495254;0.9918461344814282;0.9918461344814282;0.9918461344814282
0.0;0.9792309032506477;0.9728781499690795;0.9728781499690795;0.9728781499690795
3.1;0.9999565141062005;0.9999626866620301;0.9999626866620301;0.9999626866620301
3.5;0.9999877108010066;0.999987714144939;0.999987714144939;0.999987714144939
4.25;0.9979716679751643;0.9985769419015115;0.9985769419015115;0.998699137224233
2.75;0.991678374067613;0.991684279689672;0.991684279689672;0.9916791460994993
3.5;0.994976713697656;0.995185196224264;0.995185196224264;0.995185196224264
4.5;0.9999102520350077;0.999998357132021;0.999998357132021;0.999998357132021
3.5;0.9999895898039098;0.999994870119087;0.999994870119087;0.999994870119087
2.9;0.9950635040680056;0.9958316880161246;0.9950753181128694;0.9962398548246022
3.0;0.9730789870204832;0.9986418711023795;0.9986418711023795;0.9986418711023795
3.0;0.9856829852305876;0.9998377352449911;0.9998377352449911;0.9998377352449911
3.0;0.9991087634083278;0.9983598023179134;0.998388262950836;0.9981311410841671
4.0;0.9830676823337746;0.9892296716946115;0.9892296716946115;0.9892296716946115
0.0;0.9825761048802506;0.9825818591857529;0.9825421295825107;0.9825421295825107
3.75;0.9995543257740933;0.9999729570733557;0.9999729427614141;0.9999729427614141
3.0;0.9999999996610697;0.9999096664683975;0.9999096664683975;0.9999096664683975
2.5;0.9990367815700628;0.9987483147052448;0.9995064836636705;0.9987457493500311
3.5;0.9983777432671656;0.9983777432671646;0.9983777432671646;0.9983777432671646
4.0;0.9772571570727863;0.977282493236898;0.977282493236898;0.977282493236898
4.5;0.9996610219598292;0.9999658126588469;0.9999658126588469;0.9999658126588469
3.5;0.9972114279011711;0.9945256780257912;0.9945256780257912;0.9945256780257912
2.5;0.9998121927655005;0.9998972381116787;0.9998958263967072;0.9998972381116787
3.75;0.9969543788522942;0.9973838478367448;0.9973838478367448;0.9974960666360186
3.5;0.9895235727619969;0.9894004391349485;0.9894004391349485;0.9894004391349485
3.0;0.9988283365098398;0.9982710761912638;0.9982710761912638;0.9982710761912638
3.9;0.9997911114981513;0.9994114211376721;0.9994114211376721;0.9994114211376721
3.25;0.9755391540192915;0.980540270562128;0.980540270562128;0.980540270562128
3.75;1.0;0.9999999999999994;0.9999999999999994;0.9999999999999998
3.4;0.9976842896500344;0.9978499083605219;0.9978499083605219;0.9977994844565423
4.75;1.0000000000000007;0.9999930136070887;0.9999930136070887;0.9999930136070887
3.5;0.9965260957164906;0.9922935656920477;0.9922935656920477;0.9922935656920477
3.75;0.9925139484315297;0.9926105749811621;0.9926105749811621;0.9925970892327175
3.25;0.9928371755053934;0.9983149037248679;0.9983149037248679;0.9983149037248679
0.5;0.9076769303739524;0.919482383228338;0.919482383228338;0.919482383228338
0.5;0.9913909995636802;0.9857349310251766;0.9857349310251766;0.9857349310251766
3.75;0.9655617282774897;0.9755380685246412;0.9755380685246412;0.9755380685246412
3.25;0.9875948746406499;0.98842257032229;0.98842257032229;0.98842257032229
2.5;0.99249892315247;0.992444170746712;0.992444170746712;0.9823268303594229
4.95;0.9999989678069238;0.9999899922832223;0.9999899922832223;0.9999899922832223
0.0;0.985562808733837;0.9853637731292328;0.9853637731292328;0.9853637731292328
3.4;0.9935508640084094;0.9938208800576317;0.9938208800576317;0.9938208800576317
3.0;0.9863641109052567;0.9867627155661447;0.9867627155661447;0.9867627155661447
3.5;0.9854362569244415;0.9917224773584048;0.9917224773584048;0.9917224773584048
4.25;0.999795396008594;0.9998976848022234;0.9998976848022234;0.9998976848022234
3.0;0.9999944127327552;0.9999944110453896;0.9999944110453892;0.9999944110453896
3.9;0.9985061460214355;0.9989891617484232;0.9989891617484232;0.9990831943791838
3.25;0.986162886759354;0.9995096322934863;0.9995095669261733;0.9995095669261728
3.0;0.9998759104710283;0.9813926773997139;0.9813926773997139;0.9813926773997139
3.5;0.9999625236665387;0.9998512445675778;0.9998512445675778;0.9998512445675778
3.25;0.9965687500442769;0.9994624671654603;0.9994624671654603;0.9994624671654603
4.45;NaN;NaN;NaN;NaN
1.5;0.9846078850294038;0.9979892813617636;0.9979892813617636;0.9979881323946198
3.0;0.9940575980934249;0.9941285247023463;0.9941285247023463;0.9941285247023463
3.25;0.9984526569454053;0.9996206605230776;0.9996206605230776;0.9996206605230776
3.9;0.9964509712515616;0.9969536108258216;0.9969536108258216;0.9969536108258216
2.9;0.9947361084437719;0.9942453428933516;0.994726071165972;0.9942453428933516
2.0;0.9948013365519351;0.9966974349265797;0.9966974349265797;0.9968469904721723
3.75;0.9999666210560478;0.9981849354221395;0.9981664790951499;0.9981849354221395
3.0;0.9821506782282302;0.9823722350417338;0.9838403794648455;0.9838403794648458
3.0;0.9944108730720695;0.9951164406494039;0.9944348967374408;0.9955310078322669
1.5;0.9805996431439209;0.979151028855243;0.979151028855243;0.979151028855243
2.4;0.998489134264374;0.9989867102508163;0.9989867102508163;0.998986710250816
3.0;0.9986179118762321;0.9994664311489354;0.9986011566149247;0.9994664311489353
0.0;0.9617154538474804;0.9792579215583992;0.9792579215583992;0.9792579215583992
3.5;0.9980968442114558;0.9975385133603523;0.9983200330214606;0.9975315835118989
3.5;0.9997454221402514;0.9997567135152039;0.9997567135152039;0.9997567135152039
3.75;0.9998424931707919;0.991172654147695;0.991172654147695;0.991172654147695
4.9;0.9999914884563565;0.9999899345178138;0.999991488516118;0.9999899345178137
1.25;0.9990499646518953;0.998448359676403;0.998448359676403;0.998448359676403
3.0;0.9971624057763949;0.9977380318717767;0.9977380318717767;0.9977380318717767
3.75;0.9966364069444887;0.9969281696111295;0.9969281696111295;0.9969281696111295
2.0;0.9961317167736022;0.9728556800987576;0.9991102917119016;0.9728468818480269
3.0;0.9973198593754067;0.9994096932544642;0.9994096932544642;0.9994096932544642
3.0;0.9833848935518061;0.9855835030742305;0.9855705787681652;0.9855705787681652
2.1;0.9829515717740692;0.9875648839241065;0.9695446399746319;0.9875648839241065
3.0;0.9934846252103596;0.9943147510077467;0.9943147510077467;0.9942339743239641
1.5;0.996830358532654;0.9968647451496565;0.9968647451496565;0.9968647451496565
4.75;0.9932909404445567;0.9933111632322641;0.9933111632322641;0.9933111632322641
3.6;0.9846752481226514;0.9890405206101094;0.9890405206101094;0.9890405206101094
3.0;0.9957801116703093;0.9957461254809369;0.9957658751106958;0.995717165882945
3.25;0.9842472288453684;0.9826541213019894;0.9826541213019894;0.9826541213019894
3.0;0.9944041060003073;0.9948583653757054;0.9948583653757054;0.99496060925579
1.5;0.9837368028311891;0.9838215575612226;0.9838216140563066;0.9994603800270059
0.0;0.9912123976338815;0.9891085116082445;0.9891085116082445;0.9879425387485646
3.9;0.9999910611069485;0.9999910635394137;0.9999910635394137;0.9999910635394137
4.45;0.9873999953314809;0.9874890425255377;0.9874890425255377;0.9874890425255377
0.0;0.9966512952505712;0.9966849313683894;0.9966849313683894;0.9966849313683894
3.0;0.9962274067398607;0.9963431728317973;0.9963431728317973;0.9963431728317973
3.6;0.9909985787241493;0.9915149983734066;0.9915149983734066;0.97971273266564
3.5;0.9745457290736718;0.9790773533564515;0.9788662953602384;0.9790773533564515
3.45;0.9992323858007993;0.9996550001714817;0.9996550001714817;0.9996550001714817
3.0;0.9969173902113688;0.9973470052882365;0.9973470052882365;0.9974592171510178
3.0;0.9970482297196424;0.9986914661504065;0.9986914661504065;0.9986914661504065
3.5;0.998687966517203;0.9992006584015929;0.9992006584015929;0.9991885940124181
4.2;1.0000000000000002;0.9987567975789027;0.9987567975789027;0.9999999999999999
3.25;0.9976098860559265;0.9973209382364505;0.997854601590464;0.9973209382364507
2.0;0.9939673945666779;0.9938717236019828;0.9938717236019828;0.9938717236019828
0.0;0.9719015554976395;0.9720837566003858;0.9720837566003858;0.9737591527291236
4.25;0.999988936528749;0.9999981303012444;0.9999981303012444;0.9999981303012444
4.25;0.9989629012942846;0.9989763191817366;0.9989763191817366;0.9989763191817365
3.0;0.9996307696377948;0.997565871015102;0.997565871015102;0.997565871015102
1.5;0.993573916657321;0.9955388818701167;0.9955388818701167;0.9955388818701167
4.25;0.9947869519310835;0.9930164257003256;0.9930164257003256;0.9930164257003256
3.5;0.9838668525009239;0.9946184533850598;0.9946184533850598;0.9946184533850598
3.75;0.9925012337459127;0.984220001627531;0.9842394246681109;0.9841933884223315
3.75;0.9953100134691639;0.999776416465393;0.999776416465393;0.9997621906110644
3.75;0.9966368309448399;0.9971657222468895;0.9971657222468895;0.9972563125954648
3.5;0.8887517346620769;0.8893055116192227;0.8893055116192227;0.8893055116192227
4.25;0.9987267047612688;0.9987267880443814;0.9987267880443814;0.9987263583684185
3.0;0.996967442506629;0.9971715892749787;0.9971715892749787;0.9971715892749787
3.5;0.9976978260501917;0.9999791464216026;0.9999791464216026;0.9999791464216026
3.35;0.9906077966570139;0.9915166549412315;0.9915166549412315;0.9915166549412316
3.25;0.9998859784775324;0.9988825637139954;0.9998915852625854;0.9988820627578513
4.4;0.9868120267342866;0.9665942875687402;0.9665942875687402;0.9665942875687402
5.0;0.9992931364373141;0.9992982662283857;0.9992982662283857;0.9992982662283857
4.4;0.9999935639440743;0.9999735767021853;0.9999735767021853;0.9999735767021853
0.0;0.9918692827310318;0.9918952422665983;0.9918952422665983;0.9918952422665983
3.5;0.9980725341561524;0.9897167809462086;0.9980598464604538;0.9897497133833981
3.9;0.985202235392714;0.9855137765616298;0.9855137765616298;0.9855137765616298
5.0;0.9932855534738995;0.9677318268819717;0.9677318268819717;0.9677318268819717
0.0;0.9719390468595096;0.9720371034904417;0.9720371034904417;0.9747401348253973
3.0;0.9970418748495647;0.9970809017084252;0.9970809017084252;0.997343412138396
3.0;0.9974803020705528;0.9986132693425724;0.9986132693425724;0.9986132693425724
4.25;0.9873997829571558;0.9874890425255377;0.9874890425255377;0.9874890425255377
0.0;0.976123355330017;0.976123355330017;0.976123355330017;0.976123355330017
3.5;0.9737451107693019;0.98549968500449;0.98549968500449;0.98549968500449
3.1;0.9928739567490418;0.9940108650623699;0.9940108650623699;0.9940108650623699
3.0;0.9993589226029949;0.9995381664218794;0.9995381664218794;0.9995381664218794
3.0;0.9990176952076733;0.9989923184082471;0.9988302983499646;0.9989923184082468
3.0;0.9998960960664091;0.9999348711602295;0.9999251043268356;0.9999348711602295
3.75;0.9998657177133085;0.9998793031008469;0.9998694710746242;0.9998694710746242
0.5;0.9838566206327687;0.9814908215712985;0.9814908215712985;0.9814908215712985
2.5;0.9750465608182998;0.9874344377781225;0.9872366840867008;0.9849242093670268
3.0;0.9983297161737128;0.9988119330358435;0.9988119330358435;0.9988134991649672
3.75;0.9988815821846068;0.9989062288984809;0.9989062288984809;0.998906228898481
3.5;0.9982241307611881;0.9989000549545989;0.9989000549545989;0.9989000549545989
3.9;0.9998474187533971;0.9998250737781761;0.9998250545956554;0.9997987083900164
2.75;0.9973318507530362;0.9987981054404265;0.9983956888183363;0.9987981054404264
3.0;0.998247773063165;0.9982379100483825;0.9982379100483825;0.9982311032707659
4.4;0.9951523282971004;0.9953252258345083;0.9953252258345083;0.9953252258345083
2.0;0.9998828276327906;0.9999353791005384;0.9999353791005384;0.9999353791005384
3.5;0.9969476849844611;0.9973771499189938;0.9973771499189938;0.9974893606239209
3.4;0.9965369942823794;0.9959544582803753;0.9953013286275891;0.9959544582803753
4.95;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.9999999999999998
3.75;0.9969363138358497;0.9964523867990852;0.9964523867990854;0.9964523867990854
0.0;0.9980245077011771;0.9973125114430378;0.9973125114430378;0.9990401504258466
3.75;0.998153322585099;0.9986529236189319;0.9986529236189319;0.9987437817302586
2.9;0.9958233392783097;0.9958518601232844;0.9958518601232844;0.9958518601232844
4.75;0.9849279464364624;0.9850141135565087;0.9850141135565087;0.9850141135565087
4.9;0.9749941697554313;0.9809177375110029;0.9809177375110029;0.9809177375110029
4.25;0.9999999999999999;0.9584309404769884;0.9428891774182857;0.9584309404769884
3.9;0.9979716679751641;0.9985769419015114;0.9985769419015114;0.9986991372242332
1.95;0.9999553588653468;0.9999374651043632;0.9999374651043632;0.9999368941201526
3.75;0.9999992825512143;0.9999096664683975;0.9999096664683975;0.9999096664683975
4.25;NaN;NaN;NaN;NaN
3.0;0.9983222804432944;0.9982251350135583;0.9982251350135583;0.9983488680757889
2.25;0.9971099998860768;0.9967805296788482;0.9971174285363722;0.9967805296788472
2.5;0.9957616143703201;0.9957678965171456;0.9957678965171456;0.9957763405229517
3.0;0.9888553963694623;0.9883105119316811;0.9890693262903991;0.9883105119316811
3.25;0.9990258767274424;0.9981438675442235;0.9981099180006618;0.9982318522403094
4.0;0.9986727169272054;0.9989188278634334;0.9989172976368165;0.9989249349158813
4.75;0.9646801106239618;0.9705654173599682;0.9705654173599682;0.9705654173599682
3.0;0.999992216418718;0.9999557007861671;0.9999888220387969;0.9999385502177996
3.4;0.9972895684200358;0.9982064885789295;0.9982064885789298;0.9982064885789295
3.4;0.997692203684087;0.9978927293177464;0.9978927293177464;0.9978927293177464
0.5;0.9876148645701819;0.9940334223100349;0.9940334223100349;0.9940334223100349
1.9;0.9858668724421585;0.9759426415045792;0.9765806280792709;0.9765806280792709
4.5;0.9889654000982827;0.9985821245479304;0.9890964266243576;0.9985819447955437
3.2;0.9997709970295603;0.9997090763519164;0.9997090763519164;0.9997090763519164
3.25;0.9626050847467144;0.9999895604296832;0.9628931093306139;0.9999906846536907
3.25;0.9981272804085934;0.9981626810518167;0.9981626810518167;0.9981626810518167
3.25;0.9987963608629751;0.999552632136663;0.9994766034573739;0.9995526321366632
3.0;0.9954491272248421;0.9954490771981408;0.9954490771981408;0.9954580522667382
3.45;0.9999276551821777;0.9998457845163903;0.9998457845163903;0.9998457845163903
3.7;0.9895654994202137;0.9874575286016324;0.9901465500719991;0.9874538322736234
3.5;0.9999932111134239;0.99990964909329;0.9999096391867276;0.9999022587620124
2.75;0.9925681826464108;0.9915650968260055;0.9925523127535479;0.9919200978260726
3.1;0.9991680206274618;0.9991716495273922;0.9991716495273922;0.9991716495273922
3.4;0.9979137618756567;0.9985418882568556;0.9985418882568556;0.9986640704102426
3.25;0.9728047236776417;0.9743394770263658;0.9743394770263658;0.9743394770263658
3.35;0.9996180567954687;0.9990743249708709;0.9990743249708709;0.9990743249708709
4.9;0.980936478527289;0.9999960392839042;0.9999960369416659;0.9999960392839042
3.5;0.9896352529245158;0.9922686932607605;0.9922710079999746;0.9922686932607605
4.65;0.9997305091165837;0.9997381823037063;0.9997381823037063;0.9997381823037063
4.75;0.9959316394184068;0.9974571967764696;0.9974610757886876;0.9959192450524935
4.7;0.9999905059631473;0.999995076686557;0.999995076686557;0.999995076686557
3.5;0.9922327060573212;0.9922686932607603;0.992271007999974;0.9922686932607603
3.25;0.9996369349238728;0.9997021816114993;0.9996376788671397;0.9997021816114993
