Human;USE_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;USE_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;USE_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none
4.0;0.9853185282096026;0.9853185180302844;0.9853185230649119
4.0;0.9814646059497655;0.9814645961100357;0.9814645995570683
4.0;0.9243521921463557;0.9243522007560185;0.9243522045917325
3.0;0.7952845948716055;0.7952845918594882;0.7952845981683822
2.5;0.8524565380903983;0.8524565554044505;0.8524565343029424
2.5;0.544993203928474;0.5449932161759146;0.5449931774319462
3.0;0.8120148297841774;0.8120148319156848;0.8120148342905623
0.0;0.10642921806858882;0.10642920282302472;0.1064292151039383
4.25;0.765291926942322;0.7652919238780669;0.7652919114666912
3.0;0.6788735767219995;0.678873554257679;0.6788735868177722
3.0;0.6137944509674127;0.613794458874656;0.6137944750584464
4.0;0.7958155252530952;0.7958155241441391;0.7958155109259845
0.0;0.05130848696410475;0.051308540378741156;0.05130850894258193
3.5;0.5720757677412432;0.5720757733522115;0.5720757513073843
1.0;0.33594249494167483;0.3359424881736607;0.3359425084619711
0.0;0.12005138039000421;0.12005138844358519;0.12005138043710424
1.5;0.4896699089511309;0.4896699462214692;0.489669928434516
3.6;0.6016888498082574;0.6016888506735113;0.6016888434343514
3.0;0.9009048357737224;0.9009048449662757;0.9009048351098793
3.0;0.8609790277054252;0.8609790246295029;0.8609790356656967
5.0;0.9064745304031369;0.9064745318324053;0.90647452850223
3.5;0.5666672425325017;0.5666672200078458;0.5666672308666161
0.0;0.27854632180930566;0.2785463137507855;0.27854630797305385
4.0;0.6241472226023645;0.6241472283305453;0.6241472349276556
4.5;0.9487632230875297;0.948763225634449;0.948763227265679
3.0;0.8095438599887315;0.8095438575254582;0.8095438485294943
3.5;0.8861735066491394;0.8861735095617324;0.886173506712793
4.0;0.9417283452648757;0.9417283346355537;0.9417283370335431
3.0;0.9118789292170099;0.9118789306242309;0.9118789340203781
3.0;0.7536002939735484;0.7536002786956647;0.7536002887172805
3.5;0.8523859846194354;0.8523859923508605;0.8523859870138433
2.5;0.6567909412167767;0.6567909385802697;0.656790936130501
3.5;0.8177308047003163;0.8177308171838428;0.8177308205617333
3.5;0.6012364649790081;0.6012364785717432;0.6012364757755334
3.0;0.9194162076358159;0.9194161991389561;0.9194161932346432
4.5;0.6274184201447001;0.6274184196375359;0.6274184225082547
2.5;0.42762346500118;0.42762349215974577;0.4276234512714665
3.5;0.4516325821571321;0.45163262506565566;0.451632610400323
3.0;0.7020904310534649;0.7020904252518821;0.7020904210387824
2.5;0.8512637576633352;0.8512637626873499;0.8512637599938526
4.0;0.7741752522419106;0.7741752260113053;0.7741752568246714
3.5;0.7298558005685621;0.7298557941603048;0.7298557972124474
3.5;0.4825750014705228;0.48257500088793726;0.48257502208373915
3.0;0.8167416984300518;0.816741692330331;0.8167416926055437
2.5;0.9145228807548976;0.9145228978987274;0.9145228801241596
4.0;0.7343629644073002;0.7343629573571815;0.7343629598349176
3.5;0.7420285968230038;0.7420285860325518;0.7420286031274885
2.5;0.6257456673936667;0.6257456538268533;0.6257456534996669
2.5;0.8666591162429941;0.8666591150573356;0.8666591020996913
5.0;0.9432350548038446;0.9432350570387712;0.9432350536044085
4.25;0.7495642090732324;0.7495642108551422;0.7495642171280567
2.5;0.6146428147519699;0.6146427795641901;0.6146427967541442
2.95;0.8704745912114031;0.8704745938076949;0.8704745916939518
3.0;0.8570827691590158;0.8570827592083314;0.8570827474417804
3.45;0.9066645352084739;0.9066645260792308;0.9066645413638225
2.5;0.8411869049559599;0.8411868957598239;0.8411869061391514
0.5;0.5136336630076296;0.5136336609318563;0.5136336290554907
4.5;0.5116681534962982;0.5116681362410379;0.5116681623785841
2.0;0.4114352289467018;0.41143522651835;0.41143524334344944
2.0;0.5132934039601298;0.5132934013348871;0.5132933741329018
3.5;0.9297587946394336;0.929758804824425;0.9297588044797969
3.5;0.8281113313711902;0.828111343501603;0.828111336015359
4.0;0.838469777579905;0.8384697775531685;0.8384697624342189
3.5;0.8811104224901304;0.8796265815931381;0.8796265919844757
4.0;0.8258125239732893;0.8258124933348074;0.8258124995584348
2.5;0.6832516779236713;0.683251676011697;0.683251695251942
3.0;0.7759164979793379;0.7759164939198179;0.7759164942376578
3.0;0.6167014860129171;0.6167015027355686;0.6167015061760556
3.0;0.49020419842319124;0.49020420700770306;0.49020418122223597
1.0;0.3303192030005422;0.3303192165183598;0.33031920723292924
2.0;0.702984244437847;0.7353041570495924;0.7029842567744269
2.0;0.4280898717758681;0.42808989083481475;0.428089846231322
4.5;0.9164575698990499;0.91645757895698;0.9164575709848151
4.0;0.08529155965322935;0.08529156370498127;0.08529154345862576
3.0;0.8624739399430195;0.8624739423058088;0.8624739433384794
3.0;0.8987512747331345;0.8987512738954199;0.8987512827469583
4.15;0.8114844477539931;0.8114844466484155;0.8114844576655045
2.5;0.6452289191227932;0.6452289148058913;0.6452289245645704
3.5;0.7480807018845382;0.7480807045513304;0.7480807192244314
4.0;0.4095066308466932;0.40950663384720193;0.40950663530701087
5.0;0.8561851105169265;0.8561851006979383;0.8561851127508924
4.8;0.9681412491236373;0.9681412485449163;0.968141247126396
0.0;0.06281450307124496;0.06281449520933619;0.0628145016136397
4.6;0.8565327597785759;0.8565327602666121;0.8565327617365825
3.0;0.8045731982008196;0.8045732114787014;0.8045732066504833
2.7;0.6047169424620557;0.6047169695889966;0.60471697093269
3.6;0.935821225791049;0.9358212251278589;0.9358212316008564
3.75;0.9496589791860163;0.9496589745351799;0.9496589752015482
3.65;0.606436266233279;0.6064362855310983;0.6064362795438105
0.0;0.5904808087381275;0.5904807971357725;0.5904807769829812
3.0;0.42891802348727426;0.4289180031373282;0.4289180133760162
4.75;0.8759001862841327;0.8759002077591622;0.8759002043657708
3.6;0.9686284973175165;0.9686285029869091;0.96862850004902
3.5;0.8633883422506925;0.8633883454114528;0.8633883401112021
2.75;0.6836354032990447;0.6836354145945361;0.683635416105851
5.0;0.8223593463922174;0.8223593342152246;0.8223593420271976
4.0;0.7846776473193271;0.7846776486121845;0.7846776530347565
3.0;0.8386625924893806;0.8386626088350678;0.8386626048258766
3.5;0.6374999833350513;0.6374999936456243;0.6374999720006397
3.35;0.5273536510934129;0.5273536680255706;0.5273536507927288
3.2;0.8222023677221055;0.8222023650785052;0.8222023728709946
3.6;0.7136504143097943;0.7136503959204769;0.7136504094410773
3.75;0.8838676927478346;0.8838676853370052;0.8838677000939528
4.0;0.9246823489829056;0.9246823611440532;0.9246823430411312
3.75;0.8602594457028524;0.8602594417097355;0.8602594495625602
3.5;0.7884465618376433;0.7884465453164458;0.7884465749991837
3.5;0.8627254827026479;0.8627254700729673;0.8627254663113543
4.25;0.9377632322285292;0.9377632335446361;0.9377632262941904
0.0;0.16385504701767728;0.16385504068149642;0.1638550611936281
3.5;0.8683898810889115;0.8683898857110744;0.8683898850997543
2.75;0.5667070551164818;0.5667070567085762;0.5667070637163782
5.0;0.9613113529284281;0.9613113460580099;0.9613113470929662
3.75;0.8766080728765135;0.8766080627507853;0.8766080700579595
3.45;0.8145810797945485;0.8145810807819956;0.8145810971772334
3.0;0.9374734116385461;0.937473403915842;0.937473407905958
2.25;0.48842621302496403;0.4884262248696987;0.4884262246844254
3.25;0.5432904921513643;0.5432905035230001;0.5432904805305273
4.2;0.806610043013621;0.806610024870922;0.8066100314717884
4.25;0.9453221265216583;0.9453221025428098;0.9453221110681337
4.4;0.9597997171807404;0.959799722129338;0.9597997340101135
2.5;0.7364401351773654;0.736440128921489;0.7364401374732237
1.75;0.5865464874735461;0.586546479406324;0.5865464856373337
3.5;0.8824189047722643;0.8824189035368643;0.8824189105152055
3.5;0.7380676933066312;0.7380677007457834;0.7380676614049593
5.0;0.9175385766411375;0.9175385790211735;0.9175385737634852
3.95;0.8811260176285981;0.8811260352453387;0.8811260252987446
3.5;0.6341726542091544;0.6341726340509425;0.6341726322886932
3.25;0.36897245280893315;0.3689724888670835;0.3689724521903872
4.5;0.6871917342868433;0.687191738525029;0.6871917411027902
0.0;0.5539707924366268;0.5539707922129541;0.5539707965347586
3.1;0.8633316299348124;0.863331627670452;0.8633316309642458
3.5;0.9027574591174161;0.9027574613728461;0.9027574747838374
4.25;0.9491771367540941;0.9491771481346023;0.9491771452050732
2.75;0.265620935857941;0.2656209409066439;0.265620929983058
3.5;0.7571713137329811;0.7571713139609069;0.7571713152362481
4.5;0.918975913315321;0.3143613206688668;0.9189759247850992
3.5;0.8869202249879762;0.8869202191893396;0.8869202350696759
2.9;0.6396438923279434;0.6396439099097435;0.6396439056497826
3.0;0.7692142855493636;0.769214287859236;0.7692142868279476
3.0;0.9098630792630997;0.9098630850574826;0.9098630964709497
3.0;0.5702973112240806;0.5702973154595053;0.5702973341781379
4.0;0.27676346643295247;0.27676348802125167;0.2767634938820729
0.0;0.15444052616549847;0.15444050505078458;0.15444050300556988
3.75;0.8829093345381015;0.882909326926579;0.8829093325204077
3.0;0.9498999428835633;0.9498999454804888;0.9498999420246501
2.5;0.8039942771688764;0.8039942672767016;0.8039942705753367
3.5;0.8708009919928881;0.8708009982680341;0.870800992522655
4.0;0.7546678723133933;0.7546678591604908;0.754667895041464
4.5;0.7839649702439258;0.7839649522614145;0.7839649447857802
3.5;0.7530649225408078;0.753064912638011;0.7530649106030415
2.5;0.5411868237540154;0.541186840677865;0.5411868324042642
3.75;0.8976126573441657;0.897612666871706;0.8976126662137277
3.5;0.6643540544279031;0.6643540616626652;0.6643540462662271
3.0;0.8478438019786808;0.847843797998896;0.8478437982077067
3.9;0.6031211801402325;0.603121177523719;0.6031211698510718
3.25;0.6355176447955463;0.6355176250268952;0.6355176225086627
3.75;0.9598527409787597;0.9598527370789424;0.959852742725588
3.4;0.6667611280269772;0.6667611207082361;0.6667611197178579
4.75;0.9392560036615071;0.9392560127943133;0.9392560033756354
3.5;0.742330421095254;0.742330414429879;0.7423304022879137
3.75;0.338437891849341;0.3384379121043684;0.3384378727036731
3.25;0.7151811874280951;0.7151811869484352;0.7151812099679127
0.5;0.23378968778562864;0.23378970723542977;0.23378969077562542
0.5;0.4609071785017998;0.46090719565380833;0.4609071896080727
3.75;0.718062847272884;0.71806283438135;0.7180628371871918
3.25;0.7638668188210157;0.7638668127123488;0.7638668098001383
2.5;0.611326067736673;0.6113260850294477;0.6113260655930012
4.95;0.8764905723045168;0.8764905590915293;0.8764905705599629
0.0;0.11025992671783688;0.11025996366822467;0.1102599737076286
3.4;0.8839957764052863;0.8839957709750408;0.8839957808937576
3.0;0.8232575864358788;0.8232575747138349;0.8232575809467813
3.5;0.6513725761935113;0.6513725870597631;0.6513726118319138
4.25;0.6918172854079888;0.6918172877501265;0.6918172858056306
3.0;0.9611286255859522;0.9611286226349345;0.9611286201366673
3.9;0.9134959663828129;0.913495963190471;0.9134959720626049
3.25;0.537747464564244;0.5377474933970255;0.5377475110261263
3.0;0.394436111418881;0.39443613004418693;0.3944361440740324
3.5;0.8395253652437377;0.8395253741625971;0.8395253717531105
3.25;0.6564315686652121;0.6564315939637791;0.6564315724931292
4.45;0.011418825122774109;0.01141882341260868;0.011418816505469647
1.5;0.5200131946520774;0.5200131986328531;0.5200131897947796
3.0;0.6393500266251676;0.6393500269714405;0.6393500287414879
3.25;0.8809104258439396;0.8809104291011685;0.8809104222069674
3.9;0.8760712039068091;0.8760711991340039;0.876071195991437
2.9;0.6190011285666822;0.6190011189490209;0.6190011201243545
2.0;0.45809806265426906;0.45809807605238134;0.4580980442110583
3.75;0.7447464465219732;0.7447464731909362;0.7447464692187691
3.0;0.8923225173852657;0.8923225100594212;0.8923225096742369
3.0;0.7118561697754413;0.7118561579381847;0.7118561764193638
1.5;0.42510505822830924;0.4251050478042376;0.4251050787913499
2.4;0.7358952398739675;0.735895245858584;0.7358952440656752
3.0;0.7723413055636649;0.7723412717308805;0.7723413175827699
0.0;0.08913658505046422;0.0891365828163149;0.08913655973585088
3.5;0.8067749280076325;0.806774921393298;0.8067749207028195
3.5;0.9423448545822934;0.9423448544265617;0.9423448580983129
3.75;0.8576336741630027;0.8576336773967274;0.8576336773967274
4.9;0.9688467822355914;0.9688467789067646;0.9688467697715771
1.25;0.20883138904242374;0.20883135687117813;0.2088313557137516
3.0;0.8751113167467587;0.875111287938335;0.8751112893514197
3.75;0.47216802890209164;0.4721680264094779;0.4721680507699666
2.0;0.46774640141942037;0.467746409334718;0.4677464110539839
3.0;0.840330110394454;0.840330097603995;0.8403301152379866
3.0;0.4374464022913005;0.4374464090459273;0.43744637275904663
2.1;0.5073512144949849;0.5073512252086676;0.5073512209083757
3.0;0.39908551225893957;0.39908551413157917;0.39908553854552015
1.5;0.5123032710639597;0.5123032672963564;0.5123032700363943
4.75;0.8441459781397316;0.8441459734460152;0.8441459804357531
3.6;0.6193237313405459;0.6193237297174946;0.6193237308987581
3.0;0.6450306572594579;0.6450306604700362;0.6450306496918174
3.25;0.3333528057692986;0.333352783936566;0.3333527977128096
3.0;0.6835880246751982;0.6835880150594963;0.6835880152597447
1.5;0.5262648554819251;0.5262648704369431;0.5262648640925647
0.0;0.2777930019420706;0.2777929920223069;0.2777930323398817
3.9;0.9266706515063301;0.9266706538269164;0.9266706529431435
4.45;0.8624860522891329;0.8624860409243723;0.8624860426459852
0.0;0.06794998249699849;0.06794998222926306;0.06794999330749174
3.0;0.630793886807848;0.6307938852741587;0.6307938938966736
3.6;0.663152741365384;0.663152755114251;0.6631527494630856
3.5;0.7731731638958426;0.7731731739680925;0.7731731819655224
3.45;0.9685482180138453;0.9688233102496197;0.9688232991652166
3.0;0.8031970488078517;0.8031970368870043;0.8031970295306803
3.0;0.7799249485569983;0.7799249367075638;0.7799249353446097
3.5;0.9440544867749273;0.944054470447699;0.9440544811824989
4.2;0.9863814872616776;0.9863814878317063;0.9863814815056726
3.25;0.6184265943887617;0.61842658323983;0.6184266157003395
2.0;0.6568222055423162;0.6568222114342821;0.6568222161060425
0.0;0.2732767612384252;0.2732767596839988;0.273276747810748
4.25;0.7748991783074967;0.7748991880817663;0.7748991894613865
4.25;0.6725255858476608;0.6725255974500487;0.6725255896104424
3.0;0.8752261207539339;0.8752261171327044;0.8752261239038548
1.5;0.5307848305454033;0.5307848144683779;0.5307848147386254
4.25;0.8412275095830194;0.841227510390708;0.841227510833201
3.5;0.6730918391085013;0.67309183452529;0.673091820341371
3.75;0.71574681608626;0.7157468074231171;0.715746809898419
3.75;0.827940284564129;0.8279402588992119;0.827940267565116
3.75;0.893739224461774;0.8937392085637624;0.8937392130152088
3.5;0.7488468116485978;0.7488468229630992;0.7488468320369723
4.25;0.9163135914750137;0.9163135972387979;0.9163135907211354
3.0;0.8570033210103498;0.8570033332709307;0.8570033239406928
3.5;0.6508083068963287;0.6508083080016083;0.6508082913603992
3.35;0.7142891892385068;0.7142891795625881;0.7142891792657167
3.25;0.5740416471291656;0.5740416754592353;0.574041651126245
4.4;0.9040843553578878;0.9040843521041834;0.9040843553770933
5.0;0.959376265432578;0.959376258957487;0.9593762497147126
4.4;0.8458352799696424;0.8458352868269473;0.8458352930954279
0.0;0.40954223423689673;0.40954221479512165;0.40954220027376487
3.5;0.8654593168672463;0.9026501060616253;0.8654593202613101
3.9;0.8701600099461566;0.8701600208435726;0.8701600226554946
5.0;0.8545878250965124;0.8545878216353869;0.8545878188297454
0.0;0.19122083748670143;0.19122086619029519;0.19122086195899907
3.0;0.8105317838592377;0.810531768101597;0.8105317632084644
3.0;0.8483400937215956;0.8483400982902921;0.8483401001137586
4.25;0.857143777335816;0.8571437831853792;0.8571437820183008
0.0;0.3480832848579426;0.34808328258108306;0.34808330196416454
3.5;0.8291325027194935;0.8291325001161943;0.8291324915410223
3.1;0.46054111486655;0.4605411045399979;0.4605411230518478
3.0;0.8185714687346103;0.8185714638473925;0.8185714775063975
3.0;0.754287545093165;0.7542875745622886;0.7542875640404711
3.0;0.8877720657629501;0.8877720608306773;0.8877720648773805
3.75;0.8938992522680173;0.8938992630859182;0.8938992673225823
0.5;0.5186711643183732;0.5186711759560526;0.5186711722086518
2.5;0.7192050877601508;0.719205086531797;0.7192050985097791
3.0;0.8081392395425145;0.8081392242370197;0.8081392246207686
3.75;0.6313307987171587;0.6313307713218784;0.6313307763283507
3.5;0.9205455615613598;0.9205455649637007;0.9205455562153189
3.9;0.8405963796885841;0.8405963882091768;0.8405963732450789
2.75;0.79935598819733;0.7993559874427835;0.7993559718159283
3.0;0.8876683972020359;0.8876683959988875;0.8876684054647045
4.4;0.8643863454113108;0.8643863470206354;0.8643863411055758
2.0;0.7016527534918765;0.7016527607204334;0.7016527435449652
3.5;0.9152168030321312;0.9152168256773066;0.9152168244729839
3.4;0.5846142995125865;0.5846142880732957;0.5846142534798386
4.95;0.8736779419209414;0.8736779385965989;0.8736779434622305
3.75;0.8219353061595294;0.8193493684515215;0.8193493436181755
0.0;0.3634211500439085;0.3634211349702422;0.363421165562392
3.75;0.8348213133347544;0.834821307105971;0.8348213054375317
2.9;0.23723776825867063;0.23723775633535824;0.23723776137020594
4.75;0.49691746579245993;0.4969174658869197;0.4969174631304674
4.9;0.885357774025645;0.8853577686885885;0.8853577932733965
4.25;0.9445159245728605;0.9445159289879239;0.9445159257398823
3.9;0.9296925285625592;0.9296925300005303;0.9296925252639248
1.95;0.7455391687320094;0.7455391656512679;0.7455391714337108
3.75;0.9508120153037258;0.950812031187257;0.9508120281717962
4.25;0.044560627444375375;0.044560627803528256;0.044560627444375375
3.0;0.8254370042129958;0.8254370019333561;0.8254369936219369
2.25;0.8273896258629405;0.8273896172692701;0.8273896208784578
2.5;0.4620190366006787;0.46201904211708084;0.4620190131108994
3.0;0.7938396870943902;0.793839687451623;0.7938396748599927
3.25;0.7132991448872075;0.7132991269743915;0.7132991319317252
4.0;0.7884200786879461;0.788420081446932;0.7884200824143565
4.75;0.747831638296695;0.7478316707002647;0.7478316683943312
3.0;0.8521655258875794;0.8521655249820449;0.8521655320965855
3.4;0.7779090801711188;0.7779090656769381;0.7779090610464514
3.4;0.6935997857599343;0.6935997861249064;0.6935998028244285
0.5;0.49554580428717493;0.49554579051272335;0.49554579704185736
1.9;0.6597541670940263;0.6597541672823078;0.6597541570422669
4.5;0.9896687373533724;0.9925690506160029;0.9896687349977269
3.2;0.8417424775089973;0.8417424946824444;0.8417424810707538
3.25;0.9228021013052274;0.9228020759116153;0.92280209177739
3.25;0.7906238451834543;0.7906238613206742;0.7906238470934354
3.25;0.8918564191044536;0.891856424625971;0.8918564097630974
3.0;0.744021102400364;0.7440210877713446;0.7440210978822052
3.45;0.6745707646288557;0.6745707673884663;0.6745707569345747
3.7;0.9143960452980189;0.8701861155771355;0.9143960420703454
3.5;0.8328075270723502;0.8328075249006001;0.8328075179504532
2.75;0.6977674740154018;0.6977674510231123;0.6977674701200455
3.1;0.7581043209226517;0.7581043302186131;0.7581043300865515
3.4;0.8813372802552119;0.8813372751013445;0.881337288808122
3.25;0.23322117243869991;0.23322113775568223;0.2332211272794586
3.35;0.649535609771141;0.6495356012373706;0.6495355935839546
4.9;0.9179323589755506;0.9179323531071826;0.9179323497329208
3.5;0.7400060900870117;0.7400060941549577;0.740006104208022
4.65;0.9632676304457739;0.9632676296627305;0.9632676288161074
4.75;0.6963405670290601;0.6963405749118873;0.6963405636357847
4.7;0.9847496916066754;0.9847496876913037;0.9847496881630853
3.5;0.7595868400092433;0.7595868666467771;0.7595868440686345
3.25;0.8422382340574273;0.8422382259925946;0.8422382256668182
1.5;0.45775336506990816;0.4577533746342415;0.4577533701326548
4.2;0.5584340703827065;0.5584340770442304;0.5584340877735293
5.0;0.9416116513185959;0.9416116376917947;0.9416116312197292
3.0;0.5422436371245107;0.5422436501659416;0.5422436409132477
3.0;0.7777828439505073;0.7777828438098107;0.777782824763093
5.0;0.971495529777363;0.9714955178742034;0.9714955244178145
0.0;0.5195101944766359;0.5195101765911377;0.5195101985287244
3.5;0.7212310155044755;0.7212310077697793;0.7212310274722843
3.75;0.7783494013314326;0.778349424368206;0.7783494191294419
4.5;0.7534781554019825;0.7534781567196599;0.7534781358018376
3.7;0.860845763352051;0.8608457682433197;0.8608457741668695
3.25;0.6199632191170393;0.6199632283701607;0.619963236059189
4.25;0.8945948188603443;0.8945948151596218;0.8945948115276361
2.0;0.42595372051293934;0.425953694421047;0.42595369271449196
4.0;0.8713550719875777;0.8713550845863685;0.8713550868431553
3.75;0.8865855892982862;0.8865855920095637;0.886585587912014
3.5;0.9273149349855878;0.9273149474114983;0.9273149417231052
3.0;0.6915307910903976;0.6915308162752066;0.6915307885039943
4.95;0.8139406404392242;0.8139406059841813;0.8139406243936436
4.0;0.8130399744469045;0.8130399670588341;0.813039967066089
4.0;0.8016506864531193;0.8016506762802054;0.8016506922802583
4.9;0.9291327370450387;0.9291327408680966;0.9291327438864677
4.9;0.942263656830208;0.9422636455856566;0.9422636565655502
3.7;0.9446535435601768;0.9446535459899303;0.9446535415057328
4.0;0.588180997123913;0.5881809982831804;0.588180997543073
3.25;0.62988054001661;0.6298805278704241;0.6298805351937152
3.0;0.9172483955852604;0.9172483959429761;0.9172483969871678
2.25;0.5920642986233009;0.592064284399092;0.5920642979095148
3.0;0.8881206099341763;0.88812060534807;0.88812061959148
4.0;0.6489156154839182;0.6489156283828718;0.648915641958328
3.4;0.5899061096157179;0.589906139630089;0.5899061364193159
2.9;0.4596412689234046;0.45964129942343773;0.4596412834598451
3.25;0.7816638550182691;0.7816638336833235;0.7816638549755669
2.5;0.508890791759401;0.5088908000817093;0.5088908009870419
3.7;0.8993673319687729;0.8920192029750976;0.8993673212733637
3.25;0.9550641448366908;0.9550641359732804;0.9550641323933301
0.5;0.318011257832089;0.3180112835843615;0.3180112556184604
2.75;0.6934321371688772;0.693432117237161;0.6934321369629415
4.0;0.6846841649394412;0.6846841573083222;0.6846841719444161
1.75;0.5505132822953089;0.5505132998257544;0.5505133024382586
4.0;0.9128188705114166;0.9128188724990699;0.9128188837912243
3.45;0.5563002752030355;0.556300275096007;0.5563002672559696
3.4;0.9100251825188417;0.9100251729369829;0.9100251733406058
3.0;0.713232583468781;0.7132325637324098;0.7132325727190095
4.25;0.9160398796282612;0.9160398735342488;0.9160398705257532
3.0;0.8096191373199478;0.8096191145820008;0.8096191393026673
3.0;0.6872966070558879;0.6872965723829177;0.6872965804729074
3.5;0.6117905114857225;0.6117905086241482;0.6117905031849931
3.25;0.8608027738557581;0.8608027752852684;0.8608027726413418
3.45;0.7808361460733892;0.7808361583476205;0.7808361405359528
4.6;0.7617480720472596;0.7617480900524808;0.7617480757553745
4.25;0.7137341715044566;0.7137341802596745;0.7137341638948154
1.5;0.5051237478940626;0.5051237448695599;0.5051237382751614
2.5;0.30613301991730624;0.3061330119177976;0.30613301619125705
4.75;0.8713540314297896;0.8713540458208943;0.8713540258647438
4.4;0.8460575884278378;0.8460575778331287;0.8460575873295915
0.0;0.4633089698384486;0.4633089525701811;0.463308953310107
3.25;0.552738061485325;0.5527380577888881;0.55273804832591
0.5;0.48241681641232365;0.48241680424260003;0.4824168171446323
3.4;0.9244681910709521;0.9244681966772997;0.9244682004828616
3.25;0.9509557136743885;0.9509557035592783;0.9509556869320438
3.25;0.86770701842244;0.8677070130849105;0.8677070189292194
3.0;0.37261910139488064;0.37261910086920885;0.37261910366433554
3.25;0.7490410062660985;0.7490410149020944;0.7490410083692083
1.5;0.425861118540122;0.42586111274883176;0.4258611505746709
3.2;0.7358925708921591;0.7358925666058812;0.7358925771096361
0.0;0.2060868526038235;0.20608684756214918;0.2060868578811478
3.0;0.5590321718291682;0.5590321573894093;0.5590321752290167
3.4;0.5374913258254299;0.537491341585168;0.5374913241412771
3.25;0.6077413954756383;0.6077414177875972;0.6077414166751407
3.5;0.6979051614913112;0.6979051598116799;0.697905162352312
1.5;0.3586455473701735;0.39126570439585384;0.35864554011173877
3.0;0.7562591512919598;0.7562591645786217;0.756259150555056
4.9;0.8271603732693894;0.8271603921385743;0.8271603499185564
3.45;0.745711501384585;0.7457114861526519;0.7457114897066655
4.25;0.7299749062870824;0.7299748903896668;0.729974898498703
4.5;0.9708078159071943;0.9708078112740626;0.970807809373312
3.0;0.7095614721859167;0.7095614745238087;0.709561452805727
3.5;0.14445877620013245;0.14445877388264178;0.1444587800494014
2.25;0.35173303601639466;0.3517330736313058;0.35173302461766526
4.25;0.4413821439760598;0.44138215742203946;0.44138216182164774
3.4;0.8720859651977632;0.8720859663343976;0.8720859554827483
3.75;0.9809826793151369;0.9809826678755242;0.9809826760769845
4.25;0.9405325009532329;0.9405325066929554;0.9405324934091537
3.25;0.9374840118907672;0.9374840084923441;0.9374840053496604
3.25;0.47527014248270083;0.4752701573703604;0.4752701353525026
3.65;0.8803566676197156;0.8803566734280757;0.880356672311639
2.75;0.4895295442744452;0.4895295417391035;0.4895295633248894
1.5;0.2567017622884365;0.2567017638931042;0.25670174979304067
3.0;0.7517018471900159;0.751701837894763;0.7517018413606725
4.25;0.3341331586481438;0.3341331653215562;0.33413316527387027
3.5;0.4399846128616723;0.43998462780009767;0.4399846181039068
3.0;0.6061820982243274;0.6061820733329225;0.6061820586800427
2.0;0.6731551048301946;0.673155110630801;0.6731551354399208
2.5;0.0718552494155416;0.07185522951474344;0.07185524322875862
0.0;0.15968622499014817;0.15968622192428883;0.15968621311830125
0.0;0.41963379660232397;0.4196338075329265;0.41963381108976183
4.0;0.9046303394373473;0.904630347971185;0.9046303584354509
3.35;0.8339636236160207;0.8339636033918986;0.8339636066362516
4.25;0.7276482278499238;0.7276482235120395;0.7276482412004315
4.25;0.8054577545319305;0.8054577633808081;0.8054577559350006
3.45;0.8645316132949825;0.8645316027069667;0.8645316056153608
