Human;USE_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;USE_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;USE_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
2.2;0.43717059418156856;0.4884080385275404;0.3961921522016979
1.4;0.4189756158919906;0.38806061051502644;0.3316255130585462
1.8;0.464992634768448;0.4649926541966532;0.5062744161524876
3.0;0.5183619311731041;0.5183619203804518;0.5164562751818974
1.2;0.4157014450066299;0.40754715339489495;0.35565263779053785
0.2;0.11267304641127834;0.11267302914629543;0.09529148219839108
0.2;0.1603532469785232;0.16035326146191625;0.12601349229495057
0.6;0.2493390543995923;0.24933904773951118;0.24476901856879688
0.2;0.1698101170489741;0.16981010839417657;0.14836056256192373
0.2;0.13913499395668885;0.13913499783474081;0.06042751996713703
0.0;0.08211975051584415;0.09308771585266;0.08491789312197273
0.2;0.23318460365386834;0.23318460165735475;0.2255917234630074
0.2;0.0471583759609236;0.0471583856116205;-0.10215986671766637
2.0;0.26685070155670493;0.26685069794943606;0.21961121482183857
2.8;0.510795569094675;0.5107955909910995;0.48965090079911694
2.0;0.3081879340773399;0.3081879366437052;0.2495621821299526
4.0;0.6057048973527422;0.6057048947650117;0.6762468713762427
3.0;0.5182045461841639;0.5182045403586538;0.5471805740150167
3.2;0.39560609412619296;0.39560607559841726;0.4182210229801972
1.6;0.16867894138150122;0.16867894598630848;0.1270685641935673
2.4;0.34353062779986226;0.3435306261932617;0.2891225789615089
3.2;0.3398715973648006;0.3610073074603774;0.3573954795481557
1.8;-0.05928145732252687;-0.05928145732252687;-0.07019262076353058
