Human;Jaccard_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Jaccard_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;BlockDistance_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;BlockDistance_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;Levenshtein_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Levenshtein_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;OverlapCoefficient_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;Qgram_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Qgram_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;LiMixed_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;LiMixed_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none
1.6666666666666667;0.16;0.15384615384615385;0.25806450843811035;0.25806450843811035;0.276595744680851;0.276595744680851;0.2857142857142857;0.2857142857142857;0.24444444444444446;0.24444444444444446;0.24327625564631813;0.2388937647340595
1.3333333333333333;0.125;0.15151515151515152;0.2631579041481018;0.2631579041481018;0.296875;0.296875;0.26666666666666666;0.3125;0.24778761061946908;0.23008849557522126;0.1543538906963614;0.17491710445481573
1.3333333333333333;0.12;0.12;0.20338982343673706;0.20338982343673706;0.18461538461538463;0.18461538461538463;0.2222222222222222;0.2222222222222222;0.22564102564102562;0.2102564102564103;0.1349890445070339;0.1349890445070339
1.0;0.0625;0.0625;0.1111111044883728;0.1111111044883728;0.20512820512820518;0.20512820512820518;0.4;0.4;0.14229249011857703;0.14229249011857703;0.17000201066314244;0.17000201066314244
1.6666666666666667;0.10526315789473684;0.10526315789473684;0.1818181872367859;0.1818181872367859;0.26956521739130435;0.26956521739130435;0.4;0.4;0.3005780346820809;0.3005780346820809;0.23680339887498947;0.23680339887498947
2.3333333333333335;0.17857142857142858;0.16666666666666666;0.2777777910232544;0.2777777910232544;0.24637681159420288;0.24637681159420288;0.3125;0.3125;0.4202334630350194;0.4202334630350194;0.23491810891514892;0.2267181769365419
3.0;0.23333333333333334;0.24242424242424243;0.3809523582458496;0.3809523582458496;0.5194805194805194;0.5194805194805194;0.4117647058823529;0.42105263157894735;0.4932432432432432;0.4932432432432432;0.4120363595680697;0.41786860419455296
2.3333333333333335;0.09090909090909091;0.08571428571428572;0.1538461446762085;0.1538461446762085;0.2727272727272727;0.26623376623376627;0.1875;0.1875;0.27450980392156865;0.27450980392156865;0.12551920588880133;0.12161692536591312
3.0;0.13333333333333333;0.125;0.1860465407371521;0.1860465407371521;0.2727272727272727;0.2620320855614974;0.3076923076923077;0.3076923076923077;0.2773722627737226;0.2773722627737226;0.2178196971980519;0.21243717705753945
1.6666666666666667;0.15555555555555556;0.15217391304347827;0.24137932062149048;0.24137932062149048;0.2912621359223301;0.28640776699029125;0.28;0.2692307692307692;0.272;0.2666666666666667;0.25236211462213093;0.24974603912808777
3.0;0.25806451612903225;0.28125;0.40909093618392944;0.40909093618392944;0.4308510638297872;0.4308510638297872;0.5;0.5294117647058824;0.37662337662337664;0.37662337662337664;0.35666256330901264;0.37093134642168957
2.6666666666666665;0.08333333333333333;0.05405405405405406;0.17777776718139648;0.13333332538604736;0.26347305389221554;0.25149700598802394;0.16666666666666666;0.1111111111111111;0.1786941580756014;0.1649484536082474;0.11881833171360517;0.09310110671992318
1.6666666666666667;0.06060606060606061;0.06060606060606061;0.10810810327529907;0.10810810327529907;0.18333333333333335;0.18333333333333335;0.11764705882352941;0.11764705882352941;0.16666666666666663;0.15000000000000002;0.05716619504750295;0.05716619504750295
3.0;0.18181818181818182;0.15217391304347827;0.2461538314819336;0.2153846025466919;0.29292929292929293;0.29292929292929293;0.47058823529411764;0.4117647058823529;0.3453237410071942;0.33573141486810554;0.29911915633344255;0.2766142585998126
2.6666666666666665;0.3125;0.3333333333333333;0.4897959232330322;0.4897959232330322;0.3191489361702128;0.31382978723404253;0.5263157894736842;0.55;0.47787610619469023;0.47787610619469023;0.48918243661746996;0.5010395055232011
2.6666666666666665;0.28;0.23076923076923078;0.42424243688583374;0.3636363744735718;0.4227642276422764;0.41463414634146345;0.5;0.42857142857142855;0.4411764705882353;0.43137254901960786;0.43787058804439416;0.4063735486269586
2.0;0.21621621621621623;0.23684210526315788;0.305084764957428;0.305084764957428;0.2532188841201717;0.2532188841201717;0.6666666666666666;0.6923076923076923;0.275;0.275;0.30445583480324623;0.3174914441209261
2.0;0.09090909090909091;0.027777777777777776;0.1538461446762085;0.05128204822540283;0.23809523809523814;0.217687074829932;0.23076923076923078;0.07692307692307693;0.13157894736842102;0.11403508771929827;0.12674723145028577;0.06830691750896463
2.6666666666666665;0.4166666666666667;0.39473684210526316;0.5070422887802124;0.47887325286865234;0.46886446886446886;0.46886446886446886;0.6818181818181818;0.6521739130434783;0.5407925407925408;0.5314685314685315;0.5337699392762342;0.5223622162119785
1.0;0.2222222222222222;0.1891891891891892;0.31372547149658203;0.2745097875595093;0.28494623655913975;0.26881720430107525;0.47058823529411764;0.4117647058823529;0.38095238095238093;0.3746031746031746;0.28045401120373464;0.2571160098032678
3.0;0.09090909090909091;0.09090909090909091;0.15789473056793213;0.15789473056793213;0.2857142857142857;0.2785714285714286;0.2;0.2;0.23684210526315785;0.22807017543859653;0.18796369722425546;0.18796369722425546
3.0;0.1282051282051282;0.1282051282051282;0.21739131212234497;0.21739131212234497;0.2709677419354839;0.25161290322580643;0.2777777777777778;0.2777777777777778;0.27561837455830385;0.26855123674911663;0.24056254088025608;0.24056254088025608
1.0;0.13157894736842105;0.13157894736842105;0.21739131212234497;0.21739131212234497;0.25786163522012584;0.25786163522012584;0.29411764705882354;0.29411764705882354;0.16541353383458646;0.16541353383458646;0.11891287353862354;0.11891287353862354
2.0;0.08771929824561403;0.08620689655172414;0.13513511419296265;0.13513511419296265;0.26501766784452296;0.2508833922261484;0.23809523809523808;0.23809523809523808;0.1964285714285714;0.1830357142857143;0.10480761404241101;0.10378722068122061
2.0;0.2558139534883721;0.25;0.3529411554336548;0.3235294222831726;0.3919597989949749;0.3869346733668342;0.44;0.4230769230769231;0.38997214484679665;0.3844011142061281;0.32331248394658507;0.3193457981523662
0.0;0.03333333333333333;0.03333333333333333;0.06060606241226196;0.06060606241226196;0.2136752136752137;0.20512820512820518;0.07692307692307693;0.07692307692307693;0.12612612612612617;0.09009009009009006;0.06601935386954252;0.06601935386954252
1.3333333333333333;0.07692307692307693;0.05;0.1304348111152649;0.08695650100708008;0.24731182795698925;0.24731182795698925;0.16666666666666666;0.1111111111111111;0.21016949152542375;0.2033898305084746;0.10247181485483421;0.07841555363859981
2.3333333333333335;0.12195121951219512;0.11904761904761904;0.18867921829223633;0.18867921829223633;0.26222222222222225;0.2533333333333333;0.2777777777777778;0.2777777777777778;0.2228412256267409;0.21727019498607247;0.17018237670245262;0.16824555328871127
0.3333333333333333;0.0625;0.0625;0.10810810327529907;0.10810810327529907;0.30434782608695654;0.30434782608695654;0.18181818181818182;0.18181818181818182;0.2952029520295203;0.2952029520295203;0.142869474459215;0.142869474459215
1.0;0.175;0.14285714285714285;0.30188679695129395;0.22641509771347046;0.32432432432432434;0.32432432432432434;0.3333333333333333;0.2727272727272727;0.25308641975308643;0.24691358024691357;0.26089727686719233;0.2365474059894364
3.0;0.23529411764705882;0.23529411764705882;0.3478260636329651;0.3478260636329651;0.29100529100529104;0.2857142857142857;0.5714285714285714;0.5714285714285714;0.34507042253521125;0.33098591549295775;0.35017865816238003;0.35017865816238003
2.0;0.15217391304347827;0.14893617021276595;0.27586209774017334;0.27586209774017334;0.27876106194690264;0.27876106194690264;0.30434782608695654;0.30434782608695654;0.3076923076923077;0.3023872679045093;0.24435382732307698;0.24218713458617203
1.0;0.1388888888888889;0.1388888888888889;0.21739131212234497;0.21739131212234497;0.2558139534883721;0.25116279069767444;0.4166666666666667;0.4166666666666667;0.2214765100671141;0.2214765100671141;0.23746233860612817;0.23746233860612817
1.3333333333333333;0.11904761904761904;0.044444444444444446;0.20408165454864502;0.08163267374038696;0.2810810810810811;0.2810810810810811;0.22727272727272727;0.09090909090909091;0.2012195121951219;0.18292682926829273;0.13885842173256902;0.07489820682588588
1.6666666666666667;0.08888888888888889;0.0425531914893617;0.14035087823867798;0.0701754093170166;0.24752475247524752;0.22277227722772275;0.17391304347826086;0.08695652173913043;0.16718266253869973;0.15479876160990713;0.11119784496375765;0.0703048039582811
0.6666666666666666;0.07692307692307693;0.075;0.13636362552642822;0.13636362552642822;0.2894736842105263;0.2828947368421053;0.21428571428571427;0.21428571428571427;0.18930041152263377;0.18106995884773658;0.10909477218792765;0.10777708139433162
1.3333333333333333;0.2978723404255319;0.2916666666666667;0.48571425676345825;0.48571425676345825;0.3214285714285714;0.3214285714285714;0.6363636363636364;0.6363636363636364;0.4672897196261683;0.4672897196261683;0.45174202158507387;0.448735913747587
2.0;0.19672131147540983;0.1935483870967742;0.39534884691238403;0.3720930218696594;0.39642857142857146;0.3928571428571429;0.35294117647058826;0.35294117647058826;0.4131274131274131;0.4131274131274131;0.3102250666642201;0.30815239911388526
2.0;0.17647058823529413;0.16981132075471697;0.261904776096344;0.261904776096344;0.2965116279069767;0.2906976744186046;0.32142857142857145;0.32142857142857145;0.24105461393596983;0.24105461393596983;0.2537827203271425;0.2492941095506408
0.6666666666666666;0.08333333333333333;0.05405405405405406;0.1428571343421936;0.0952380895614624;0.22695035460992907;0.2056737588652482;0.16666666666666666;0.1111111111111111;0.10256410256410253;0.08791208791208793;0.07715167498104597;0.051434449987363975
3.0;0.3;0.27419354838709675;0.4680851101875305;0.44680851697921753;0.41141141141141147;0.40240240240240244;0.5454545454545454;0.5151515151515151;0.49382716049382713;0.48677248677248675;0.45935612813180343;0.44397042087756833
3.0;0.1724137931034483;0.1724137931034483;0.307692289352417;0.307692289352417;0.3223684210526315;0.3223684210526315;0.4166666666666667;0.4166666666666667;0.34782608695652173;0.34782608695652173;0.2842991450371084;0.2842991450371084
1.3333333333333333;0.14583333333333334;0.14583333333333334;0.26229506731033325;0.26229506731033325;0.2727272727272727;0.2640692640692641;0.3181818181818182;0.3181818181818182;0.31007751937984496;0.31007751937984496;0.21561146393472713;0.21561146393472713
2.0;0.25;0.25;0.375;0.375;0.4040816326530612;0.4;0.46153846153846156;0.46153846153846156;0.4781609195402299;0.4781609195402299;0.3608927445805008;0.3608927445805008
2.0;0.15384615384615385;0.15;0.2857142686843872;0.2857142686843872;0.26347305389221554;0.2455089820359282;0.2727272727272727;0.2727272727272727;0.3507692307692307;0.3507692307692307;0.2405091330001225;0.23770110762457977
1.0;0.034482758620689655;0.034482758620689655;0.0625;0.0625;0.2583333333333333;0.2583333333333333;0.09090909090909091;0.09090909090909091;0.14070351758793975;0.12060301507537685;0.08721730998338857;0.08721730998338857
1.6666666666666667;0.07272727272727272;0.08928571428571429;0.162162184715271;0.162162184715271;0.2147058823529412;0.21176470588235297;0.23529411764705882;0.2777777777777778;0.2543859649122807;0.2543859649122807;0.09757539971169081;0.11258792519137752
2.0;0.13333333333333333;0.13114754098360656;0.2250000238418579;0.2250000238418579;0.2941176470588235;0.2941176470588235;0.24242424242424243;0.23529411764705882;0.37890625;0.375;0.20465450807670238;0.20291073793989212
0.3333333333333333;0.06976744186046512;0.06818181818181818;0.18518519401550293;0.14814811944961548;0.265625;0.234375;0.14285714285714285;0.14285714285714285;0.25;0.24456521739130432;0.06546536707079773;0.06419407387663695
2.3333333333333335;0.15625;0.15151515151515152;0.2947368621826172;0.27368420362472534;0.28320802005012535;0.27318295739348375;0.4;0.38461538461538464;0.3764705882352941;0.3697478991596639;0.24121780054909842;0.23703570674826285
2.0;0.1;0.045454545454545456;0.1600000262260437;0.07999998331069946;0.22033898305084743;0.211864406779661;0.4;0.2;0.1490683229813664;0.1366459627329193;0.17513189160235176;0.11937129036249666
1.3333333333333333;0.15217391304347827;0.1276595744680851;0.2153846025466919;0.1846153736114502;0.2535885167464115;0.2535885167464115;0.2916666666666667;0.25;0.2683544303797468;0.25822784810126587;0.2160005008937489;0.19704804980427632
2.6666666666666665;0.5945945945945946;0.6052631578947368;0.782608687877655;0.782608687877655;0.9113475177304965;0.9113475177304965;0.7586206896551724;0.7666666666666667;0.8291814946619217;0.8291814946619217;0.7198737158822843;0.7240386444666116
1.0;0.038461538461538464;0.038461538461538464;0.07407408952713013;0.07407408952713013;0.21590909090909094;0.21590909090909094;0.07692307692307693;0.07692307692307693;0.25698324022346364;0.24581005586592175;0.09956246583305506;0.09956246583305506
0.3333333333333333;0.07317073170731707;0.07317073170731707;0.12765955924987793;0.12765955924987793;0.24193548387096775;0.23118279569892475;0.17647058823529413;0.17647058823529413;0.13235294117647056;0.125;0.1012640042014005;0.1012640042014005
1.3333333333333333;0.2222222222222222;0.17857142857142858;0.3529411554336548;0.29411762952804565;0.3557046979865772;0.3557046979865772;0.46153846153846156;0.38461538461538464;0.375;0.3666666666666667;0.3765282810067375;0.3455195973594354
1.3333333333333333;0.12727272727272726;0.12280701754385964;0.22429907321929932;0.20560747385025024;0.24197002141327628;0.23982869379014993;0.4117647058823529;0.3888888888888889;0.2932917316692668;0.29017160686427457;0.1950359246860811;0.19012656582515863
2.3333333333333335;0.07894736842105263;0.07692307692307693;0.16326528787612915;0.16326528787612915;0.23671497584541068;0.2222222222222222;0.21428571428571427;0.21428571428571427;0.24422442244224418;0.22442244224422447;0.14166780209057356;0.1402775679509434
3.0;0.2619047619047619;0.25;0.41379308700561523;0.37931036949157715;0.41500000000000004;0.41500000000000004;0.4230769230769231;0.4074074074074074;0.47439353099730464;0.4582210242587601;0.4181104402845262;0.4105593834076766
3.0;0.10638297872340426;0.10416666666666667;0.29870128631591797;0.2857142686843872;0.2373660030627871;0.23583460949464008;0.3448275862068966;0.3333333333333333;0.3080407701019252;0.3057757644394111;0.18329822166729692;0.18080044525644134
3.0;0.19672131147540983;0.19672131147540983;0.3095238208770752;0.3095238208770752;0.2804054054054054;0.2804054054054054;0.35294117647058826;0.35294117647058826;0.4331450094161958;0.42937853107344637;0.3254848094010365;0.3254848094010365
1.3333333333333333;0.19230769230769232;0.18518518518518517;0.2749999761581421;0.2749999761581421;0.2401215805471124;0.2249240121580547;0.4;0.4;0.19262295081967218;0.19262295081967218;0.28204603911657555;0.2777752056163054
3.0;0.18181818181818182;0.19148936170212766;0.3283582329750061;0.2985074520111084;0.2216748768472906;0.1921182266009852;0.38095238095238093;0.375;0.2941176470588235;0.27450980392156865;0.28497748089743125;0.29058488377308933
1.3333333333333333;0.045454545454545456;0.044444444444444446;0.07999998331069946;0.07999998331069946;0.24840764331210186;0.2420382165605095;0.1;0.1;0.18983050847457628;0.17627118644067796;0.043852900965351466;0.043033148291193514
4.0;0.15;0.11627906976744186;0.2909091114997864;0.2181817889213562;0.23563218390804597;0.23563218390804597;0.2857142857142857;0.21739130434782608;0.30177514792899407;0.272189349112426;0.2922210519154144;0.2655475248023563
2.6666666666666665;0.25925925925925924;0.25;0.3999999761581421;0.3999999761581421;0.3229813664596274;0.31055900621118016;0.5833333333333334;0.5384615384615384;0.35245901639344257;0.34426229508196726;0.3820767659463915;0.3736259953287381
0.3333333333333333;0.04878048780487805;0.04878048780487805;0.08888888359069824;0.08888888359069824;0.2421875;0.234375;0.09523809523809523;0.09523809523809523;0.128755364806867;0.128755364806867;0.046524210519923545;0.046524210519923545
0.0;0.027777777777777776;0.027777777777777776;0.0476190447807312;0.0476190447807312;0.2065217391304348;0.20108695652173914;0.1;0.1;0.08870967741935487;0.07258064516129037;0.03042903097250922;0.03042903097250922
0.0;0.02;0.02;0.03333336114883423;0.03333336114883423;0.20425531914893613;0.19574468085106378;0.058823529411764705;0.058823529411764705;0.07449856733524352;0.06876790830945556;0.020797258270192572;0.020797258270192572
0.0;0.09090909090909091;0.058823529411764705;0.15789473056793213;0.10526317358016968;0.27710843373493976;0.27108433734939763;0.23076923076923078;0.15384615384615385;0.18113207547169807;0.17358490566037732;0.08674723979493605;0.057831493196624034
0.6666666666666666;0.1;0.1;0.17142856121063232;0.17142856121063232;0.2627118644067796;0.2627118644067796;0.21428571428571427;0.21428571428571427;0.12935323383084574;0.12935323383084574;0.17530424419018564;0.17530424419018564
0.3333333333333333;0.09302325581395349;0.09090909090909091;0.20143884420394897;0.18705034255981445;0.2665406427221172;0.2533081285444234;0.21052631578947367;0.20512820512820512;0.21999999999999997;0.2025;0.09953150900876272;0.09765848045312107
0.6666666666666666;0.09090909090909091;0.08823529411764706;0.1538461446762085;0.1538461446762085;0.28;0.2733333333333333;0.21428571428571427;0.21428571428571427;0.20425531914893613;0.20425531914893613;0.12118473083143805;0.11930603037301253
0.3333333333333333;0.1111111111111111;0.1111111111111111;0.21276593208312988;0.21276593208312988;0.2733333333333333;0.26;0.23529411764705882;0.23529411764705882;0.19696969696969702;0.18939393939393945;0.10114434748483474;0.10114434748483474
0.3333333333333333;0.0625;0.0625;0.1066666841506958;0.1066666841506958;0.27898550724637683;0.2753623188405797;0.14285714285714285;0.14285714285714285;0.19047619047619047;0.18181818181818177;0.05976143046671968;0.05976143046671968
0.0;0.13333333333333333;0.12903225806451613;0.2222222089767456;0.2222222089767456;0.2621359223300971;0.2524271844660194;0.25;0.25;0.15609756097560978;0.14634146341463417;0.17340668244194435;0.17026341917946727
0.0;0.08571428571428572;0.05555555555555555;0.1499999761581421;0.10000002384185791;0.2781065088757396;0.272189349112426;0.2;0.13333333333333333;0.16923076923076918;0.16153846153846152;0.08075728530872482;0.05383819020581655
0.0;0.07142857142857142;0.07142857142857142;0.125;0.125;0.2761904761904762;0.2761904761904762;0.13333333333333333;0.13333333333333333;0.11224489795918369;0.11224489795918369;0.06666666666666665;0.06666666666666665
1.0;0.08823529411764706;0.08823529411764706;0.1904761791229248;0.1904761791229248;0.2551724137931034;0.24827586206896557;0.1875;0.1875;0.16260162601626016;0.16260162601626016;0.08183170883849715;0.08183170883849715
0.0;0.03571428571428571;0.017543859649122806;0.06451612710952759;0.03225809335708618;0.2595744680851064;0.2595744680851064;0.09090909090909091;0.045454545454545456;0.1627296587926509;0.15223097112860895;0.05826073358111391;0.040494007218146374
0.0;0.0;0.0;0.0;0.0;0.22556390977443608;0.21052631578947367;0.0;0.0;0.0788177339901478;0.0788177339901478;0.0;0.0
0.0;0.058823529411764705;0.058823529411764705;0.1666666865348816;0.1666666865348816;0.2681159420289855;0.24637681159420288;0.125;0.125;0.1461538461538462;0.1384615384615384;0.05590169943749474;0.05590169943749474
0.6666666666666666;0.09090909090909091;0.08888888888888889;0.2181817889213562;0.1818181872367859;0.23893805309734517;0.22123893805309736;0.2857142857142857;0.26666666666666666;0.16770186335403725;0.15527950310559002;0.11944764072607551;0.11633927957726391
0.0;0.07692307692307693;0.075;0.2083333134651184;0.1666666865348816;0.2857142857142857;0.2857142857142857;0.17647058823529413;0.17647058823529413;0.1660649819494585;0.15884476534296033;0.111222223679952;0.10980926029222625
0.0;0.07547169811320754;0.07407407407407407;0.13513511419296265;0.13513511419296265;0.1707317073170732;0.1680216802168022;0.3333333333333333;0.3333333333333333;0.17067833698030632;0.16630196936542674;0.10689963984982784;0.10595899634331565
0.6666666666666666;0.02702702702702703;0.02702702702702703;0.04444444179534912;0.04444444179534912;0.2689655172413793;0.26206896551724135;0.05555555555555555;0.05555555555555555;0.08396946564885499;0.08396946564885499;0.026352313834736494;0.026352313834736494
0.0;0.0;0.0;0.0;0.0;0.24137931034482762;0.22758620689655173;0.0;0.0;0.06603773584905659;0.05660377358490565;0.0;0.0
0.0;0.018518518518518517;0.018518518518518517;0.03571426868438721;0.03571426868438721;0.20879120879120883;0.1923076923076923;0.037037037037037035;0.037037037037037035;0.11634349030470914;0.09972299168975074;0.018184824186332698;0.018184824186332698
0.6666666666666666;0.075;0.075;0.16326528787612915;0.16326528787612915;0.2885572139303483;0.28358208955223885;0.17647058823529413;0.17647058823529413;0.21764705882352942;0.21764705882352942;0.07134772412317412;0.07134772412317412
0.3333333333333333;0.038461538461538464;0.038461538461538464;0.06666666269302368;0.06666666269302368;0.24468085106382975;0.24468085106382975;0.11764705882352941;0.11764705882352941;0.14251781472684089;0.14251781472684089;0.039872611141445004;0.039872611141445004
0.0;0.0;0.0;0.0;0.0;0.1724137931034483;0.1724137931034483;0.0;0.0;0.06349206349206349;0.05291005291005291;0.0;0.0
0.3333333333333333;0.07936507936507936;0.078125;0.1318681240081787;0.1318681240081787;0.21111111111111114;0.20370370370370372;0.19230769230769232;0.18518518518518517;0.1807909604519774;0.17702448210922783;0.09152645651051071;0.09011224879147273
0.3333333333333333;0.058823529411764705;0.057692307692307696;0.09375;0.09375;0.26016260162601623;0.24390243902439024;0.16666666666666666;0.16666666666666666;0.16445623342175064;0.15915119363395225;0.05892556509887896;0.05812381937190965
0.0;0.02127659574468085;0.02127659574468085;0.03389829397201538;0.03389829397201538;0.19762845849802368;0.18577075098814233;0.07692307692307693;0.07692307692307693;0.09742120343839544;0.09169054441260749;0.02344036154692477;0.02344036154692477
1.0;0.12;0.11842105263157894;0.24000000953674316;0.24000000953674316;0.2420537897310513;0.23716381418092913;0.32142857142857145;0.32142857142857145;0.2293423271500843;0.22596964586846546;0.1314992956043173;0.13049802356458934
0.0;0.046511627906976744;0.045454545454545456;0.11538463830947876;0.07692307233810425;0.23958333333333337;0.23958333333333337;0.125;0.11764705882352941;0.1506024096385542;0.14457831325301207;0.046423834544262965;0.0450377349111045
0.3333333333333333;0.08108108108108109;0.05263157894736842;0.12244898080825806;0.08163267374038696;0.20526315789473681;0.1947368421052632;0.2727272727272727;0.18181818181818182;0.14229249011857703;0.13438735177865613;0.08398387664337816;0.05598925109558543
0.6666666666666666;0.023255813953488372;0.022727272727272728;0.06779658794403076;0.03389829397201538;0.2789473684210526;0.2789473684210526;0.06666666666666667;0.0625;0.11501597444089462;0.11501597444089462;0.023973165074269207;0.023211917272131483
0.0;0.075;0.04878048780487805;0.13636362552642822;0.09090906381607056;0.2620320855614974;0.2620320855614974;0.17647058823529413;0.11764705882352941;0.1384083044982699;0.1384083044982699;0.07134772412317412;0.04756514941544941
0.0;0.022727272727272728;0.022222222222222223;0.040816307067871094;0.040816307067871094;0.20394736842105265;0.1842105263157895;0.045454545454545456;0.043478260869565216;0.1573770491803279;0.15081967213114755;0.022227711223719353;0.02173913043478261
0.3333333333333333;0.0;0.0;0.0;0.0;0.2233502538071066;0.20812182741116747;0.0;0.0;0.11805555555555558;0.10416666666666663;0.0;0.0
0.0;0.05263157894736842;0.05128205128205128;0.08510637283325195;0.08510637283325195;0.242603550295858;0.23668639053254437;0.1111111111111111;0.1111111111111111;0.08026755852842804;0.0735785953177257;0.050251890762960605;0.049147318718299055
1.0;0.023255813953488372;0.022727272727272728;0.04000002145767212;0.04000002145767212;0.2638036809815951;0.25153374233128833;0.045454545454545456;0.045454545454545456;0.15488215488215484;0.14814814814814814;0.022727272727272728;0.022227711223719353
0.0;0.020833333333333332;0.02040816326530612;0.037037014961242676;0.037037014961242676;0.22292993630573243;0.21656050955414008;0.043478260869565216;0.041666666666666664;0.11724137931034484;0.1103448275862069;0.02044652050273827;0.020016019225635895
0.0;0.027777777777777776;0.02702702702702703;0.040816307067871094;0.040816307067871094;0.16355140186915884;0.14953271028037385;0.1111111111111111;0.1111111111111111;0.08029197080291972;0.07299270072992703;0.06180007062356658;0.061252254235639625
0.3333333333333333;0.0425531914893617;0.0425531914893617;0.0727272629737854;0.0727272629737854;0.2815533980582524;0.27184466019417475;0.09523809523809523;0.09523809523809523;0.14857142857142858;0.14857142857142858;0.041239304942116126;0.041239304942116126
0.0;0.0;0.0;0.0;0.0;0.2155963302752294;0.2155963302752294;0.0;0.0;0.07407407407407407;0.07407407407407407;0.0;0.0
0.3333333333333333;0.031746031746031744;0.015625;0.05263155698776245;0.026315808296203613;0.1917808219178082;0.1735159817351598;0.09090909090909091;0.045454545454545456;0.07710843373493981;0.048192771084337394;0.03251280443811776;0.01625640221905888
0.0;0.022727272727272728;0.022222222222222223;0.04000002145767212;0.04000002145767212;0.18300653594771243;0.16993464052287577;0.045454545454545456;0.045454545454545456;0.09999999999999998;0.08666666666666667;0.022227711223719353;0.02175970699446223
0.0;0.075;0.07317073170731707;0.12765955924987793;0.12765955924987793;0.2679738562091504;0.2287581699346405;0.15;0.15;0.15053763440860213;0.15053763440860213;0.06993786061802354;0.06846531968814576
