Human;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
3.0;0.8902101741607453;0.916345279631316;0.916345279631316;0.916345279631316
4.15;0.8484413501290606;0.8853915136558024;0.8853915136558024;0.8853915136558024
2.5;0.6487173242054883;0.7075963367958447;0.6528147435001235;0.6911150739996988
3.5;0.6901095302557385;0.7487242317211147;0.7487242317211147;0.7487242317211147
4.0;0.5192149828558742;0.6187698541621661;0.6187698541621661;0.6187698541621661
5.0;0.5825407394018199;0.8818434089522963;0.8063947103520449;0.94828636112447
4.8;0.9287067239295337;0.9696975285632714;0.9696975285632714;0.9621686475515671
0.0;0.19824566271356717;0.2357916357181325;0.2357916357181325;0.23808827810344327
4.6;0.7953124092848796;0.8494155054600312;0.8494155054600312;0.8494155054600312
3.0;0.6712558736853226;0.7753908864394221;0.769044989722938;0.8281322018151018
2.7;0.6299384357463803;0.666245620181784;0.666245620181784;0.6572157071694391
3.6;0.8781849723825677;0.9468290638027572;0.9468290638027572;0.9468290638027572
3.75;0.9289728381635071;0.9471614019266541;0.9403115795288232;0.9471614019266541
3.65;0.7187238952242072;0.7608326570347257;0.7608326570347257;0.7608326570347257
0.0;0.5445056889877382;0.5470936613081924;0.5470936613081924;0.5487609247505556
3.0;0.6844182734475395;0.7587043993227438;0.7587043993227438;0.7587043993227438
4.75;0.8448060478744607;0.8985903525290512;0.8985903525290512;0.908291295995654
3.6;0.966001491607258;0.9761100449416759;0.9761100449416759;0.9761850351985987
3.5;0.8576024293860217;0.9117201092339035;0.9117201092339035;0.9099316550323238
2.75;0.7353806520341728;0.752776972453356;0.7481208113442482;0.780456224108284
5.0;0.841256185329011;0.8705253387576412;0.8705253387576412;0.8705253387576412
4.0;0.6680570109230505;0.7225901386425218;0.7069151538768081;0.7225901386425218
3.0;0.6653131145428011;0.796521627341869;0.796521627341869;0.8778487841022236
3.5;0.7115486313038389;0.7623605767852527;0.7623605767852527;0.7623605767852527
3.35;0.7053690687281207;0.7556786388452874;0.7529312703572676;0.7556786388452874
3.2;0.8307975751474348;0.8959631775301891;0.8959631775301891;0.8959631775301891
3.6;0.7552487409329167;0.7638491226712282;0.7638491226712282;0.7638491226712282
3.75;0.8389123756939544;0.9038243528788357;0.9038243528788357;0.8959257012952235
4.0;0.9817897144140689;0.9550386683385633;0.9550386683385633;0.9578602969191692
3.75;0.9128828024253252;0.9234354588870536;0.9234354588870536;0.9234354588870536
3.5;0.8086239429497424;0.8636633810638351;0.8692794921353119;0.8636633810638351
3.5;0.846997195106022;0.9006988437881668;0.9006988437881668;0.9006988437881668
4.25;0.9576140584984822;0.9391031985413524;0.9445916084072398;0.9457630502865646
0.0;0.34626327375875654;0.36586247208618816;0.36586247208618816;0.36586247208618816
3.5;0.8965829057215214;0.859506032192834;0.859506032192834;0.859506032192834
2.75;0.6176799441086304;0.6498215803145944;0.6498215803145944;0.6498215803145944
5.0;0.9565093938439558;0.9426241150911826;0.9426241150911826;0.9553822144592029
3.75;0.9110382928024946;0.9173410660959649;0.9173410660959649;0.9173410660959649
3.45;0.8592307837340015;0.8810260198090506;0.8810260198090506;0.8810260198090506
3.0;0.9129119475899877;0.9074283495183504;0.9074283495183504;0.9074283495183504
2.25;0.5803605494652775;0.5814219677459506;0.5814219677459506;0.5814219677459506
3.25;0.5806294500380572;0.7186226712305978;0.7186226712305978;0.7186226712305978
4.2;0.7653006979208454;0.8384296420100997;0.8481407768219903;0.8384296420100997
4.25;0.9392330696096594;0.957490251866242;0.957490251866242;0.9599221496591068
4.4;0.9502780876576491;0.9457462523226035;0.9777372148883009;0.9568925644904519
2.5;0.5670525121131574;0.74391924969372;0.74391924969372;0.7315535392445396
1.75;0.7930878185408131;0.6897062974790809;0.7352494096142601;0.7034313501657383
3.5;0.8874458640752163;0.9131352790750799;0.9131352790750799;0.9131352790750799
3.5;0.8635480753245398;0.8802566952132206;0.8922631299972948;0.8802566952132206
5.0;0.9091294148786199;0.9254211322059237;0.9254211322059237;0.9254211322059237
3.95;0.8772710296031423;0.9121009199137633;0.9365806257222007;0.9380437865790002
3.5;0.6562522255888408;0.7935577486045826;0.8081396412109766;0.788026072873058
3.25;0.5915908517115992;0.6282270115806287;0.6282270115806287;0.6152760440649448
4.5;0.6441508634972235;0.7173205208337203;0.7173205208337203;0.7221918418604312
0.0;0.6922323296920576;0.6627155629159034;0.6627155629159034;0.6502292199961391
3.1;0.74811978407266;0.8620936228761663;0.8620936228761663;0.8620936228761663
3.5;0.8940747788578444;0.929786101790891;0.929786101790891;0.929786101790891
4.25;0.9659990619756054;0.9700045043939632;0.9700045043939632;0.9675608995979693
2.75;0.5732002659495077;0.5589390007224203;0.5589390007224203;0.5646122536504435
3.5;0.749025573106985;0.703386667301639;0.703386667301639;0.703386667301639
4.5;0.9393442389411498;0.9528965214400963;0.9528965214400963;0.9498855638671002
3.5;0.8900052985813381;0.9203989984656431;0.9203989984656431;0.9203989984656431
2.9;0.7020207680959168;0.7254095837245981;0.7282043931869105;0.7581589218930265
3.0;0.1325425875782637;0.8967978081238293;0.8967978081238293;0.8967978081238293
3.0;0.8871087365059043;0.919813680575379;0.919813680575379;0.919813680575379
3.0;0.5404251650230859;0.6412888853052319;0.6369832061638638;0.7275895265811329
4.0;0.5354504003661662;0.6266913008135332;0.6266913008135332;0.6266913008135332
0.0;0.29069879770787654;0.32679782068546653;0.31056542220340444;0.34119789912092036
3.75;0.7937379084910964;0.8338477925008168;0.8112985416976051;0.8710320563668018
3.0;0.9580880484083619;0.963637138663602;0.963637138663602;0.963637138663602
2.5;0.7112941362178778;0.8430065023818646;0.9348185610599073;0.8041117076967882
3.5;0.8792085497084895;0.9198038800346671;0.9198038800346671;0.9198038800346671
4.0;0.7152469206034029;0.7950310869502308;0.7950310869502308;0.7950310869502308
4.5;0.6568169807777235;0.7600896901527703;0.7600896901527703;0.7333161266057577
3.5;0.7883932747693166;0.8964083853447441;0.8964083853447441;0.8531920141662114
2.5;0.646193705798853;0.7193963337364762;0.6960089770954361;0.7193963337364762
3.75;0.9276243135535859;0.9396711880842307;0.9396711880842307;0.9375125814268285
3.5;0.7412918624042713;0.7745137865567855;0.7745137865567855;0.7745137865567855
3.0;0.8230612198285795;0.8399042253294629;0.8399042253294629;0.8399042253294629
3.9;0.7115139540496604;0.6745905713704601;0.6745905713704601;0.6745905713704601
3.25;0.7275001838471612;0.7811108240864928;0.7811108240864928;0.7811108240864928
3.75;0.9807392542445658;0.9834856297580039;0.9834856297580039;0.983532521648381
3.4;0.6483963418922812;0.7008587799450379;0.7008587799450379;0.7391544210870042
4.75;0.9585051905752845;0.9477970229543144;0.9477970229543144;0.9477970229543144
3.5;0.7468430199056642;0.8504515900279187;0.8504515900279187;0.8504515900279187
3.75;0.348645467722468;0.4266402333900051;0.4266402333900051;0.44438778956962993
3.25;0.7836901460495937;0.8204615531538806;0.8204615531538806;0.8204615531538806
0.5;0.4382645385395022;0.42726290494087027;0.42726290494087027;0.4405602654758013
0.5;0.7177334575817254;0.6428461285181999;0.6428461285181999;0.6428461285181999
3.75;0.8364675995397618;0.8731557200294703;0.8731557200294703;0.8731557200294703
3.25;0.8846522929911982;0.8951921021143049;0.8951921021143049;0.8951921021143049
2.5;0.620539032772977;0.6434162312924724;0.6434162312924724;0.6419711663828797
4.95;0.9692781294449673;0.9512621866720218;0.9512621866720218;0.9658237026070398
0.0;0.40045714108880776;0.3932488988118028;0.3932488988118028;0.3932488988118028
3.4;0.8843174399458904;0.9177673964712475;0.9177673964712475;0.9177673964712475
3.0;0.870403097631981;0.9083723147883378;0.9083723147883378;0.9083723147883378
3.5;0.6080407758066498;0.7112762271107118;0.7112762271107118;0.7112762271107118
4.25;0.8967876099509462;0.9438695373791072;0.9438695373791072;0.8282258072473626
3.0;0.9306279760396323;0.9367576527662329;0.951576211995733;0.9486240128132967
3.9;0.9045196421097949;0.9246759155144411;0.9246759155144411;0.9265138057584131
3.25;0.5925908536391783;0.6770145899377136;0.6260155041957445;0.6405192326673561
3.0;0.5539042078939241;0.5997450910658215;0.5997450910658215;0.5997450910658215
3.5;0.8805201304574997;0.8836891771105307;0.8836891771105307;0.8836891771105307
3.25;0.8077473595915472;0.7572612692979818;0.7572612692979818;0.7572612692979818
4.45;NaN;NaN;NaN;NaN
1.5;0.41875275997288697;0.5282083690471611;0.5282083690471611;0.5108185451718203
3.0;0.8092302791788683;0.8083267533808723;0.8083267533808723;0.8083694332372968
3.25;0.8279405189248703;0.8676696890653588;0.8676696890653588;0.8676696890653588
3.9;0.9023793238370748;0.9475641378615983;0.9475641378615983;0.9475641378615983
2.9;0.8024288387817883;0.8186026656862566;0.8149273726554934;0.8027870775914955
2.0;0.3599633674992431;0.3524361355296213;0.3524361355296213;0.46584746581001857
3.75;0.7468435649809858;0.8077213247369857;0.8027801327589882;0.8077213247369857
3.0;0.9394031902992902;0.9369843229715874;0.9387966116891023;0.9384629046458581
3.0;0.7476823451469339;0.7742139905660276;0.7762361456288442;0.7989768348698568
1.5;0.43059443290661287;0.39318600882197247;0.39318600882197247;0.39318600882197247
2.4;0.8186684710843201;0.7746194339352386;0.7746194339352386;0.7919784703027201
3.0;0.8474412187083384;0.8801544926539426;0.8628505063827058;0.8885612132886642
0.0;0.18596197237941903;0.21807958763449373;0.21807958763449373;0.21807958763449373
3.5;0.6428668309559423;0.7801288951521189;0.7689506710537103;0.8172954062081944
3.5;0.9312783214437134;0.9549170587396937;0.9549170587396937;0.9549170587396937
3.75;0.8510205576113888;0.8785954349535288;0.8785954349535288;0.8785954349535288
4.9;0.9670348444825168;0.9700258560591628;0.9663086274901346;0.9746051756563596
1.25;0.5270513397324756;0.5455193660483643;0.5455193660483643;0.5455193660483643
3.0;0.8477274973370177;0.8971866592592014;0.8971866592592014;0.8971866592592014
3.75;0.47963821843852633;0.6313108786205242;0.6313108786205242;0.6313108786205242
2.0;0.4817414996797636;0.5100355929602131;0.5512675984133376;0.5451084780957324
3.0;0.7817134251984302;0.8568420719252093;0.8568420719252093;0.8568420719252093
3.0;0.34278929610584286;0.6072480669266438;0.4945850456067102;0.5430916272240094
2.1;0.6020197437898133;0.6341452915875876;0.596250818408177;0.6341452915875876
3.0;0.46992979523355005;0.5253120804888444;0.5253120804888444;0.4928306330101481
1.5;0.369321589017904;0.41157238849355043;0.41157238849355043;0.39763222621742633
4.75;0.7506056850076945;0.8062389321244621;0.8062389321244621;0.8062389321244621
3.6;0.71876012159618;0.7097951562209276;0.7097951562209276;0.7097951562209276
3.0;0.6989175840996013;0.7276516143172174;0.7191075330488192;0.7247091860988617
3.25;0.4286286626682341;0.5791492086375499;0.5791492086375499;0.5791492086375499
3.0;0.753783902547283;0.7688734315162397;0.7688734315162397;0.7727607246409172
1.5;0.6402486654268136;0.5961007964834646;0.6133088258226926;0.6160697234200774
0.0;0.529637423925514;0.5939700008966655;0.5939700008966655;0.5996933892628041
3.9;0.928597115525276;0.9532009750547875;0.9532009750547875;0.9532009750547875
4.45;0.8731942674371536;0.953967153432167;0.953967153432167;0.9174737623762742
0.0;0.4488143016053446;0.4223047525891211;0.4223047525891211;0.4223047525891211
3.0;0.5417879407926249;0.6612021426312864;0.6612021426312864;0.6612021426312864
3.6;0.6548408232055076;0.7049593512464545;0.7049593512464545;0.6824901638751879
3.5;0.779892170586308;0.8537658587528473;0.8299081180660601;0.8796563853626032
3.45;0.9783832709529536;0.983276976189392;0.983276976189392;0.9809774004378353
3.0;0.8579265914283475;0.8790315863291481;0.8790315863291481;0.8763304108493737
3.0;0.6724390213464808;0.7948087865431442;0.7948087865431442;0.7948087865431442
3.5;0.9547659567651983;0.9586122687891834;0.9586122687891834;0.9585348127091556
4.2;0.9975258407117578;0.9536547721077361;0.9536547721077361;0.9796624616352151
3.25;0.8119645654525541;0.8210019117858275;0.8172525250190688;0.801286331978108
2.0;0.5775564705109792;0.6863071898936466;0.6863071898936466;0.6863071898936466
0.0;0.35798011343650016;0.4227951135216073;0.4227951135216073;0.3546448738261703
4.25;0.7600725648395892;0.8467016552446689;0.8467016552446689;0.8467016552446689
4.25;0.87805266953643;0.8671449698740996;0.8671449698740996;0.8370405496147454
3.0;0.857100591435991;0.8980390524451919;0.8980390524451919;0.8980390524451919
1.5;0.7294093539856316;0.6279055307725852;0.6279055307725852;0.6279055307725852
4.25;0.7665515444728529;0.8467237129301616;0.8467237129301616;0.8749438827439241
3.5;0.5912678400225707;0.7194882455037762;0.7194882455037762;0.7194882455037762
3.75;0.7362849205833456;0.8064958127838382;0.8135434781200955;0.8189850232592949
3.75;0.8487220453283496;0.9638268370118559;0.9638268370118559;0.9109254167017731
3.75;0.9265618957837038;0.9391227839475388;0.9391227839475388;0.9384787925745732
3.5;0.6964706768375657;0.7688594064877387;0.7688594064877387;0.808769333271969
4.25;0.9141080496254366;0.9277284023219294;0.9277284023219294;0.9441619903001333
3.0;0.7608078100076421;0.8188575378115331;0.8188575378115331;0.834797140154855
3.5;0.6965682553822433;0.7664155392395536;0.7664155392395536;0.7664155392395536
3.35;0.791651617528744;0.792100473798551;0.792100473798551;0.7852673209750175
3.25;0.7060934784902032;0.5618172300350395;0.7412320630223979;0.5796977335983848
4.4;0.8874801878894004;0.886972758506939;0.886972758506939;0.911314859261703
5.0;0.9407352481606772;0.944148136941911;0.944148136941911;0.944148136941911
4.4;0.9487740461611556;0.9054528282547974;0.9054528282547974;0.9054528282547974
0.0;0.3019559329097027;0.3204132888916747;0.3204132888916747;0.3204132888916747
3.5;0.8549568061502753;0.8886786454663922;0.8755344179086337;0.8460947744506229
3.9;0.9587004498545797;0.9375574287058517;0.9375574287058517;0.9375574287058517
5.0;0.8353431558821411;0.9004392695546951;0.9004392695546951;0.9004392695546951
0.0;0.39230965320453787;0.38275964972014126;0.38275964972014126;0.3931256569126417
3.0;0.8125748434787843;0.8108831192806283;0.8108831192806283;0.818064973180225
3.0;0.792556406986104;0.8494425200345045;0.8494425200345045;0.8494425200345045
4.25;0.8896479899734457;0.9367395459230575;0.9367395459230575;0.90260772248299
0.0;0.26497074490728756;0.3442853828813243;0.3442853828813243;0.3442853828813243
3.5;0.7298498695056654;0.8093774074368274;0.8093774074368274;0.8540462271098616
3.1;0.5465514291347352;0.6196068540803721;0.6196068540803721;0.6196068540803721
3.0;0.7056767906514979;0.8147014283241191;0.8147014283241191;0.8147014283241191
3.0;0.8485521543850357;0.834807206171143;0.8196659865776341;0.8507479220239871
3.0;0.9683418870441649;0.9183133833717915;0.8912214370808217;0.9183133833717915
3.75;0.9385705964969612;0.9577825399491449;0.9553185918864749;0.9615690719430682
0.5;0.5446242980306226;0.6323601887769655;0.6323601887769655;0.6323601887769655
2.5;0.6676842483363383;0.682701941117033;0.6862457652919641;0.7117438199093915
3.0;0.7032829836518498;0.8388170733807676;0.8388170733807676;0.8473063105268369
3.75;0.8418189535478853;0.8307130985363288;0.8307130985363288;0.8288127258164729
3.5;0.9279354314191375;0.9494424102101803;0.9494424102101803;0.9494424102101803
3.9;0.8767497546005489;0.8808521751481553;0.8767682564852401;0.8862144786812709
2.75;0.7921998136602292;0.8509406316346251;0.8298153056287262;0.8471761878059502
3.0;0.9362662063027613;0.9345077099753203;0.9345077099753203;0.9362664067927571
4.4;0.9065630497440116;0.9523550804154668;0.9523550804154668;0.9058067777627474
2.0;0.7671940967792702;0.7889783197102225;0.7889783197102225;0.7889783197102225
3.5;0.9292804854597501;0.9447911344995196;0.9447911344995196;0.9442535437148365
3.4;0.7819051538537158;0.7697952611762362;0.7837321560262746;0.7398744846012228
4.95;0.934697489385953;0.9295590066086187;0.9295590066086187;0.9130062348388439
3.75;0.8587641410868884;0.884986571853927;0.8897241522966752;0.8906611516010536
0.0;0.43651148102280796;0.46511296039074657;0.46511296039074657;0.47281786792144476
3.75;0.8280416813327356;0.8758934927971928;0.8758934927971928;0.8759206133834121
2.9;0.5182185550011462;0.5470622594093785;0.5470622594093785;0.5470622594093785
4.75;0.41966533087795493;0.428097600687667;0.428097600687667;0.47172457696168096
4.9;0.9097716251206688;0.9329792036807013;0.9329792036807013;0.9329792036807013
4.25;1.0000000000000002;0.9425504033621297;0.9459918441587849;0.9425504033621297
3.9;0.9534706950108401;0.9575394589740528;0.9575394589740528;0.9537082523581318
1.95;0.8026048919096765;0.8175721999662339;0.8175721999662339;0.8357782663887144
3.75;0.9174631565707185;0.9618245194767281;0.9618245194767281;0.9618245194767281
4.25;NaN;NaN;NaN;NaN
3.0;0.8692834065995942;0.897694269644695;0.897694269644695;0.8951787603904675
2.25;0.7269207738820618;0.8350835204784867;0.7919703692260025;0.841466664563346
2.5;0.5589123782570837;0.5891467852774777;0.5891467852774777;0.6857568680378721
3.0;0.6531938301942305;0.8335248491173518;0.8182230561025293;0.8512672425712353
3.25;0.7432800622961572;0.7618502138972121;0.7782608731782461;0.7585913566623131
4.0;0.7470367387040643;0.8653410252537224;0.8402303400760771;0.8500340958980078
4.75;0.694592417372589;0.802505039458384;0.802505039458384;0.8179111445601522
3.0;0.8366913701936822;0.8451420592668953;0.8559220279561708;0.8715438728545297
3.4;0.8573074832485039;0.9067455726043245;0.9094539093130435;0.9067455726043245
3.4;0.6716688464269375;0.7363967725787661;0.7363967725787661;0.7363967725787661
0.5;0.6641054169868612;0.6450940738297632;0.6450940738297632;0.6450940738297632
1.9;0.8041767655220675;0.7362501327330795;0.7435710327301271;0.7362596101928758
4.5;0.9161378733378437;0.9728746978085423;0.9476392382095703;0.9778431861382045
3.2;0.8727459791536644;0.8868936018288339;0.8868936018288339;0.8868936018288339
3.25;0.8437026407327246;0.8966998953143149;0.8521370420863772;0.8978094073412554
3.25;0.8906286317383252;0.907369324581111;0.907369324581111;0.907369324581111
3.25;0.9292519109670376;0.9523243836363756;0.9501002835044653;0.9540399308249601
3.0;0.8556434347200825;0.8762348020129764;0.8762348020129764;0.8806611050446863
3.45;0.784588000223014;0.7771696096367948;0.7771696096367948;0.7771696096367948
3.7;0.800301961411583;0.8280540238541738;0.8145461135898852;0.9027215010876727
3.5;0.8752566798981104;0.851384873769339;0.8362986317998777;0.8610080256880662
2.75;0.724204421984733;0.7679129251312613;0.7219630597069613;0.7671491630252969
3.1;0.7880253145697603;0.791191448414255;0.791191448414255;0.791191448414255
3.4;0.9008787829008816;0.9182508651442896;0.9182508651442896;0.9183475513528196
3.25;0.5187762263363944;0.5411987275670764;0.5411987275670764;0.5411987275670764
3.35;0.7310596902246113;0.732237182854089;0.732237182854089;0.732237182854089
4.9;0.7361756076824266;0.8941147894571906;0.8542456340392274;0.9378040426821805
3.5;0.7367112783933948;0.8516438620963696;0.8522220375654561;0.8516438620963696
4.65;0.947077543293326;0.9796964139301255;0.9796964139301255;0.9837248289955515
4.75;0.7407266371981913;0.7669748200645925;0.7616311255170969;0.7589018496753487
4.7;0.9820400967777658;0.98120321913472;0.98120321913472;0.98120321913472
3.5;0.8620210856848557;0.8641875601381472;0.8660859574729121;0.8641875601381472
3.25;0.9207636865526493;0.9186521270826562;0.9108689164630502;0.9285278945328965
