Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes
3.0;0.9365706851572559;0.9365706851572559;0.9545424072041568;0.8999999999999998;0.8999999999999998;0.9285714285714286;0.9227137009516189;0.9227137009516189;0.9447422701738222;0.9423218372415945;0.9423218372415945;0.9585799586701171;0.9365706851572559;0.9365706851572559;0.9545424072041568
0.5;0.1008167816753371;0.1008167816753371;0.3439477716239314;0.0;0.0;0.2946278254943948;0.05535331866759376;0.05535331866759376;0.32242563500637167;0.12487933972575503;0.12487933972575503;0.35492610096295846;0.1008167816753371;0.1008167816753371;0.3439477716239314
3.0;0.6762434562828461;0.6762434562828461;0.6333118692784048;0.4535573676110726;0.4535573676110726;0.4743416490252569;0.6114479257399578;0.6114479257399578;0.5857893922824627;0.7241032191937691;0.7241032191937691;0.6697651613069608;0.7133302322800495;0.7133302322800495;0.6623281244171485
4.1;0.8153742483272114;0.8153742483272114;0.85106449634699;0.8153742483272114;0.8153742483272114;0.85106449634699;0.8153742483272114;0.8153742483272114;0.85106449634699;0.8153742483272114;0.8153742483272114;0.85106449634699;0.8153742483272114;0.8153742483272114;0.85106449634699
3.5;0.8528028654224417;0.8528028654224417;0.7701540462154054;0.8528028654224417;0.8528028654224417;0.7701540462154054;0.8528028654224417;0.8528028654224417;0.7701540462154054;0.8528028654224417;0.8528028654224417;0.7701540462154054;0.8528028654224417;0.8528028654224417;0.7701540462154054
4.0;0.8804087784801331;0.8804087784801331;0.8954430086935637;0.8804087784801331;0.8804087784801331;0.8954430086935637;0.8804087784801331;0.8804087784801331;0.8954430086935637;0.8804087784801331;0.8804087784801331;0.8954430086935637;0.8804087784801331;0.8804087784801331;0.8954430086935637
2.5;0.6488187824241071;0.6488187824241071;0.6622295757443726;0.5734146386569556;0.5734146386569556;0.607789741118069;0.6154038802394011;0.6154038802394011;0.6382184012118229;0.6659098451988561;0.6659098451988561;0.674445637015213;0.6785748772472666;0.6785748772472666;0.683679213764792
4.0;0.9446023129298877;0.9446023129298877;0.9433580473843999;0.917463421851129;0.917463421851129;0.9231861823449954;0.9332549274248477;0.9332549274248477;0.934880236787375;0.9509363858544178;0.9509363858544178;0.9481405958586678;0.9446023129298877;0.9446023129298877;0.9433580473843999
4.0;0.7868631485785877;0.7868631485785877;0.7802855525871036;0.7409585736349483;0.7409585736349483;0.7463904912524668;0.7705762970132015;0.7705762970132015;0.7682007892414001;0.8069291354171642;0.8069291354171642;0.7955149045719546;0.8173502781608459;0.8173502781608459;0.8038379799348572
4.1;0.769800358919501;0.769800358919501;0.8140915784106942;0.769800358919501;0.769800358919501;0.8140915784106942;0.769800358919501;0.769800358919501;0.8140915784106942;0.769800358919501;0.769800358919501;0.8140915784106942;0.769800358919501;0.769800358919501;0.8140915784106942
4.0;0.9428090415820632;0.9428090415820632;0.8164965809277261;0.9428090415820632;0.9428090415820632;0.8164965809277261;0.9428090415820632;0.9428090415820632;0.8164965809277261;0.9428090415820632;0.9428090415820632;0.8164965809277261;0.9428090415820632;0.9428090415820632;0.8164965809277261
3.0;0.821546949632686;0.821546949632686;0.836913525542265;0.7468160448149386;0.7468160448149386;0.7824758900557375;0.7969936503173806;0.7969936503173806;0.8189854259818534;0.8417603725899611;0.8417603725899611;0.8518032789298279;0.8403369979217924;0.8403369979217924;0.850834221281266
4.0;0.8091600671395106;0.8091600671395106;0.7544011041964394;0.7833494518006403;0.7833494518006403;0.7357672073819589;0.7949307313612224;0.7949307313612224;0.7439996543558717;0.8189305457077434;0.8189305457077434;0.7618550532736517;0.8091600671395106;0.8091600671395106;0.7544011041964394
3.0;0.9342920245806552;0.9342920245806552;0.9403542680760839;0.7826237921249264;0.7826237921249264;0.8040302522073697;0.8741512191516971;0.8741512191516971;0.8862364466003234;0.9619743769794719;0.9619743769794719;0.9653655355429541;0.9660957078515308;0.9660957078515308;0.9688683246746813
4.5;0.9452397020071117;0.9356106483736859;0.936409381672243;0.8987081072262335;0.8892972917998876;0.9014201887444078;0.9394207362967729;0.9297657917711663;0.9319831411140199;0.9478938579797004;0.9382936219168336;0.9384441711604732;0.9506206284182149;0.9411574304727268;0.94059237393381
3.5;0.8249579113843053;0.8249579113843053;0.8362420100070909;0.8249579113843053;0.8249579113843053;0.8362420100070909;0.8249579113843053;0.8249579113843053;0.8362420100070909;0.8249579113843053;0.8249579113843053;0.8362420100070909;0.8249579113843053;0.8249579113843053;0.8362420100070909
3.5;0.42577285066394965;0.42577285066394965;0.43633747221761754;0.25819888974716115;0.25819888974716115;0.34668762264076824;0.32107929259952306;0.32107929259952306;0.38032331503074235;0.5292143359593543;0.5292143359593543;0.4933550474205276;0.42577285066394976;0.42577285066394976;0.43633747221761754
3.0;0.804829345578486;0.804829345578486;0.8251987062224513;0.7858252779857413;0.7858252779857413;0.8113480845393759;0.7921067545713638;0.7921067545713638;0.8159350401990816;0.8202037595431106;0.8202037595431106;0.8363778085311394;0.8222108718948199;0.8222108718948199;0.8378127229138072
3.5;0.9071113885247155;0.9071113885247155;0.9144719318660746;0.884651736929383;0.884651736929383;0.8980265101338746;0.898185250233882;0.898185250233882;0.9079250865486221;0.9205357576687461;0.9205357576687461;0.9243401011044079;0.9272872333959835;0.9272872333959835;0.9293764344465233
4.0;0.9517120937492003;0.9517120937492003;0.9610094896303252;0.9263296199050958;0.9263296199050958;0.940721563831303;0.9461750289437423;0.9461750289437423;0.9565736264138076;0.9553800061724886;0.9553800061724886;0.963945491821145;0.9543001394438303;0.9543001394438303;0.9630719594968851
4.0;0.9711143048470291;0.9711143048470291;0.9785607572619714;0.9335638713962128;0.9335638713962128;0.9509474618867318;0.9624837069840596;0.9624837069840596;0.9722278509686727;0.9733885386705132;0.9733885386705132;0.9802268658853479;0.9711143048470291;0.9711143048470291;0.9785607572619714
4.0;0.9036961141150639;0.9036961141150639;0.8902638145194514;0.9036961141150639;0.9036961141150639;0.8902638145194514;0.9036961141150639;0.9036961141150639;0.8902638145194514;0.9036961141150639;0.9036961141150639;0.8902638145194514;0.9036961141150639;0.9036961141150639;0.8902638145194514
3.0;0.5934740176941836;0.5784646440186714;0.6103541994607516;0.504325776304534;0.5012804118276031;0.5457051563317492;0.5559242522233218;0.5559242522233218;0.5915852836379141;0.6137707829945777;0.6133950799657968;0.6393118323900656;0.6454972243679028;0.6454972243679028;0.6666666666666669
2.5;0.6941824059376343;0.6941824059376343;0.7266676920839308;0.6744532734334623;0.6744532734334623;0.7092081432669752;0.6843259579519247;0.6843259579519247;0.7179717367443781;0.7001052029393188;0.7001052029393188;0.7318511732016806;0.6941824059376343;0.6941824059376343;0.7266676920839308
2.5;0.4532963067529124;0.43971545006404417;0.5257610938805705;0.3265986323710904;0.31622776601683794;0.45;0.42162087155906164;0.40879123057865824;0.5068890358969892;0.46722663674920784;0.45334133328713005;0.5340254609281296;0.4532963067529124;0.43971545006404417;0.5257610938805705
3.0;0.7188152910147368;0.7188152910147368;0.7059417325477748;0.6666666666666666;0.6666666666666666;0.6666666666666667;0.7053983218787803;0.7053983218787803;0.6957759852531589;0.7311608780134898;0.7311608780134898;0.7153862203023262;0.731256597083564;0.731256597083564;0.7154599467792043
0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285
4.25;0.7216878364870323;0.7216878364870323;0.7863570994927849;0.7216878364870323;0.7216878364870323;0.7863570994927849;0.7216878364870323;0.7216878364870323;0.7863570994927849;0.7216878364870323;0.7216878364870323;0.7863570994927849;0.7216878364870323;0.7216878364870323;0.7863570994927849
3.0;0.8444809063065049;0.8444809063065049;0.8553101787186976;0.6054055145966812;0.6054055145966812;0.6722139969935249;0.7712107054954532;0.7712107054954532;0.7988646942111507;0.878622336371714;0.878622336371714;0.8819413616741932;0.8914259246858721;0.8914259246858721;0.8918898453426771
3.0;0.7115124735378853;0.7115124735378853;0.710046946804693;0.7115124735378853;0.7115124735378853;0.710046946804693;0.7115124735378853;0.7115124735378853;0.710046946804693;0.7115124735378853;0.7115124735378853;0.710046946804693;0.7115124735378853;0.7115124735378853;0.710046946804693
4.0;0.7035264706814485;0.7035264706814485;0.6210590034081188;0.7035264706814485;0.7035264706814485;0.6210590034081188;0.7035264706814485;0.7035264706814485;0.6210590034081188;0.7035264706814485;0.7035264706814485;0.6210590034081188;0.7035264706814485;0.7035264706814485;0.6210590034081188
0.0;0.1887242608392535;0.18102982969459716;0.34611247135660583;0.0;0.0;0.2286647801900118;0.1337749907207522;0.1282356555210969;0.31262075220337815;0.21234631410760335;0.20372300936831148;0.36037429091459283;0.1887242608392535;0.18102982969459716;0.34611247135660583
3.5;0.8127677808412296;0.8127677808412296;0.8061761440790216;0.7284927963857741;0.7284927963857741;0.7468160448149386;0.7978544414249867;0.7978544414249867;0.7956197868603079;0.8179179188773125;0.8179179188773125;0.8098280033350113;0.8127677808412296;0.8127677808412296;0.8061761440790216
1.0;0.3596680926614683;0.3596680926614683;0.4879598904288154;0.2357022603955158;0.2357022603955158;0.41602514716892186;0.27105995660522186;0.27105995660522186;0.43671833752304173;0.47370627277111255;0.47370627277111255;0.5537124672595289;0.35966809266146826;0.35966809266146826;0.4879598904288154
0.0;0.10050378152592121;0.10050378152592121;0.23570226039551587;0.10050378152592121;0.10050378152592121;0.23570226039551587;0.10050378152592121;0.10050378152592121;0.23570226039551587;0.10050378152592121;0.10050378152592121;0.23570226039551587;0.10050378152592121;0.10050378152592121;0.23570226039551587
1.5;0.4999999999999999;0.4999999999999999;0.5161854012087639;0.4999999999999999;0.4999999999999999;0.5161854012087639;0.4999999999999999;0.4999999999999999;0.5161854012087639;0.4999999999999999;0.4999999999999999;0.5161854012087639;0.4999999999999999;0.4999999999999999;0.5161854012087639
3.6;0.5853694070049636;0.5853694070049636;0.6842105263157894;0.5853694070049636;0.5853694070049636;0.6842105263157894;0.5853694070049636;0.5853694070049636;0.6842105263157894;0.5853694070049636;0.5853694070049636;0.6842105263157894;0.5853694070049636;0.5853694070049636;0.6842105263157894
3.0;0.8722207177869138;0.8814331418844413;0.9128361375902571;0.7322418368317116;0.753399006432237;0.8232127859153064;0.8554093921237282;0.8660570789972616;0.9020838852888307;0.8763540339657282;0.8852004126507028;0.9154355152105578;0.8765940487924461;0.8853011410494721;0.9151953193555699
3.0;0.7462025072446364;0.7462025072446364;0.7474093186836597;0.7462025072446364;0.7462025072446364;0.7474093186836597;0.7462025072446364;0.7462025072446364;0.7474093186836597;0.7462025072446364;0.7462025072446364;0.7474093186836597;0.7462025072446364;0.7462025072446364;0.7474093186836597
5.0;0.8888888888888888;0.8888888888888888;0.8970852271450606;0.8888888888888888;0.8888888888888888;0.8970852271450606;0.8888888888888888;0.8888888888888888;0.8970852271450606;0.8888888888888888;0.8888888888888888;0.8970852271450606;0.8888888888888888;0.8888888888888888;0.8970852271450606
3.5;0.5720775535473553;0.5720775535473553;0.6262242910851494;0.5720775535473553;0.5720775535473553;0.6262242910851494;0.5720775535473553;0.5720775535473553;0.6262242910851494;0.5720775535473553;0.5720775535473553;0.6262242910851494;0.5720775535473553;0.5720775535473553;0.6262242910851494
0.0;0.0742213728928166;0.07134418732558681;0.24480659540270933;0.0;0.0;0.19611613513818407;0.035127885572214926;0.03375339878772178;0.21957091517674465;0.10042173190042836;0.09656908839267592;0.26126893460141165;0.07422137289281659;0.07134418732558681;0.2448065954027093
4.0;0.7006490497453707;0.7216878364870323;0.669438681395203;0.7006490497453707;0.7216878364870323;0.669438681395203;0.7006490497453707;0.7216878364870323;0.669438681395203;0.7006490497453707;0.7216878364870323;0.669438681395203;0.7006490497453707;0.7216878364870323;0.669438681395203
4.5;0.9428090415820632;0.9486832980505138;0.9636241116594316;0.9428090415820632;0.9486832980505138;0.9636241116594316;0.9428090415820632;0.9486832980505138;0.9636241116594316;0.9428090415820632;0.9486832980505138;0.9636241116594316;0.9428090415820632;0.9486832980505138;0.9636241116594316
3.0;0.7269706472812938;0.7269706472812938;0.7447832463779458;0.6929348671835833;0.6929348671835833;0.720603758577672;0.7189271446007934;0.7189271446007934;0.7390799014208522;0.7426920298556481;0.7426920298556481;0.7560383396499969;0.7269706472812938;0.7269706472812938;0.7447832463779458
3.5;0.8190283593479223;0.8190283593479223;0.74564371920144;0.8190283593479223;0.8190283593479223;0.74564371920144;0.8190283593479223;0.8190283593479223;0.74564371920144;0.8190283593479223;0.8190283593479223;0.74564371920144;0.8190283593479223;0.8190283593479223;0.74564371920144
4.0;0.873869401333592;0.873869401333592;0.8876569922157861;0.8426648406178138;0.8426648406178138;0.8603090020146066;0.8675854736157356;0.8675854736157356;0.8822157500542326;0.8753792182599339;0.8753792182599339;0.8889526239808746;0.873869401333592;0.873869401333592;0.8876569922157861
3.0;0.9700061865048375;0.9700061865048375;0.9720149645106015;0.8770580193070293;0.8770580193070293;0.8864052604279183;0.9375847012439725;0.9375847012439725;0.9420656870438686;0.9872334972814905;0.9872334972814905;0.9880811093107451;0.979003046511904;0.979003046511904;0.9804544629515897
3.0;0.605829976040846;0.605829976040846;0.6370492826631257;0.5009794328681195;0.5009794328681195;0.5595028849441883;0.5553730035037252;0.5553730035037252;0.5997958925026071;0.6400259417412286;0.6400259417412286;0.6623261406997818;0.672891740442275;0.672891740442275;0.6865183016723154
3.5;0.8249579113843053;0.8249579113843053;0.8362420100070909;0.8249579113843053;0.8249579113843053;0.8362420100070909;0.8249579113843053;0.8249579113843053;0.8362420100070909;0.8249579113843053;0.8249579113843053;0.8362420100070909;0.8249579113843053;0.8249579113843053;0.8362420100070909
2.5;0.6923620531035283;0.6923620531035283;0.6551284616950751;0.07715167498104597;0.07715167498104597;0.21629522817435007;0.5915697978495604;0.5915697978495604;0.5786307589894915;0.7285253414118488;0.7285253414118488;0.6835961731527315;0.7469039348087527;0.7469039348087527;0.6993893370538338
3.5;0.780766348709319;0.780766348709319;0.798954109043303;0.7484551991837489;0.7484551991837489;0.7761140001162655;0.7769394287137289;0.7769394287137289;0.7962931470301625;0.7814484211445413;0.7814484211445413;0.7994222124706087;0.780766348709319;0.780766348709319;0.798954109043303
3.5;0.4495250544432776;0.4495250544432776;0.5188816588587594;0.21320071635561041;0.21320071635561041;0.38177085778546666;0.3793797180183122;0.3793797180183122;0.4779075684208638;0.489720634245201;0.489720634245201;0.5424148244455587;0.5299242892379696;0.5299242892379696;0.5645068294015438
3.0;0.7668149550813823;0.7668149550813823;0.7422029933073798;0.6482037235521644;0.6482037235521644;0.6556100681071858;0.7350834990492517;0.7350834990492517;0.7186789003728695;0.7838696646770643;0.7838696646770643;0.7552108702807063;0.7792226779586717;0.7792226779586717;0.751762659499166
4.5;0.8009074839297878;0.8537265435929191;0.5615239252619343;0.8164965809277261;0.8164965809277261;0.5384615384615385;0.833212418442248;0.833212418442248;0.5482250063714086;0.8653252259654801;0.8653252259654801;0.5703134506314622;0.8819171036881969;0.8819171036881969;0.592999453328881
2.5;0.46409881204328013;0.48095743486660586;0.5444659665366334;0.37796447300922725;0.39223227027636814;0.48989794855663565;0.43547414371728865;0.45151279847582987;0.526610574245287;0.4779283561954037;0.4952281931903484;0.5528845538829618;0.46409881204328013;0.48095743486660586;0.5444659665366334
3.5;0.6167102344578496;0.6167102344578496;0.6328003371133888;0.46861575512653547;0.46861575512653547;0.5111986324432478;0.5582370970254342;0.5582370970254342;0.5842625855306113;0.6635666728343214;0.6635666728343214;0.6733505450375092;0.6694651045101856;0.6694651045101856;0.6773610962440041
3.0;0.8039528112244748;0.8039528112244748;0.7601133867868413;0.6936879756192958;0.6936879756192958;0.6770671742301191;0.7462000268139739;0.7462000268139739;0.7162716798267275;0.8529014918521964;0.8529014918521964;0.7991151857085057;0.8547794384290582;0.8547794384290582;0.8020494892682708
2.5;0.6657313521215698;0.6657313521215698;0.6923431923383786;0.5863019699779287;0.5863019699779287;0.6260990336999411;0.6318614560511634;0.6318614560511634;0.6641763138097524;0.6830053234414466;0.6830053234414466;0.7066744433876749;0.6809117263686215;0.6809117263686215;0.7052535103736661
4.0;0.7596556188117992;0.7596556188117992;0.7419717845099089;0.6943650748294137;0.6943650748294137;0.6928203230275508;0.7387300380418053;0.7387300380418053;0.7261314411239013;0.7671138683555999;0.7671138683555999;0.7476402649007831;0.7596556188117992;0.7596556188117992;0.7419717845099089
3.5;0.8287327493324885;0.8287327493324885;0.7563944886938274;0.8215838362577491;0.8215838362577491;0.7514691493021793;0.8223247261838589;0.8223247261838589;0.7519776039280653;0.8507740757740987;0.8507740757740987;0.7720125115906551;0.8287327493324887;0.8287327493324887;0.7563944886938275
3.5;0.515796961916965;0.515796961916965;0.4911086286231975;0.4622501635210243;0.4622501635210243;0.4573295603800236;0.48457972216652484;0.48457972216652484;0.4712258756141821;0.5401084513326032;0.5401084513326032;0.5072317589673576;0.5840130551754408;0.5840130551754408;0.5396102785904571
3.0;0.7760132055034884;0.7760132055034884;0.7876713530746488;0.6681531047810609;0.6681531047810609;0.7092181826645518;0.7352211877816344;0.7352211877816344;0.7579989416868408;0.8122569936476819;0.8122569936476819;0.8142074554064237;0.8247645546422204;0.8247645546422204;0.8232325091933942
2.5;0.7921630628929422;0.7921630628929422;0.7917957576787474;0.7715167498104597;0.7715167498104597;0.7735267838285932;0.7774538196366267;0.7774538196366267;0.7787790514072487;0.8094713677363499;0.8094713677363499;0.8071403321943522;0.8314971796756813;0.8314971796756813;0.8268688657895648
4.0;0.7627700713964739;0.7627700713964739;0.8140915784106942;0.7627700713964739;0.7627700713964739;0.8140915784106942;0.7627700713964739;0.7627700713964739;0.8140915784106942;0.7627700713964739;0.7627700713964739;0.8140915784106942;0.7627700713964739;0.7627700713964739;0.8140915784106942
3.5;0.25819888974716115;0.3418817293789138;0.5345224838248488;0.25819888974716115;0.3418817293789138;0.5345224838248488;0.25819888974716115;0.3418817293789138;0.5345224838248488;0.25819888974716115;0.3418817293789138;0.5345224838248488;0.25819888974716115;0.3418817293789138;0.5345224838248488
2.5;0.5590169943749475;0.5270462766947299;0.5185629788417315;0.5590169943749475;0.5270462766947299;0.5185629788417315;0.5590169943749475;0.5270462766947299;0.5185629788417315;0.5590169943749475;0.5270462766947299;0.5185629788417315;0.5590169943749475;0.5270462766947299;0.5185629788417315
2.5;0.6726727939963125;0.6726727939963125;0.7108186533109108;0.6726727939963125;0.6726727939963125;0.7108186533109108;0.6726727939963125;0.6726727939963125;0.7108186533109108;0.6726727939963125;0.6726727939963125;0.7108186533109108;0.7130240959073808;0.7130240959073808;0.7456011350793257
5.0;0.8888888888888888;0.8888888888888888;0.8006407690254358;0.8888888888888888;0.8888888888888888;0.8006407690254358;0.8888888888888888;0.8888888888888888;0.8006407690254358;0.8888888888888888;0.8888888888888888;0.8006407690254358;0.8888888888888888;0.8888888888888888;0.8006407690254358
4.25;0.7171371656006361;0.7171371656006361;0.778498944161523;0.7171371656006361;0.7171371656006361;0.778498944161523;0.7171371656006361;0.7171371656006361;0.778498944161523;0.7171371656006361;0.7171371656006361;0.778498944161523;0.7171371656006361;0.7171371656006361;0.778498944161523
2.5;0.8046103508989815;0.8046103508989815;0.7197359954469895;0.4767312946227962;0.4767312946227962;0.5161854012087639;0.719434556152357;0.719434556152357;0.6640420462803699;0.8479147355302693;0.8479147355302693;0.7514996063992296;0.8424406550603826;0.8424406550603826;0.7487066197573393
2.95;0.679558533145797;0.679558533145797;0.7506337499892975;0.6674238124719146;0.6674238124719146;0.7412493166611013;0.6694825483237539;0.6694825483237539;0.7428484793399651;0.701369169920318;0.701369169920318;0.7671917697409075;0.679558533145797;0.679558533145797;0.7506337499892975
3.0;0.9354248740629135;0.9354248740629135;0.9481821707786116;0.8509629433967633;0.8509629433967633;0.8819171036881969;0.9221675217009093;0.9221675217009093;0.9376396125420001;0.9405768567973397;0.9405768567973397;0.9523434273943862;0.9374447306480543;0.9374447306480543;0.949848504026899
3.45;0.9057585205605233;0.9057585205605233;0.8536692189983839;0.7999999999999998;0.7999999999999998;0.7692307692307694;0.9027114981618455;0.9027114981618455;0.8508496554640248;0.9059111247198368;0.9059111247198368;0.853815495100286;0.9057585205605233;0.9057585205605233;0.8536692189983839
2.5;0.6372531108692014;0.6372531108692014;0.6592335405575585;0.6063390625908325;0.6063390625908325;0.6324555320336759;0.6175333142849092;0.6175333142849092;0.6421738419955144;0.655441432305464;0.655441432305464;0.6748921456274181;0.7233393492970542;0.7233393492970542;0.7336739820667776
0.5;0.5829263402433662;0.5829263402433662;0.5334724485114674;0.23210354127426377;0.23210354127426377;0.26186146828319085;0.5083104870559194;0.5083104870559194;0.47322579059969744;0.6310248093060369;0.6310248093060369;0.5739353321595129;0.6522880155692423;0.6522880155692423;0.5935105476336707
4.5;0.5864540821370154;0.5864540821370154;0.6251344239978177;0.4082482904638631;0.4082482904638631;0.5381382351970501;0.510771621108991;0.510771621108991;0.5877851404620551;0.6464960187128763;0.6464960187128763;0.6559520558072098;0.5864540821370154;0.5864540821370154;0.6251344239978177
2.0;0.4216370213557839;0.4216370213557839;0.3651483716701107;0.4216370213557839;0.4216370213557839;0.3651483716701107;0.4216370213557839;0.4216370213557839;0.3651483716701107;0.4216370213557839;0.4216370213557839;0.3651483716701107;0.4216370213557839;0.4216370213557839;0.3651483716701107
2.0;0.3173755872111369;0.3064228199658411;0.32303422532799436;0.17541160386140586;0.1690308509457033;0.2100420126042015;0.293387519352238;0.28313851695345843;0.3037923470922977;0.3369893703468812;0.3254892481093069;0.338915284942141;0.3805703984365264;0.3682559554586534;0.37452298010363927
3.5;0.9428090415820635;0.9428090415820635;0.9468641529479987;0.9428090415820635;0.9428090415820635;0.9468641529479987;0.9428090415820635;0.9428090415820635;0.9468641529479987;0.9428090415820635;0.9428090415820635;0.9468641529479987;0.9428090415820635;0.9428090415820635;0.9468641529479987
