Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Min
0.3333333333333333;0.9437550329336208;0.9437550329336208;0.9437550329336208
0.0;0.9745026763638763;0.9745026763638763;0.9745026763638763
0.0;0.9931264736590799;0.9931264736590799;0.9931264736590799
0.0;0.9791309696734515;0.9791309696734515;0.979471033840525
0.6666666666666666;0.9829255459983484;0.9829255459983484;0.9498064725155841
0.3333333333333333;0.9852507759678713;0.9852507759678713;0.972865129382857
0.6666666666666666;0.9727378623181528;0.9727378623181528;0.9714857410724776
0.3333333333333333;0.9929096306610993;0.9929096306610993;0.9929096306610993
0.3333333333333333;0.9543787641276665;0.9543787641276665;0.9578336576583455
0.0;0.9920525642419803;0.9920525642419803;0.9920525642419803
0.0;0.9919806727493313;0.9919806727493313;0.9919963614863178
0.0;0.9606777712185132;0.9606777712185132;0.9606777712185132
1.0;0.9845582395838761;0.9845582395838761;0.9845582395838761
0.0;0.9673610800722243;0.9673610800722243;0.9673610800722243
0.0;0.9589957498183672;0.9589957498183672;0.9589957498183672
0.0;0.9737085736054021;0.9737085736054021;0.9694243154702851
0.6666666666666666;0.9528737619288975;0.9528737619288975;0.9528737619288975
0.0;0.9923144616008488;0.9923144616008488;0.9923144616008488
0.0;0.979927230582527;0.979927230582527;0.9822714635528504
0.6666666666666666;0.9410191445232414;0.9410191445232414;0.9410191445232414
0.0;0.9874374703204262;0.9874374703204262;0.9874374703204262
0.0;0.9759401488493976;0.9759401488493976;0.9775610532260948
0.6666666666666666;0.9824615749036527;0.9824615749036527;0.9824433011201916
0.3333333333333333;0.9731665304649612;0.9731665304649612;0.9731401798098234
0.0;0.9832507656661358;0.9832507656661358;0.9832507656661358
0.3333333333333333;0.970731195980506;0.970731195980506;0.9706862758400489
0.3333333333333333;0.8485967909559797;0.8485967909559797;0.8486370074244212
0.0;0.9428782956238153;0.9428782956238153;0.9360898592371811
1.0;0.9687231020069103;0.9687231020069103;0.9687231020069103
0.0;0.9781485632422;0.9781485632422;0.9586956470609306
0.3333333333333333;0.9690810181328658;0.9690810181328658;0.9690810181328658
0.6666666666666666;0.9633700751727045;0.9633700751727045;0.9633700751727045
0.0;0.9700042024256538;0.9700042024256538;0.9710360237482921
0.0;0.9178050017333151;0.9178050017333151;0.9367609932351962
0.3333333333333333;0.9553789937796846;0.9553789937796846;0.9785396281614761
0.0;0.9894894510327397;0.9894894510327397;0.9865991637741406
1.0;0.9839933688640552;0.9839933688640552;0.9840811312597504
0.0;0.9641351316949784;0.9641351316949784;0.9641351316949787
0.0;0.9510270735865137;0.9510270735865137;0.9531524171904782
0.3333333333333333;0.9935613865380415;0.9935613865380415;0.993561386538041
0.0;0.9702880441781647;0.9702880441781647;0.9702880441781647
0.3333333333333333;0.8150026626362461;0.8150026626362461;0.9069872320246334
0.0;0.9725927675063503;0.9725927675063503;0.9795506428532673
0.0;0.9902894287107088;0.9902894287107088;0.9872507776696277
0.3333333333333333;0.9864129718908223;0.9864129718908223;0.9856318718480133
1.0;0.9631250052832668;0.9631250052832668;0.8743706197276094
0.0;0.9962939204698174;0.9962939204698174;0.9964243603931724
0.3333333333333333;0.976083667800025;0.976083667800025;0.9760836678000253
0.6666666666666666;0.9817377492408528;0.9817377492408528;0.9805486744314177
0.0;0.9686331552423367;0.9686331552423367;0.9730003099240931
0.6666666666666666;0.9791305205017011;0.9791305205017011;0.9791305205017009
1.0;0.9915895121386525;0.9915895121386525;0.991163517919027
0.0;0.9803299495925942;0.9803299495925942;0.9803299495925942
0.0;0.9887059900433989;0.9887059900433989;0.9830412993790478
0.0;0.9527297591516104;0.9527297591516104;0.9527297591516104
0.0;0.9894248766337591;0.9894248766337591;0.9894248766337591
0.6666666666666666;0.9867078327444108;0.9867078327444108;0.9867078327444108
0.3333333333333333;0.9967473420566052;0.9967473420566052;0.9926633873066679
1.0;0.9902614727938325;0.9902614727938325;0.9903908879178466
0.6666666666666666;0.9944079108907085;0.9944079108907085;0.9933087848140676
0.3333333333333333;0.9901167326359186;0.9901167326359186;0.9901167326359186
0.3333333333333333;0.9639698387866874;0.9639698387866874;0.9639698387866874
0.0;0.8981417423719265;0.8981417423719265;0.8981417423719265
0.3333333333333333;0.9516703130356682;0.9516703130356682;0.9515714981483949
0.0;0.953865922843351;0.953865922843351;0.9533501774725729
0.0;0.9918613169783898;0.9918613169783898;0.9918613169783898
0.0;0.9804761077895675;0.9804761077895675;0.96326165558636
0.3333333333333333;0.9775052278953743;0.9775052278953743;0.9775052278953743
0.3333333333333333;0.9525089938544277;0.9525089938544277;0.9495378438293611
0.6666666666666666;0.9804485456201252;0.9804485456201252;0.984254743300681
0.3333333333333333;0.927806631905833;0.927806631905833;0.942788721583161
0.0;0.9755948750321337;0.9755948750321337;0.9894138513503381
0.3333333333333333;0.9820858628803083;0.9820858628803083;0.9816544343664576
0.0;0.9508013944867656;0.9508013944867656;0.9508013944867656
0.0;0.9718675797280717;0.9718675797280717;0.9718675797280717
0.0;0.9434021228849009;0.9434021228849009;0.9434021228849009
0.0;0.9845807046412198;0.9845807046412198;0.9835502277914322
0.3333333333333333;0.9438437555164868;0.9438437555164868;0.9437196288339765
0.0;0.9557762742912529;0.9557762742912529;0.9561458850631653
0.0;0.9705881256863637;0.9705881256863637;0.9705881256863637
0.3333333333333333;0.9328965386560697;0.9328965386560697;0.9328965386560696
0.3333333333333333;0.9829587419613676;0.9829587419613676;0.9881625859003442
1.0;0.9832113129236526;0.9832113129236526;0.9832113129236526
0.0;0.9711495816750577;0.9711495816750577;0.9711495816750577
0.0;0.9942530218715498;0.9942530218715498;0.9940575423571077
0.3333333333333333;0.9803764127794858;0.9803764127794858;0.9805375192552386
0.0;0.9514273162994307;0.9514273162994307;0.9514273162994307
0.3333333333333333;0.8529564489478303;0.8529564489478303;0.8887885907871047
0.3333333333333333;0.9868316781145084;0.9868316781145084;0.9714931288420153
0.3333333333333333;0.9284281012074377;0.9284281012074377;0.9288344609909689
0.6666666666666666;0.962763248015764;0.962763248015764;0.9627632480157643
0.0;0.984700840732423;0.984700840732423;0.984700840732423
0.0;0.9614134381828977;0.9614134381828977;0.9611237282020136
0.0;0.9892392508613603;0.9892392508613603;0.9892392508613603
0.0;0.9838451217720257;0.9838451217720257;0.9838451217720257
