Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Max;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Max;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Max;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max
4.0;0.9807373304398938;0.9946084308519958;0.9946084308519958;0.9946084308519958;0.9921861908122098;0.9971306897973651;0.9971306897973651;0.9971306897973651
2.5;0.974132565317853;0.9820518436920207;0.9820518436920207;0.9820518436920207;0.9605394539636358;0.9753387701046383;0.9753387701046383;0.9753387701046383
4.0;0.9947879981244175;0.9928059154883458;0.9928059154883458;0.9965754416586325;0.9933966146578221;0.9906551576834737;0.9906551576834737;0.9949014426254609
4.0;0.982248042790254;0.9799996313254551;0.9799996313254551;0.9840028959612944;0.9808362827487278;0.977857577473999;0.977857577473999;0.9839681840205814
4.1;0.9620972455686743;0.975913711071776;0.975913711071776;0.975913711071776;0.9566960809764774;0.9692045771158996;0.9692045771158996;0.9692045771158996
4.0;0.994676213655347;0.9917907009721865;0.9917907009721865;0.9917907009721865;0.9904901340535898;0.9889023633279056;0.9889023633279056;0.9889023633279056
3.0;0.9735620178371058;0.9731580576218615;0.9731580576218615;0.9758392955579569;0.9770904099422432;0.9741124446378304;0.9741124446378304;0.9782909783914358
4.0;0.9587443154969878;0.9696398039697696;0.9696398039697696;0.9696398039697696;0.9829201073123641;0.9799929383000084;0.9799929383000084;0.9799929383000084
3.0;0.9819515743078018;0.9650091452431908;0.9650091452431908;0.9650091452431908;0.9866666363109922;0.9788936209691818;0.9788936209691818;0.9788936209691818
4.5;0.9943319992220017;0.9958177514419295;0.995658464873065;0.9964665903607205;0.9913843639054066;0.9959871505380208;0.9953897393751517;0.9974521840118551
3.5;0.9774874675694173;0.988652653721528;0.988652653721528;0.988652653721528;0.9665946693245734;0.9532553012809896;0.9532553012809896;0.9532553012809896
3.5;0.9053006927562877;0.9116968424624562;0.9116968424624562;0.9116968424624562;0.919233357247952;0.914673675252273;0.914673675252273;0.914673675252273
3.0;0.9878168788388465;0.9895938647279791;0.9895938647279791;0.9874085250518865;0.988992473991035;0.9901683329608941;0.9901683329608941;0.9885889321252516
3.5;0.994632286069791;0.9936402329651606;0.9936402329651606;0.9936402329651606;0.9925447393584061;0.9926637212020547;0.9926637212020547;0.9926637212020547
4.0;0.9959907620709383;0.9966360242571439;0.9964848640705616;0.9966360242571439;0.9973899180251319;0.9989536248289382;0.9988806974297847;0.9989536248289382
4.0;0.996661227232996;0.9927424570051251;0.9927424570051251;0.9969291091278162;0.9965588365672813;0.9896750568543715;0.9896750568543715;0.994880104053906
4.0;0.9903069869503434;0.999242562203887;0.999242562203887;0.9991772191959682;0.9874469819074805;0.9980868775925279;0.9980868775925279;0.9981020419600948
3.0;0.9488801940471124;0.9688882469396937;0.9545971078717411;0.9688882469396937;0.94985040348156;0.9610460984164695;0.9571445304110295;0.9610460984164695
2.5;0.971300434896346;0.9657507409933231;0.9657507409933231;0.9657507409933231;0.9800795598365013;0.9806315619787543;0.9806315619787543;0.9806315619787543
2.5;0.9362440436894136;0.9423341880144706;0.9423341880144706;0.9423341880144706;0.9373083219309246;0.9461065859507625;0.9461065859507625;0.9461065859507625
3.0;0.9817542629079817;0.9776209170357282;0.9776209170357282;0.9776209170357282;0.9668342523672243;0.9767575223743964;0.9767575223743964;0.9767575223743964
0.0;0.8906188523813959;0.889760404807805;0.889760404807805;0.889760404807805;0.8959605904569032;0.8978626352417355;0.8978626352417355;0.8978626352417355
4.25;0.9677563706192411;0.9751319632652518;0.9755788237152083;0.9751319632652518;0.9769140258676958;0.9744438360248588;0.974462987566898;0.9744438360248588
3.0;0.9293836481616691;0.9374671440524125;0.9335982149983777;0.9344291697450328;0.9471060716982173;0.9521203902045566;0.9492543834058177;0.9493005931149816
3.0;0.9620120722772628;0.973562297407561;0.973562297407561;0.973562297407561;0.9575336180283314;0.9726169779840541;0.9726169779840541;0.9726169779840541
4.0;0.9472873924366033;0.9504081467275048;0.9504081467275048;0.9537044045216385;0.9454191798074209;0.949212743005263;0.949212743005263;0.9519938757369332
0.0;0.9019116867265891;0.9009973269794918;0.9009973269794918;0.9009973269794918;0.9011763318230543;0.9034454282012037;0.9034454282012037;0.9034454282012037
3.5;0.9339738557096974;0.9452048022454322;0.9452048022454322;0.9452048022454322;0.9429695843981635;0.9587308136084454;0.9587308136084454;0.9587308136084454
1.0;0.8778456401749004;0.8835963366505344;0.8835963366505344;0.8875092261384474;0.9075924361369059;0.9163896877158413;0.9163896877158413;0.9146366869727843
0.0;0.8949382608366028;0.8851282999924579;0.8851282999924579;0.8851282999924579;0.8994615505981022;0.8951488063789049;0.8951488063789049;0.8951488063789049
1.5;0.9323680539950894;0.9325897032299484;0.9325897032299484;0.9325897032299484;0.9558829036706318;0.9549203944742514;0.9549203944742514;0.9549203944742514
3.6;0.9609065520931157;0.9621359136139811;0.9621359136139811;0.9621359136139811;0.960215485295742;0.9576563297216352;0.9576563297216352;0.9576563297216352
3.0;0.9800581119989071;0.9849601942208053;0.977710157709336;0.9832843001874116;0.9765148766123808;0.9757376418072563;0.9742240407315922;0.9742241213326044
3.0;0.9763830204958436;0.9853052127786598;0.9844572967863212;0.9816051549750621;0.9797905524073669;0.9778458392336681;0.9770666203624152;0.975651198865033
5.0;0.9929439906506764;0.9909374263964505;0.9909374263964505;0.9909374263964505;0.9897293799572623;0.9932212749501612;0.9932212749501612;0.9932212749501612
3.5;0.9587872514844216;0.9729566931801118;0.9729566931801118;0.9729566931801118;0.9501828705626308;0.9595213724246363;0.9595213724246363;0.9595213724246363
0.0;0.8928206887903778;0.9068199762805319;0.9054946262202505;0.9023449562972995;0.8880640824806142;0.8892750120219695;0.8870792755654549;0.8848121879012143
4.0;0.9210727593811154;0.946845050799282;0.946845050799282;0.946845050799282;0.9462898517271233;0.964487098798586;0.964487098798586;0.964487098798586
4.5;0.9896236409455037;0.9943555495768456;0.9943555495768456;0.9943555495768456;0.9853391467879395;0.9905890326500038;0.9905890326500038;0.9905890326500038
3.0;0.9714904860933826;0.9758572491808167;0.9758572491808167;0.9758572491808167;0.9741640630914166;0.9765213640616898;0.9765213640616898;0.9765213640616898
3.5;0.9763341984120787;0.9882000810216153;0.9882000810216153;0.9882000810216153;0.9787795920187;0.9892950249284207;0.9892950249284207;0.9892950249284207
4.0;0.9916181843936573;0.9886463556477657;0.9886463556477657;0.9886463556477657;0.9886517790260105;0.988790710341407;0.988790710341407;0.988790710341407
3.0;0.9999999999999998;0.9848492453999599;0.9848492453999599;0.9848492453999599;1.0000000000000002;0.987325877485868;0.987325877485868;0.987325877485868
3.0;0.9704211812986615;0.9769064424636899;0.9770286492231961;0.9769064424636899;0.9748641659623982;0.9800878146412145;0.9791888265927801;0.9800878146412145
3.5;0.9514113905078702;0.9667737849732102;0.9667737849732102;0.9667737849732102;0.9492477355149134;0.9752533166675506;0.9752533166675506;0.9752533166675506
2.5;0.9098024946967361;0.927460681598169;0.927460681598169;0.927460681598169;0.9363641269661537;0.9546481910618239;0.9546481910618239;0.9546481910618239
3.5;0.973133417454625;0.9856953564618814;0.9906861821324018;0.9856953564618814;0.9688353196702132;0.984414757381025;0.9878319584932476;0.984414757381025
3.5;0.9110900540117892;0.9205896728643673;0.9205896728643673;0.9205896728643673;0.9192143188951831;0.9245991800577215;0.9245991800577215;0.9245991800577215
3.0;0.9655043798510224;0.9722202679609694;0.9722202679609694;0.9635914777415202;0.9573175742451121;0.9716119933637979;0.9716119933637979;0.9702502759285703
4.5;0.9443565672045691;0.9608109155329584;0.9608109155329584;0.9608109155329584;0.9232685016089036;0.950291830465813;0.950291830465813;0.950291830465813
2.5;0.9423728790981397;0.9421172193050928;0.9406874084907061;0.9421172193050928;0.9409780691192187;0.9494604258592179;0.9458948050604468;0.9494604258592179
3.5;0.9575202880746362;0.9483730295131617;0.948366374105759;0.9483730295131617;0.9598960800952987;0.9584872755488286;0.9590528088231141;0.9584872755488286
3.0;0.9766070737901144;0.975915438833246;0.9784903925049362;0.975915438833246;0.9748458204683038;0.9793914734394001;0.9814448499744006;0.9793914734394001
2.5;0.9398143138081149;0.9481308131812402;0.9481308131812402;0.9481308131812402;0.9727085614462186;0.9760327113513584;0.9760327113513584;0.9760327113513584
4.0;0.9616150744868596;0.9713887166155112;0.9713887166155112;0.9713887166155112;0.9633127125754366;0.9689444694934316;0.9689444694934316;0.9689444694934316
3.5;0.9643822959912091;0.9841855913671708;0.9841855913671708;0.9841855913671708;0.9741885123589635;0.9829485650562011;0.9829485650562011;0.9829485650562011
3.5;0.9375947241697704;0.945947954868049;0.945947954868049;0.945947954868049;0.9544859953001686;0.9503260339703236;0.9503260339703236;0.9503260339703236
3.0;0.9790018272388142;0.9824876136884407;0.9758672492052555;0.9824876136884407;0.9752489699799509;0.9797528477627702;0.9769643891494948;0.9797528477627702
2.5;0.9486378611978533;0.9816245555093333;0.9816245555093333;0.9816245555093333;0.9809080110736538;0.9884478151378558;0.9884478151378558;0.9884478151378558
4.0;0.9687704227293829;0.9794219761636671;0.9794219761636671;0.9794219761636671;0.9591700463524614;0.9697776081690378;0.9697776081690378;0.9697776081690378
3.5;0.9378940120046501;0.9328547623607363;0.9328547623607363;0.9353840332427167;0.9450849189916987;0.9358698523775549;0.9358698523775549;0.942046287100537
2.5;0.9150429508492494;0.9252498640677476;0.9252498640677476;0.9252498640677476;0.9137778642157568;0.9280403732675624;0.9280403732675624;0.9280403732675624
2.5;0.938413665221478;0.9697013141594691;0.9697013141594691;0.9697013141594691;0.9600668213263206;0.9681248216381055;0.9681248216381055;0.9681248216381055
5.0;0.9886111237659684;0.9958864458779664;0.9958864458779664;0.9958864458779664;0.9773734236805327;0.9885452137292513;0.9885452137292513;0.9885452137292513
4.25;0.9530250136425082;0.9669103444807851;0.9669103444807851;0.9669103444807851;0.9591881137648447;0.9721801492561735;0.9721801492561735;0.9721801492561735
2.5;0.9184304298999831;0.9516628132848551;0.9516628132848551;0.9516628132848551;0.9484791921577209;0.9696280883793679;0.9696280883793679;0.9696280883793679
2.95;0.9962877693834228;0.9706867248093328;0.9706867248093328;0.9706867248093328;0.9939217601596941;0.9715560351175596;0.9715560351175596;0.9715560351175596
3.0;0.9782765615923111;0.9834168812488019;0.9770737102978955;0.9853190925407765;0.9869094227246844;0.9864732891729862;0.9826943341646044;0.9864732891729858
3.45;0.995310877390741;0.9882992364738534;0.9882992364738534;0.9882992364738534;0.9736021227467457;0.9737211802120703;0.9737211802120703;0.9737211802120703
2.5;0.9367899416421809;0.97348535534341;0.97348535534341;0.97348535534341;0.963577647134889;0.9788830059485497;0.9788830059485497;0.9788830059485497
0.5;0.9232946310187838;0.9312149664251963;0.92844146402439;0.9313464914989655;0.9358162384243701;0.9468391210229309;0.9422041637618851;0.9468209110683331
4.5;0.9488079845694198;0.9427705044083331;0.9427705044083331;0.9427705044083331;0.9479263465132296;0.9414768495806142;0.9414768495806142;0.9414768495806142
2.0;0.9023613245762437;0.91646311221698;0.91646311221698;0.91646311221698;0.9092332619794872;0.9300308046158344;0.9300308046158344;0.9300308046158344
2.0;0.9203349862146949;0.9322693059628325;0.9322693059628325;0.9322693059628325;0.9190396133993616;0.9422124755156522;0.9422124755156522;0.9422124755156522
3.5;0.9899237139872813;0.9917828221259801;0.9917828221259801;0.9895685947700783;0.9906754505598443;0.9929814012933494;0.9929814012933494;0.9920007793112512
3.5;0.9778275912832067;0.9789372457261656;0.9789372457261656;0.9789372457261656;0.9786656554964283;0.978859768197532;0.978859768197532;0.978859768197532
4.0;0.9831370209889444;0.9932966269500471;0.9831370209889444;0.9932966269500471;0.9905584498461235;0.9926122168158028;0.9905584498461235;0.9926122168158028
3.5;0.9879704851802895;0.9896584737284211;0.9905602056286864;0.9896584737284211;0.9845950887889346;0.9885761738567796;0.9897540883779444;0.9885761738567796
4.0;1.000000000000001;0.9941671171524311;0.9939781295557657;0.991790129320652;1.0000000000000004;0.9960538501995124;0.9951064732494752;0.9938072827357176
2.5;0.944552394304267;0.9433035032725595;0.9433035032725595;0.9433035032725595;0.9423746906171114;0.9427595854591219;0.9427595854591219;0.9427595854591219
3.0;0.9632347256792279;0.9627511944057545;0.9666771069361954;0.9705594729708403;0.9617626087402366;0.9672830044570038;0.9677653983278492;0.9693311569444909
3.0;0.9507469708934987;0.9456364450532696;0.945855799732769;0.9456364450532696;0.9420158635186575;0.9514345141191204;0.9509316509980942;0.9514345141191204
3.0;0.906624769135618;0.9251405266744914;0.9251405266744914;0.9251405266744914;0.9299083579339379;0.9324149980478965;0.9324149980478965;0.9324149980478965
1.0;0.896601956744947;0.8908093442462887;0.8908093442462887;0.8908093442462887;0.9039181325730408;0.9147716159441562;0.9147716159441562;0.9147716159441562
2.0;0.9615176324445643;0.9639456596143597;0.9639456596143597;0.9639456596143597;0.9483115658738746;0.9559892584400511;0.9559892584400511;0.9559892584400511
2.0;0.9251154744179841;0.9217082325217876;0.9217082325217876;0.9217082325217876;0.9080296461471193;0.9073261084656016;0.9073261084656016;0.9073261084656016
4.5;0.9855131061899741;0.9926329409529238;0.9926329409529238;0.9926329409529238;0.9872228488055316;0.9901803438181545;0.9901803438181545;0.9901803438181545
4.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3.0;0.9885179708311587;0.9887254190175284;0.9887254190175284;0.9887254190175284;0.9882467586024466;0.9879580960331639;0.9879580960331639;0.9879580960331639
3.0;0.9660539149412536;0.975799088104024;0.975799088104024;0.975799088104024;0.984860960045259;0.983540596915929;0.983540596915929;0.983540596915929
4.15;0.9758110771630644;0.9704213806781935;0.9704213806781935;0.9704213806781935;0.9582052908317482;0.9617738001690317;0.9617738001690317;0.9617738001690317
2.5;0.9277721002094506;0.9267231527664952;0.9296811771093065;0.9331192367797881;0.9458091918443885;0.9520548601169415;0.9465204277891901;0.951371955930726
3.5;0.9719444915030477;0.9729094041188465;0.9729094041188465;0.9729094041188465;0.9603448077703531;0.9627445315691628;0.9627445315691628;0.9627445315691628
4.0;0.9320012905456418;0.9374258073196081;0.9374258073196081;0.9374258073196081;0.931071067245947;0.9473740450163194;0.9473740450163194;0.9473740450163194
5.0;0.9413760022361735;0.9871116591391027;0.982089089724079;0.9871116591391027;0.8915652131804254;0.9636985216394829;0.9506403040114715;0.9636985216394829
4.8;0.9817445359080187;0.9945106888050185;0.9945106888050185;0.9958017765091131;0.9857972925928354;0.9957538987340377;0.9957538987340377;0.995753898734037
0.0;0.8490145201950875;0.8655318078596995;0.8655318078596995;0.8626428894971164;0.854462456575411;0.8772587490132888;0.8772587490132888;0.8717176061189512
4.6;0.9598134825003578;0.9728173334125856;0.9728173334125856;0.9728173334125856;0.9747412655085567;0.9801790990667867;0.9801790990667867;0.9801790990667867
3.0;0.9406481216674346;0.9456977767107855;0.9518455489616819;0.9456977767107855;0.9442052971649401;0.9477626582352157;0.9477626582352157;0.9477626582352157
2.7;0.9317056920368237;0.9410796429229075;0.9410796429229075;0.9410796429229075;0.9442452610864293;0.9478042732570868;0.9478042732570868;0.9478042732570868
3.6;0.9520991033158029;0.9822335768996341;0.9822335768996341;0.9822335768996341;0.9773171393318447;0.9882985712999631;0.9882985712999631;0.9882985712999631
3.75;0.9868849579509167;0.9805613015268475;0.987641614294992;0.9805613015268475;0.9826429790356662;0.9801297228925432;0.9847752648286852;0.9801297228925432
3.65;0.9352875241371791;0.9601251199227603;0.9601251199227603;0.9601251199227603;0.9324117705539151;0.9508053935220613;0.9508053935220613;0.9508053935220613
0.0;0.9537734880358189;0.9431056846652364;0.9431056846652364;0.9457482406052486;0.9508040434803245;0.9486882333574945;0.9486882333574945;0.9500431239063695
3.0;0.9412192719496382;0.9504386815412151;0.9504386815412151;0.9504386815412151;0.9458249773063816;0.9529429812461253;0.9529429812461253;0.9529429812461253
4.75;0.9865017912764785;0.991234684098014;0.991234684098014;0.9927348590473513;0.9804465519301964;0.9877320232599429;0.9877320232599429;0.9877320232599425
3.6;0.9878830811725469;0.9914911713958429;0.9914911713958429;0.9903495999557743;0.9920441586064181;0.9940989795557187;0.9940989795557187;0.9933777233945813
3.5;0.9884674014558155;0.9909785621135363;0.9909785621135363;0.9909785621135363;0.9896486300261023;0.9919669429712605;0.9919669429712605;0.9919669429712605
2.75;0.9614094780254813;0.9686636535352033;0.9670497106779684;0.9686636535352033;0.971387597262477;0.9774506711958569;0.9778783575635032;0.9774506711958569
5.0;0.9955253650984758;0.9985123939904691;0.9985123939904691;0.9985123939904691;0.9847863461775781;0.9881585411423875;0.9881585411423875;0.9881585411423875
4.0;0.9471849016638214;0.9717406288596713;0.9627240204485327;0.9717406288596713;0.9557706894227554;0.9604514052983979;0.9565848322643756;0.9604514052983979
3.0;0.9165963416532353;0.954777576771353;0.954777576771353;0.9439538069905967;0.7975328953267184;0.918010612518638;0.918010612518638;0.9074827372567354
3.5;0.9755322007610432;0.973212820581011;0.973212820581011;0.973212820581011;0.9652084665673845;0.97245411842418;0.97245411842418;0.97245411842418
3.35;0.9701789924651925;0.9746818932164246;0.9742987883835407;0.9746818932164246;0.9759846930770829;0.9715775504608938;0.9714360993582299;0.9715775504608938
3.2;0.96495730584357;0.976231502424717;0.976231502424717;0.976231502424717;0.9678457503181175;0.9725483282415127;0.9725483282415127;0.9725483282415127
3.6;0.9615084297372781;0.963621607393365;0.963621607393365;0.963621607393365;0.9785652484128871;0.976490185722316;0.976490185722316;0.976490185722316
3.75;0.9393362046661978;0.9606860272283422;0.9606860272283422;0.9606860272283422;0.9621972557329567;0.9687928458122947;0.9687928458122947;0.9687928458122947
4.0;0.9924097870513346;0.9883457171630183;0.9883457171630183;0.9886470900705376;0.9983879037933437;0.9917995537410503;0.9917995537410503;0.9918819013543917
3.75;0.9844519090868536;0.984546389958594;0.984546389958594;0.984546389958594;0.9853920191167774;0.9856635858237015;0.9856635858237015;0.9856635858237015
3.5;0.976583421664654;0.9853629404644625;0.9855997692410257;0.9853629404644625;0.9787723134404007;0.9814107927607502;0.9824263462787101;0.9814107927607502
3.5;0.9844589087179116;0.9886700361888842;0.9886700361888842;0.9886700361888842;0.9786354304170007;0.9820629256064906;0.9820629256064906;0.9820629256064906
4.25;0.9915963579038735;0.9881034714121597;0.9919420965270022;0.9881034714121597;0.9934095789936479;0.9916007916105095;0.9919903324516496;0.9916007916105095
0.0;0.8935493054715062;0.8911778782400144;0.8911778782400144;0.8911778782400144;0.8850156669069845;0.898319112152905;0.898319112152905;0.898319112152905
3.5;0.9700548872953322;0.9764938710534541;0.9764938710534541;0.9764938710534541;0.9800258517765813;0.9784113492238038;0.9784113492238038;0.9784113492238038
2.75;0.9551932242491507;0.9594516299431287;0.9594516299431287;0.9594516299431287;0.9536849888648391;0.9512671000340764;0.9512671000340764;0.9512671000340764
5.0;0.9963187787548086;0.9918875779276397;0.9918875779276397;0.9918875779276397;0.9818863453588051;0.9709439264649233;0.9709439264649233;0.9709439264649233
3.75;0.9775583796860983;0.9816282699809555;0.9816282699809555;0.9816282699809555;0.9823015921889218;0.9842198689927252;0.9842198689927252;0.9842198689927252
3.45;0.9717394060728713;0.9736007908036236;0.9736007908036236;0.9736007908036236;0.9633121163355602;0.9677769666224582;0.9677769666224582;0.9677769666224582
3.0;0.9735272645158197;0.9754868764097625;0.9754868764097625;0.9754868764097625;0.9905507672513552;0.9920586615792436;0.9920586615792436;0.9920586615792436
2.25;0.9386179102898514;0.9335799130017159;0.9335799130017159;0.9335799130017159;0.9211690566965497;0.921158551346746;0.921158551346746;0.921158551346746
3.25;0.9287053898390346;0.9425187180266911;0.9425187180266911;0.9425187180266911;0.9327750259154801;0.9487518782111508;0.9487518782111508;0.9487518782111508
4.2;0.9599960007518653;0.9755417322132655;0.9788064849605065;0.9755417322132655;0.9588614490326024;0.9731032627198305;0.9761992044805098;0.9731032627198305
4.25;0.9829167904501336;0.9860055039364385;0.9860055039364385;0.9860055039364385;0.9839456158884378;0.9890886902788891;0.9890886902788891;0.9890886902788891
4.4;0.996330923878257;0.9931172272873322;0.997748947263319;0.9931172272873322;0.9882142488891704;0.9848767990099659;0.9920935766177514;0.9848767990099659
2.5;0.9173969407632409;0.9471814784925133;0.9471814784925133;0.9473630208865318;0.9239269392439138;0.9527770938897969;0.9527770938897969;0.9520874248375889
1.75;0.9439771904307883;0.9461702027372529;0.947762735690905;0.9460190823320359;0.9463303090466614;0.9500984725505917;0.9499795909554585;0.9443885525302411
3.5;0.952751185768426;0.9728845331935341;0.9728845331935341;0.9728845331935341;0.9843803397323381;0.9728534498038849;0.9728534498038849;0.9728534498038849
3.5;0.9772168101016011;0.9871057918812204;0.9875597959645797;0.9871057918812204;0.9775424107726053;0.9872510423463338;0.9885651570492996;0.9872510423463338
5.0;0.9998494654033677;0.9998688041327524;0.9998688041327524;0.9998688041327524;0.9960989531985817;0.9961188405767298;0.9961188405767298;0.9961188405767298
3.95;0.9807982694846279;0.9893979723205848;0.9891638831324323;0.9893979723205848;0.9815037939438546;0.9895268203061383;0.987826495137481;0.9895268203061383
3.5;0.9610935718867524;0.9740687099918153;0.9776486380581318;0.9776486380581318;0.955482977678857;0.9611053920550108;0.9623277304863471;0.9623277304863471
3.25;0.9305958120941396;0.9321327874556073;0.9321327874556073;0.9268814184654159;0.9301403214857502;0.9311592748172319;0.9311592748172319;0.9294363974781084
4.5;0.9473438507666591;0.9563318678378635;0.9563318678378635;0.9563318678378635;0.951108711992426;0.956132732979618;0.956132732979618;0.956132732979618
0.0;0.9036799414735793;0.8992890068638704;0.8992890068638704;0.8992890068638704;0.8686600500836473;0.8846468068942264;0.8846468068942264;0.8846468068942264
3.1;0.961356379341934;0.9706144687521031;0.9706144687521031;0.9706144687521031;0.9452843493266375;0.9629450838575221;0.9629450838575221;0.9629450838575221
3.5;0.9860623369745937;0.9883968347132261;0.9883968347132261;0.9883968347132261;0.9848038643722486;0.9863029631238048;0.9863029631238048;0.9863029631238048
4.25;0.9885027863260014;0.9864773839993757;0.9864773839993757;0.9921137287503698;0.9902246710200395;0.9860592071024223;0.9860592071024223;0.9935180131326723
2.75;0.9258146356290979;0.9212801414154681;0.9212801414154681;0.9212801414154681;0.9289849018530408;0.9268728608102179;0.9268728608102179;0.9268728608102179
3.5;0.9661596681915912;0.954765093977068;0.954765093977068;0.954765093977068;0.9698139926560656;0.9617920596083882;0.9617920596083882;0.9617920596083882
4.5;0.9845811252470084;0.9898513211242578;0.9898513211242578;0.9898513211242578;0.9860850145423778;0.9933720127031999;0.9933720127031999;0.9933720127031999
3.5;0.977956262846831;0.9814735521460584;0.9814735521460584;0.9814735521460584;0.982060586086552;0.9846036145858529;0.9846036145858529;0.9846036145858529
2.9;0.9568514325752602;0.9681418953931942;0.9630038855057368;0.9677745142281843;0.9674325656797548;0.9749630923361998;0.9732241401485618;0.974537809515031
3.0;0.7801273757577847;0.9752612450627836;0.9752612450627836;0.9752612450627836;0.7723781053743761;0.937114159249533;0.937114159249533;0.937114159249533
3.0;0.9654741450377644;0.9777909698234544;0.9777909698234544;0.9777909698234544;0.9639732871163935;0.9726275171251721;0.9726275171251721;0.9726275171251721
3.0;0.9279311395005861;0.9377248752127724;0.9411692768071726;0.9461741705778951;0.9301054155999507;0.9551086606793711;0.9556560969803317;0.9553157828730012
4.0;0.9292053995101256;0.9402932719130981;0.9402932719130981;0.9402932719130981;0.9359943984974776;0.9422695540304998;0.9422695540304998;0.9422695540304998
0.0;0.8511186947806295;0.8633477492722412;0.8611622485111117;0.8611622485111117;0.8925280225890118;0.9002001748761805;0.8931300218124465;0.8931300218124465
3.75;0.9595176536332366;0.9720855026231624;0.9647145594901813;0.9647145594901813;0.9675560390124899;0.9631697803342333;0.9586423321578593;0.9586423321578593
3.0;0.9910376720717902;0.995569725165081;0.995569725165081;0.995569725165081;0.9942235474524862;0.9947702096087381;0.9947702096087381;0.9947702096087381
2.5;0.9503033410826588;0.9325931099794096;0.9522071960005275;0.9325931099794096;0.9849052920523022;0.9682963366016373;0.9792694746603305;0.9682963366016373
