Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Min
3.5;0.9520607122611989;0.9520607122611989;0.9520607122611989;0.960583258019772;0.960583258019772;0.960583258019772
4.25;0.9850176890804279;0.9850176890804279;0.9568041914344454;0.991559841426181;0.991559841426181;0.9709081270841063
3.0;0.9980853340468551;0.9980853340468551;0.9983829219842881;0.9944881552508732;0.9944881552508732;0.995812794609066
3.9;0.9836433867741543;0.9836433867741543;0.9831940766955108;0.979354810524095;0.979354810524095;0.9780653935056194
3.25;0.9033159760479093;0.9196547627822079;0.9204821181160714;0.9279867823979489;0.9434788909277572;0.9434808799160326
3.0;0.9296736392885026;0.9296736392885026;0.9296736392885026;0.9369479689768687;0.9369479689768687;0.9369479689768687
3.5;0.9647931829913121;0.9647931829913121;0.9647931829913121;0.9739217639542549;0.9739217639542549;0.9739217639542549
3.25;0.9632719154331089;0.9632719154331089;0.9632719154331089;0.9741642634947664;0.9741642634947664;0.9741642634947664
4.45;NaN;NaN;NaN;NaN;NaN;NaN
1.5;0.9332300083885885;0.9332300083885885;0.9399826252433844;0.9455110107307908;0.9455110107307908;0.9466739907436232
3.0;0.9420089861895578;0.9420089861895578;0.9425044497456222;0.9567795840070628;0.9567795840070628;0.9594470728341391
3.25;0.9481226603983507;0.9481226603983507;0.9481226603983507;0.9805098475548463;0.9805098475548463;0.9805098475548463
3.9;0.9839186939972563;0.9839186939972563;0.9839186939972563;0.9827216913718587;0.9827216913718587;0.9827216913718587
2.9;0.9434178405132937;0.9434178405132937;0.9384758244965038;0.9711355632444136;0.9711355632444136;0.9711667270132913
2.0;0.8943031048585057;0.8943031048585057;0.8944737854472459;0.8901467462523184;0.8901467462523184;0.8965725324383103
3.75;0.9698536520650199;0.9698536520650199;0.9698536520650199;0.9748311774826;0.9748311774826;0.9748311774826
3.0;0.9712453908259582;0.9712453908259582;0.9712453908259582;0.9681959137724775;0.9681959137724775;0.9681959137724775
3.0;0.9572827299139645;0.957420425981163;0.9629424954085994;0.9750239515917237;0.9754508724691576;0.976010433183186
1.5;0.8597490993014265;0.8597490993014265;0.8597490993014265;0.9050698127484534;0.9050698127484534;0.9050698127484534
2.4;0.9387510508807221;0.9387510508807221;0.944608255087754;0.9522838911721238;0.9522838911721238;0.9579946952325744
3.0;0.9672659062888637;0.9675404804434361;0.9702071144785039;0.9833443666959168;0.9824837851668172;0.9825735134782658
0.0;0.839981159966899;0.839981159966899;0.839981159966899;0.8936268418675897;0.8936268418675897;0.8936268418675897
3.5;0.9438555675060529;0.9438555675060529;0.9589434909378559;0.9651124237749066;0.9651124237749066;0.9726523542143533
3.5;0.9939630568516901;0.9939630568516901;0.9939630568516901;0.989817621071557;0.989817621071557;0.989817621071557
3.75;0.9791145797472643;0.9791145797472643;0.9791145797472643;0.965992954627547;0.965992954627547;0.965992954627547
4.9;0.989287035605528;0.9906764608322175;0.9917796015179415;0.9941731897462684;0.9942702148146442;0.9942702148146454
1.25;0.926914306357899;0.926914306357899;0.926914306357899;0.9109639012854801;0.9109639012854801;0.9109639012854801
3.0;0.9735904044921045;0.9735904044921045;0.9735904044921045;0.9799084658047205;0.9799084658047205;0.9799084658047205
3.75;0.935075675969709;0.935075675969709;0.935075675969709;0.9512556759324748;0.9512556759324748;0.9512556759324748
2.0;0.8788723706789625;0.8809967081333577;0.9056645221616588;0.921140612184561;0.9221955735988361;0.9338393858541472
3.0;0.9471096807378395;0.9471096807378395;0.9471096807378395;0.9691526112086574;0.9691526112086574;0.9691526112086574
3.0;0.8847360600777433;0.8941515678477704;0.8941515678477704;0.9254442996252072;0.9347057892982665;0.9347057892982665
2.1;0.9237530892364302;0.9237530892364302;0.9237530892364302;0.9232600356477608;0.9232600356477608;0.9232600356477608
