Human;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_JiangConrath_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none
3.0;0.9323627589102463;0.8589032339942335;0.8113480845393759;0.8012336167697753;0.9066302586077952;0.8442510956963796;0.9413154908225292;0.8660102547388541;0.9323627589102463;0.8589032339942335
3.5;0.9589952297319906;0.9474593290053047;0.8980265101338746;0.9074852129730301;0.9496348781135637;0.9391981460572687;0.9615593102460811;0.9498170355045653;0.9589952297319906;0.9474593290053047
4.0;0.9838860086966241;0.9778438798053911;0.9730618248952598;0.9730618248952598;0.9811278401298985;0.9759951056742706;0.9847357149851604;0.9785497662604956;0.9838860086966241;0.9778438798053911
4.0;0.9799276605275649;0.9816934952564587;0.9509474618867318;0.9553302944424514;0.9748488429716231;0.9770765914950488;0.9809613455464121;0.9826325427214844;0.9799276605275649;0.9816934952564587
4.0;0.9404275466648352;0.9404275466648352;0.8767140075192092;0.8767140075192092;0.9378960594131742;0.9378960594131742;0.9405920651197328;0.9405920651197328;0.9404275466648352;0.9404275466648352
3.0;0.7976886776542187;0.7769730226209003;0.6063390625908325;0.6063390625908325;0.7645819908311607;0.752208312165492;0.8156831745929204;0.7911789362474786;0.7976886776542187;0.7769730226209003
2.5;0.9006154107045936;0.8292403550637758;0.7372097807744858;0.7492686492653552;0.860686228267562;0.8065279010843834;0.9118159651645913;0.8359143120305254;0.9006154107045936;0.8292403550637758
2.5;0.6128596958331192;0.6016806377135409;0.45;0.44126130406091413;0.5668779588796683;0.5562494470559909;0.6298699152459305;0.6184897068546419;0.6128596958331192;0.6016806377135409
3.0;0.8057913191918514;0.7597755189652069;0.6666666666666667;0.5833333333333334;0.7732312622930356;0.7152640457494491;0.8229442971538115;0.7812594731070043;0.8057913191918514;0.7597755189652069
0.0;0.5561697793277843;0.5667841680406295;0.14285714285714285;0.14285714285714285;0.39277679973270113;0.4039891668293726;0.6393009048925976;0.643564062251706;0.5561697793277843;0.5667841680406294
4.25;0.8604132005879607;0.8604132005879607;0.7863570994927849;0.7863570994927849;0.8348647334500339;0.8348647334500339;0.8705526516064478;0.8705526516064478;0.8604132005879609;0.8604132005879609
3.0;0.8565208592017995;0.8565208592017995;0.6305926250944657;0.6305926250944657;0.7829502052578458;0.7829502052578458;0.8941666956158617;0.8941666956158617;0.8565208592017995;0.8565208592017995
3.0;0.8570996936299657;0.841430310849597;0.710046946804693;0.6929348671835833;0.8170449558500024;0.8077973924227351;0.8732796704023367;0.8555670338896643;0.8570996936299657;0.841430310849597
4.0;0.7888081399328428;0.7909016426528724;0.6210590034081188;0.6454972243679028;0.7266474960658377;0.7408007981854097;0.8288327068834862;0.8176213692935453;0.7888081399328428;0.7909016426528724
0.0;0.5963781658558278;0.5395018805685887;0.2898550724637681;0.2818019670268652;0.5288295140183938;0.4687429229506331;0.6202184712783028;0.5678712078047082;0.5963781658558278;0.5395018805685887
3.5;0.8551246611668264;0.7889099898907083;0.7377180261163282;0.648297659314349;0.8207184352021057;0.7479220497993909;0.868603558424523;0.8047512774419727;0.8551246611668263;0.7889099898907083
1.0;0.6504661131157777;0.6212413154629862;0.36380343755449945;0.36380343755449945;0.5209834273760864;0.5215092186678585;0.729810074942067;0.6725794985326702;0.6504661131157777;0.6212413154629862
0.0;0.6254457656763529;0.5660258726555045;0.2553769592276246;0.16692446522239712;0.4916036875836845;0.4004714353798244;0.6872379544607858;0.6494423988844247;0.6254457656763527;0.5660258726555043
1.5;0.608660050048984;0.6122486811094482;0.5161854012087639;0.5423261445466404;0.5603587680598984;0.5758193280799024;0.6403092210249345;0.636131171552074;0.608660050048984;0.6122486811094482
3.6;0.772678917218533;0.772678917218533;0.6842105263157894;0.6842105263157894;0.7442951353791518;0.7442951353791518;0.7828366757193896;0.7828366757193896;0.772678917218533;0.772678917218533
3.0;0.8843330678377472;0.7843821015321856;0.7777777777777779;0.7777777777777779;0.8558152488453109;0.7788373580723608;0.9009081001240272;0.7967352434053586;0.8843330678377472;0.7843821015321856
3.0;0.8702667817843688;0.8403488171987854;0.7699188535494524;0.7446687115861396;0.8343832490333625;0.8051245188609107;0.8867697269221367;0.857073040845352;0.8702667817843688;0.8403488171987854
5.0;0.9400886460292015;0.9400886460292015;0.8970852271450606;0.8970852271450606;0.9189968458248718;0.9189968458248718;0.9516161745337604;0.9516161745337604;0.9400886460292015;0.9400886460292015
3.5;0.7022947325004685;0.6411796798431441;0.6262242910851494;0.5636018619766345;0.6751150947094002;0.6130395966208317;0.7127595642653627;0.6522255686469702;0.7022947325004685;0.6411796798431442
0.0;0.4311709233221219;0.4644540021446995;0.20180183819889375;0.25197631533948484;0.3612682976403673;0.40006098304041915;0.4563616281571537;0.48760867207667574;0.4311709233221219;0.4644540021446995
4.0;0.7534366172659898;0.6482037235521644;0.6482037235521644;0.6482037235521644;0.7026863778769565;0.6482037235521644;0.7828026012067129;0.6482037235521644;0.7534366172659899;0.6482037235521644
4.5;0.9660917830792959;0.9431188187165129;0.9660917830792959;0.8970852271450606;0.9660917830792959;0.9268382202433874;0.9660917830792959;0.9533309902014078;0.9660917830792959;0.9431188187165129
3.0;0.8432796945073502;0.8304274712649176;0.720603758577672;0.7083333333333334;0.8132504867037953;0.7940378655122783;0.8522837425882926;0.8437681044051027;0.8432796945073502;0.8304274712649176
3.5;0.7984189979029153;0.7984189979029153;0.74564371920144;0.74564371920144;0.7849925964627829;0.7849925964627829;0.803587715013904;0.803587715013904;0.7984189979029153;0.7984189979029153
4.0;0.9197743844978521;0.9005533448079154;0.8939165274178948;0.8804087784801331;0.9120972619727222;0.8953182261317904;0.9216861911301167;0.9020731825049023;0.9197743844978521;0.9005533448079154
3.0;0.9439449502700142;0.9381996514795884;0.894427190999916;0.8744746321952063;0.9233375330267183;0.9097663040497351;0.9528817974788915;0.9519643472216717;0.9439449502700142;0.9381996514795884
3.0;0.7905033044825961;0.7905033044825961;0.6205463669167962;0.6205463669167962;0.7493291093765259;0.7493291093765259;0.8057059190197144;0.8057059190197144;0.7905033044825961;0.7905033044825961
3.5;0.9044485971262639;0.9044485971262639;0.8362420100070909;0.8362420100070909;0.8871189383274546;0.8871189383274546;0.9100545284056989;0.9100545284056989;0.9044485971262639;0.9044485971262639
2.5;0.7561054214986146;0.7561054214986146;0.3256694736394648;0.3256694736394648;0.6657368744950658;0.6657368744950658;0.7855626279162042;0.7855626279162042;0.7561054214986146;0.7561054214986146
3.5;0.8625910067641148;0.8625910067641148;0.7761140001162655;0.7761140001162655;0.8328385153365415;0.8328385153365415;0.8746930065297024;0.8746930065297024;0.8625910067641148;0.8625910067641148
3.5;0.6851196381460385;0.6220229042924963;0.38177085778546666;0.31008683647302115;0.6365350074300946;0.5585978942551617;0.7070521448040192;0.655294706275411;0.6851196381460385;0.6220229042924963
3.0;0.7201171010205756;0.7201171010205756;0.59336610396393;0.59336610396393;0.6934814453582221;0.6934814453582221;0.7310297848433148;0.7310297848433148;0.7201171010205756;0.7201171010205756
4.5;0.681419133117908;0.6561326302683396;0.4803844614152615;0.4615384615384616;0.6149465327323752;0.5913045806484392;0.7088508803730758;0.6831592401525489;0.681419133117908;0.6561326302683396
2.5;0.696794871571543;0.6596088792706674;0.48;0.44;0.6293290600689146;0.5907460884902145;0.7263182675697097;0.6899760775138186;0.696794871571543;0.6596088792706674
3.5;0.8106174117597729;0.809983549226392;0.600099198148979;0.600099198148979;0.7531650310437705;0.7520447024103086;0.8310266100335761;0.8306718528624896;0.8106174117597729;0.809983549226392
3.0;0.8161199885649932;0.8161199885649932;0.7180491222126322;0.7180491222126322;0.7967456350082509;0.7967456350082509;0.822269940617381;0.822269940617381;0.8161199885649932;0.8161199885649932
2.5;0.8983901415803465;0.8196201275275341;0.629940788348712;0.6446583712203042;0.8382056003511053;0.7739111038276569;0.9149064360434613;0.8340712050344231;0.8983901415803465;0.8196201275275341
4.0;0.8211337363429235;0.6287954359987141;0.7064172571013566;0.5698028822981898;0.7958021689168593;0.592291517323166;0.8315147476716648;0.6749540338223738;0.8211337363429235;0.6287954359987141
3.5;0.7934459921631551;0.7260908852265822;0.7514691493021793;0.6888467201936644;0.7653492429063916;0.6992899894735285;0.821195472264752;0.7578911500304528;0.7934459921631551;0.7260908852265822
3.5;0.7590595923115566;0.7362824722353568;0.5556091469853388;0.5170187659018827;0.7057880783682917;0.6791911966402654;0.7768052911563478;0.755107176419833;0.7590595923115565;0.7362824722353566
3.0;0.8467148426623945;0.8467148426623945;0.7438497575219386;0.7438497575219386;0.8257728721843475;0.8257728721843475;0.8534544465382881;0.8534544465382881;0.8467148426623945;0.8467148426623945
2.5;0.9420670815722815;0.8872567935888344;0.8340576562282991;0.8006407690254358;0.9190513864375698;0.8662910335688387;0.9475246613264926;0.89282062369155;0.9420670815722815;0.8872567935888344
4.0;0.8780442443390991;0.8780442443390991;0.8140915784106942;0.8140915784106942;0.8506046531817879;0.8506046531817879;0.8915201870448567;0.8915201870448567;0.8780442443390991;0.8780442443390991
3.5;0.6820628171185815;0.6144372384696403;0.5345224838248488;0.5345224838248488;0.6380754614198496;0.5835959063134971;0.6969177012592771;0.6286399571780886;0.6820628171185815;0.6144372384696403
2.5;0.702684867630541;0.6481128240023813;0.5185629788417315;0.37796447300922725;0.6466243091183176;0.5729190879519631;0.7301360714026959;0.6834015366253058;0.702684867630541;0.6481128240023813
2.5;0.8737257238451267;0.8380535311085106;0.7409585736349483;0.753778361444409;0.8400929054721975;0.8149389470640478;0.8834509841469353;0.8452826513301028;0.8737257238451267;0.8380535311085106
5.0;0.9461024277999394;0.9461024277999394;0.8006407690254358;0.8006407690254358;0.9043764988003715;0.9043764988003715;0.9685115255293224;0.9685115255293224;0.9461024277999394;0.9461024277999394
4.25;0.8588056071985339;0.8588056071985339;0.8398108903270067;0.8398108903270067;0.8521219497467942;0.8521219497467942;0.8597541487605415;0.8597541487605415;0.8588056071985339;0.8588056071985339
2.5;0.7468618833131796;0.7468618833131796;0.5270462766947299;0.5270462766947299;0.6849639410935761;0.6849639410935761;0.7742627915306;0.7742627915306;0.7468618833131796;0.7468618833131796
2.95;0.9272521273011655;0.9272521273011655;0.7333333333333333;0.7333333333333333;0.9088907377155111;0.9088907377155111;0.9312465651062128;0.9312465651062128;0.9272521273011655;0.9272521273011655
3.0;0.9251844368698718;0.9251844368698718;0.8588691885909219;0.8588691885909219;0.9149998980982492;0.9149998980982492;0.9272535224620779;0.9272535224620779;0.9251844368698718;0.9251844368698718
3.45;0.9734791362603284;0.9734791362603284;0.8264745061341079;0.8264745061341079;0.9429897913085962;0.9429897913085962;0.9817574512074071;0.9817574512074071;0.9734791362603284;0.9734791362603284
2.5;0.85920092121858;0.8193298132077468;0.7150969419341942;0.6825236327899352;0.8230295490946269;0.7815531070899379;0.8694602976972872;0.8305783907769226;0.85920092121858;0.8193298132077468
0.5;0.6356322430381097;0.6401853792592662;0.2608360150191666;0.2608360150191666;0.5434274709298768;0.5499755290649228;0.6714207365588992;0.6736226418483535;0.6356322430381097;0.6401853792592662
4.5;0.7035124119545341;0.6996699025007347;0.5381382351970501;0.5381382351970501;0.6553497542281405;0.6526926552122657;0.7270291621504515;0.7250799945294579;0.7035124119545341;0.6996699025007348
2.0;0.7216659254799903;0.6992320026770984;0.5017452060042545;0.4803844614152615;0.6588172725277833;0.6428372793354034;0.7422831245307092;0.7182621231462836;0.7216659254799903;0.6992320026770984
2.0;0.654995945384789;0.5909559569051057;0.4280385887494016;0.3641280134990729;0.587026795554792;0.5218713379253621;0.6812583286773866;0.617982238875799;0.654995945384789;0.5909559569051057
3.5;0.9564085127442672;0.9564085127442672;0.944911182523068;0.944911182523068;0.9507525341176515;0.9507525341176515;0.9595409966838917;0.9595409966838917;0.9564085127442672;0.9564085127442672
3.5;0.8940024824094442;0.8774858939218261;0.7669649888473704;0.7710996009560598;0.8606515462034476;0.8511802692478755;0.9048981228258612;0.8858324826500988;0.8940024824094442;0.877485893921826
4.0;0.9578115641599962;0.9599377783562643;0.9192547197409877;0.9233805168766386;0.9428741166897674;0.9457795419953539;0.9639677991991112;0.9657704058910357;0.9578115641599962;0.9599377783562643
3.5;0.8409397899865475;0.8226018215009185;0.7579005565154956;0.7387132006543438;0.8270759665715637;0.8084910317721462;0.8460250023274627;0.8277745842767245;0.8409397899865475;0.8226018215009185
4.0;0.9740004526416446;0.9759425208234077;0.917463421851129;0.9237604307034012;0.9663551586322127;0.9688834326999648;0.9752734804422855;0.9771171632450726;0.9740004526416446;0.9759425208234077
2.5;0.6473176383939722;0.6473170164827968;0.4003203845127179;0.4003203845127179;0.5460804275714332;0.5460791808498247;0.7046186012383282;0.7045862511512998;0.6473176383939722;0.6473170164827968
3.0;0.8014393824113538;0.7890032787429228;0.6993266016575206;0.6853386565564319;0.7784839098543272;0.7673110202832546;0.808954019073711;0.7943054531468636;0.8014393824113538;0.7890032787429228
3.0;0.7140063235632059;0.7140063235632059;0.5124252946779626;0.5124252946779626;0.6659363899148201;0.6659363899148201;0.7317052123980387;0.7317052123980387;0.7140063235632059;0.7140063235632059
3.0;0.6879649326395718;0.6879649326395718;0.4974683381630911;0.4974683381630911;0.6168213359373029;0.6168213359373029;0.721456333998479;0.721456333998479;0.6879649326395718;0.6879649326395718
1.0;0.5560785416093056;0.4789043669718204;0.36424639819288707;0.35210141981546395;0.49587468295035236;0.4355302286429568;0.5787286337826343;0.4972224692134535;0.5560785416093056;0.4789043669718204
2.0;0.840037932901981;0.8163701294327894;0.6581451817144176;0.6396021490668314;0.8066138627693243;0.7838877719205465;0.8531302045450668;0.8290935304569694;0.840037932901981;0.8163701294327894
2.0;0.6076159620142108;0.6167433752822401;0.25928148942086576;0.25928148942086576;0.5136027787245167;0.5247834346808954;0.648530815637547;0.6532016255155503;0.6076159620142108;0.6167433752822401
4.5;0.8438618338643751;0.8438618338643751;0.8280786712108251;0.8280786712108251;0.8334605893470961;0.8334605893470961;0.8534957336763964;0.8534957336763964;0.8438618338643751;0.8438618338643751
4.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3.0;0.9644527022711896;0.9463644974636077;0.9011271137791659;0.9011271137791659;0.9524656961574746;0.940088955630663;0.9686047857954924;0.9483906247055571;0.9644527022711896;0.9463644974636077
3.0;0.9398848675432779;0.914816753473014;0.9053662845289709;0.8812188319210076;0.9360459452948962;0.9110802209365562;0.940508513828006;0.9154237661925633;0.9398848675432779;0.914816753473014
4.15;0.8368785851590212;0.8209217896457623;0.8003267306650412;0.8003267306650412;0.8188915306630254;0.8123211793966156;0.8466667507470531;0.8248388790989823;0.8368785851590212;0.8209217896457623
2.5;0.749984027067429;0.6617696822063364;0.4375;0.375;0.6832640408762588;0.6144135201632462;0.7763573548909182;0.6795682571890896;0.749984027067429;0.6617696822063364
3.5;0.698204970638296;0.698204970638296;0.6048147367590061;0.6048147367590061;0.6826809294768545;0.6826809294768545;0.7046693737647759;0.7046693737647759;0.698204970638296;0.698204970638296
4.0;0.6833122814167814;0.6416281404766702;0.375;0.36380343755449945;0.6002645358660766;0.5677760873551463;0.7132978188348976;0.6688043505751029;0.6833122814167814;0.6416281404766702
5.0;0.8488388847497327;0.7144345083117603;0.8164965809277259;0.7144345083117603;0.8340438614298232;0.7144345083117603;0.8560149943431511;0.7144345083117603;0.8488388847497327;0.7144345083117603
4.8;0.9723311647293611;0.9723311647293611;0.9380831519646858;0.9380831519646858;0.9649202253562466;0.9649202253562466;0.974972771236352;0.974972771236352;0.9723311647293611;0.9723311647293611
0.0;0.6576973468687194;0.5821347090398238;0.19088542889273333;0.19088542889273333;0.5575618503385211;0.49440872911793954;0.6979827350633403;0.6185695686317646;0.6576973468687194;0.5821347090398238
4.6;0.995638933062904;0.995638933062904;0.960768922830523;0.960768922830523;0.9900546679446283;0.9900546679446283;0.9967697167684654;0.9967697167684654;0.995638933062904;0.995638933062904
3.0;0.7624313800015435;0.7366888136274163;0.5773502691896258;0.5773502691896258;0.7055123830916142;0.6901477972540107;0.7993223054495506;0.7692674638128655;0.7624313800015435;0.7366888136274163
2.7;0.7040820042639709;0.7040820042639709;0.5253200861924474;0.5253200861924474;0.6593426024221484;0.6593426024221484;0.7217374469135905;0.7217374469135905;0.7040820042639709;0.7040820042639709
3.6;0.9461798514141206;0.9027026306319902;0.8839599998785473;0.8446530265013354;0.9348487490468352;0.889317348056973;0.9486034075071528;0.9060910371890304;0.9461798514141206;0.9027026306319902
3.75;0.9167423784844498;0.9167423784844498;0.82915619758885;0.82915619758885;0.8824022459800206;0.8824022459800206;0.9419524056868027;0.9419524056868027;0.9167423784844498;0.9167423784844498
3.65;0.7669734317554634;0.7499271640056302;0.6574382586514258;0.6574382586514258;0.721355340685476;0.7124278509470257;0.7894728720518062;0.7682768074674445;0.7669734317554634;0.7499271640056302
0.0;0.6632372004376955;0.577446586107827;0.3956999753099711;0.3111879571320709;0.5785348752010581;0.49723010278660795;0.7021953308916989;0.6192758941800516;0.6632372004376955;0.577446586107827
3.0;0.7038014839910698;0.6452359975490078;0.5;0.4375;0.6359662414940402;0.5752476001809795;0.7331170870742408;0.6758884593512753;0.7038014839910698;0.6452359975490078
4.75;0.8637269178190513;0.8044215282166622;0.8140786290874596;0.7635922915088599;0.8523084496553283;0.7892025310454649;0.8699103788874037;0.8140251997484107;0.8637269178190513;0.8044215282166622
3.6;0.9361513429955403;0.9291641968594222;0.9237604307034012;0.9291641968594222;0.9304154495349665;0.9291641968594222;0.9390303689257007;0.9291641968594222;0.9361513429955403;0.9291641968594222
3.5;0.9036738599809199;0.9038526086947569;0.8320502943378436;0.8320502943378436;0.8862197497114751;0.8866121738080971;0.909299108497113;0.9094348961922509;0.9036738599809199;0.9038526086947569
2.75;0.7466966424096199;0.7518693440689923;0.5330132408582198;0.5434929763894059;0.7011819397125326;0.7074983424838083;0.7619316821493044;0.7667249679629291;0.74669664240962;0.7518693440689923
5.0;0.8791959165159573;0.8493839506629369;0.8685990362153793;0.8391463916782737;0.8709479263042732;0.8414156350925104;0.8918770804102398;0.8616351189010851;0.8791959165159573;0.8493839506629369
4.0;0.6561676773376021;0.6561676773376021;0.5421374765483944;0.5421374765483944;0.6273612408870994;0.6273612408870994;0.6687593293013058;0.6687593293013058;0.6561676773376021;0.6561676773376021
3.0;0.7689086449405808;0.7685117165326645;0.7302967433402213;0.7302967433402213;0.7462835383282451;0.7461422448986308;0.7938135909901614;0.7937093721989358;0.7689086449405808;0.7685117165326645
3.5;0.7587532650543547;0.7072541408408176;0.6676978608895885;0.6120563724821229;0.7142963525220356;0.6623485073284352;0.7841610813152211;0.7321848231624246;0.7587532650543547;0.7072541408408176
3.35;0.821813419250514;0.821813419250514;0.6735753140545635;0.6735753140545635;0.7737036093467701;0.7737036093467701;0.8414167294167673;0.8414167294167673;0.821813419250514;0.821813419250514
3.2;0.8794016624221723;0.7868190855709288;0.7930446775731982;0.6761234037828132;0.8486001904540719;0.7441830777651317;0.9028913438209817;0.8185332654098701;0.8794016624221723;0.7868190855709289
3.6;0.8553062567970228;0.8378056110351616;0.7329409123199365;0.7160894433721885;0.8253336094935;0.8074510788291512;0.8651365818472303;0.847924997981945;0.8553062567970228;0.8378056110351616
3.75;0.9273508128835576;0.9026841924145825;0.8703882797784892;0.8703882797784892;0.9023295687959199;0.8908950236113756;0.9398572314391279;0.9073314093717368;0.9273508128835576;0.9026841924145825
4.0;0.9631221188849914;0.964724976537669;0.9057894597833126;0.9100315103865803;0.9486168384144152;0.9508855909508293;0.9683570011786105;0.9697239686863035;0.9631221188849914;0.964724976537669
3.75;0.8563967366522478;0.8652327528325259;0.7630583624573739;0.7678360453334871;0.8317742989077349;0.8382917391096812;0.8641509346536814;0.874313973295509;0.8563967366522478;0.8652327528325259
3.5;0.8469028323430559;0.8469028323430559;0.7656414934887765;0.7656414934887765;0.8226753256082596;0.8226753256082596;0.8565043739782945;0.8565043739782945;0.8469028323430559;0.8469028323430559
3.5;0.9199534211496263;0.8585804694320468;0.8534918135881966;0.8366600265340756;0.9029026945672289;0.8500394409969335;0.926280723265302;0.8625037150814573;0.9199534211496263;0.8585804694320468
4.25;0.9195800820907829;0.9195800820907829;0.8806397028096019;0.8806397028096019;0.9109217404060462;0.9109217404060462;0.9223678162003182;0.9223678162003182;0.9195800820907829;0.9195800820907829
0.0;0.6902571109154771;0.46871033634537373;0.3638770230694815;0.3333333333333333;0.5952229118779172;0.39961137476081576;0.7313901676059605;0.5355251020972941;0.6902571109154771;0.46871033634537373
3.5;0.9686184740578954;0.9668492722376438;0.8153742483272114;0.7857142857142857;0.9365415125340296;0.9340287138326425;0.9797563311458896;0.9789155567959037;0.9686184740578954;0.9668492722376438
2.75;0.6902771577744375;0.6963905485667814;0.46188021535170054;0.46188021535170054;0.6135497765781327;0.6201745997606521;0.7275588333921469;0.7302103521413654;0.6902771577744375;0.6963905485667814
