Human;Flair_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;Flair_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;Flair_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;Flair_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
1.3333333333333333;0.7469097409335536;0.7587369333621131;0.7487727845295574;0.7586082199702691
4.0;0.8171934477542121;0.791012451022736;0.791012451022736;0.791012451022736
2.6666666666666665;0.7071842795365904;0.7119912723641464;0.7077242227998989;0.7042290336277734
0.3333333333333333;0.5303814529157188;0.5176692512077388;0.5176692512077388;0.5176692512077388
0.0;0.6284999891161197;0.6869978869385083;0.6613106515974603;0.6869978869385083
0.0;0.5645099105455313;0.5487666561620386;0.5621489661597081;0.5455442565720299
0.0;0.7024203417858907;0.688403359150941;0.688403359150941;0.7073985373289019
0.6666666666666666;0.7390667126165542;0.7238438284127175;0.7215679460823102;0.727658622081628
0.3333333333333333;0.6466206519621395;0.6290619661297056;0.6368348854561712;0.6298527218633099
0.6666666666666666;0.7635313146296364;0.7315726820173198;0.7353802872464044;0.7509232231250439
0.3333333333333333;0.7834292446645448;0.7854524613493263;0.7854524613493263;0.7758136352439394
0.3333333333333333;0.78293623617196;0.779253849039569;0.779253849039569;0.7725067586574509
0.0;0.598758223269499;0.5683206046069073;0.5683206046069073;0.5683206046069073
0.0;0.7509536808125895;0.7693498514627312;0.763259239935077;0.7433478812237458
0.0;0.4103988938822623;0.4708014998872676;0.3939937719621078;0.4708014998872676
1.0;0.7113990268015421;0.7087737262406125;0.6982256921018727;0.7087737262406125
0.0;0.5322165046373851;0.533723801469814;0.5082044694292306;0.5410278372621891
0.0;0.5311398973041931;0.5508249955607518;0.5229976350869318;0.5442555565018752
0.0;0.7306566423336047;0.7163015778294926;0.7048346885352802;0.7148391063980134
0.6666666666666666;0.7696997806670426;0.7409818414762694;0.7728558378937328;0.7409818414762694
0.0;0.5917147905181842;0.6269206989122122;0.6088954297805583;0.6269206989122122
0.0;0.6593194688900493;0.6886419892418001;0.6594392880790779;0.6886255816399028
0.6666666666666666;0.5640245156093106;0.5611574550184741;0.5611574550184741;0.5611574550184741
0.0;0.664235260313273;0.6722236256946756;0.6722236256946756;0.6722236256946756
0.0;0.5288008250679513;0.5879951723667403;0.5619438444037893;0.5837992655425297
0.6666666666666666;0.8124336965616252;0.8193190985128153;0.8193190985128153;0.8158915630697193
0.3333333333333333;0.6550315915127795;0.6385248760779407;0.6385248760779407;0.6532221067847138
0.0;0.49114452847005974;0.451855113007567;0.4428129052981365;0.451855113007567
0.3333333333333333;0.5267713766036639;0.5061097400460792;0.5023643731860634;0.49664333718608833
0.3333333333333333;0.6599713278254425;0.6857892463075731;0.6549309944494494;0.6866563320535491
0.0;0.6221275595302094;0.5760104318309199;0.5908261460309228;0.581899875057826
1.0;0.7006510320759511;0.7021626552195406;0.6965788613033542;0.7006670348640309
0.0;0.5825711407255203;0.5868605765867332;0.5672957936486436;0.5708535027539591
0.3333333333333333;0.6593010231453635;0.6430011944812078;0.6430011944812078;0.6430011944812078
0.6666666666666666;0.5859945604148626;0.5763428903235951;0.5763428903235951;0.5763428903235951
0.0;0.5822373833210007;0.578270826160464;0.5782704392505196;0.5661327396730716
0.0;0.5098128974955916;0.475655347290003;0.5056276737483896;0.4812739973438788
0.3333333333333333;0.6387500026962326;0.6640394405618448;0.6449790029280265;0.68552934524883
0.0;0.5274435315931582;0.5790824500020397;0.5483268547494652;0.5690828240557243
1.0;0.6840265094879046;0.7227002904159422;0.7040419446058527;0.7176005191677718
0.0;0.6453057056693248;0.589977657744638;0.6290490335984532;0.5798533174102478
0.0;0.5535522159513745;0.5847885308232444;0.5440318970511706;0.6053109318357917
0.3333333333333333;0.6084053244919113;0.5785285901205185;0.5654045467945032;0.6117257335791054
0.0;0.3811557678074601;0.36571067088503967;0.37107825506767;0.37243632776072066
0.3333333333333333;0.39655164886444694;0.45763112680972395;0.4184888689162493;0.4657159102088098
0.0;0.4752286142355948;0.5777738398301903;0.5226148304619186;0.5802098739697873
0.0;0.3879559543426576;0.4460957351559747;0.3946193869277686;0.4517403303019778
0.3333333333333333;0.6817832191151407;0.6643302888700179;0.6623648519934375;0.6634500110957748
1.0;0.5501094694107548;0.6262987134109743;0.5834927646823937;0.6105751127639475
0.0;0.6578992723180672;0.6561334204852569;0.6561334204852569;0.6481805119113442
0.3333333333333333;0.6412873323926461;0.6392491568034819;0.6385365418102117;0.6382463513132016
0.6666666666666666;0.6445986102602935;0.663309549713256;0.6367741791305749;0.638701387699356
0.0;0.663486119549105;0.6254805026691677;0.6546815847702329;0.6153688315588889
0.6666666666666666;0.7164814243674832;0.713627752132757;0.702148902229798;0.7219823276849002
1.0;0.7443812406002959;0.757710250255987;0.7368397560107884;0.7519593993209664
0.0;0.7179042045502754;0.6707044576267394;0.6776682657534101;0.6707044576267394
0.0;0.5242856542158081;0.5338338229659174;0.5331113042129818;0.559350532644301
0.0;0.6640745229591644;0.6525549439065501;0.6440859422142347;0.6661421206527139
0.0;0.4737821124521362;0.4619523295885936;0.4619523295885936;0.4619523295885936
0.6666666666666666;0.5603156259684451;0.5316278344288037;0.5316278344288037;0.5316278344288037
0.3333333333333333;0.4786248708692479;0.4757881125776098;0.4673346814776717;0.47180061297655707
1.0;0.699847480479923;0.7050931999593445;0.7050931999593445;0.705806851509737
0.6666666666666666;0.7105011471462869;0.6731918559777679;0.6580441409741673;0.6744573234245274
0.3333333333333333;0.6151645358384679;0.559413102855362;0.5436483155666022;0.559413102855362
0.3333333333333333;0.6027053730696241;0.5653154061399439;0.5670374412089629;0.5653154061399439
0.0;0.5750942937235267;0.6124321103923099;0.5853386936245338;0.6124321103923099
0.3333333333333333;0.6544071714069637;0.6562301750140788;0.6590328531285256;0.6585741454610865
0.0;0.6027492013397594;0.5755301410417748;0.5755301410417748;0.5688703642485285
0.0;0.415285202666286;0.38674752753341773;0.38674752753341773;0.38674752753341773
0.0;0.7098613312853541;0.7055456873748734;0.7055456873748734;0.6643683135739614
0.3333333333333333;0.5654953181858764;0.5767699609987486;0.5767699609987486;0.5482147068368823
0.3333333333333333;0.689119589726465;0.6459733217303063;0.6302182524314697;0.6388448033229014
0.6666666666666666;0.7271997541526782;0.7846247695274045;0.7331850476118006;0.7859192394712239
0.3333333333333333;0.5997784888701744;0.6312821344431976;0.6116211034566855;0.6100859008134171
0.0;0.7349991604002835;0.682477640677638;0.682477640677638;0.6936976575537014
0.3333333333333333;0.543813698179324;0.5518672227276687;0.530133081769683;0.5499689860739535
0.0;0.4201368812852804;0.39930592925675223;0.39930592925675223;0.39930592925675223
0.0;0.7005143506567202;0.6737130698359701;0.6856683575699094;0.6435487155126508
0.0;0.775263660470603;0.7742413302478843;0.7742413302478843;0.7742413302478843
0.0;0.609744983957293;0.6232585742294927;0.5946248821952643;0.6043527984536055
0.3333333333333333;0.6740588089640043;0.614777309739151;0.6619787390450608;0.6143504217634732
0.0;0.6510135890689881;0.6639815604432613;0.6543882425448316;0.6646137397153008
0.0;0.5344906305622872;0.5675613634599598;0.49877768182445575;0.569391961481766
0.3333333333333333;0.6423138616746039;0.6389173424865492;0.6389173424865492;0.6323857351763308
0.3333333333333333;0.7209548050294036;0.6931245151275314;0.6884091543904073;0.6990004069501677
1.0;0.7445794613743794;0.7500771808997758;0.7500771808997758;0.7500771808997758
0.0;0.44554142067707997;0.42419337560845627;0.43255066745158993;0.42419337560845627
0.0;0.6649501074955724;0.6722431320094581;0.6722431320094581;0.6613685879922412
0.3333333333333333;0.7230923163829608;0.7701929486338972;0.7018442821950417;0.7789463728952036
0.0;0.6722689201139798;0.6377314937788975;0.6472288299875468;0.6444083218662567
0.3333333333333333;0.655069520974787;0.6423875995411588;0.6487700484933258;0.6635484605941557
0.3333333333333333;0.6700474775019686;0.6236173648427228;0.630679321034432;0.612972592122205
0.3333333333333333;0.5089720272250781;0.549591699316972;0.549591699316972;0.5223778082119072
0.6666666666666666;0.7019377992782626;0.6673252942584763;0.6815983723594531;0.666274500523081
0.0;0.46971097326218586;0.45743739426043434;0.46430322337923685;0.45743739426043434
0.0;0.6259886380040249;0.6347939179046;0.6121885017509614;0.6339674473327416
0.0;0.5012766645787161;0.520776187256729;0.5057608108649876;0.520776187256729
0.0;0.548266380535709;0.5336606293194242;0.5336606293194242;0.5428349135741111
