Human;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;Sent2vec_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none
1.0;0.5363677311691636;0.5289933461677446
4.25;0.9379955751736664;0.907376717500794
1.25;0.41773924525250905;0.40833703414179606
2.75;0.6151407119095248;0.5298539062821306
3.15;0.9089183691912693;0.8734305321422932
5.0;0.9424053765106523;0.9404525520731694
0.0;0.48506188634952063;0.45280544101667075
3.4;0.931416938030121;0.899869609763227
2.75;0.7703259467264902;0.8381107390250601
3.2;0.8037655728378622;0.7827282912248378
5.0;0.9421522009269324;0.9378396706112851
3.5;0.8618970266881518;0.8170865826088699
3.0;0.52218311037739;0.49821888253938024
3.15;0.8721476520974062;0.7676230529114075
4.25;0.9258238677143747;0.9394916330712784
2.7;0.8428639750066771;0.6749538863201392
4.75;0.9366871919126022;0.9333394970263222
3.5;0.6074726885482826;0.5763082863458354
0.0;0.22080191201642058;0.18870688411352612
4.0;0.8282294006337151;0.8251889181740089
3.25;0.9260393235844642;0.9146865275238901
4.75;0.9684827270513217;0.9743956316075284
0.5;0.4382173832324077;0.403855380637633
3.5;0.7155902550325269;0.7062427819181323
3.25;0.8226102734969422;0.8347612809248534
2.25;0.712504139186113;0.6994120172952896
4.2;0.85973565216603;0.8467503517302364
3.75;0.6696054611085734;0.6878225614478425
3.7;0.9302074592564157;0.876746675791077
3.25;0.96289204432184;0.9471575209986189
3.45;0.6821429953325107;0.6558243994082227
4.9;0.9573532525904044;0.9594963708942716
4.75;0.9713492748779656;0.9670883090520802
4.9;0.9059298286928016;0.9259554457226179
0.5;0.614644005714457;0.6008193424838674
4.25;0.978765106557069;0.9696079754519544
3.75;0.9481132053830806;0.9310328989480301
3.45;0.9006818998662938;0.8943340217546887
3.95;0.8731148131542976;0.8576950662928831
2.95;0.6695161825073235;0.6406909767747412
4.0;0.8664179431773892;0.8315687934712427
3.25;0.8382040150397743;0.7425860851589655
0.0;0.644209914209027;0.5654481665031368
3.25;0.5955479800267484;0.578730961261823
0.0;0.5022955380826318;0.4531366467913109
2.75;0.6858734777906533;0.6768087145718035
4.25;0.8417905758288767;0.834380139567295
3.85;0.9878984492036829;0.9885608606557912
3.5;0.7140642686762139;0.7573190501016993
3.25;0.9484252181654985;0.9483975771560849
3.55;0.9160708446508322;0.8692077373909021
3.25;0.8692762059412625;0.8754249526216705
3.25;0.7697734526445918;0.7903176459709907
4.0;0.9135239124492102;0.9558424718502121
3.4;0.886001264942201;0.8173549007529497
0.0;0.44644010423457675;0.3984142384334419
3.5;0.811034403437018;0.8181849119036197
1.0;0.624801957585973;0.5039677206363103
3.45;0.902467540965407;0.9158361165114846
0.0;0.3697324544708984;0.3228071907663389
3.25;0.9280267962874067;0.8616943479531629
5.0;0.9399855524297933;0.932568607914765
3.25;0.8413903898043739;0.7579306693549686
3.4;0.9108050342782976;0.7511308126743899
4.25;0.7973422101216969;1.0000000000000002
3.45;0.8308427114628689;0.798315899897374
4.25;0.8048044264980475;0.7781701749987756
4.0;0.6784751264358057;0.6734226993217335
3.0;0.770918503053701;0.7535558591163389
0.5;0.5679248629662268;0.5337677985770211
3.75;0.8200936492787126;0.8092917444109007
3.25;0.8521113433230908;0.8496760487487834
3.5;0.8748152405862782;1.0
5.0;0.8947496329814293;0.8753991240495461
3.75;0.8698978794914324;0.7474507603623868
2.5;0.8050274810547849;0.7978857917989535
1.0;0.694727116969858;0.6134923560873519
3.0;0.9573243707328317;0.9567059466410949
3.25;0.8178068471316536;0.8639750714655989
0.0;0.42091661306560313;0.37359872945643224
3.65;0.9196060453811888;0.9020219258197802
4.4;0.832496830814759;0.8211808189810248
3.25;0.8481393328051008;0.8408958096737836
4.45;0.9564232988063378;0.9388778461262639
3.4;0.8332557608943278;0.7226377040123182
0.0;0.47236565941910247;0.4647424658235791
3.0;0.9400955873175262;0.8489285008048664
1.25;0.6955216082479447;0.6189460273968163
4.0;0.9312255827008051;0.9212410595995042
4.15;0.9167684080520682;0.9688850498888553
3.5;0.8238334237014039;0.8000116436224997
2.75;0.7730408494524185;0.7622401182706585
4.75;0.7328656583888532;0.7198943779886189
5.0;0.9047935495587065;0.9054452018881406
3.7;0.9425157003281606;0.9220116944935484
0.0;0.3758257983647975;0.3548554807363899
4.4;0.8724173872095581;0.8626172077493584
3.2;0.6059631293249407;0.5980049630107196
3.25;0.6978690104512165;0.6510533845772225
4.85;0.7374540252244075;0.744143199490781
2.5;0.7373345989487042;0.5492219726676156
2.0;0.5945595981232503;0.5648913976981241
4.25;0.8750232505883546;0.9999999999999999
5.0;0.9445706747976208;0.9411225729590056
3.4;0.9080740921497961;0.8666441597852744
2.65;0.5234091137160883;0.5055566844944294
3.9;0.9108215202633918;0.9228824379389333
5.0;NaN;NaN
4.7;0.944977555497049;0.9538249076212341
1.75;0.5546939414923676;0.4900360423719159
3.0;0.6475265120232309;0.6931117968058856
3.0;0.8992818354687914;0.8268589725366066
3.65;0.8459995781601717;0.8214849925651302
2.25;0.5332663736995408;0.3472187511254565
3.25;0.7335505583826976;0.7224367501099447
3.0;0.9297708558496384;0.9250551373878342
3.7;0.8205731497993017;0.809368647538557
2.0;0.6415884127822679;0.7936617015385241
3.7;0.9370337837938261;0.9210311574182132
3.45;0.8754563823906447;0.8878138557157655
3.25;0.913324290378929;0.8683068085491357
3.0;0.7660322227360538;0.7461139932207441
4.0;0.9748320738494586;0.9711667189269912
3.25;0.705622132174014;0.490507277108853
