Human;LiBlock;Jaccard;BlockDistance;Levenshtein;OverlapCoefficient;Qgram
0.2;0.0;0.0;0.0;0.25;0.0;0.13218390804597702
0.2;0.0;0.0;0.0;0.1959798994974874;0.0;0.08510638297872342
0.6;0.0;0.0;0.0;0.17391304347826086;0.0;0.13970588235294112
0.2;0.0804225958280719;0.041666666666666664;0.07999998331069946;0.27922077922077926;0.1111111111111111;0.15668202764976957
0.2;0.0;0.0;0.0;0.1384615384615384;0.0;0.10924369747899154
0.0;0.0;0.0;0.0;0.27380952380952384;0.0;0.07792207792207795
0.2;0.0;0.0;0.0;0.21052631578947367;0.0;0.07407407407407407
0.2;0.0;0.0;0.0;0.2027972027972028;0.0;0.10999999999999999
2.0;0.0;0.0;0.0;0.2808988764044944;0.0;0.15492957746478875
2.8;0.2560520973171723;0.14285714285714285;0.24242424964904785;0.23118279569892475;0.4;0.27007299270072993
2.0;0.11383544038126243;0.043478260869565216;0.08333331346511841;0.1578947368421053;0.16666666666666666;0.1220657276995305
4.0;0.4980304589267371;0.3;0.4615384340286255;0.5538461538461539;0.5714285714285714;0.5964912280701755
3.0;0.14885663165502247;0.05555555555555555;0.10526317358016968;0.18627450980392157;0.2222222222222222;0.2790697674418605
3.2;0.23788424269765027;0.125;0.2222222089767456;0.22413793103448276;0.42857142857142855;0.24786324786324787
1.6;0.06451612710952759;0.034482758620689655;0.06451612710952759;0.22360248447204967;0.0;0.10563380281690138
2.4;0.12996995738088693;0.047619047619047616;0.09090906381607056;0.3027522935779816;0.2;0.2558139534883721
3.2;0.2517731382092775;0.14285714285714285;0.25;0.3893805309734514;0.3;0.3571428571428571
1.8;0.0;0.0;0.0;0.19444444444444442;0.0;0.05504587155963303
