Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-ctakes
1.2;0.14581153696661522;0.14581153696661522;0.13960547166035256;0.13834289277321493;0.13834289277321493;0.13245323570650439;0.13884399889976398;0.13884399889976398;0.13293301490591594;0.18923185937237785;0.18923185937237785;0.18127471743699916;0.14581153696661522;0.14581153696661522;0.13960547166035256
3.4;0.49054569830591316;0.49054569830591316;0.5842206630375384;0.42796049251091295;0.42796049251091295;0.5306686305052324;0.47323860529034933;0.47323860529034933;0.5696080158473302;0.49847518178261235;0.49847518178261235;0.5908206424605149;0.494708405433918;0.494708405433918;0.5874106067292423
1.8;0.23536234316621543;0.23536234316621543;0.21434019778036945;0.2057377999494559;0.2057377999494559;0.1873171623163388;0.21577191244284505;0.21577191244284505;0.19645995605288727;0.2699631437401584;0.2699631437401584;0.24600244974145102;0.26985673645126945;0.26985673645126945;0.24607758368309066
3.6;0.34570059371302997;0.34570059371302997;0.374462347255424;0.314970394174356;0.314970394174356;0.3464101615137754;0.3248336373469143;0.3248336373469143;0.3554384518261433;0.3684751875838363;0.3684751875838363;0.395101421222666;0.34570059371302997;0.34570059371302997;0.374462347255424
2.0;0.27064944808047287;0.27064944808047287;0.30845456330680016;0.22291128503014115;0.22291128503014115;0.26352313834736496;0.23679249860584503;0.23679249860584503;0.2766315052671261;0.31520178469141724;0.31520178469141724;0.35002134687697983;0.27064944808047287;0.27064944808047287;0.30845456330680016
2.4;0.37058478370060965;0.37058478370060965;0.3894673697958611;0.33776026473659926;0.33776026473659926;0.3585685828003181;0.3469427797484726;0.3469427797484726;0.36722573989197166;0.41792562273708717;0.41792562273708717;0.4338524807729852;0.44492633766783574;0.44492633766783574;0.45867985768645136
3.4;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.26013299085723596
3.0;0.5110966858844073;0.5110966858844073;0.5110966858844073;0.4236592728681617;0.4236592728681617;0.4236592728681617;0.4770212984708005;0.4770212984708005;0.4770212984708005;0.5296050207489962;0.5296050207489962;0.5296050207489962;0.5203759317386092;0.5203759317386092;0.5203759317386092
4.0;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737;0.2795084971874737
4.0;0.4722466003726713;0.4722466003726713;0.4722466003726713;0.447213595499958;0.447213595499958;0.447213595499958;0.45952681194035877;0.45952681194035877;0.45952681194035877;0.4798557796458996;0.4798557796458996;0.4798557796458996;0.4722466003726713;0.4722466003726713;0.4722466003726713
3.4;0.49384354566621075;0.49384354566621075;0.5202544912191971;0.4558423058385518;0.4558423058385518;0.48454371185234896;0.47438844306744676;0.47438844306744676;0.5020233958588359;0.5060904974517126;0.5060904974517126;0.531657552055297;0.49384354566621075;0.49384354566621075;0.5202544912191971
3.4;0.5096431669427554;0.5096431669427554;0.5096431669427554;0.46291004988627577;0.46291004988627577;0.46291004988627577;0.482630545455551;0.482630545455551;0.482630545455551;0.5302538066466104;0.5302538066466104;0.5302538066466104;0.5096431669427554;0.5096431669427554;0.5096431669427554
3.0;0.09819412924809709;0.09819412924809709;0.09487259989276269;0.07142857142857142;0.07142857142857142;0.06900655593423542;0.07767493803547754;0.07767493803547754;0.07504146209450088;0.13210606385390972;0.13210606385390972;0.12768396868117038;0.09819412924809709;0.09819412924809709;0.09487259989276269
2.0;0.3456116125948058;0.3456116125948058;0.3456116125948058;0.2279211529192759;0.2279211529192759;0.2279211529192759;0.28639913850854865;0.28639913850854865;0.28639913850854865;0.39002733551217567;0.39002733551217567;0.39002733551217567;0.3456116125948058;0.3456116125948058;0.3456116125948058
3.8;0.5037134491022621;0.5037134491022621;0.5930481874528477;0.5;0.5;0.5896919751144688;0.5003559312803487;0.5003559312803487;0.5900147703461003;0.5170459357901411;0.5170459357901411;0.6048307219337039;0.5335783750799326;0.5335783750799326;0.618115099963687
3.4;0.3705000491082296;0.3705000491082296;0.4133726545948242;0.3670651741928988;0.3670651741928988;0.4103049699311091;0.3673920373805993;0.3673920373805993;0.410597228803018;0.38342561994309166;0.38342561994309166;0.424838750488903;0.40249223594996214;0.40249223594996214;0.4414147946478204
2.0;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.19999999999999998
4.0;0.5291095590026187;0.5291095590026187;0.5291095590026187;0.4558028440970729;0.4558028440970729;0.4558028440970729;0.4866346629835556;0.4866346629835556;0.4866346629835556;0.565645810812431;0.565645810812431;0.565645810812431;0.5864302123715562;0.5864302123715562;0.5864302123715562
3.2;0.6006018219334843;0.6006018219334843;0.6006018219334843;0.5227364079078812;0.5227364079078812;0.5227364079078812;0.5724316423243636;0.5724316423243636;0.5724316423243636;0.6270421845897901;0.6270421845897901;0.6270421845897901;0.6431183613014426;0.6431183613014426;0.6431183613014426
2.2;0.33905873441471557;0.33905873441471557;0.30812345076145353;0.15990053726670783;0.15990053726670783;0.14433756729740646;0.29670082100996364;0.29670082100996364;0.2688800619840487;0.351242970167693;0.351242970167693;0.3194994210419865;0.33905873441471557;0.33905873441471557;0.30812345076145353
3.0;0.2904737509655563;0.3227486121839514;0.3279129178919765;0.2904737509655563;0.3227486121839514;0.3279129178919765;0.2904737509655563;0.3227486121839514;0.3279129178919765;0.2904737509655563;0.3227486121839514;0.3279129178919765;0.2904737509655563;0.3227486121839514;0.3279129178919765
2.0;0.31067935226753945;0.31067935226753945;0.35197548643381465;0.2301585822275002;0.2301585822275002;0.2773500981126146;0.27671489850483544;0.27671489850483544;0.32064432021460626;0.34382066254478716;0.34382066254478716;0.3822404822611081;0.33137718578158953;0.33137718578158953;0.3707967971418644
0.6;0.390119680178662;0.390119680178662;0.376109565222307;0.2645751311064591;0.2645751311064591;0.2545875386086578;0.347288983663145;0.347288983663145;0.3344369814514888;0.41434398485577384;0.41434398485577384;0.3999553848199394;0.42458041960623494;0.42458041960623494;0.41040847560713767
3.2;0.36963052240060607;0.36963052240060607;0.40711070234265806;0.2948839123097943;0.2948839123097943;0.3348554112644579;0.3270234365751671;0.3270234365751671;0.3660356258107647;0.405492603148341;0.405492603148341;0.4414253378640401;0.4166868025662657;0.4166868025662657;0.4515001167264288
3.6;0.48896102946284176;0.48896102946284176;0.48896102946284176;0.42714364638469876;0.42714364638469876;0.42714364638469876;0.4764330477650824;0.4764330477650824;0.4764330477650824;0.4976115694946907;0.4976115694946907;0.4976115694946907;0.48896102946284176;0.48896102946284176;0.48896102946284176
1.0;0.2260913565186045;0.2260913565186045;0.25473220377562183;0.1336306209562122;0.1336306209562122;0.1679842102263232;0.16630116464218272;0.16630116464218272;0.19872342070757262;0.3104955119523298;0.3104955119523298;0.33306601322536367;0.3777052365490026;0.3777052365490026;0.3955078083435376
1.8;0.3191732314965733;0.3191732314965733;0.3775640127404591;0.291161615782696;0.291161615782696;0.35399616270239437;0.3041969368977982;0.3041969368977982;0.3650321096158438;0.3406584867208928;0.3406584867208928;0.39506171123462464;0.33573671275470457;0.33573671275470457;0.39093775515925566
2.8;0.2908951216937784;0.2795362299112046;0.33682701805974646;0.16724840200141816;0.16012815380508716;0.22645540682891915;0.2585611873092626;0.2482512400651102;0.3078705455549424;0.31181287371279287;0.29981319020676445;0.35551158134504535;0.2908951216937784;0.2795362299112046;0.3368270180597464
2.8;0.20331782991766068;0.19552132418394402;0.1854027506298222;0.07881104062391006;0.07559289460184544;0.07147416898918632;0.18250145263411632;0.17540996906021966;0.16624550817036235;0.21299260253879798;0.20486748705139532;0.19431360500857073;0.2226347685925542;0.21408721280374846;0.20309290485514897
1.8;0.2192961506047931;0.2106301746544949;0.22598120223942142;0.16484511834894675;0.15811388300841894;0.1770844008302866;0.19748846047974913;0.18956250023889284;0.20636808567071752;0.23380775128437783;0.2246734973422785;0.23904591999007754;0.21929615060479313;0.21063017465449488;0.22598120223942142
1.8;0.174741944051486;0.20374887737604738;0.2608654501256876;0.1466471150213533;0.17677669529663687;0.23543547789870936;0.15704293439896524;0.18678280539137837;0.24491821903446448;0.19616933387130625;0.22420659665118195;0.2799426094500415;0.174741944051486;0.20374887737604738;0.2608654501256876
2.6;0.5360889626665721;0.5360889626665721;0.5123599089217831;0.48418202613504197;0.48418202613504197;0.4626519455729923;0.5211048722359084;0.5211048722359084;0.49794901397702523;0.5449306231084874;0.5449306231084874;0.5209594991423773;0.5360889626665721;0.5360889626665721;0.5123599089217831
1.4;0.2599427997284267;0.2599427997284267;0.31015715969797525;0.12171612389003691;0.12171612389003691;0.1777046633277277;0.21159370921298665;0.21159370921298665;0.26418018908831165;0.28853535997012636;0.28853535997012636;0.3372240080562287;0.2599427997284267;0.2599427997284267;0.31015715969797525
3.0;0.36615222976823864;0.36615222976823864;0.36615222976823864;0.30656966974248284;0.30656966974248284;0.30656966974248284;0.3523051431944015;0.3523051431944015;0.3523051431944015;0.37540794535537225;0.37540794535537225;0.37540794535537225;0.39618324042417996;0.39618324042417996;0.39618324042417996
0.6;0.3190459349360382;0.31007904793991475;0.3018280605203078;0.1556997888323046;0.15118578920369088;0.14704292441876154;0.2773755436966075;0.269472505513919;0.262208650343807;0.35657745146608244;0.3467866911719277;0.33776052624595443;0.348977711573513;0.3393863400663807;0.33054468084943195
1.8;0.28832659476964695;0.28832659476964695;0.28021909744019086;0.27820744203732856;0.27820744203732856;0.2703690352179376;0.2805805804577555;0.2805805804577555;0.27267613202739793;0.3008159448220607;0.3008159448220607;0.2924306143008477;0.28832659476964695;0.28832659476964695;0.28021909744019086
3.0;0.4519541583699257;0.4519541583699257;0.4383221232056087;0.35424595421603805;0.35424595421603805;0.34299717028501764;0.4113714719622905;0.4113714719622905;0.3985365827201115;0.4767888317032238;0.4767888317032238;0.46294341310739906;0.49749035625828014;0.49749035625828014;0.4839881593999021
3.0;0.2754908885709446;0.2754908885709446;0.2754908885709446;0.23643312187173018;0.23643312187173018;0.23643312187173018;0.2595833648956706;0.2595833648956706;0.2595833648956706;0.32579640049384534;0.32579640049384534;0.32579640049384534;0.3361756855309711;0.3361756855309711;0.3361756855309711
3.8;0.5017760138960239;0.5017760138960239;0.5017760138960239;0.4522670168666454;0.4522670168666454;0.4522670168666454;0.48704072825540523;0.48704072825540523;0.48704072825540523;0.5095007527831483;0.5095007527831483;0.5095007527831483;0.5206693517676352;0.5206693517676352;0.5206693517676352
2.4;0.4435126528773913;0.4435126528773913;0.42648152697174674;0.20228869496966947;0.20228869496966947;0.19402850002906638;0.3591716714549302;0.3591716714549302;0.34489383984028044;0.4878780839699052;0.4878780839699052;0.4697225471511385;0.5387563424323669;0.5387563424323669;0.5205086760371683
3.6;0.38997103768139735;0.38997103768139735;0.41129025034962874;0.345834250622541;0.345834250622541;0.3681375566625894;0.37013213804386486;0.37013213804386486;0.39194204804198346;0.40248623264091965;0.40248623264091965;0.42345223338901394;0.41461953989816674;0.41461953989816674;0.43505706183313325
2.8;0.27975144247209416;0.27975144247209416;0.40951417967396114;0.27975144247209416;0.27975144247209416;0.40951417967396114;0.27975144247209416;0.27975144247209416;0.40951417967396114;0.27975144247209416;0.27975144247209416;0.40951417967396114;0.27975144247209416;0.27975144247209416;0.40951417967396114
3.6;0.42053008516843654;0.42053008516843654;0.42053008516843654;0.2727723627949905;0.2727723627949905;0.2727723627949905;0.38729832701072525;0.38729832701072525;0.38729832701072525;0.4623143266417039;0.4623143266417039;0.4623143266417039;0.4681774723274126;0.4681774723274126;0.4681774723274126
3.0;0.47176364298769613;0.47176364298769613;0.4604602437483247;0.4216370213557839;0.4216370213557839;0.4114755998989118;0.4437081174414275;0.4437081174414275;0.433025745442758;0.5179957006674674;0.5179957006674674;0.5060190781913388;0.5367450401216932;0.5367450401216932;0.5244044240850757
0.0;0.21538904354589256;0.21538904354589256;0.19397423709580872;0.16692446522239712;0.16692446522239712;0.15018785229652765;0.18501158640840715;0.18501158640840715;0.16648096791750774;0.24362287322683318;0.24362287322683318;0.21975859932691927;0.2153890435458925;0.2153890435458925;0.1939742370958087
0.0;0.16787291667035048;0.16787291667035048;0.16427963954623606;0.08528028654224416;0.08528028654224416;0.0834057656228299;0.12624210285578372;0.12624210285578372;0.12348420207127779;0.1946063281216361;0.1946063281216361;0.19053405920952066;0.16787291667035048;0.16787291667035048;0.16427963954623606
0.2;0.24869880669013858;0.24869880669013858;0.24112707994283952;0.11547005383792514;0.11547005383792514;0.11180339887498948;0.17722651267134448;0.17722651267134448;0.17164892473694712;0.3268925341426517;0.3268925341426517;0.3176344214463906;0.2851694792424345;0.2851694792424345;0.2767623574635351
0.0;0.32366402245276676;0.32366402245276676;0.32366402245276676;0.1679842102263232;0.1679842102263232;0.1679842102263232;0.2600680869025954;0.2600680869025954;0.2600680869025954;0.360808106012172;0.360808106012172;0.360808106012172;0.43172184821474413;0.43172184821474413;0.43172184821474413
0.2;0.04891159880445184;0.04891159880445184;0.09782319760890368;0.04891159880445184;0.04891159880445184;0.09782319760890368;0.04891159880445184;0.04891159880445184;0.09782319760890368;0.04891159880445184;0.04891159880445184;0.09782319760890368;0.04891159880445184;0.04891159880445184;0.09782319760890368
0.2;0.344775782748645;0.344775782748645;0.3315815041442359;0.1873171623163388;0.1873171623163388;0.179968508266339;0.25724639027285545;0.25724639027285545;0.2472123919475237;0.4668958209706085;0.4668958209706085;0.45029947954523414;0.5415246252195373;0.5415246252195373;0.5239073130648783
1.8;0.2007065206663311;0.2007065206663311;0.1958695081595188;0.17928429140015903;0.17928429140015903;0.17496355305594133;0.18917995850706396;0.18917995850706396;0.18462073530744422;0.20861630498236178;0.20861630498236178;0.20358866725054034;0.2007065206663311;0.2007065206663311;0.1958695081595188
1.4;0.244414439097957;0.244414439097957;0.23592902961148687;0.07844645405527362;0.07844645405527362;0.07559289460184544;0.19603791884327731;0.19603791884327731;0.18908138653596607;0.27476781717885895;0.27476781717885895;0.26541841675398603;0.2761299185951061;0.2761299185951061;0.26679737134503256
1.8;0.09534625892455921;0.09534625892455921;0.09304842103984709;0.09534625892455921;0.09534625892455921;0.09304842103984709;0.09534625892455921;0.09534625892455921;0.09304842103984709;0.09534625892455921;0.09534625892455921;0.09304842103984709;0.09534625892455921;0.09534625892455921;0.09304842103984709
2.0;0.15018785229652765;0.15018785229652765;0.19069251784911842;0.15018785229652765;0.15018785229652765;0.19069251784911842;0.15018785229652765;0.15018785229652765;0.19069251784911842;0.15018785229652765;0.15018785229652765;0.19069251784911842;0.15018785229652765;0.15018785229652765;0.19069251784911842
0.0;0.31402634164146886;0.31402634164146886;0.30865254026776584;0.21677749238102995;0.21677749238102995;0.2130071614211525;0.2898955575259014;0.2898955575259014;0.28490164228605774;0.32106619375358864;0.32106619375358864;0.3155806012197753;0.31402634164146886;0.31402634164146886;0.30865254026776584
0.8;0.2819063512790902;0.2819063512790902;0.3276119531961262;0.22222222222222227;0.22222222222222227;0.2703690352179376;0.26371651954347103;0.26371651954347103;0.3103642863193973;0.28790742605747627;0.28790742605747627;0.3332557304978713;0.2819063512790902;0.2819063512790902;0.3276119531961262
2.2;0.36429022370690667;0.36429022370690667;0.36429022370690667;0.2730094531159741;0.2730094531159741;0.2730094531159741;0.32547271063086153;0.32547271063086153;0.32547271063086153;0.38728907678423585;0.38728907678423585;0.38728907678423585;0.36429022370690667;0.36429022370690667;0.36429022370690667
1.4;0.2545024128079135;0.2545024128079135;0.24664806478931617;0.0;0.0;0.0;0.1620287288026532;0.1620287288026532;0.1569676063829264;0.30388886806100635;0.30388886806100635;0.29454236360650776;0.2545024128079136;0.2545024128079136;0.2466480647893162
1.8;0.45118799144387317;0.45118799144387317;0.45118799144387317;0.27668578554642986;0.27668578554642986;0.27668578554642986;0.40406417081185914;0.40406417081185914;0.40406417081185914;0.4773947358768308;0.4773947358768308;0.4773947358768308;0.525295209211117;0.525295209211117;0.525295209211117
3.0;0.5263824878457197;0.5263824878457197;0.49726599662934634;0.45184805705753195;0.45184805705753195;0.42600643361512924;0.49232362050804807;0.49232362050804807;0.46455489743968126;0.5655642881571014;0.5655642881571014;0.5351574531046663;0.597170704831712;0.597170704831712;0.5673076229347693
1.2;0.3023502412827851;0.3023502412827851;0.2976287709656015;0.26215206019559845;0.26215206019559845;0.25802342327107;0.2811864526434218;0.2811864526434218;0.27676570184397453;0.31703274958709876;0.31703274958709876;0.31212502528246944;0.3023502412827851;0.3023502412827851;0.2976287709656015
0.2;0.3182020655835483;0.3182020655835483;0.31281176808020145;0.12371791482634838;0.12371791482634838;0.12156613477096617;0.24680013279773977;0.24680013279773977;0.24257296847610052;0.3598644797034899;0.3598644797034899;0.3538006803658263;0.3182020655835483;0.3182020655835483;0.3128117680802014
0.2;0.08962490078406837;0.11628352529329834;0.08717088589373866;0.0;0.0;0.0;0.04877098406800424;0.06348349199304952;0.04740775491050775;0.1133336051272849;0.14672679823545107;0.11029433135315149;0.08962490078406835;0.11628352529329831;0.08717088589373864
0.6;0.197645151754189;0.197645151754189;0.197645151754189;0.0917662935482247;0.0917662935482247;0.0917662935482247;0.1328866878094598;0.1328866878094598;0.1328866878094598;0.2594009610941409;0.2594009610941409;0.2594009610941409;0.2853185583672692;0.2853185583672692;0.2853185583672692
0.2;0.22845197418063642;0.22845197418063642;0.21167584322477898;0.18057877962865385;0.18057877962865385;0.16718346377260587;0.19851069715398967;0.19851069715398967;0.18380647710348463;0.26059101199227824;0.26059101199227824;0.24186076126171915;0.22845197418063637;0.22845197418063637;0.21167584322477895
0.2;0.23854236937554274;0.23854236937554274;0.2325286948616296;0.10050378152592121;0.10050378152592121;0.09782319760890368;0.18774706894369553;0.18774706894369553;0.18285986186741443;0.26543771965701307;0.26543771965701307;0.2588804559354845;0.30506729431153135;0.30506729431153135;0.29791697450334925
0.0;0.17374231151565833;0.17374231151565833;0.1706692757830505;0.05337605126836238;0.05337605126836238;0.052414241836095915;0.13434849272384733;0.13434849272384733;0.1319562914562909;0.20160484642287727;0.20160484642287727;0.19804480929247817;0.17374231151565833;0.17374231151565833;0.1706692757830505
0.2;0.4251880205624012;0.4251880205624012;0.3907686688492724;0.25048971643405976;0.25048971643405976;0.22941573387056174;0.3523807320446983;0.3523807320446983;0.32314177689228524;0.4828180587497366;0.4828180587497366;0.4450535940913198;0.45807393862361445;0.45807393862361445;0.42204045593482253
