Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-none_ner-none_Average;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Average;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Average;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Average
4.0;0.9999231200133407;0.9999279966759527;0.9999279966759527;0.9999279966759527
3.0;0.9998279361030668;0.9994397153851516;0.9994397153851516;0.9994397153851516
3.0;0.9985332409267694;0.9986915005087407;0.9987982131507748;0.9986915005087407
3.5;0.9983129082969643;0.9992689680104284;0.9992689680104284;0.9992689680104284
2.5;0.9957379268356092;0.9958659776741969;0.9958659776741969;0.9958659776741969
3.5;0.9998037853334554;0.9999301247733519;0.9998953485848753;0.9999301247733519
3.5;0.9964727328080701;0.9975435683610251;0.9975435683610251;0.997634766166516
3.0;0.999414640784478;0.9997314652223666;0.9997314652223666;0.9994962887747938
4.5;0.9803660533341106;0.9854113932270031;0.9854113932270031;0.9854113932270031
2.5;0.9993316382581923;0.9988531446950979;0.9990351523840661;0.9988531446950979
3.5;0.9992374809963988;0.9987212809989382;0.998391155947657;0.9987212809989382
3.0;0.9976943567587337;0.9987436764106162;0.9984918153845547;0.9987436764106162
2.5;0.9991635346626381;0.9995419566328752;0.9995419566328752;0.9995419566328752
4.0;0.9995734344898415;0.9995681175517114;0.9995681175517114;0.9995681175517114
3.5;0.9994420294679971;0.9997042177703357;0.9997042177703357;0.9997042177703357
3.5;0.9979228890063334;0.997698165168574;0.997698165168574;0.997698165168574
3.0;0.9991669828780896;0.9992908395642225;0.9992429315799202;0.9992908395642225
2.5;0.999848928035252;0.9998947592710177;0.9998947592710177;0.9998947592710177
4.0;0.9995960877663504;0.9996804244948678;0.9996804244948678;0.9996804244948678
3.5;0.9964385912524135;0.9963816322923342;0.9963816322923342;0.9964876445966183
2.5;0.9966340777389487;0.9950675331703468;0.9950675331703468;0.9950675331703468
2.5;0.9992727803131374;0.9997568319356976;0.9997568319356976;0.9997568319356976
5.0;0.9991820208552566;0.9996690037052997;0.9996690037052997;0.9996690037052997
4.25;0.9997635057052886;0.9997562752190967;0.9997562752190967;0.9997115612696356
2.5;0.9985822455774701;0.999285269409364;0.999285269409364;0.999285269409364
2.95;0.9988874727917662;0.9990662265734478;0.9990662265734478;0.9990662265734478
3.0;0.9997762602261454;0.999913332331024;0.999873453068653;0.9999022455504556
3.45;0.9998244159316049;0.9999056494503739;0.9999056494503739;0.9999056494503739
2.5;0.9994299107184075;0.9997393527063038;0.9997393527063038;0.9997393527063038
0.5;0.9968875269903434;0.996356490477609;0.9965692794484146;0.9960405966908383
4.5;0.9978888083397215;0.9980691260381795;0.9980691260381795;0.9980691260381795
2.0;0.9963036945839866;0.9955171955902858;0.9955171955902858;0.9955171955902858
2.0;0.9965230383620308;0.9974206986816814;0.9974206986816814;0.9974206986816814
3.5;0.9999270617194291;0.9999227626673246;0.9999227626673246;0.9999721053676622
3.5;0.9993522780776591;0.9993024330817887;0.9993024330817887;0.9993024330817887
4.0;0.9998463876584224;0.9999302723499994;0.9998463876584224;0.9999302723499994
3.5;0.9994629028643783;0.9995103512134412;0.9994857131584916;0.9995103512134412
4.0;0.9998577181160305;0.999850355827016;0.9998308785935828;0.9998345909104962
2.5;0.9989328365983229;0.998904332293726;0.998904332293726;0.998904332293726
3.0;0.9989183207340048;0.9993655262656567;0.9994750157152036;0.9994933413822008
3.0;0.9985259284448803;0.9992923158398372;0.9990682955852274;0.9992923158398372
3.0;0.9987405620593139;0.9983967999932039;0.9983967999932039;0.9983967999932039
1.0;0.9955030780982669;0.9974943997128924;0.9974943997128924;0.9974943997128924
2.0;0.9943904787515889;0.995492939647359;0.995492939647359;0.995492939647359
2.0;0.9991815469502167;0.9991818342335039;0.9991818342335039;0.9991818342335039
4.5;0.9988166245027006;0.9987752206230928;0.9987752206230928;0.9987752206230928
4.0;NaN;NaN;NaN;NaN
3.0;0.9996037466830912;0.9996139985176328;0.9996139985176328;0.9996139985176328
3.0;0.9993751833718347;0.99968834743667;0.99968834743667;0.99968834743667
4.15;0.9978036219560873;0.9978369166316993;0.9978369166316993;0.9978369166316993
2.5;0.9991367333815595;0.9986830625227109;0.9990459634807441;0.9989876502056302
3.5;0.9976897175767835;0.997562888830292;0.997562888830292;0.997562888830292
4.0;0.9955152334271322;0.9941711657523951;0.9941711657523951;0.9941711657523951
5.0;0.9945477939034154;0.997143909728712;0.996986834037491;0.997143909728712
4.8;0.9996192772506279;0.9998882188043738;0.9998882188043738;0.9997187966713772
0.0;0.9915597688682899;0.9921849253159234;0.9921849253159234;0.9946367235120188
4.6;0.9999155192323571;0.9999265398799554;0.9999265398799554;0.9999265398799554
3.0;0.9989076831549083;0.9983171709025481;0.998770041905161;0.99843447333101
2.7;0.9993827686013224;0.999346010841718;0.999346010841718;0.9993850855060628
3.6;0.9997900838822681;0.9996917253326055;0.9996917253326055;0.9996917253326055
3.75;0.9996454773500095;0.9997375433187653;0.9996377573422996;0.9997375433187653
3.65;0.9993531212335905;0.9995950529578282;0.9995950529578282;0.9995950529578282
0.0;0.9974490420761685;0.9977009899912807;0.9977009899912807;0.9978422177555447
3.0;0.997537012367945;0.9984813587158142;0.9984813587158142;0.9984813587158142
4.75;0.998810167354277;0.9991399675671253;0.9991399675671253;0.9992266677128004
3.6;0.9996135864898037;0.9996811533234445;0.9996811533234445;0.9996800821072056
3.5;0.999747346928617;0.9999236751598701;0.9999236751598701;0.9999236751598701
2.75;0.9992084025493526;0.9995987331378997;0.9996447197496586;0.9997063500954552
5.0;0.9970209738456831;0.996809023806486;0.996809023806486;0.996809023806486
4.0;0.9994898839567288;0.9994924840221814;0.9994042178689119;0.9994924840221814
3.0;0.9926801301273879;0.9982463270351566;0.9982463270351566;0.9958966093105667
3.5;0.9958591514921271;0.994452531286153;0.994452531286153;0.994452531286153
3.35;0.9994842990660062;0.9998430673968255;0.9998163024512537;0.9998430673968255
3.2;0.9965275925713856;0.9983814383951047;0.9983814383951047;0.9983814383951047
3.6;0.9988774220397428;0.9988838457107548;0.9988838457107548;0.9988838457107548
3.75;0.9989666788871303;0.9992426287998593;0.9992426287998593;0.9992426287998593
4.0;0.9997628321481293;0.9999546057416921;0.9999546057416921;0.9999558703378976
3.75;0.9997634863239003;0.9997481278766416;0.9997481278766416;0.9997481278766416
3.5;0.999822008091021;0.9998544956408489;0.9998550047502329;0.9998544956408489
3.5;0.9992233155096532;0.9994282581514918;0.9994282581514918;0.9994282581514918
4.25;0.9998947262974023;0.9999103766602545;0.999965205458193;0.9999103766602545
0.0;0.998996444889214;0.9990293001393992;0.9990293001393992;0.9990293001393992
3.5;0.9971136364333079;0.9979470415627413;0.9979470415627413;0.9979470415627413
2.75;0.9996223831308383;0.9996105563976682;0.9996105563976682;0.9996105563976682
5.0;0.9976192540624431;0.9957641784538237;0.9957641784538237;0.9957641784538237
3.75;0.9998865428632076;0.999881742940289;0.999881742940289;0.999881742940289
3.45;0.9994910025439033;0.9997858629594807;0.9997858629594807;0.9997858629594807
3.0;0.9996908578809393;0.999562553089701;0.999562553089701;0.999562553089701
2.25;0.9954946900685397;0.9960566440885339;0.9960566440885339;0.9960566440885339
3.25;0.9987856610597174;0.9995564871609506;0.9995564871609506;0.9995564871609506
4.2;0.9992132079816971;0.9998117569848995;0.9994889215937266;0.9998117569848995
4.25;0.9996875882402294;0.999730146182974;0.999730146182974;0.999730146182974
4.4;0.9998447662582454;0.9995939083599976;0.9996874839975001;0.9995939083599976
2.5;0.9945871585153;0.9970062372359735;0.9970062372359735;0.9973941790197236
1.75;0.9983157629976072;0.9987903151716243;0.998610459846757;0.9986880647237212
3.5;0.9990725233066023;0.9991690232246535;0.9991690232246535;0.9991690232246535
3.5;0.9998450461975039;0.9998392700092535;0.999890595071028;0.9998392700092535
5.0;0.9997494459489342;0.9997604404064899;0.9997604404064899;0.9997604404064899
3.95;0.9996725074493037;0.9998641227599158;0.9998966918583313;0.9998641227599158
3.5;0.9986441496374292;0.9996152421736312;0.9994497764359925;0.9994497764359925
3.25;0.9935557918985658;0.9941125367471495;0.9941125367471495;0.9941170331981333
4.5;0.9994279357757637;0.9993972742457375;0.9993972742457375;0.9993972742457375
0.0;0.9973111022367098;0.9985016429222359;0.9985016429222359;0.9985016429222359
3.1;0.9997947490370533;0.9998669283064416;0.9998669283064416;0.9998669283064416
3.5;0.9998563112746888;0.999865789187793;0.999865789187793;0.999865789187793
4.25;0.9998620269121967;0.9998235832246745;0.9998235832246745;0.9998126334434188
2.75;0.9964328152307744;0.9963206087755828;0.9963206087755828;0.9964216448618144
3.5;0.9996384335978326;0.9993998586952597;0.9993998586952597;0.9993998586952597
4.5;0.9999047030794664;0.9999017064210327;0.9999017064210327;0.9999017064210327
3.5;0.9996742096729709;0.9996129759937102;0.9996129759937102;0.9996129759937102
2.9;0.9994605639688003;0.9994607659857893;0.999461762203609;0.9996131007155727
3.0;0.987997905646556;0.995629180512756;0.995629180512756;0.995629180512756
3.0;0.9972186359646632;0.9988430626041898;0.9988430626041898;0.9988430626041898
3.0;0.9921628675908603;0.9923540055370595;0.992700393815364;0.9926358283176663
4.0;0.9988158003870137;0.9986150022706947;0.9986150022706947;0.9986150022706947
0.0;0.9988385548750147;0.9985388610424482;0.9988678803035401;0.9988678803035401
3.75;0.9992545163047352;0.9993482762845834;0.999304944394454;0.999304944394454
3.0;0.9999122316326912;0.9999413409963083;0.9999413409963083;0.9999413409963083
2.5;0.9991809387902766;0.9979307676550412;0.9996584748144297;0.9981327614191576
3.5;0.9995278966284409;0.9995322646212569;0.9995322646212569;0.9995322646212569
4.0;0.9970861772398198;0.9962770982673905;0.9962770982673905;0.9962770982673905
4.5;0.998555944345334;0.999330475694807;0.999330475694807;0.999330475694807
3.5;0.9989929269693366;0.9986859209160537;0.9986859209160537;0.9986859209160537
2.5;0.998827661029936;0.9996027052457305;0.9995019769072333;0.9996027052457305
3.75;0.999489699520673;0.9996585826431162;0.9996585826431162;0.9996676354499365
3.5;0.9984986273208234;0.9990869816367638;0.9990869816367638;0.9990869816367638
3.0;0.9998374578175548;0.9996032715011245;0.9996032715011245;0.9996032715011245
3.9;0.9963409631100908;0.9944503915175609;0.9944503915175609;0.9944503915175609
3.25;0.9959131906594944;0.9969437305175827;0.9969437305175827;0.9969437305175827
3.75;0.9998598643976321;0.9999547235868449;0.9999547235868449;0.9999551833242446
3.4;0.9983040469493192;0.9984979683790577;0.9984979683790577;0.9987145844064911
4.75;0.9998823158797451;0.9997288624697765;0.9997288624697765;0.9997288624697765
3.5;0.9992995498896622;0.9996125185052421;0.9996125185052421;0.9996125185052421
3.75;0.9983152360174116;0.9989915306176675;0.9989915306176675;0.9993715384533862
3.25;0.9997704090123662;0.9998306926894958;0.9998306926894958;0.9998306926894958
0.5;0.9929147610689151;0.9919382610115;0.9919382610115;0.9919382610115
0.5;0.9961225209028545;0.9964768469187121;0.9964768469187121;0.9964768469187121
3.75;0.9984821223995228;0.9987451580917401;0.9987451580917401;0.9987451580917401
3.25;0.9970865512498371;0.9968277355117714;0.9968277355117714;0.9968277355117714
2.5;0.9987742277900652;0.998643338751523;0.998643338751523;0.9975483878197985
4.95;0.9999780321874114;0.9999266211121982;0.9999266211121982;0.9999266211121982
0.0;0.9979885690349293;0.9974876139338159;0.9974876139338159;0.9974876139338159
3.4;0.9976097357643278;0.9992592359298462;0.9992592359298462;0.9992592359298462
3.0;0.9982262730126548;0.998539257424849;0.998539257424849;0.998539257424849
3.5;0.999029670740184;0.9986094546819992;0.9986094546819992;0.9986094546819992
4.25;0.9980771106114235;0.9998320520365147;0.9998320520365147;0.9998320520365147
3.0;0.9999222401169762;0.999925827725922;0.9999302415204071;0.999925827725922
3.9;0.9997021550636183;0.9998292929489673;0.9998292929489673;0.9998253002155318
3.25;0.9925964317086262;0.9993228921612795;0.9989683836064515;0.9988960314772474
3.0;0.9996017632952924;0.9986626806853937;0.9986626806853937;0.9986626806853937
3.5;0.9999237889649724;0.9997698542325841;0.9997698542325841;0.9997698542325841
3.25;0.999711166920316;0.999605486505324;0.999605486505324;0.999605486505324
4.45;NaN;NaN;NaN;NaN
1.5;0.995655714916805;0.9984756890967353;0.9984756890967353;0.998505531265816
3.0;0.9977935826742882;0.9976053787884243;0.9976053787884243;0.9976053787884243
3.25;0.9993648993478452;0.9992423076063268;0.9992423076063268;0.9992423076063268
3.9;0.9977010876158526;0.9985702137415676;0.9985702137415676;0.9985702137415676
2.9;0.9981033358978194;0.9981423208242257;0.9981085928861787;0.9981423208242257
2.0;0.9984924777969719;0.9985621552006048;0.9985621552006048;0.9981935512012133
3.75;0.9997048386829309;0.9997531073212286;0.9997230433724781;0.9997531073212286
3.0;0.9870466995843689;0.9757517279834086;0.9820428649287992;0.9852240926151161
3.0;0.9980518967018304;0.9983812142984476;0.9985429948700734;0.9988338097478943
1.5;0.9941986654984181;0.9944674868568547;0.9944674868568547;0.9944674868568547
2.4;0.9987038908339056;0.99886938547637;0.99886938547637;0.9989454101107227
3.0;0.9998552553072162;0.9997361364420082;0.9998198635621098;0.9998124131275122
0.0;0.9946477108396273;0.9979371542223486;0.9979371542223486;0.9979371542223486
3.5;0.9989313227633914;0.9975749603828601;0.9983099213863267;0.9974895591939389
3.5;0.9999478723666252;0.9999760032985899;0.9999760032985899;0.9999760032985899
3.75;0.998545372094885;0.998025744702932;0.998025744702932;0.998025744702932
4.9;0.9999715918134738;0.9999739780832414;0.9999545698471426;0.9999726659522139
1.25;0.9995092668258784;0.9994009697241413;0.9994009697241413;0.9994009697241413
3.0;0.995856573790607;0.9962868273092673;0.9962868273092673;0.9962868273092673
3.75;0.9971659144835486;0.9971503121966393;0.9971503121966393;0.9971503121966393
2.0;0.9986033352352512;0.9969478390733448;0.9989596384986809;0.9968840231795258
3.0;0.9986760466178941;0.9994718563191356;0.9994718563191356;0.9994718563191356
3.0;0.9987587539157853;0.9993369575382657;0.9991515777244387;0.9991515777244387
2.1;0.9941144355417798;0.9989575319673591;0.9984534395528377;0.9989575319673591
3.0;0.9987789559314681;0.999399035014493;0.999399035014493;0.9992663010065957
1.5;0.9995778048181334;0.9995237270562795;0.9995237270562795;0.9995237270562795
4.75;0.9983434655114491;0.9990327609818079;0.9990327609818079;0.9990327609818079
3.6;0.9908649460873645;0.992005624450288;0.992005624450288;0.992005624450288
3.0;0.999022086413465;0.9986336207307671;0.9986258419138937;0.9986148346557311
3.25;0.9993562814301148;0.999275742800127;0.999275742800127;0.999275742800127
3.0;0.9964725664747872;0.9972362799322378;0.9972362799322378;0.9972213502364562
1.5;0.9993378024504947;0.9994662400460059;0.9994072458523748;0.9998784773321205
0.0;0.9991800614975459;0.9991384815062084;0.9991384815062084;0.9986788018582661
3.9;0.9994917352269932;0.9995875020094079;0.9995875020094079;0.9995875020094079
4.45;0.9991868518330623;0.9976688022313083;0.9976688022313083;0.9976688022313083
0.0;0.9986749984603853;0.9987189079124705;0.9987189079124705;0.9987189079124705
3.0;0.9979616994638217;0.9980634936205616;0.9980634936205616;0.9980634936205616
3.6;0.9979970807424314;0.9987809378626431;0.9987809378626431;0.997949318551325
3.5;0.9997115148591209;0.999392242196659;0.9996439848757445;0.999392242196659
3.45;0.9999585893034957;0.9999407791868807;0.9999407791868807;0.9999407791868807
3.0;0.9996714948302001;0.9995923277095097;0.9995923277095097;0.9995802547031248
3.0;0.9984735423902038;0.998570258116241;0.998570258116241;0.998570258116241
3.5;0.9997317186051032;0.9997157056839941;0.9997157056839941;0.9997168058702222
4.2;0.9999504549905359;0.9996115227563284;0.9996115227563284;0.9999653115471668
3.25;0.9998092777366046;0.9998071316165835;0.9997805786269102;0.9998029647061066
2.0;0.9989484340661019;0.9989535289102486;0.9989535289102486;0.9989535289102486
0.0;0.9964150113247245;0.996573197768169;0.996573197768169;0.9967375529728211
4.25;0.9981874752179222;0.9986923559597777;0.9986923559597777;0.9986923559597777
4.25;0.999343197169627;0.9995876854163084;0.9995876854163084;0.9995719820990532
3.0;0.9998051040353032;0.9995132763649514;0.9995132763649514;0.9995132763649514
1.5;0.9878518044342255;0.994502296082244;0.994502296082244;0.994502296082244
4.25;0.9992453522640556;0.9996556941536756;0.9996556941536756;0.9996556941536756
3.5;0.9994938465920049;0.9997392199061397;0.9997392199061397;0.9997392199061397
3.75;0.9946698476941166;0.9961984943867122;0.9962783675115666;0.9963429535388956
3.75;0.9986954088164928;0.999862506720788;0.999862506720788;0.9998313961724705
3.75;0.9998885376127891;0.9998821938286384;0.9998821938286384;0.9998756687146204
3.5;0.9913716925220685;0.9919716223668728;0.9919716223668728;0.9919716223668728
4.25;0.9992062858927924;0.999293963354059;0.999293963354059;0.9992639684258301
3.0;0.9990809396386916;0.999073296642794;0.999073296642794;0.999073296642794
3.5;0.9986506428033567;0.9996275582844285;0.9996275582844285;0.9996275582844285
3.35;0.9970919203146107;0.9972778947675703;0.9972778947675703;0.9969995157927265
3.25;0.9990233561262204;0.9954155934157768;0.9991292544143958;0.9954139556028861
4.4;0.9970190683327478;0.9972657817738704;0.9972657817738704;0.9972657817738704
5.0;0.9998605056941251;0.9998691262359337;0.9998691262359337;0.9998691262359337
4.4;0.9999668929025846;0.9999158794126688;0.9999158794126688;0.9999158794126688
0.0;0.9984549285123879;0.9985145094793834;0.9985145094793834;0.9985145094793834
3.5;0.9998014872345158;0.9997348786043337;0.9997890532266985;0.9998005861067464
3.9;0.9992659873427978;0.9992354438471173;0.9992354438471173;0.9992354438471173
5.0;0.9991380499138166;0.9992277684648514;0.9992277684648514;0.9992277684648514
0.0;0.9959809695773166;0.9964374173601974;0.9964374173601974;0.9973377615037476
3.0;0.9993384193691879;0.9994577419528424;0.9994577419528424;0.9996261979102461
3.0;0.9989720798758952;0.9994192387178853;0.9994192387178853;0.9994192387178853
4.25;0.9989075561768163;0.997726554546194;0.997726554546194;0.997726554546194
0.0;0.9979193293224838;0.9977377132692986;0.9977377132692986;0.9977377132692986
3.5;0.9975273467807494;0.9982191388877563;0.9982191388877563;0.9982191388877563
3.1;0.9906546996552322;0.9922467734442566;0.9922467734442566;0.9922467734442566
3.0;0.9987713916216688;0.9989051096980446;0.9989051096980446;0.9989051096980446
3.0;0.9995111126862191;0.9994401017641366;0.9995250574141196;0.9994132297939886
3.0;0.9997040059742567;0.9992380658495901;0.999387472039482;0.9992380658495901
3.75;0.9983203191374174;0.9990885154978643;0.9986173960328061;0.9986173960328061
0.5;0.993326926416599;0.9926929466411804;0.9926929466411804;0.9926929466411804
2.5;0.9916888108407901;0.9952212011989146;0.9952953713428989;0.9939665487936723
3.0;0.9984323738967988;0.9989263694857359;0.9989263694857359;0.9990145374562173
3.75;0.9984126962081437;0.9982346457050152;0.9982346457050152;0.9981918759246314
3.5;0.9996975271656939;0.9997375877300534;0.9997375877300534;0.9997375877300534
3.9;0.9990875436305301;0.9994743415778576;0.9994575714413061;0.9994683281893185
2.75;0.9989345805903195;0.9996335771028262;0.9995221452071026;0.9996402581545525
3.0;0.999818060604259;0.9998200461736018;0.9998200461736018;0.999818272704109
4.4;0.9995512309991036;0.9997860316277961;0.9997860316277961;0.9997860316277961
2.0;0.9986798045760441;0.998636007690919;0.998636007690919;0.998636007690919
3.5;0.9997583805515484;0.9996139283434581;0.9996139283434581;0.999620758386133
3.4;0.9994106312765847;0.9985413074500428;0.9988072235358011;0.9985413074500428
4.95;0.9998114436912829;0.9998072288599898;0.9998072288599898;0.9996911201434475
3.75;0.9997657209491299;0.9997640278090283;0.9997317430755488;0.9997317430755488
0.0;0.9986095348032434;0.9981742028047829;0.9981742028047829;0.9990770783816227
3.75;0.995931588706705;0.9972794767702805;0.9972794767702805;0.9972959899030533
2.9;0.99935162163447;0.9993980310473978;0.9993980310473978;0.9993980310473978
4.75;0.998313146105868;0.997496628427708;0.997496628427708;0.997496628427708
4.9;0.998493886007872;0.9985694199225492;0.9985694199225492;0.9985694199225492
4.25;0.9999999999999999;0.9970777472990785;0.9965513840101567;0.9970777472990785
3.9;0.9997937628762477;0.9997320650056173;0.9997320650056173;0.9997173917150817
1.95;0.9992115957762093;0.9992366592121633;0.9992366592121633;0.9991533612246457
3.75;0.999872980853171;0.9999572654571802;0.9999572654571802;0.9999572654571802
4.25;NaN;NaN;NaN;NaN
3.0;0.9992361174718116;0.9992465105782751;0.9992465105782751;0.9992722386292562
2.25;0.9984072408180359;0.9984249276645354;0.9986616848443662;0.9982298374543255
2.5;0.9970102074545506;0.9968373337840077;0.9968373337840077;0.9954559044143716
3.0;0.9987485767513576;0.9982482799800793;0.9991420136429024;0.9982482799800793
3.25;0.9987802574349787;0.9993582553976121;0.9994846865719553;0.9995245722654573
4.0;0.9991414946112128;0.9992506714522366;0.9991775058852892;0.9991654241386289
4.75;0.9956768425354067;0.9976663676335061;0.9976663676335061;0.9976663676335061
3.0;0.9998333581665299;0.9995680223175558;0.9997144689179559;0.999393472547185
3.4;0.9994487047987833;0.9996772420471782;0.9996886935756514;0.9996772420471782
3.4;0.9962412518631201;0.9986707056201023;0.9986707056201023;0.9986707056201023
0.5;0.9909084948260874;0.9935011592522619;0.9935011592522619;0.9935011592522619
1.9;0.9866992386260233;0.9863848879020453;0.989620069073714;0.989620069073714
4.5;0.9992238047351197;0.9998717336564389;0.9994137572433556;0.9998677685270062
3.2;0.9998291384998381;0.9995832779888851;0.9995832779888851;0.9995832779888851
3.25;0.9988176230823679;0.9998480279111502;0.9993460895328705;0.9998600605574547
3.25;0.9995505627421811;0.9996590880177723;0.9996590880177723;0.9996590880177723
3.25;0.9993343458144169;0.9996441334536902;0.9995566866057389;0.9996340718778235
3.0;0.9988017312363887;0.9988254055909703;0.9988254055909703;0.9989411218996526
3.45;0.9967116662009244;0.9985672259692971;0.9985672259692971;0.9985672259692971
3.7;0.9993370088783032;0.9988259490812352;0.9993306023331665;0.9987914042483341
3.5;0.9998609723396793;0.999755431161008;0.9997167232988308;0.9997101957609158
2.75;0.9989813087017071;0.999145879303794;0.9988557910725009;0.9991900847420978
3.1;0.9978573922576144;0.9985771687984463;0.9985771687984463;0.9985771687984463
3.4;0.9988394464896801;0.9990084999216774;0.9990084999216774;0.9989717748906891
3.25;0.9965447564445457;0.9963549329735824;0.9963549329735824;0.9963549329735824
3.35;0.9950836613539406;0.9963264945000608;0.9963264945000608;0.9963264945000608
4.9;0.9983297797590651;0.9982877332581918;0.9980220947619481;0.9982877332581918
3.5;0.9998429607496975;0.9997505138730135;0.999858322110646;0.9997505138730135
4.65;0.9996000568295892;0.9997903447061679;0.9997903447061679;0.9997903447061679
4.75;0.9974656204607182;0.997241800551853;0.9980235303681504;0.996284051278953
4.7;0.9999299910657395;0.9999431358150573;0.9999431358150573;0.9999431358150573
3.5;0.9997595946750306;0.9997218398799893;0.9998173158590492;0.9997218398799893
3.25;0.9997186006887171;0.9997670512319413;0.9997154547386907;0.9997670512319413
