Human;FlairA;FlairB;Flair
3.0;0.9093394111749724;0.9271132299187028;0.9641304161398628
3.45;0.9825371616465189;0.9862941378722544;0.9825371616465189
2.5;0.9589079845628234;0.9661424234996304;0.9589079845628234
0.5;0.7774898808794011;0.800436738608087;0.7956619793636953
4.5;0.859379068722625;0.8743200254631444;0.859379068722625
2.0;0.8541673305867374;0.8565610612721949;0.8541673305867374
2.0;0.8729362007012806;0.8456233739368658;0.8729362007012806
3.5;0.9483251630804599;0.9505332142318319;0.9483251630804599
3.5;0.9459365557367714;0.9487780624692911;0.9459365557367714
4.0;0.9797828038030957;0.9814381052845812;0.9792751178470116
3.5;0.9594156264136389;0.9778797336435379;0.9630385713729561
4.0;0.9781538255787033;0.979025198489358;0.973317894219714
2.5;0.7857552239039319;0.7937340698545816;0.7857552239039319
3.0;0.9295246474634721;0.9391011348713779;0.9395866751686311
3.0;0.8656677560779102;0.894641615590327;0.8859133850857857
3.0;0.8276193025846423;0.859771882046144;0.8276193025846423
1.0;0.62484987022659;0.6859458300478691;0.62484987022659
2.0;0.856583183001053;0.8493826143186818;0.856583183001053
2.0;0.7746022336162249;0.7918629983999895;0.7746022336162249
4.5;0.97726059102306;0.967127050500182;0.97726059102306
4.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
4.8;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.6;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.7;0.0;0.0;0.0
3.6;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.65;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.6;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
5.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.35;0.0;0.0;0.0
3.2;0.0;0.0;0.0
3.6;0.0;0.0;0.0
3.75;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.2;0.0;0.0;0.0
4.25;0.0;0.0;0.0
4.4;0.0;0.0;0.0
2.5;0.0;0.0;0.0
1.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.5;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.1;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.9;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.4;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
0.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.5;0.0;0.0;0.0
4.95;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.45;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.9;0.0;0.0;0.0
2.9;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
2.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
4.9;0.0;0.0;0.0
1.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.1;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.6;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0
4.45;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.6;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.2;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.35;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.4;0.0;0.0;0.0
5.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.9;0.0;0.0;0.0
5.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.1;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
0.5;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.9;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.4;0.0;0.0;0.0
4.95;0.0;0.0;0.0
3.75;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
2.9;0.0;0.0;0.0
4.75;0.0;0.0;0.0
4.9;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.9;0.0;0.0;0.0
1.95;0.0;0.0;0.0
3.75;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.4;0.0;0.0;0.0
0.5;0.0;0.0;0.0
1.9;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.2;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.7;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.1;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.35;0.0;0.0;0.0
4.9;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.65;0.0;0.0;0.0
4.75;0.0;0.0;0.0
4.7;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
1.5;0.0;0.0;0.0
4.2;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.7;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.95;0.0;0.0;0.0
4.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0
4.9;0.0;0.0;0.0
3.7;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
2.9;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.7;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.6;0.0;0.0;0.0
4.25;0.0;0.0;0.0
1.5;0.0;0.0;0.0
2.5;0.0;0.0;0.0
4.75;0.0;0.0;0.0
4.4;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.2;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.25;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.75;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.65;0.0;0.0;0.0
2.75;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.35;0.0;0.0;0.0
4.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.65;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0
5.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
3.95;0.0;0.0;0.0
3.95;0.0;0.0;0.0
1.75;0.0;0.0;0.0
3.95;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.2;0.0;0.0;0.0
2.95;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0
2.9;0.0;0.0;0.0
2.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0
3.65;0.0;0.0;0.0
2.5;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.2;0.0;0.0;0.0
3.95;0.0;0.0;0.0
4.4;0.0;0.0;0.0
4.15;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
4.15;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.4;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.85;0.0;0.0;0.0
1.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
1.25;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.15;0.0;0.0;0.0
5.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.2;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.15;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.7;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.5;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.75;0.0;0.0;0.0
0.5;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.25;0.0;0.0;0.0
4.2;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.7;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.9;0.0;0.0;0.0
4.75;0.0;0.0;0.0
4.9;0.0;0.0;0.0
0.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.95;0.0;0.0;0.0
2.95;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.85;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.55;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
1.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.4;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.25;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0
2.5;0.0;0.0;0.0
1.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0
4.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.45;0.0;0.0;0.0
3.4;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0
4.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.75;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0
3.2;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.85;0.0;0.0;0.0
2.5;0.0;0.0;0.0
2.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
2.65;0.0;0.0;0.0
3.9;0.0;0.0;0.0
5.0;0.0;0.0;0.0
4.7;0.0;0.0;0.0
1.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0
2.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0
3.45;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.75;0.0;0.0;0.0
2.25;0.0;0.0;0.0
1.75;0.0;0.0;0.0
2.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0
3.65;0.0;0.0;0.0
3.7;0.0;0.0;0.0
2.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0
4.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0
4.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.95;0.0;0.0;0.0
3.75;0.0;0.0;0.0
2.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
4.15;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.15;0.0;0.0;0.0
4.4;0.0;0.0;0.0
2.25;0.0;0.0;0.0
2.9;0.0;0.0;0.0
2.75;0.0;0.0;0.0
1.75;0.0;0.0;0.0
2.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.9;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.65;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
0.5;0.0;0.0;0.0
4.5;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.8;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0
4.9;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.45;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.85;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0
5.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.9;0.0;0.0;0.0
4.35;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
4.25;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.95;0.0;0.0;0.0
1.65;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.5;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0
3.9;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.9;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0
1.5;0.0;0.0;0.0
3.9;0.0;0.0;0.0
1.75;0.0;0.0;0.0
3.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0
2.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0
4.75;0.0;0.0;0.0
3.25;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.75;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.15;0.0;0.0;0.0
3.4;0.0;0.0;0.0
3.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0
3.25;0.0;0.0;0.0
2.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0
2.9;0.0;0.0;0.0
1.75;0.0;0.0;0.0
2.9;0.0;0.0;0.0
3.25;0.0;0.0;0.0
