Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-ctakes;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-ctakes;UBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-ctakes;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-ctakes;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-ctakes;UBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-ctakes
3.0;0.49702596680506694;0.508651707287808;0.508651707287808;0.508651707287808;0.42433421239575275;0.43481317827315213;0.43481317827315213;0.43481317827315213;0.477765564340459;0.4891576721357369;0.4891576721357369;0.4891576721357369;0.506099859978688;0.517801150277986;0.517801150277986;0.517801150277986;0.49702596680506694;0.508651707287808;0.508651707287808;0.508651707287808
1.0;0.2027592025929508;0.2027592025929508;0.2027592025929508;0.2027592025929508;0.11952286093343936;0.11952286093343936;0.11952286093343936;0.11952286093343936;0.17316978682917555;0.17316978682917555;0.17316978682917555;0.17316978682917555;0.21845222494884625;0.21845222494884625;0.21845222494884625;0.21845222494884625;0.2027592025929508;0.2027592025929508;0.2027592025929508;0.2027592025929508
3.0;0.19999999999999996;0.21081851067789195;0.21081851067789195;0.21081851067789195;0.19999999999999996;0.21081851067789195;0.21081851067789195;0.21081851067789195;0.19999999999999996;0.21081851067789195;0.21081851067789195;0.21081851067789195;0.19999999999999996;0.21081851067789195;0.21081851067789195;0.21081851067789195;0.28603877677367767;0.29999999999999993;0.29999999999999993;0.29999999999999993
2.0;0.3905438343344443;0.3754487562508268;0.3754487562508268;0.36764600408849296;0.3651483716701107;0.3484813916980649;0.3484813916980649;0.34114411961050656;0.377984096502965;0.36210456995531826;0.36210456995531826;0.35450749172959395;0.39954987328099045;0.38502223650109296;0.38502223650109296;0.3771075572931445;0.40934570064201126;0.3954617056680532;0.3954617056680532;0.38754660515049527
2.4;0.28867513459481287;0.35856858280031806;0.35856858280031806;0.35856858280031806;0.28867513459481287;0.35856858280031806;0.35856858280031806;0.35856858280031806;0.28867513459481287;0.35856858280031806;0.35856858280031806;0.35856858280031806;0.28867513459481287;0.35856858280031806;0.35856858280031806;0.35856858280031806;0.28867513459481287;0.35856858280031806;0.35856858280031806;0.35856858280031806
3.4;0.4993778294789865;0.4993778294789865;0.4993778294789865;0.4993778294789865;0.4616902584383193;0.4616902584383193;0.4616902584383193;0.4616902584383193;0.4990158204771553;0.4990158204771553;0.4990158204771553;0.4990158204771553;0.49920682168607594;0.49920682168607594;0.49920682168607594;0.49920682168607594;0.4993778294789865;0.4993778294789865;0.4993778294789865;0.4993778294789865
3.0;0.40851750117443736;0.528964870450728;0.5064458526900046;0.528964870450728;0.33705264882291225;0.4536323543632774;0.4334607234315054;0.4536323543632774;0.3862559397701825;0.5061936137541042;0.4841819079425824;0.5061936137541042;0.4178198711845514;0.538286843768465;0.5156122530435777;0.538286843768465;0.40851750117443736;0.528964870450728;0.5064458526900046;0.528964870450728
2.0;0.39954213759497825;0.4344202221032508;0.4344202221032508;0.4344202221032508;0.2631174057921088;0.2870189239409639;0.2870189239409639;0.2870189239409639;0.3500136988780473;0.38129549643641025;0.38129549643641025;0.38129549643641025;0.4217112704251047;0.4580916055304721;0.4580916055304721;0.4580916055304721;0.4175014944215704;0.45365235361737766;0.45365235361737766;0.45365235361737766
3.2;0.5503869151493411;0.5554978835141199;0.5419543446415794;0.5554978835141199;0.47619047619047616;0.4736842105263157;0.4616902584383193;0.4736842105263157;0.536759321150968;0.5405262074064451;0.527270314297105;0.5405262074064451;0.5572031404194642;0.5629786117979643;0.5492581609831239;0.5629786117979643;0.5723524698839988;0.5794923105472568;0.565526588136182;0.5794923105472568
2.0;0.6675545355410482;0.6556368262687489;0.6444909862132092;0.6556368262687489;0.372513216520969;0.3253574116367822;0.3195469904433924;0.3253574116367822;0.6461339058718096;0.6315490331726734;0.6207483755415154;0.6315490331726734;0.6712304996770263;0.6597705859798042;0.6485995754142411;0.6597705859798042;0.6743463153922772;0.663340657141886;0.6521115954116298;0.663340657141886
3.0;0.4341290892724589;0.39926663197538176;0.39926663197538176;0.39926663197538176;0.31008683647302115;0.26490647141300877;0.26490647141300877;0.26490647141300877;0.40478503980661434;0.36729848007997973;0.36729848007997973;0.36729848007997973;0.4462007334418808;0.4124109565819074;0.4124109565819074;0.4124109565819074;0.4341290892724589;0.39926663197538176;0.39926663197538176;0.39926663197538176
1.2;0.13960547166035256;0.14581153696661522;0.14581153696661522;0.14581153696661522;0.13245323570650439;0.13834289277321493;0.13834289277321493;0.13834289277321493;0.13293301490591594;0.13884399889976398;0.13884399889976398;0.13884399889976398;0.18127471743699916;0.18923185937237785;0.18923185937237785;0.18923185937237785;0.13960547166035256;0.14581153696661522;0.14581153696661522;0.14581153696661522
3.4;0.3488244327032078;0.49054569830591316;0.44866129539816835;0.49054569830591316;0.2862512870383358;0.42796049251091295;0.3851644432598217;0.42796049251091295;0.3311253878433956;0.47323860529034933;0.43098787789699916;0.47323860529034933;0.35712671289356845;0.49847518178261235;0.4568139794270609;0.49847518178261235;0.3534795414555356;0.494708405433918;0.45305961319098853;0.494708405433918
1.8;0.22489650607165942;0.23536234316621543;0.23536234316621543;0.23536234316621543;0.19658927487319622;0.2057377999494559;0.2057377999494559;0.2057377999494559;0.20617720134833137;0.21577191244284505;0.21577191244284505;0.21577191244284505;0.25795871581889407;0.2699631437401584;0.2699631437401584;0.2699631437401584;0.25785704013377914;0.26985673645126945;0.26985673645126945;0.26985673645126945
3.6;0.34570059371302997;0.34570059371302997;0.34570059371302997;0.34570059371302997;0.314970394174356;0.314970394174356;0.314970394174356;0.314970394174356;0.3248336373469143;0.3248336373469143;0.3248336373469143;0.3248336373469143;0.3684751875838363;0.3684751875838363;0.3684751875838363;0.3684751875838363;0.34570059371302997;0.34570059371302997;0.34570059371302997;0.34570059371302997
2.0;0.20651145018911887;0.27064944808047287;0.27064944808047287;0.27064944808047287;0.16035674514745463;0.22291128503014115;0.22291128503014115;0.22291128503014115;0.173702452365607;0.23679249860584503;0.23679249860584503;0.23679249860584503;0.2503225184312748;0.31520178469141724;0.31520178469141724;0.31520178469141724;0.20651145018911887;0.27064944808047287;0.27064944808047287;0.27064944808047287
2.4;0.3651068937569003;0.37058478370060965;0.3651068937569003;0.37058478370060965;0.33275613232308116;0.33776026473659926;0.33275613232308116;0.33776026473659926;0.34180394631243416;0.3469427797484726;0.34180394631243416;0.3469427797484726;0.41177530124962014;0.41792562273708717;0.41177530124962014;0.41792562273708717;0.4385241860838445;0.44492633766783574;0.4385241860838445;0.44492633766783574
3.4;0.17342199390482396;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.17342199390482396;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.17342199390482396;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.17342199390482396;0.26013299085723596;0.26013299085723596;0.26013299085723596;0.17342199390482396;0.26013299085723596;0.26013299085723596;0.26013299085723596
3.0;0.4232837158426966;0.5110966858844073;0.43286170504529853;0.5110966858844073;0.3350770243938134;0.4236592728681617;0.34296226851232137;0.4236592728681617;0.3884419712145403;0.4770212984708005;0.3974320342476709;0.4770212984708005;0.44242245944293457;0.5296050207489962;0.4522987734979872;0.5296050207489962;0.43383679321856955;0.5203759317386092;0.4433546063041331;0.5203759317386092
4.0;0.1091089451179962;0.2795084971874737;0.22360679774997896;0.2795084971874737;0.1091089451179962;0.2795084971874737;0.22360679774997896;0.2795084971874737;0.1091089451179962;0.2795084971874737;0.22360679774997896;0.2795084971874737;0.1091089451179962;0.2795084971874737;0.22360679774997896;0.2795084971874737;0.1091089451179962;0.2795084971874737;0.22360679774997896;0.2795084971874737
4.0;0.4722466003726713;0.4722466003726713;0.4722466003726713;0.4722466003726713;0.447213595499958;0.447213595499958;0.447213595499958;0.447213595499958;0.45952681194035877;0.45952681194035877;0.45952681194035877;0.45952681194035877;0.4798557796458996;0.4798557796458996;0.4798557796458996;0.4798557796458996;0.4722466003726713;0.4722466003726713;0.4722466003726713;0.4722466003726713
3.4;0.4374382382613274;0.49384354566621075;0.49384354566621075;0.49384354566621075;0.3988620176087328;0.4558423058385518;0.4558423058385518;0.4558423058385518;0.41753034150625995;0.47438844306744676;0.47438844306744676;0.47438844306744676;0.45021682928480955;0.5060904974517126;0.5060904974517126;0.5060904974517126;0.4374382382613274;0.49384354566621075;0.49384354566621075;0.49384354566621075
3.4;0.43313943753449513;0.5096431669427554;0.5096431669427554;0.5096431669427554;0.3857583749052298;0.46291004988627577;0.46291004988627577;0.46291004988627577;0.405582787048966;0.482630545455551;0.482630545455551;0.482630545455551;0.4545891515781556;0.5302538066466104;0.5302538066466104;0.5302538066466104;0.43313943753449513;0.5096431669427554;0.5096431669427554;0.5096431669427554
3.0;0.09819412924809709;0.1694406941004396;0.1694406941004396;0.09819412924809709;0.07142857142857142;0.14285714285714285;0.14285714285714285;0.07142857142857142;0.07767493803547754;0.14909372326127776;0.14909372326127776;0.07767493803547754;0.13210606385390972;0.20257177246668948;0.20257177246668948;0.13210606385390972;0.09819412924809709;0.16944069410043963;0.16944069410043963;0.09819412924809709
2.0;0.32385193300252857;0.3456116125948058;0.3456116125948058;0.3456116125948058;0.21320071635561041;0.2279211529192759;0.2279211529192759;0.2279211529192759;0.26803458136913855;0.28639913850854865;0.28639913850854865;0.28639913850854865;0.36583906934929855;0.39002733551217567;0.39002733551217567;0.39002733551217567;0.32385193300252857;0.3456116125948058;0.3456116125948058;0.3456116125948058
3.8;0.5119101910990362;0.5037134491022621;0.5037134491022621;0.5037134491022621;0.5084751798731267;0.5;0.5;0.5;0.5088042548560817;0.5003559312803487;0.5003559312803487;0.5003559312803487;0.5242903318554956;0.5170459357901411;0.5170459357901411;0.5170459357901411;0.539905524799017;0.5335783750799326;0.5335783750799326;0.5335783750799326
3.4;0.35410879257635935;0.3705000491082296;0.3705000491082296;0.3705000491082296;0.3508232077228117;0.3670651741928988;0.3670651741928988;0.3670651741928988;0.35113563132641573;0.3673920373805993;0.3673920373805993;0.3673920373805993;0.3665324902213044;0.38342561994309166;0.38342561994309166;0.38342561994309166;0.3851644432598217;0.40249223594996214;0.40249223594996214;0.40249223594996214
2.0;0.1333333333333333;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.1333333333333333;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.1333333333333333;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.1333333333333333;0.19999999999999998;0.19999999999999998;0.19999999999999998;0.1333333333333333;0.19999999999999998;0.19999999999999998;0.19999999999999998
4.0;0.39971220730255913;0.5291095590026187;0.4099997651882992;0.5291095590026187;0.32579188276750076;0.4558028440970729;0.3342554190045201;0.4558028440970729;0.3561268976095794;0.4866346629835556;0.3653564945835552;0.4866346629835556;0.43765786717362454;0.565645810812431;0.44885062424214267;0.565645810812431;0.46213310265143903;0.5864302123715562;0.4735455150189449;0.5864302123715562
3.2;0.6068560128058864;0.6006018219334843;0.6006018219334843;0.6006018219334843;0.5342244506353422;0.5227364079078812;0.5227364079078812;0.5227364079078812;0.5804869754977637;0.5724316423243636;0.5724316423243636;0.5724316423243636;0.6315641300087708;0.6270421845897901;0.6270421845897901;0.6270421845897901;0.6465639697080613;0.6431183613014426;0.6431183613014426;0.6431183613014426
2.2;0.33905873441471557;0.33905873441471557;0.33905873441471557;0.33905873441471557;0.15990053726670783;0.15990053726670783;0.15990053726670783;0.15990053726670783;0.29670082100996364;0.29670082100996364;0.29670082100996364;0.29670082100996364;0.351242970167693;0.351242970167693;0.351242970167693;0.351242970167693;0.33905873441471557;0.33905873441471557;0.33905873441471557;0.33905873441471557
3.0;0.28603877677367767;0.2904737509655563;0.2904737509655563;0.2904737509655563;0.28603877677367767;0.2904737509655563;0.2904737509655563;0.2904737509655563;0.28603877677367767;0.2904737509655563;0.2904737509655563;0.2904737509655563;0.28603877677367767;0.2904737509655563;0.2904737509655563;0.2904737509655563;0.28603877677367767;0.2904737509655563;0.2904737509655563;0.2904737509655563
2.0;0.26628161070939915;0.31067935226753945;0.30660594428472987;0.31067935226753945;0.18842228790639834;0.2301585822275002;0.22710998958306758;0.2301585822275002;0.23324440346664946;0.27671489850483544;0.27305984927323096;0.27671489850483544;0.29898684645772367;0.34382066254478716;0.3393851120396782;0.34382066254478716;0.2867759680611055;0.33137718578158953;0.32708968705348707;0.33137718578158953
0.6;0.37641243478532976;0.390119680178662;0.390119680178662;0.390119680178662;0.2549249642552304;0.2645751311064591;0.2645751311064591;0.2645751311064591;0.3348163199802415;0.347288983663145;0.347288983663145;0.347288983663145;0.40007148590819397;0.41434398485577384;0.41434398485577384;0.41434398485577384;0.41021330747787993;0.42458041960623494;0.42458041960623494;0.42458041960623494
3.2;0.27266806497055174;0.36963052240060607;0.36963052240060607;0.36963052240060607;0.19658927487319622;0.2948839123097943;0.2948839123097943;0.2948839123097943;0.22899805483499946;0.3270234365751671;0.3270234365751671;0.3270234365751671;0.31012150720165443;0.405492603148341;0.405492603148341;0.405492603148341;0.3236956497714258;0.4166868025662657;0.4166868025662657;0.4166868025662657
3.6;0.48896102946284176;0.48896102946284176;0.48896102946284176;0.48896102946284176;0.42714364638469876;0.42714364638469876;0.42714364638469876;0.42714364638469876;0.4764330477650824;0.4764330477650824;0.4764330477650824;0.4764330477650824;0.4976115694946907;0.4976115694946907;0.4976115694946907;0.4976115694946907;0.48896102946284176;0.48896102946284176;0.48896102946284176;0.48896102946284176
1.0;0.21187205222080988;0.2260913565186045;0.2209777425665284;0.2260913565186045;0.12510864843424485;0.1336306209562122;0.13055824196677338;0.1336306209562122;0.15571585250989464;0.16630116464218272;0.16248643107334088;0.16630116464218272;0.29185960343885087;0.3104955119523298;0.303872995118214;0.3104955119523298;0.35643043497885557;0.3777052365490026;0.3701082040921495;0.3777052365490026
1.8;0.3145805714614218;0.3191732314965733;0.3191732314965733;0.3191732314965733;0.2869720215917757;0.291161615782696;0.291161615782696;0.291161615782696;0.29981977435081625;0.3041969368977982;0.3041969368977982;0.3041969368977982;0.3357566702049454;0.3406584867208928;0.3406584867208928;0.3406584867208928;0.33090571682258424;0.33573671275470457;0.33573671275470457;0.33573671275470457
2.8;0.28548077186773024;0.2908951216937784;0.2908951216937784;0.2908951216937784;0.16412198797244362;0.16724840200141816;0.16724840200141816;0.16724840200141816;0.2537313494911579;0.2585611873092626;0.2585611873092626;0.2585611873092626;0.3060395406923022;0.31181287371279287;0.31181287371279287;0.31181287371279287;0.2854807718677302;0.2908951216937784;0.2908951216937784;0.2908951216937784
2.8;0.19991558360137218;0.20331782991766068;0.20331782991766068;0.20331782991766068;0.07744030926623664;0.07881104062391006;0.07881104062391006;0.07881104062391006;0.17943590676711454;0.18250145263411632;0.18250145263411632;0.18250145263411632;0.20944332126591583;0.21299260253879798;0.21299260253879798;0.21299260253879798;0.21901010188454875;0.2226347685925542;0.2226347685925542;0.2226347685925542
1.8;0.24060473714668093;0.2192961506047931;0.2166121099850279;0.2192961506047931;0.18898223650461363;0.16484511834894675;0.16282240225645905;0.16484511834894675;0.21995931527033474;0.19748846047974913;0.1950661245862909;0.19748846047974913;0.2543203572394435;0.23380775128437783;0.23095609876596768;0.23380775128437783;0.24060473714668096;0.21929615060479313;0.2166121099850279;0.21929615060479313
1.8;0.13823903125868323;0.174741944051486;0.174741944051486;0.174741944051486;0.10998533626601499;0.1466471150213533;0.1466471150213533;0.1466471150213533;0.12040583486844618;0.15704293439896524;0.15704293439896524;0.15704293439896524;0.15994447911348708;0.19616933387130625;0.19616933387130625;0.19616933387130625;0.13823903125868323;0.174741944051486;0.174741944051486;0.174741944051486
2.6;0.5238217696540831;0.5360889626665721;0.5360889626665721;0.5360889626665721;0.47304991679126607;0.48418202613504197;0.48418202613504197;0.48418202613504197;0.5091324357500373;0.5211048722359084;0.5211048722359084;0.5211048722359084;0.5325408599958147;0.5449306231084874;0.5449306231084874;0.5449306231084874;0.5238217696540831;0.5360889626665721;0.5360889626665721;0.5360889626665721
1.4;0.2015074503639017;0.2599427997284267;0.2015074503639017;0.2599427997284267;0.06085806194501846;0.12171612389003691;0.06085806194501846;0.12171612389003691;0.15188151321494886;0.21159370921298665;0.15188151321494886;0.21159370921298665;0.23099919488067414;0.28853535997012636;0.23099919488067414;0.28853535997012636;0.2015074503639017;0.2599427997284267;0.2015074503639017;0.2599427997284267
3.0;0.35688104824442607;0.36615222976823864;0.36615222976823864;0.36615222976823864;0.2988071523335984;0.30656966974248284;0.30656966974248284;0.30656966974248284;0.34338457773343045;0.3523051431944015;0.3523051431944015;0.3523051431944015;0.3659024038786095;0.37540794535537225;0.37540794535537225;0.37540794535537225;0.3861516567274487;0.39618324042417996;0.39618324042417996;0.39618324042417996
0.6;0.31007904793991475;0.3190459349360382;0.3144666493502333;0.3190459349360382;0.15118578920369088;0.1556997888323046;0.15339299776947407;0.1556997888323046;0.269472505513919;0.2773755436966075;0.27333837411566436;0.2773755436966075;0.3467866911719277;0.35657745146608244;0.3515798680488759;0.35657745146608244;0.3393863400663807;0.348977711573513;0.3440818056054721;0.348977711573513
1.8;0.28021909744019086;0.28832659476964695;0.28832659476964695;0.28832659476964695;0.2703690352179376;0.27820744203732856;0.27820744203732856;0.27820744203732856;0.27267613202739793;0.2805805804577555;0.2805805804577555;0.2805805804577555;0.2924306143008477;0.3008159448220607;0.3008159448220607;0.3008159448220607;0.28021909744019086;0.28832659476964695;0.28832659476964695;0.28832659476964695
3.0;0.36100659639083277;0.4519541583699257;0.4519541583699257;0.4519541583699257;0.26186146828319085;0.35424595421603805;0.35424595421603805;0.35424595421603805;0.31922419954801934;0.4113714719622905;0.4113714719622905;0.4113714719622905;0.3872521382672463;0.4767888317032238;0.4767888317032238;0.4767888317032238;0.41124791078385897;0.49749035625828014;0.49749035625828014;0.49749035625828014
3.0;0.26512942095960124;0.2754908885709446;0.2754908885709446;0.2754908885709446;0.22742941307367104;0.23643312187173018;0.23643312187173018;0.23643312187173018;0.24976064429386519;0.2595833648956706;0.2595833648956706;0.2595833648956706;0.31389422512453397;0.32579640049384534;0.32579640049384534;0.32579640049384534;0.3240578187951201;0.3361756855309711;0.3361756855309711;0.3361756855309711
3.8;0.5355373922785885;0.5017760138960239;0.5017760138960239;0.5017760138960239;0.49009802940980346;0.4522670168666454;0.4522670168666454;0.4522670168666454;0.5220763847419143;0.48704072825540523;0.48704072825540523;0.48704072825540523;0.5425712304949061;0.5095007527831483;0.5095007527831483;0.5095007527831483;0.5524425912871667;0.5206693517676352;0.5206693517676352;0.5206693517676352
2.4;0.490992247311539;0.4435126528773913;0.4435126528773913;0.4435126528773913;0.2752988806446741;0.20228869496966947;0.20228869496966947;0.20228869496966947;0.4158603842780406;0.3591716714549302;0.3591716714549302;0.3591716714549302;0.5304324969734593;0.4878780839699052;0.4878780839699052;0.4878780839699052;0.5746840904536972;0.5387563424323669;0.5387563424323669;0.5387563424323669
3.6;0.3998823295034154;0.38997103768139735;0.38997103768139735;0.38997103768139735;0.3578132236660672;0.345834250622541;0.345834250622541;0.345834250622541;0.38098797059792866;0.37013213804386486;0.37013213804386486;0.37013213804386486;0.41179053197030174;0.40248623264091965;0.40248623264091965;0.40248623264091965;0.4232594737372752;0.41461953989816674;0.41461953989816674;0.41461953989816674
2.8;0.222717701593687;0.27975144247209416;0.27975144247209416;0.27975144247209416;0.222717701593687;0.27975144247209416;0.27975144247209416;0.27975144247209416;0.222717701593687;0.27975144247209416;0.27975144247209416;0.27975144247209416;0.222717701593687;0.27975144247209416;0.27975144247209416;0.27975144247209416;0.222717701593687;0.27975144247209416;0.27975144247209416;0.27975144247209416
3.6;0.4068148750247112;0.42053008516843654;0.42053008516843654;0.42053008516843654;0.26352313834736496;0.2727723627949905;0.2727723627949905;0.2727723627949905;0.37451959209422003;0.38729832701072525;0.38729832701072525;0.38729832701072525;0.4472710901966011;0.4623143266417039;0.4623143266417039;0.4623143266417039;0.45290828554626533;0.4681774723274126;0.4681774723274126;0.4681774723274126
