Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Min
3.5;0.9988278449379738;0.9979958857491853
4.0;0.9697508270194602;0.9916441961382272
4.5;0.9996379595216093;0.9996379595216089
3.5;0.9893402482894988;0.9892905847918149
2.5;0.9998373435251281;0.9990703409156746
3.75;0.9970168572121538;0.9982454450949889
3.5;0.990251527519541;0.9902512894817685
3.0;0.9936943014296175;0.9923840508737499
3.9;0.9989351307248919;0.9994893457444158
3.25;0.9582615223783145;0.9892170345509826
3.75;0.9999757731547845;0.9992324014199098
3.4;0.990001934854196;0.9900019348541954
4.75;0.9999909464946656;0.9999909423986123
3.5;0.9939718531759925;0.9939718531759935
3.75;0.9893714449496945;0.9886247391031682
3.25;0.9990921819555388;0.9990921819555398
0.5;0.8845013677735941;0.9905509384917681
0.5;0.9746685215938581;0.9740410100712255
3.75;0.9738786160757199;0.988427463700058
3.25;0.987357200560556;0.997236552256198
2.5;0.9766236467343842;0.9803637609482503
4.95;0.9999982863897188;1.0
0.0;0.9866719572817174;0.987230931762789
3.4;0.9873020085480033;0.9852272911273579
3.0;0.9790017814407725;0.9958366765017782
3.5;0.9804870515405273;0.9804868735986166
4.25;0.9995753732129652;0.9993954939563742
3.0;0.9999861693455261;0.9999861693455252
3.9;0.9996541880934583;0.9998006896078537
3.25;0.9985580218697043;0.9985580218697043
3.0;0.9732717090838009;0.9938701296788235
3.5;0.9995286991949677;0.9994302293885516
3.25;0.9992431183666671;0.9992429315618527
4.45;NaN;NaN
1.5;0.9953200083033619;0.995320008303362
3.0;0.9949640288843491;0.9916737291252753
3.25;0.9974514641649898;0.9951617476314707
3.9;0.9985398946766105;0.9977613673846008
2.9;0.9906225373323722;0.9898436897263606
2.0;0.9945817530430883;0.9999999999999998
3.75;0.9981662516715324;0.9981662516715328
3.0;0.9841739795909805;0.9640031394158933
3.0;0.9908668621792934;0.9907643293779996
1.5;0.9729963526572556;0.9868323910155857
2.4;0.9975206319065919;0.9998559204161254
3.0;0.9975269198402925;0.9974027300739051
0.0;0.9739162149306344;0.9768203097332012
3.5;0.9951113143672653;0.9975325041866022
3.5;0.999820146373469;0.9999739747820029
3.75;0.9848421181270758;0.9793047966771432
4.9;0.9999372738825439;0.9999363532207413
1.25;0.9972313638611318;0.9972313638611314
3.0;0.9969580591368328;0.99965211371442
3.75;0.996804763746168;0.9968047570773836
2.0;0.9295848926483847;0.9991862701144695
3.0;0.9931331809852693;0.9932013325571271
3.0;0.9779733328877984;0.996189828402725
2.1;0.9842602878031217;0.9623772250737803
3.0;0.9917895249730633;0.9909632286761251
1.5;0.9954010837902993;0.995161280110054
4.75;0.9964004302197759;0.999017689593286
3.6;0.9868166552755925;0.9840779384153702
3.0;0.9950795894993549;0.9853330570660553
3.25;0.9841030075643313;0.9836599870750169
3.0;0.9954870710405999;0.9454814534522962
1.5;0.9988508419700914;0.9988508473536286
0.0;0.9791226033384078;0.9790712279312715
3.9;0.9999873036101765;0.9996247869339925
4.45;0.9848761570603591;0.9963744034576806
0.0;0.9916439364714951;0.9868368114972726
3.0;0.983325814261301;0.9804649065929744
3.6;0.9775216889437653;0.978137476989311
3.5;0.9873745396348617;0.9709891548048876
3.45;0.9976744657938323;0.9976617674446707
3.0;0.998659552511728;0.9970692059112768
3.0;0.996401046161353;0.9952573691761442
3.5;0.9997096229722902;0.9998900700570486
4.2;1.0;0.9999743628167267
3.25;0.9916743363144425;0.9910540208797046
2.0;0.9952781892589369;0.9949139822008974
0.0;0.9520168524395829;0.9515022580976391
4.25;0.9999993783158694;0.9987507182522971
4.25;0.9973878569305585;0.9886746396255192
3.0;0.9924692033476709;0.9881765385400109
1.5;0.977194398308643;0.9759207947976046
4.25;0.991563835711881;0.9915638357118808
3.5;0.9949111034573114;0.9804868735986172
3.75;0.9772052257804096;0.9999727500770823
3.75;0.9999443516271508;0.9999731245527395
3.75;0.9983950683217729;0.9985749353212069
3.5;0.8674407020604307;0.9833308650849165
4.25;0.9952758544469422;0.9936426113286788
3.0;0.9971980674970646;0.9970738105469991
3.5;0.9999610934957925;0.9999610934957921
3.35;0.9800282829870771;0.9800814778630897
3.25;0.9987140337000006;0.9998251084916963
4.4;0.9591382624501319;0.9590997552025231
5.0;0.9990767814791487;0.9995114098854385
4.4;0.9999965301468663;0.999996530146867
0.0;0.9813530610170901;0.9813530610170902
3.5;0.9948322962368172;0.9944781669080459
3.9;0.9833702345158929;0.9960102646253411
5.0;0.9587996287339511;0.999994178199876
0.0;0.9782680080494425;0.9780291404318597
3.0;0.9970370175439275;0.9969986583936779
3.0;0.9916817443837945;0.997459042406076
4.25;0.9848753675761294;0.9963744092775071
0.0;0.9481131105232765;0.998850048399137
3.5;0.9437148409642973;0.990688393427095
3.1;0.9905124740917733;0.9924090832020661
3.0;0.998357230146322;0.996138962545131
3.0;0.9990299360516718;0.9990277993140595
3.0;0.9999776545535163;0.9999774827727141
3.75;0.9955667910134625;0.9998712586862464
0.5;0.9811437456855536;0.9833892334174653
2.5;0.9892974797166855;0.9559231128800862
3.0;0.9991731332450376;0.999043476234125
3.75;0.9972662694750243;0.9912600603871261
3.5;0.9991205876191678;0.9998845642131475
3.9;0.9995591804204618;0.9876109673147268
2.75;0.9975905902522316;0.9965909726194644
3.0;0.9989330545150991;0.9986795279447884
4.4;0.9987733456504944;0.9963698260947563
2.0;0.9996511883128558;0.9994151703132061
3.5;0.9987730240763544;0.9982454450949892
3.4;0.9953716560745274;0.995303022264425
4.95;0.9999997899189574;0.9999997887287236
3.75;0.9943661499686306;0.9943037526920611
0.0;0.9982715010836223;0.9982715010836218
3.75;0.9958281566585976;0.9987836409648732
2.9;0.9908092877260313;0.981514372542214
4.75;0.9770674173429622;0.9664790874123501
4.9;0.9660495644412666;1.0000000000000002
4.25;0.9498138607982113;1.0
3.9;0.9991304912963784;0.9996040149084792
1.95;0.9996531021111142;0.9995450004034508
3.75;0.9999772235011762;0.9999772203732941
4.25;NaN;NaN
3.0;0.997258121067879;0.9981074845944613
2.25;0.9940487649575491;0.9999993135132731
2.5;0.9875798293312907;0.9962898423993849
3.0;0.9800920850754455;0.9816875811263087
3.25;0.9949470202496906;0.989801128790941
4.0;0.9992182990085394;0.9989808214260221
4.75;0.9337475683627581;0.9771209008383268
3.0;0.9998178603819535;0.9993020889392358
3.4;0.9956229894473209;0.9956152024300379
3.4;0.9936321396674193;0.9612630681814331
0.5;0.9854994898654273;0.9796325740311546
1.9;0.9198612158673949;0.9999277785518904
4.5;0.9990589646255283;0.9990552926055839
3.2;0.9989755275378065;0.9967389650345171
3.25;0.9999998452175045;0.999624638855417
3.25;0.9978731842405276;0.9978991063234349
3.25;0.9988987749991823;0.9988973853427583
3.0;0.9916157613169985;0.9863934004556815
3.45;0.9992060919596044;0.9987778952187153
3.7;0.9688987759444094;0.9901174439534343
3.5;0.9998989312937281;0.9954270855635038
2.75;0.9878086506418305;0.9932085106031537
3.1;0.9996923850156544;0.9998630287793598
3.4;0.9990718667381979;0.9993590465768389
3.25;0.9422025287019602;0.9978484706481314
3.35;0.9966747209153634;0.9885446549701503
4.9;0.9999834783914042;0.9895436663922361
3.5;0.9940269763284098;0.9940269763284096
4.65;0.9998830387877669;0.9995744108478992
4.75;0.9941914497823171;0.993203224627171
4.7;0.9999578089824619;0.9999578049521813
3.5;0.9940269763284095;0.9940269763284101
3.25;0.9993547195212878;0.9993543914139345
1.5;0.9786859880339049;0.9433779443532877
4.2;0.9500674371821958;0.9992996334285166
5.0;0.9982473544751485;0.9982417679547548
3.0;0.9518987209403958;0.9917921023975491
3.0;0.9803512330074695;0.9427888355042129
5.0;0.9999947459656935;0.9999945927668143
0.0;0.9312391183825712;0.9941100448084218
3.5;0.9969661728091463;0.9969661728091466
3.75;0.9937200953496135;0.9612630681814331
4.5;0.999233131126719;0.9992329581660957
3.7;0.9980777069447365;0.9980471799540008
3.25;0.9733457899222031;0.9937314953303923
4.25;0.9773880865596268;0.9773880865596274
2.0;0.950222953774892;0.9996245978923933
4.0;0.9991353333876202;0.9998009843432957
3.75;0.8542673979899735;0.9998944348719939
3.5;0.973627294057618;0.973840013960835
3.0;0.9965972402198509;0.9965109305919211
4.95;0.9886483314229414;0.9899767485397193
4.0;0.9999993783158694;0.9972618356089804
4.0;0.934545331295546;0.9940109806971565
4.9;0.9782516488700765;0.9792535595890964
4.9;0.9928879170070438;0.9922668914946091
3.7;0.9999927239404829;0.999975708892564
4.0;0.9876397073601847;0.9876688593857496
3.25;0.9605974031246555;0.9949722008961025
3.0;0.9999849543602912;0.9999849188616947
2.25;0.9710055285858786;0.9689528755279123
3.0;0.9998959170165058;0.9995743724873083
4.0;0.9371877008035981;0.9966570152753733
3.4;0.9958407184142974;0.9843134905716091
2.9;0.9704664781663946;0.9702278733714953
3.25;0.9977999375058743;0.9977999375058737
2.5;0.9994834697771203;0.9994961488279384
3.7;0.9680694712060469;0.9948983282436079
3.25;0.9974959160188883;0.997495893942262
0.5;0.9866037130736262;0.9864874938045208
2.75;0.9920293912254016;0.9920231880323797
4.0;0.9977680309586756;0.9977671261631683
1.75;0.9921896534703368;0.9835714716690119
4.0;0.9941299773392385;0.999882837635526
3.45;0.9567974024696058;0.9981161475633034
3.4;0.9987969083396042;0.9988827709883971
3.0;0.9791436954308068;0.9791342944425213
4.25;0.9980453608494804;0.997530599769717
3.0;0.9943420806560065;0.9943193540422962
3.0;0.8566512064416402;0.9589447040691444
3.5;0.9946951218467065;0.9735823779758987
3.25;0.9999126980129747;0.9999813073297082
3.45;0.9888845066737199;0.9889033863974875
4.6;0.9801403374904132;0.9603345132832677
4.25;0.9905255196108537;0.9905252809501525
1.5;0.9953000468477589;0.9998335554130249
2.5;0.9580065846820367;0.9968710349060208
4.75;0.9888137156161667;0.9979425478606548
4.4;0.9655172769394624;0.9671752053888387
0.0;0.9852893774205885;0.9796147486568538
3.25;0.9967154803976055;0.9967154803976057
0.5;0.9772383988032072;0.9757769018502905
3.4;0.9991677932854847;0.9998845642131475
3.25;0.9999999188913876;0.9999999188912071
3.25;0.9797413509907682;0.9450348408988606
3.0;0.9802778105334503;0.9805848362816186
3.25;0.9962233670346423;0.9950406147981568
1.5;0.9922744591387086;0.9922854796279876
3.2;0.9998261800311337;0.9997215341959427
0.0;0.9749045390499917;0.9773445041202822
3.0;0.9914553329687775;0.9914553329687779
3.4;0.9947461737011449;0.994722698712058
3.25;0.9919428988924849;0.9919412170935237
3.5;0.999960864498405;0.9999090565971266
1.5;0.9792346867962786;0.9792346867962782
3.0;0.9727570892439211;0.9714713605694923
4.9;0.9436764674722138;0.9936064792567635
3.45;0.9897810168604633;0.9761871564061998
4.25;0.9390730616135171;0.9782466706513745
4.5;0.9935040949226512;0.9999448685409331
3.0;0.979189959388137;0.9791731077758832
3.5;0.9910070207565537;0.9914171597517624
2.25;0.9787643415741587;0.9784646253794357
4.25;0.9364782476003128;0.9883728772462225
3.4;0.9989997609084189;0.9979158090648885
3.75;0.9994852887954953;0.9994852465484343
4.25;1.0000000000000002;0.9999943265347787
3.25;0.9999524419946165;0.9992025980186718
3.25;0.9903157537389365;0.9903654051961651
3.65;0.9983989177199741;0.9972032295032414
2.75;0.976636862407188;0.9760190835066138
1.5;0.9825253085178632;0.981640418683749
3.0;0.9919980735772324;0.9919140106096946
4.25;0.979261874624425;0.9770737230537039
3.5;0.966411213614125;0.9997819863546357
3.0;0.9966696832337376;0.9957393775104406
2.0;0.9969661728091465;0.9969661728091462
2.5;0.9879683034738638;0.9892071790871634
0.0;0.9803350714479581;0.9789959169408335
0.0;0.9946870554221823;0.9946870554221825
4.0;0.9999972207892348;0.9980948692769068
3.35;0.9943920494952075;0.9943225082532793
4.25;0.9938289683540658;0.9938289683540655
4.25;0.8974070476684041;0.9772314680097454
3.45;0.9991180600552936;0.9872683698409035
4.25;0.9773880865596268;0.9773880865596274
3.0;0.9930893473959007;0.9930814387739496
3.45;0.877610587821447;0.9861631229103669
0.0;0.99686259531264;0.9968625953126399
4.2;0.9382829714801112;0.9786181872893136
0.0;0.9949128434463527;0.9949128434463522
3.0;0.9983685197130427;0.9983505658562402
4.75;0.9988030556675351;0.9988030556675346
3.25;0.9979629857632121;0.9978271791844431
3.25;0.9968398897955146;0.9968321155438533
3.65;0.9980352860861409;0.9980317376964998
3.5;0.9988734730771461;0.9982323538498682
3.0;0.9992021108526457;0.9992269141174202
3.25;0.9983000775296829;0.9991646730524352
3.0;0.9962179592055352;0.9962461730940354
3.4;0.9981725194343097;0.9980140899526992
3.25;0.9763145174749916;0.9565841501641216
4.25;0.9999970934154918;0.9999453506637463
3.4;0.9987471684586049;0.9987488608390584
3.0;0.9994672644826117;0.9994180267333721
4.75;0.9909169938597171;0.990917463479285
5.0;0.9999999999999998;1.0
4.5;0.9998215340077798;0.9998215340077796
3.0;0.9935568937071787;0.9935457599310464
4.2;0.997537503569508;0.9808403212296293
3.25;0.9998896391610993;0.9998896391610991
4.25;0.9842142697912326;0.9987625876814827
0.5;0.9953023112854251;0.9958495996902651
3.95;0.9760661856441483;0.9760579634311454
3.95;0.9999973422784241;0.996467153689843
1.75;0.9840118769098789;0.9799849229028094
3.95;0.9991592138804153;0.9980400437477761
4.25;0.995666370421274;0.9937661082862124
3.25;0.9908798737242439;0.9898910932492969
4.2;0.9825885817356207;0.9880530769055742
2.95;0.968596655886165;0.96847194433178
3.0;0.9978898073593416;0.9978898073593413
3.25;0.9849541963109683;0.9848407043674722
0.0;0.9467647202435506;0.9467647202435502
4.9;0.9999949533202288;0.9999949492092574
2.9;0.8310448616200597;0.9993450547204069
2.0;0.9677989274201235;0.9677989274201236
1.75;0.9962285779547916;0.9999332676082877
3.65;0.9921968253508875;0.9914108542449447
2.5;0.990930289552704;0.9900333158658741
0.0;0.9899796187355885;0.9879150217997512
3.0;0.9951246659118482;0.9975001417216433
5.0;0.9990235574804052;0.9989879554901223
2.25;0.996763561260253;0.9967541008893692
2.5;0.9997513072466803;0.9997089994799802
3.0;0.9973739516635599;0.997372611923121
2.5;0.9700741025457218;0.9691900760749528
4.5;0.9999861641225491;0.9999815265604066
3.45;0.999281615780135;0.998774076023646
4.2;0.9962395781937167;0.9984766733254913
3.95;0.9935125935698466;0.9935125935698458
4.4;0.9999692732471169;0.9999795548702856
4.15;0.9868725967253764;0.9879986464419441
3.25;0.989319715201529;0.9889433369830781
0.5;0.9931647627667592;0.9676763871272496
4.15;1.0;0.9999999999999998
3.25;0.9900724868869458;0.990072486886946
3.4;0.9999806221937394;0.9987213023197
2.75;0.9343960197597441;0.97890668323213
4.85;0.9729807280707892;0.9763370277795302
1.0;0.9969857667872088;0.9969857667872092
4.25;0.9998865818472945;0.9999881700929973
1.25;0.9063414676062683;0.9819139649619071
2.75;0.9752265298930944;0.9752221082591492
3.15;0.9998713001402441;0.9995772090263929
5.0;0.9999655963706631;0.9999655963706632
0.0;0.978220686853109;0.9707889667890891
3.4;0.9990086297290746;0.9982420461411285
2.75;0.9990905709541447;0.9991796288692321
3.2;0.9860065725387434;0.9860065725387431
5.0;0.9999348474636188;0.9999348474636188
3.5;0.9994336642833112;0.9994080867377401
3.0;0.9713582351662798;0.9767551645079655
3.15;0.9914026786848755;0.9910817760899012
4.25;0.9997466234254719;0.9975514671565093
2.7;0.9188166116150903;0.9787977532077005
4.75;0.9999946199905204;0.9999946199905213
3.5;0.9275437801229007;0.9920197038353666
0.0;0.9784405098640486;0.9784061411960363
4.0;0.9998896391610995;0.9998896391610993
3.25;0.9943615711865846;0.9943615711865845
4.75;1.0000000000000002;0.9980382289687637
0.5;0.9923434266365696;0.9923434266365688
3.5;0.9932212214749829;0.9931939474064929
3.25;0.9814536298404931;0.9985851494077133
2.25;0.9838268364328077;0.9829353828748142
4.2;0.9562553205892935;0.9912163036744739
3.75;0.9947657277065963;0.9948637699485827
3.7;0.9949435012521349;0.9924973034477758
3.25;0.9963897602911036;0.9978884512899742
3.45;0.9985347518604631;0.9943972716003721
4.9;0.9842312083197351;0.9987624692769498
4.75;0.9996085095277265;0.9876753067062761
4.9;0.9999999438962461;0.9999992652241632
0.5;0.9751870758183514;0.9703934923574473
4.25;0.9999999859640675;0.9995899378161145
3.75;0.9954541073780613;0.9954538874877663
3.45;0.9928788427196756;0.9897675302986418
3.95;0.9531929984770929;0.9531144412495465
2.95;0.9962999513917894;0.9940758297383411
4.0;0.9997408780049736;0.9996327759126978
3.25;0.9893245622448562;0.9832834185719268
0.0;0.9922371564452919;0.991749040026545
3.25;0.9817129914609596;0.9817129914609601
0.0;0.9932175726709466;0.9927845902167939
2.75;0.9966991652619994;0.9966991652619998
4.25;0.9974056679427815;0.9975174998285026
3.85;0.9987035830841459;0.99846923669223
3.5;0.9232230199410986;0.9999999999999999
3.25;0.9991955629996361;0.9991887745128142
3.55;0.998730624501063;0.9981450028004484
3.25;0.9965517396948637;0.9970792126620548
3.25;0.9599242514613159;0.9948789476218837
4.0;0.9791440042776473;0.9629802356064681
3.4;0.9956325528364556;0.976327208059485
0.0;0.996066856821936;0.9659239825327726
3.5;0.997890265175892;0.9978902651758923
1.0;0.9986846874638163;0.9985758281285065
3.45;0.9997349579157232;0.9998144292572767
0.0;0.9534509306718091;0.997574282399197
3.25;0.9981826386305307;0.9983216370365743
5.0;1.0000000000000004;0.9999983031659381
3.25;0.996986382653154;0.9969811116536466
3.4;0.9986432943659207;0.9837220993771637
4.25;0.9888481380363161;0.9999999999999999
3.45;0.9888865157976136;0.9888827571458566
4.25;0.9939748284500034;0.9939776442311663
4.0;0.979275067527549;0.979275067527549
3.0;0.9792033926390636;0.9773586972559518
0.5;0.9979915801645899;0.9809403610670832
3.75;0.9772561672491031;0.9772559935782331
3.25;0.9996208089336912;0.9996208089336909
3.5;0.9949119412552433;1.0
5.0;0.9934379481805228;0.993248514895917
3.75;0.9998098389822618;0.9986716382454258
2.5;0.9789340616358995;0.9789181420786383
1.0;0.9633156259373371;0.9570867857900259
3.0;0.995735008877055;0.9957236056940595
3.25;0.9931865694245715;0.994723132765699
0.0;0.9893408666659568;0.9977847051872011
3.65;0.9996055189082343;0.9876823038211348
4.4;0.9999504150132075;0.9999504149840375
3.25;0.9988441013294603;0.9986928131959897
4.45;0.9940709074332434;0.9940695001572948
3.4;0.987537068700671;0.9866512002217953
0.0;0.9436904588797825;0.9904666252010057
3.0;0.9999871027741429;0.9996096022458829
1.25;0.9658681137062979;0.9594893539677953
4.0;0.9999626913623242;0.9999507774963649
4.15;0.9995011972950263;0.9995008151214628
3.5;0.993893591443411;0.9939771434840762
2.75;0.8936395088001131;0.8847488171494978
4.75;0.9668901992225007;0.9612155549136054
5.0;0.9961219626860632;0.9960929068731518
3.7;0.9999204127770435;0.9998941042143443
0.0;0.9904303104508437;0.9847527184641864
4.4;0.9999965301468662;0.9999965301468665
3.2;0.9825962959446455;0.9825692033101215
3.25;0.9927866533556701;0.9923356006905779
4.85;0.999426951183217;0.9994977741320836
2.5;0.9989571416495631;0.997989138033418
2.0;0.9410432976484328;0.9301485276307444
4.25;0.9637202447770664;1.0000000000000002
5.0;0.9999990676572252;0.9999990565886705
3.4;0.9961505374522669;0.9982401141682781
2.65;0.9965910055994743;0.9965910055994742
3.9;0.9962188776516304;0.9997936368134872
5.0;NaN;NaN
4.7;0.9988829611323655;0.9988827709883971
1.75;0.9814697679101474;0.9804516246410007
3.0;0.9994193556444926;0.9994193556357254
3.0;0.9998706685900953;0.9999076133332466
3.65;0.9988317403365348;0.9937541062894281
2.25;0.9796860961252203;0.9771086842134353
3.25;0.9922774929887779;0.992277492988778
3.0;0.9740745373880357;0.9938770563705648
3.7;0.9839604965220572;0.9842128315960339
2.0;0.9987129567829308;0.9998415879741639
3.7;0.9987090201176093;0.999711779706968
3.45;0.9995000316176451;0.9976050756164923
3.25;0.9982962986880927;0.9981666786962814
3.0;0.9970735793289599;0.9975327110102458
4.0;0.9790309801454029;0.9790309801454024
