Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Min;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Min;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Min;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min
3.0;0.9813207278709801;0.9812333646752835;0.981230663810976;0.9815125621095603
3.0;0.9947908317839567;0.9947724090876164;0.9947751616872637;0.9948140399495436
1.3333333333333333;0.9332839021243615;0.9333634747255134;0.9333651464369138;0.9333634747255134
3.0;0.884733439759153;0.8847338489892673;0.8847338489892673;0.8847338489892673
1.3333333333333333;0.9260144454836332;0.9081119328715594;0.9088310374815517;0.9862395276048801
4.0;0.9949720497992144;0.994971946227107;0.994971946227107;0.994971946227107
2.6666666666666665;0.9784380943774907;0.9784466883378216;0.978411037351703;0.9784608960411815
0.3333333333333333;0.9302863958946908;0.9437550329336208;0.9437550329336208;0.9437550329336208
0.0;0.9744993214809862;0.9745026763638763;0.9744993214809856;0.9745026763638763
0.0;0.9910580245041349;0.9931264736590801;0.993134509643542;0.9931264736590799
0.0;0.9792446809559393;0.9791309696734517;0.9791309696734517;0.9791309696734515
0.6666666666666666;0.98303419504372;0.9832878789905294;0.9834878670328653;0.9829255459983484
0.3333333333333333;0.9830555991465103;0.9856415131504579;0.9857569472613419;0.9852507759678713
0.6666666666666666;0.97502113770375;0.9728888150595414;0.9729102003037846;0.9727378623181528
0.3333333333333333;0.9922687864128418;0.9924467549442159;0.9924467549442159;0.9929096306610993
0.3333333333333333;0.96629059176461;0.9666740622135054;0.9666740622135054;0.9543787641276665
0.0;0.9920539654086589;0.9920525642419803;0.9920525642419803;0.9920525642419803
0.0;0.9920271137297019;0.9916422147942849;0.9916873454117473;0.9919806727493313
0.0;0.960678937179857;0.9606777712185132;0.9606708379123378;0.9606777712185132
1.0;0.984552870830745;0.9845582395838761;0.9845528708307445;0.9845582395838761
0.0;0.9673667659627447;0.9673111757953355;0.9673152792837787;0.9673610800722243
0.0;0.9592644576921919;0.9591179455142503;0.9591230724197297;0.9589957498183672
0.0;0.9800691802514222;0.9737085736054025;0.9738382877725673;0.9737085736054021
0.6666666666666666;0.9528901861537106;0.9528737619288975;0.9528901861537108;0.9528737619288975
0.0;0.9924678845513144;0.9923144616008488;0.9923061980770914;0.9923144616008488
0.0;0.9826178631459419;0.9807524297026748;0.9808126612783572;0.979927230582527
0.6666666666666666;0.9700465097712684;0.9410191445232414;0.9410191445232414;0.9410191445232414
0.0;0.9897814829258134;0.9874374703204262;0.9874374703204262;0.9874374703204262
0.0;0.9759953135244157;0.985923183501708;0.9859208806310011;0.9759401488493976
0.6666666666666666;0.9824710129532463;0.9824616445792332;0.9824616445792332;0.9824615749036527
0.3333333333333333;0.9731596471752904;0.9731598179454536;0.9731598179454536;0.9731665304649612
0.0;0.9834827347845904;0.9832507656661358;0.9832388347021678;0.9832507656661358
0.3333333333333333;0.9711897596648812;0.9708863198437914;0.9708908630534427;0.970731195980506
0.3333333333333333;0.8309062044822645;0.8304946157918532;0.8304930261853406;0.8485967909559797
0.0;0.8974791569129211;0.9428782956238153;0.9430140545676052;0.9428782956238153
1.0;0.9661987719471723;0.9778424225979024;0.9778376600715473;0.9687231020069103
0.0;0.9780671676296756;0.9772897137667504;0.9772897137667507;0.9781485632422
0.3333333333333333;0.9690813574338369;0.9690810181328658;0.9690810181328658;0.9690810181328658
0.6666666666666666;0.9633785168154656;0.9633700751727045;0.9633700751727045;0.9633700751727045
0.0;0.9702150140713475;0.9701379873761704;0.9702187763772507;0.9700042024256538
0.0;0.9631914711047022;0.9178050017333151;0.9178244371304953;0.9178050017333151
0.3333333333333333;0.958047202181697;0.9555561246525818;0.9555839463010802;0.9553789937796846
0.0;0.9787363613445136;0.9894894510327397;0.9894816768737849;0.9894894510327397
1.0;0.9786858691718944;0.9841373945172018;0.9841341055246124;0.9839933688640552
0.0;0.9644192403982953;0.9641390744673393;0.9641644057218909;0.9641351316949784
0.0;0.9667765365395666;0.950961853420394;0.9509558318576296;0.9510270735865137
0.3333333333333333;0.9935528453119326;0.9935303404927801;0.9935524949309232;0.9935613865380415
0.0;0.9708050460063232;0.9702953124312751;0.9703595817597457;0.9702880441781647
0.3333333333333333;0.9374846905287261;0.9486075900999347;0.9486075900999351;0.8150026626362461
0.0;0.9729641427594036;0.9725927675063503;0.9725850237776761;0.9725927675063503
0.0;0.9902822758595526;0.9902894287107088;0.9902815440822188;0.9902894287107088
0.3333333333333333;0.9858344675010414;0.9864129718908224;0.9864143884441822;0.9864129718908223
1.0;0.9779785997750807;0.963124782697046;0.9631166953670149;0.9631250052832668
0.0;0.9947952113412273;0.9963213059429548;0.9963213059429548;0.9962939204698174
0.3333333333333333;0.9830740458001366;0.976083667800025;0.9760918552340991;0.976083667800025
0.6666666666666666;0.9845391675090145;0.9741172362673355;0.9741149157022176;0.9817377492408528
0.0;0.9702781530025785;0.9714649006919617;0.9715970969226517;0.9686331552423367
0.6666666666666666;0.9727264770609388;0.9791278796260605;0.9791367785641988;0.9791305205017011
1.0;0.9915763556245513;0.9915895121386525;0.9915763556245513;0.9915895121386525
0.0;0.9803665908597128;0.9803299495925942;0.9803665908597125;0.9803299495925942
0.0;0.9893924480999509;0.9894426114839222;0.9894391115359841;0.9887059900433989
0.0;0.9537473621579102;0.9526860209266531;0.9537144374892644;0.9527297591516104
0.0;0.9800582017591373;0.9894248766337591;0.9894248766337591;0.9894248766337591
0.6666666666666666;0.9867078327444107;0.9867078327444108;0.9867078327444108;0.9867078327444108
0.3333333333333333;0.9966278287026257;0.9960793374517531;0.996071120412202;0.9967473420566052
1.0;0.9907150507012501;0.9902614727938325;0.9902614727938325;0.9902614727938325
0.6666666666666666;0.9943984427535755;0.9944079108907085;0.9944029288294876;0.9944079108907085
0.3333333333333333;0.9905293418431088;0.9901167326359186;0.9900889511323036;0.9901167326359186
0.3333333333333333;0.9639610775071602;0.9639698387866874;0.963958175770131;0.9639698387866874
0.0;0.9651579758608742;0.8981417423719265;0.8981377875360705;0.8981417423719265
0.3333333333333333;0.9513965752684198;0.9516703098703879;0.9515218068897109;0.9516703130356682
0.0;0.9539054608636806;0.953865922843351;0.953865922843351;0.953865922843351
0.0;0.9918613169783894;0.9918613169783898;0.9918613169783898;0.9918613169783898
0.0;0.990364148146079;0.9804611818330321;0.9804611818330321;0.9804761077895675
0.3333333333333333;0.977566535472925;0.9775186264413701;0.9775186264413701;0.9775052278953743
0.3333333333333333;0.9749180671752958;0.976734261709299;0.9767353608152506;0.9525089938544277
0.6666666666666666;0.9838649546873083;0.9804485456201252;0.9804461550565667;0.9804485456201252
0.3333333333333333;0.9299228109641802;0.9278520020734483;0.928502756982162;0.927806631905833
0.0;0.9842617108252735;0.9805538737978675;0.9805538737978675;0.9755948750321337
0.3333333333333333;0.9831827852744822;0.9814681381132955;0.9814654280297953;0.9820858628803083
0.0;0.9508396535717435;0.9508013944867656;0.9508013944867656;0.9508013944867656
0.0;0.9780421501757793;0.971867579728071;0.9718826533519118;0.9718675797280717
0.0;0.9445117388539548;0.9434021228849009;0.9434021228849009;0.9434021228849009
0.0;0.9846446328316915;0.9845841189205745;0.9846430704085312;0.9845807046412198
0.3333333333333333;0.9443474604655511;0.9438995509034512;0.9442100298226509;0.9438437555164868
0.0;0.9558339738156704;0.9558060600002685;0.9558218842868651;0.9557762742912529
0.0;0.9754763169584018;0.9757496182571748;0.9757476378992185;0.9705881256863637
0.3333333333333333;0.9329015151412681;0.9328965386560697;0.9328965386560697;0.9328965386560697
0.3333333333333333;0.9894145845135905;0.9835020289705235;0.9834929888802709;0.9829587419613676
1.0;0.9832377962769655;0.9832113129236526;0.9832113129236526;0.9832113129236526
0.0;0.9685832870745634;0.9711495816750577;0.9713137606898707;0.9711495816750577
0.0;0.9942949747838505;0.9942839904738408;0.9942839904738408;0.9942530218715498
0.3333333333333333;0.9911636556695822;0.9803502265696405;0.9803453022663606;0.9803764127794858
0.0;0.973124423520068;0.9514273162994307;0.9514323311162335;0.9514273162994307
0.3333333333333333;0.8554864180150062;0.8550665705531988;0.8554619899022273;0.8529564489478303
0.3333333333333333;0.9888238493234108;0.9899104595136395;0.9896316411193179;0.9868316781145084
0.3333333333333333;0.9285024169103051;0.9284306075180316;0.9284306075180316;0.9284281012074377
0.6666666666666666;0.9846682018778633;0.9626877540892926;0.9626925801533945;0.962763248015764
0.0;0.9844171110763122;0.984700840732423;0.9847014106619099;0.984700840732423
0.0;0.9763499081515569;0.96143380096976;0.9614648930016024;0.9614134381828977
0.0;0.9892359230797712;0.9892392508613603;0.9892359230797715;0.9892392508613603
0.0;0.9839674415052001;0.9839040456700832;0.9839040456700832;0.9838451217720257
