Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_AncSPLRada_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_JiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct
4.8;0.9523809523809523;0.9523809523809523;0.9523809523809523;0.9523809523809523;0.9523809523809523
0.0;0.25087260300212727;0.25087260300212727;0.25087260300212727;0.25087260300212727;0.25087260300212727
4.6;0.9090909090909091;0.9090909090909091;0.9090909090909091;0.9090909090909091;0.9090909090909091
3.0;0.25819888974716115;0.25819888974716115;0.25819888974716115;0.25819888974716115;0.25819888974716115
2.7;0.48507125007266594;0.48507125007266594;0.48507125007266594;0.48507125007266594;0.48507125007266594
3.6;0.8651809126974003;0.8651809126974003;0.8651809126974003;0.8651809126974003;0.8651809126974003
3.75;0.8451542547285166;0.8451542547285166;0.8451542547285166;0.8451542547285166;0.8451542547285166
3.65;0.6722139969935249;0.6722139969935249;0.6722139969935249;0.6722139969935249;0.6722139969935249
0.0;0.16770509831248423;0.16770509831248423;0.16770509831248423;0.16770509831248423;0.16770509831248423
3.0;0.5185629788417315;0.5185629788417315;0.5185629788417315;0.5185629788417315;0.5185629788417315
4.75;0.719874033065356;0.719874033065356;0.719874033065356;0.719874033065356;0.719874033065356
3.6;0.9207368843792512;0.9207368843792512;0.9207368843792512;0.9207368843792512;0.9207368843792512
3.5;0.8477912478906585;0.8477912478906585;0.8477912478906585;0.8477912478906585;0.8477912478906585
2.75;0.4914731871829905;0.4914731871829905;0.4914731871829905;0.4914731871829905;0.4914731871829905
5.0;0.7205766921228922;0.7205766921228922;0.7205766921228922;0.7205766921228922;0.7205766921228922
4.0;0.5673665146135802;0.5673665146135802;0.5673665146135802;0.5673665146135802;0.5673665146135802
3.0;0.6324555320336759;0.6324555320336759;0.6324555320336759;0.6324555320336759;0.6324555320336759
3.5;0.6676978608895885;0.6676978608895885;0.6676978608895885;0.6676978608895885;0.6676978608895885
3.35;0.6735753140545635;0.6735753140545635;0.6735753140545635;0.6735753140545635;0.6735753140545635
3.2;0.8215838362577491;0.8215838362577491;0.8215838362577491;0.8215838362577491;0.8215838362577491
3.6;0.6773340106676828;0.6773340106676828;0.6773340106676828;0.6773340106676828;0.6773340106676828
3.75;0.8581163303210331;0.8581163303210331;0.8581163303210331;0.8581163303210331;0.8581163303210331
4.0;0.8720815992723809;0.8720815992723809;0.8720815992723809;0.8720815992723809;0.8720815992723809
3.75;0.7756717518813396;0.7756717518813396;0.7756717518813396;0.7756717518813396;0.7756717518813396
3.5;0.7656414934887765;0.7656414934887765;0.7656414934887765;0.7656414934887765;0.7656414934887765
3.5;0.7925939239012171;0.7925939239012171;0.7925939239012171;0.7925939239012171;0.7925939239012171
4.25;0.8506309062626504;0.8506309062626504;0.8506309062626504;0.8506309062626504;0.8506309062626504
0.0;0.3076923076923077;0.3076923076923077;0.3076923076923077;0.3076923076923077;0.3076923076923077
3.5;0.7692307692307694;0.7692307692307694;0.7692307692307694;0.7692307692307694;0.7692307692307694
2.75;0.4146442144313646;0.4146442144313646;0.4146442144313646;0.4146442144313646;0.4146442144313646
5.0;0.7216878364870323;0.7216878364870323;0.7216878364870323;0.7216878364870323;0.7216878364870323
3.75;0.8461538461538463;0.8461538461538463;0.8461538461538463;0.8461538461538463;0.8461538461538463
3.45;0.8807048459279794;0.8807048459279794;0.8807048459279794;0.8807048459279794;0.8807048459279794
3.0;0.756978119245116;0.756978119245116;0.756978119245116;0.756978119245116;0.756978119245116
2.25;0.3429971702850177;0.3429971702850177;0.3429971702850177;0.3429971702850177;0.3429971702850177
3.25;0.6350528962771202;0.6350528962771202;0.6350528962771202;0.6350528962771202;0.6350528962771202
4.2;0.827170191868511;0.827170191868511;0.827170191868511;0.827170191868511;0.827170191868511
4.25;0.8007572173962101;0.8007572173962101;0.8007572173962101;0.8007572173962101;0.8007572173962101
4.4;0.9185586535436916;0.9185586535436916;0.9185586535436916;0.9185586535436916;0.9185586535436916
2.5;0.23717082451262844;0.23717082451262844;0.23717082451262844;0.23717082451262844;0.23717082451262844
1.75;0.5477225575051661;0.5477225575051661;0.5477225575051661;0.5477225575051661;0.5477225575051661
3.5;0.840168050416806;0.840168050416806;0.840168050416806;0.840168050416806;0.840168050416806
3.5;0.7610423906471906;0.7610423906471906;0.7610423906471906;0.7610423906471906;0.7610423906471906
5.0;0.9354143466934853;0.9354143466934853;0.9354143466934853;0.9354143466934853;0.9354143466934853
3.95;0.7715167498104595;0.7715167498104595;0.7715167498104595;0.7715167498104595;0.7715167498104595
3.5;0.7431605356175384;0.7431605356175384;0.7431605356175384;0.7431605356175384;0.7431605356175384
3.25;0.3076923076923077;0.3076923076923077;0.3076923076923077;0.3076923076923077;0.3076923076923077
4.5;0.5345224838248488;0.5345224838248488;0.5345224838248488;0.5345224838248488;0.5345224838248488
0.0;0.4999999999999999;0.4999999999999999;0.4999999999999999;0.4999999999999999;0.4999999999999999
3.1;0.8058229640253802;0.8058229640253802;0.8058229640253802;0.8058229640253802;0.8058229640253802
3.5;0.8100925873009825;0.8100925873009825;0.8100925873009825;0.8100925873009825;0.8100925873009825
4.25;0.9207368843792512;0.9207368843792512;0.9207368843792512;0.9207368843792512;0.9207368843792512
2.75;0.3554093266554554;0.3554093266554554;0.3554093266554554;0.3554093266554554;0.3554093266554554
3.5;0.48304589153964794;0.48304589153964794;0.48304589153964794;0.48304589153964794;0.48304589153964794
4.5;0.8478227519967948;0.8478227519967948;0.8478227519967948;0.8478227519967948;0.8478227519967948
3.5;0.8;0.8;0.8;0.8;0.8
2.9;0.5503440726016859;0.5503440726016859;0.5503440726016859;0.5503440726016859;0.5503440726016859
3.0;0.4767312946227962;0.4767312946227962;0.4767312946227962;0.4767312946227962;0.4767312946227962
3.0;0.7016464154456235;0.7016464154456235;0.7016464154456235;0.7016464154456235;0.7016464154456235
3.0;0.47140452079103173;0.47140452079103173;0.47140452079103173;0.47140452079103173;0.47140452079103173
4.0;0.29617443887954614;0.29617443887954614;0.29617443887954614;0.29617443887954614;0.29617443887954614
0.0;0.2858309752375147;0.2858309752375147;0.2858309752375147;0.2858309752375147;0.2858309752375147
3.75;0.7877263614433762;0.7877263614433762;0.7877263614433762;0.7877263614433762;0.7877263614433762
3.0;0.9354143466934854;0.9354143466934854;0.9354143466934854;0.9354143466934854;0.9354143466934854
2.5;0.5330017908890261;0.5330017908890261;0.5330017908890261;0.5330017908890261;0.5330017908890261
3.5;0.8660254037844387;0.8660254037844387;0.8660254037844387;0.8660254037844387;0.8660254037844387
4.0;0.778498944161523;0.778498944161523;0.778498944161523;0.778498944161523;0.778498944161523
4.5;0.7526178090063818;0.7526178090063818;0.7526178090063818;0.7526178090063818;0.7526178090063818
3.5;0.6943650748294137;0.6943650748294137;0.6943650748294137;0.6943650748294137;0.6943650748294137
2.5;0.6362847629757777;0.6362847629757777;0.6362847629757777;0.6362847629757777;0.6362847629757777
3.75;0.8239064749004522;0.8239064749004522;0.8239064749004522;0.8239064749004522;0.8239064749004522
3.5;0.6722139969935249;0.6722139969935249;0.6722139969935249;0.6722139969935249;0.6722139969935249
3.0;0.8366600265340756;0.8366600265340756;0.8366600265340756;0.8366600265340756;0.8366600265340756
3.9;0.5400617248673217;0.5400617248673217;0.5400617248673217;0.5400617248673217;0.5400617248673217
3.25;0.6790997501017323;0.6790997501017323;0.6790997501017323;0.6790997501017323;0.6790997501017323
3.75;0.9153348228041135;0.9153348228041135;0.9153348228041135;0.9153348228041135;0.9153348228041135
3.4;0.49099025303098287;0.49099025303098287;0.49099025303098287;0.49099025303098287;0.49099025303098287
4.75;0.8727860481775686;0.8727860481775686;0.8727860481775686;0.8727860481775686;0.8727860481775686
3.5;0.808290376865476;0.808290376865476;0.808290376865476;0.808290376865476;0.808290376865476
3.75;0.34668762264076824;0.34668762264076824;0.34668762264076824;0.34668762264076824;0.34668762264076824
3.25;0.6697108225289158;0.6697108225289158;0.6697108225289158;0.6697108225289158;0.6697108225289158
0.5;0.35714285714285715;0.35714285714285715;0.35714285714285715;0.35714285714285715;0.35714285714285715
0.5;0.4767312946227962;0.4767312946227962;0.4767312946227962;0.4767312946227962;0.4767312946227962
3.75;0.7058823529411765;0.7058823529411765;0.7058823529411765;0.7058823529411765;0.7058823529411765
3.25;0.7938566201357354;0.7938566201357354;0.7938566201357354;0.7938566201357354;0.7938566201357354
2.5;0.45643546458763845;0.45643546458763845;0.45643546458763845;0.45643546458763845;0.45643546458763845
4.95;0.9095085938862486;0.9095085938862486;0.9095085938862486;0.9095085938862486;0.9095085938862486
0.0;0.21693045781865616;0.21693045781865616;0.21693045781865616;0.21693045781865616;0.21693045781865616
3.4;0.7412493166611013;0.7412493166611013;0.7412493166611013;0.7412493166611013;0.7412493166611013
3.0;0.7483314773547882;0.7483314773547882;0.7483314773547882;0.7483314773547882;0.7483314773547882
3.5;0.6847623832623257;0.6847623832623257;0.6847623832623257;0.6847623832623257;0.6847623832623257
4.25;0.7893522173763263;0.7893522173763263;0.7893522173763263;0.7893522173763263;0.7893522173763263
3.0;0.890870806374748;0.890870806374748;0.890870806374748;0.890870806374748;0.890870806374748
3.9;0.8391463916782737;0.8391463916782737;0.8391463916782737;0.8391463916782737;0.8391463916782737
3.25;0.5962847939999439;0.5962847939999439;0.5962847939999439;0.5962847939999439;0.5962847939999439
3.0;0.47387910220727386;0.47387910220727386;0.47387910220727386;0.47387910220727386;0.47387910220727386
3.5;0.8043996665398437;0.8043996665398437;0.8043996665398437;0.8043996665398437;0.8043996665398437
3.25;0.7687061147858074;0.7687061147858074;0.7687061147858074;0.7687061147858074;0.7687061147858074
4.45;NaN;NaN;NaN;NaN;NaN
1.5;0.5547001962252291;0.5547001962252291;0.5547001962252291;0.5547001962252291;0.5547001962252291
3.0;0.628970902033151;0.628970902033151;0.628970902033151;0.628970902033151;0.628970902033151
3.25;0.6978631577988531;0.6978631577988531;0.6978631577988531;0.6978631577988531;0.6978631577988531
3.9;0.894427190999916;0.894427190999916;0.894427190999916;0.894427190999916;0.894427190999916
2.9;0.5728715546977509;0.5728715546977509;0.5728715546977509;0.5728715546977509;0.5728715546977509
2.0;0.35007002100700246;0.35007002100700246;0.35007002100700246;0.35007002100700246;0.35007002100700246
3.75;0.7064172571013566;0.7064172571013566;0.7064172571013566;0.7064172571013566;0.7064172571013566
3.0;0.5960395606792697;0.5960395606792697;0.5960395606792697;0.5960395606792697;0.5960395606792697
3.0;0.4666666666666666;0.4666666666666666;0.4666666666666666;0.4666666666666666;0.4666666666666666
1.5;0.3086066999241839;0.3086066999241839;0.3086066999241839;0.3086066999241839;0.3086066999241839
2.4;0.1543033499620919;0.1543033499620919;0.1543033499620919;0.1543033499620919;0.1543033499620919
3.0;0.6846754616640485;0.6846754616640485;0.6846754616640485;0.6846754616640485;0.6846754616640485
0.0;0.24019223070763074;0.24019223070763074;0.24019223070763074;0.24019223070763074;0.24019223070763074
3.5;0.0;0.0;0.0;0.0;0.0
3.5;0.8520128672302585;0.8520128672302585;0.8520128672302585;0.8520128672302585;0.8520128672302585
3.75;0.8581163303210331;0.8581163303210331;0.8581163303210331;0.8581163303210331;0.8581163303210331
4.9;0.9027075674773931;0.9027075674773931;0.9027075674773931;0.9027075674773931;0.9027075674773931
1.25;0.2703690352179376;0.2703690352179376;0.2703690352179376;0.2703690352179376;0.2703690352179376
3.0;0.7370434740955019;0.7370434740955019;0.7370434740955019;0.7370434740955019;0.7370434740955019
3.75;0.4001633653325206;0.4001633653325206;0.4001633653325206;0.4001633653325206;0.4001633653325206
2.0;0.3849001794597505;0.3849001794597505;0.3849001794597505;0.3849001794597505;0.3849001794597505
3.0;0.6190476190476191;0.6190476190476191;0.6190476190476191;0.6190476190476191;0.6190476190476191
3.0;0.30316953129541624;0.30316953129541624;0.30316953129541624;0.30316953129541624;0.30316953129541624
2.1;0.40824829046386296;0.40824829046386296;0.40824829046386296;0.40824829046386296;0.40824829046386296
3.0;0.29814239699997197;0.29814239699997197;0.29814239699997197;0.29814239699997197;0.29814239699997197
1.5;0.26111648393354675;0.26111648393354675;0.26111648393354675;0.26111648393354675;0.26111648393354675
4.75;0.40824829046386296;0.40824829046386296;0.40824829046386296;0.40824829046386296;0.40824829046386296
3.6;0.0;0.0;0.0;0.0;0.0
3.0;0.5163977794943222;0.5163977794943222;0.5163977794943222;0.5163977794943222;0.5163977794943222
3.25;0.3113995776646092;0.3113995776646092;0.3113995776646092;0.3113995776646092;0.3113995776646092
3.0;0.5773502691896257;0.5773502691896257;0.5773502691896257;0.5773502691896257;0.5773502691896257
1.5;0.6686478498357317;0.6686478498357317;0.6686478498357317;0.6686478498357317;0.6686478498357317
0.0;0.12156613477096617;0.12156613477096617;0.12156613477096617;0.12156613477096617;0.12156613477096617
3.9;0.8509629433967633;0.8509629433967633;0.8509629433967633;0.8509629433967633;0.8509629433967633
4.45;0.8486684247915056;0.8486684247915056;0.8486684247915056;0.8486684247915056;0.8486684247915056
0.0;0.2545139051903111;0.2545139051903111;0.2545139051903111;0.2545139051903111;0.2545139051903111
3.0;0.3913118960624632;0.3913118960624632;0.3913118960624632;0.3913118960624632;0.3913118960624632
3.6;0.48304589153964794;0.48304589153964794;0.48304589153964794;0.48304589153964794;0.48304589153964794
3.5;0.7768985960673559;0.7768985960673559;0.7768985960673559;0.7768985960673559;0.7768985960673559
3.45;0.9232870714969657;0.9232870714969657;0.9232870714969657;0.9232870714969657;0.9232870714969657
3.0;0.6431196942844081;0.6431196942844081;0.6431196942844081;0.6431196942844081;0.6431196942844081
3.0;0.6900655593423543;0.6900655593423543;0.6900655593423543;0.6900655593423543;0.6900655593423543
3.5;0.8824975032927699;0.8824975032927699;0.8824975032927699;0.8824975032927699;0.8824975032927699
4.2;0.8807048459279794;0.8807048459279794;0.8807048459279794;0.8807048459279794;0.8807048459279794
3.25;0.5386421785549059;0.5386421785549059;0.5386421785549059;0.5386421785549059;0.5386421785549059
2.0;0.27386127875258304;0.27386127875258304;0.27386127875258304;0.27386127875258304;0.27386127875258304
0.0;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.18181818181818182
4.25;0.6963106238227914;0.6963106238227914;0.6963106238227914;0.6963106238227914;0.6963106238227914
4.25;0.5222329678670935;0.5222329678670935;0.5222329678670935;0.5222329678670935;0.5222329678670935
3.0;0.6859943405700354;0.6859943405700354;0.6859943405700354;0.6859943405700354;0.6859943405700354
1.5;0.4351941398892446;0.4351941398892446;0.4351941398892446;0.4351941398892446;0.4351941398892446
4.25;0.760638829255665;0.760638829255665;0.760638829255665;0.760638829255665;0.760638829255665
3.5;0.6847623832623257;0.6847623832623257;0.6847623832623257;0.6847623832623257;0.6847623832623257
3.75;0.6052275326688025;0.6052275326688025;0.6052275326688025;0.6052275326688025;0.6052275326688025
3.75;0.8593378488473195;0.8593378488473195;0.8593378488473195;0.8593378488473195;0.8593378488473195
3.75;0.8081376242652525;0.8081376242652525;0.8081376242652525;0.8081376242652525;0.8081376242652525
3.5;0.6446583712203042;0.6446583712203042;0.6446583712203042;0.6446583712203042;0.6446583712203042
4.25;0.9090909090909091;0.9090909090909091;0.9090909090909091;0.9090909090909091;0.9090909090909091
3.0;0.7416198487095663;0.7416198487095663;0.7416198487095663;0.7416198487095663;0.7416198487095663
3.5;0.79115480528524;0.79115480528524;0.79115480528524;0.79115480528524;0.79115480528524
3.35;0.6998542122237653;0.6998542122237653;0.6998542122237653;0.6998542122237653;0.6998542122237653
3.25;0.1543033499620919;0.1543033499620919;0.1543033499620919;0.1543033499620919;0.1543033499620919
4.4;0.5698028822981898;0.5698028822981898;0.5698028822981898;0.5698028822981898;0.5698028822981898
5.0;0.9128709291752769;0.9128709291752769;0.9128709291752769;0.9128709291752769;0.9128709291752769
4.4;0.8767140075192092;0.8767140075192092;0.8767140075192092;0.8767140075192092;0.8767140075192092
0.0;0.3651483716701107;0.3651483716701107;0.3651483716701107;0.3651483716701107;0.3651483716701107
3.5;0.7298004491997617;0.7298004491997617;0.7298004491997617;0.7298004491997617;0.7298004491997617
3.9;0.8461538461538463;0.8461538461538463;0.8461538461538463;0.8461538461538463;0.8461538461538463
5.0;0.7692307692307694;0.7692307692307694;0.7692307692307694;0.7692307692307694;0.7692307692307694
0.0;0.14625448482542613;0.14625448482542613;0.14625448482542613;0.14625448482542613;0.14625448482542613
3.0;0.7385489458759965;0.7385489458759965;0.7385489458759965;0.7385489458759965;0.7385489458759965
