Human;USE_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;USE_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;USE_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none
0.6666666666666666;0.22910009322971844;0.22910011949079695;0.22910009005941084
1.3333333333333333;0.6097341745302425;0.6097341673891001;0.609734212576227
2.0;0.6424540208939273;0.6424540138574399;0.6424540452419215
2.0;0.3544933588197359;0.3544933475576286;0.35449330757945263
0.6666666666666666;0.2896169100256527;0.28961690758975445;0.2896169077134606
3.0;0.6654592657810767;0.6654592724371203;0.665459280703194
3.0;0.5127932419238059;0.5127932315744255;0.5127932455392022
1.3333333333333333;0.42063069376653434;0.42063068611541443;0.4206306940615345
2.0;0.5388838328118092;0.5388838516370291;0.5388838177328397
2.0;0.3048473695761554;0.30484739665415456;0.3048474203839738
1.0;0.19567362751798534;0.1956735936425139;0.195673606116279
1.6666666666666667;0.2382576576373561;0.23825761957492247;0.23825764395758428
2.0;0.36279193246674724;0.3627919498831933;0.3627919712696805
0.3333333333333333;0.4045134386206594;0.40451345858418625;0.4045134313489383
2.3333333333333335;0.51493952652549;0.5149395157810482;0.5149395261386476
2.0;0.1922297320429867;0.19222972602860014;0.19222972586546894
1.3333333333333333;0.3998991508970014;0.3998991480522013;0.39989918012753134
2.6666666666666665;0.9411549732097338;0.9411549743963835;0.9411549813185169
1.0;0.29397502793176666;0.29397502902919476;0.29397502386512514
0.3333333333333333;0.27452262769728375;0.274522619156294;0.2745226147912291
1.3333333333333333;0.290821471396499;0.2908214591625027;0.29082145786832375
1.3333333333333333;0.4739017948434568;0.4739018032992597;0.47390177779350356
2.3333333333333335;0.2618129391931459;0.2618129213015738;0.26181291750145375
3.0;0.5543674649489432;0.5543674863885572;0.5543674625199496
3.0;0.29643673825244415;0.2964367328402797;0.2964367240645875
3.0;0.5638801838875331;0.5638801736990414;0.5638801780269748
1.3333333333333333;0.5333046379427222;0.5333046096252699;0.533304605420567
3.0;0.32853814366330825;0.3285381364123115;0.32853815214468646
1.3333333333333333;0.30374239730038916;0.30374240765389404;0.303742430419046
4.0;0.30282997845588877;0.3028300196410944;0.3028300156405984
2.6666666666666665;0.3889252248681598;0.3889252395427448;0.3889252265873359
0.3333333333333333;0.12694356847272706;0.1269435709757589;0.1269435575910458
0.0;0.1611470123342884;0.1611469836033746;0.1611470005898794
0.0;0.02994827794109533;0.02994827997976483;0.02994829304001157
0.0;0.16717619477988555;0.16717620147028092;0.16717618249125699
0.6666666666666666;0.26616940543724227;0.26616940487080043;0.26616941554847395
0.3333333333333333;0.29722714669660927;0.2972271506517247;0.29722716593961535
0.6666666666666666;0.15735784245201737;0.15735784974659606;0.15735784129617184
0.3333333333333333;0.10295841789180094;0.10295841179552202;0.10295841162798763
0.3333333333333333;0.1803728090799767;0.18037279820074503;0.18037279582642082
0.0;0.23946464478110283;0.23946465757652105;0.2394646437861508
0.0;0.2824289353630119;0.2824289846502412;0.28242894901714555
0.0;-0.04917931445757534;-0.04917932654855159;-0.04917930795204687
1.0;0.13590603628236017;0.1359060642144698;0.13590604071102103
0.0;0.2697127894870174;0.2697127612546084;0.26971276746831724
0.0;0.14904472654350223;0.14904475558866212;0.14904472460942922
0.0;0.18251753980321908;0.18251750577181652;0.18251751752541803
0.6666666666666666;0.20853907851939107;0.20853911301181802;0.2085390994063533
0.0;0.005936592196416797;0.005936592490125716;0.0059366130671479
0.0;0.08146248422151806;0.08146247358917078;0.08146247329214121
0.6666666666666666;0.09093378908966099;0.09093377653727079;0.09093378148284165
0.0;0.037678240034045025;0.03767822745079166;0.037678225413761264
0.0;0.08609936429451022;0.08609933816248853;0.08609934796943033
0.6666666666666666;0.07871478313554595;0.07871479151580128;0.07871478094033048
0.3333333333333333;-0.005244029380476777;-0.005244036203467353;-0.005244024773175335
0.0;0.0729164876654721;0.07291648135072587;0.07291648281702073
0.3333333333333333;0.14523234866205997;0.1452323284311179;0.1452323094579972
0.3333333333333333;0.3434149256586613;0.34341492708813787;0.3434148899378144
0.0;0.07608170043111298;0.07608171667967943;0.07608171871094013
1.0;0.2507354573414611;0.25073547830047144;0.2507354501480161
0.0;0.21212952069229882;0.21212952115063888;0.2121295184147393
0.3333333333333333;0.09380491005774755;0.0938049063406678;0.09380490567465954
0.6666666666666666;0.0920492136622771;0.09204922145027933;0.09204920066002935
0.0;0.09108740898779306;0.09108740333276644;0.0910874076131183
0.0;0.05594124931305934;0.05594123387486796;0.05594123901995788
0.3333333333333333;0.30218734645986484;0.3021873442304247;0.30218733807169484
0.0;0.10956115560349387;0.10956113649992989;0.1095611592078468
1.0;0.294849228988533;0.2948492018611751;0.29484921433399486
0.0;0.07133005126525678;0.07132999441388929;0.07133000924384122
0.0;0.07336297745906985;0.07336298402123693;0.07336294480733391
0.3333333333333333;0.24991666105112584;0.24991664926698864;0.24991665557834716
0.0;0.17906236491158883;0.17906233576866432;0.17906236791452076
0.3333333333333333;0.11609420486913245;0.11609423967028397;0.11609426043376103
0.0;0.0285606519160222;0.028560676644692005;0.028560662319689033
0.0;-3.141463120183849E-4;-3.1416187582670465E-4;-3.141737809131514E-4
0.3333333333333333;0.23433932918268022;0.2343393214824556;0.23433932562494755
1.0;0.05811971749772356;0.05811971502618421;0.0581197096367921
0.0;0.10828655285679621;0.10828657327753595;0.10828655936662417
0.3333333333333333;0.22133586618406095;0.22133583141434546;0.22133586285973494
0.6666666666666666;0.20300247576306638;0.20300248203907661;0.2030024716020087
0.0;0.25693617798274526;0.2569362050188919;0.25693617201030683
0.6666666666666666;0.18223285828504734;0.1822328557897421;0.1822328665955739
1.0;0.2624870158263733;0.26248701975289623;0.26248698575417206
0.0;0.2717190057133479;0.2717189953893889;0.2717190023464517
0.0;0.059394532942870566;0.05939452824467722;0.05939454227485359
0.0;0.08054975668830455;0.08054975008443918;0.08054974871619407
0.0;-0.02316132430720376;-0.023161323716467525;-0.023161294421676634
0.6666666666666666;0.18055346337740147;0.18055346230202557;0.1805534581536619
0.3333333333333333;0.03707052646778627;0.0370705246592148;0.037070532889981696
1.0;0.1656720841549545;0.1656720944758039;0.16567210257298376
0.6666666666666666;0.15872067287857253;0.15872069287196144;0.1587206999066133
0.3333333333333333;0.11603362001998523;0.11603360765646561;0.116033609319648
0.3333333333333333;0.030007425252798283;0.030007455258931996;0.030007438790732987
0.0;0.087486115794699;0.087486123766749;0.08748612229808111
0.3333333333333333;0.15800591272824635;0.15800588762405668;0.1580059064286647
0.0;0.03932453056903196;0.039324540355190174;0.03932453782624503
0.0;0.13683206301545323;0.13683207791721744;0.13683206271118759
0.0;0.2819968827854464;0.28199685282032505;0.2819968743325636
0.3333333333333333;0.20193138788776643;0.20193135569675705;0.2019313306995788
0.3333333333333333;0.4464828396504291;0.44648284706874986;0.44648285146113026
0.6666666666666666;0.3215415201077606;0.321541511776638;0.32154149736000154
0.3333333333333333;0.25506526392529977;0.2550652753728752;0.25506524443761613
0.0;0.2078017156988791;0.20780169067927343;0.20780169680792127
0.3333333333333333;0.11908612660875609;0.11908611259288741;0.11908611281912582
0.0;0.01520590571580143;0.015205902970840452;0.015205903429970833
0.0;0.20893202720348508;0.20893203580402805;0.20893205586858327
0.0;0.40390224106539785;0.4039022377846302;0.4039022463111655
0.0;0.19228477008831799;0.19228477959666732;0.1922847756246558
0.3333333333333333;0.15368815893173923;0.15368813074504478;0.15368816440364436
0.0;0.12068376384730169;0.12068377766801504;0.12068377636892141
0.0;0.1313713622016953;0.13137135727806468;0.1313713470889201
0.3333333333333333;0.06756233481615599;0.06756231851402718;0.06756231715702041
0.3333333333333333;0.23203257305854905;0.232032567648484;0.23203255248679913
1.0;0.18036485673426175;0.18036483903697142;0.1803648738210779
0.0;0.09127301107752774;0.09127301885050809;0.09127304430514908
0.0;0.09820989222584003;0.09820990664781146;0.09820989388828084
0.3333333333333333;0.3263366546873805;0.32633666177846243;0.3263366464938729
0.0;0.0939079557543232;0.0939079998189729;0.09390800936648862
0.3333333333333333;0.257689588904005;0.2576896118393163;0.25768959913189
0.3333333333333333;0.23216105637896164;0.23216105268994947;0.23216106746958587
0.3333333333333333;0.1316491226373943;0.1316491387189644;0.13164911917498548
0.6666666666666666;0.19673551017976712;0.19673552626022517;0.19673553259322737
0.0;-0.061050423939257026;-0.06105041806405358;-0.061050404984324055
0.0;0.11026180344462848;0.11026180227650602;0.11026182076330814
0.0;-0.015691404475237505;-0.015691375628600575;-0.015691391094205965
0.0;0.019108064798902934;0.019108055708657402;0.019108058560424596
