Human;UBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_AncSPLRada_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct;UBSM_JiangConrath_tok-whitespace_lc_sw-user_cf-default_ner-metamapsnomedct
3.0;0.19364916731037085;0.19364916731037085;0.19364916731037085;0.19364916731037085;0.19364916731037085
1.6666666666666667;0.26943012562182533;0.26943012562182533;0.26943012562182533;0.26943012562182533;0.26943012562182533
3.0;0.390094748802747;0.390094748802747;0.390094748802747;0.390094748802747;0.390094748802747
2.6666666666666665;0.1690308509457033;0.1690308509457033;0.1690308509457033;0.1690308509457033;0.1690308509457033
1.6666666666666667;0.0;0.0;0.0;0.0;0.0
3.0;0.18333969940564224;0.18333969940564224;0.18333969940564224;0.18333969940564224;0.18333969940564224
2.6666666666666665;0.47836487323493987;0.47836487323493987;0.47836487323493987;0.47836487323493987;0.47836487323493987
2.6666666666666665;0.420084025208403;0.420084025208403;0.420084025208403;0.420084025208403;0.420084025208403
2.0;0.34655164004183603;0.34655164004183603;0.34655164004183603;0.34655164004183603;0.34655164004183603
2.0;0.2075143391598224;0.2075143391598224;0.2075143391598224;0.2075143391598224;0.2075143391598224
2.6666666666666665;0.5773502691896257;0.5773502691896257;0.5773502691896257;0.5773502691896257;0.5773502691896257
1.0;0.42008402520840293;0.42008402520840293;0.42008402520840293;0.42008402520840293;0.42008402520840293
3.0;0.23904572186687872;0.23904572186687872;0.23904572186687872;0.23904572186687872;0.23904572186687872
3.0;0.25;0.25;0.25;0.25;0.25
1.0;0.2475368857441686;0.2475368857441686;0.2475368857441686;0.2475368857441686;0.2475368857441686
2.0;0.19977814746360806;0.19977814746360806;0.19977814746360806;0.19977814746360806;0.19977814746360806
2.0;0.40768712416360564;0.40768712416360564;0.40768712416360564;0.40768712416360564;0.40768712416360564
0.0;0.06537204504606135;0.06537204504606135;0.06537204504606135;0.06537204504606135;0.06537204504606135
1.3333333333333333;0.10206207261596577;0.10206207261596577;0.10206207261596577;0.10206207261596577;0.10206207261596577
2.3333333333333335;0.24253562503633297;0.24253562503633297;0.24253562503633297;0.24253562503633297;0.24253562503633297
0.3333333333333333;0.12573892269238632;0.12573892269238632;0.12573892269238632;0.12573892269238632;0.12573892269238632
1.0;0.2672612419124244;0.2672612419124244;0.2672612419124244;0.2672612419124244;0.2672612419124244
3.0;0.40406101782088427;0.40406101782088427;0.40406101782088427;0.40406101782088427;0.40406101782088427
2.0;0.2758386421836852;0.2758386421836852;0.2758386421836852;0.2758386421836852;0.2758386421836852
1.0;0.3015113445777637;0.3015113445777637;0.3015113445777637;0.3015113445777637;0.3015113445777637
1.3333333333333333;0.13650472655798704;0.13650472655798704;0.13650472655798704;0.13650472655798704;0.13650472655798704
1.6666666666666667;0.1668115312456598;0.1668115312456598;0.1668115312456598;0.1668115312456598;0.1668115312456598
0.6666666666666666;0.16317848796612636;0.16317848796612636;0.16317848796612636;0.16317848796612636;0.16317848796612636
1.3333333333333333;0.4043680421515942;0.4043680421515942;0.4043680421515942;0.4043680421515942;0.4043680421515942
2.0;0.2657423679108717;0.2657423679108717;0.2657423679108717;0.2657423679108717;0.2657423679108717
2.0;0.23145502494313785;0.23145502494313785;0.23145502494313785;0.23145502494313785;0.23145502494313785
0.6666666666666666;0.16222142113076254;0.16222142113076254;0.16222142113076254;0.16222142113076254;0.16222142113076254
3.0;0.4061811972299616;0.4061811972299616;0.4061811972299616;0.4061811972299616;0.4061811972299616
3.0;0.25197631533948484;0.25197631533948484;0.25197631533948484;0.25197631533948484;0.25197631533948484
1.3333333333333333;0.23145502494313785;0.23145502494313785;0.23145502494313785;0.23145502494313785;0.23145502494313785
2.0;0.34462781148036764;0.34462781148036764;0.34462781148036764;0.34462781148036764;0.34462781148036764
2.0;0.2326210525996177;0.2326210525996177;0.2326210525996177;0.2326210525996177;0.2326210525996177
1.0;0.06917144638660747;0.06917144638660747;0.06917144638660747;0.06917144638660747;0.06917144638660747
1.6666666666666667;0.2330206912141852;0.2330206912141852;0.2330206912141852;0.2330206912141852;0.2330206912141852
2.0;0.18749999999999997;0.18749999999999997;0.18749999999999997;0.18749999999999997;0.18749999999999997
0.3333333333333333;0.1835325870964494;0.1835325870964494;0.1835325870964494;0.1835325870964494;0.1835325870964494
2.3333333333333335;0.38334908600273254;0.38334908600273254;0.38334908600273254;0.38334908600273254;0.38334908600273254
2.0;0.14433756729740646;0.14433756729740646;0.14433756729740646;0.14433756729740646;0.14433756729740646
1.3333333333333333;0.2919201796799047;0.2919201796799047;0.2919201796799047;0.2919201796799047;0.2919201796799047
2.6666666666666665;0.7541997111515459;0.7541997111515459;0.7541997111515459;0.7541997111515459;0.7541997111515459
1.0;0.15430334996209194;0.15430334996209194;0.15430334996209194;0.15430334996209194;0.15430334996209194
0.3333333333333333;0.1517165212272521;0.1517165212272521;0.1517165212272521;0.1517165212272521;0.1517165212272521
1.3333333333333333;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.3402069087198859
1.3333333333333333;0.23354968324845687;0.23354968324845687;0.23354968324845687;0.23354968324845687;0.23354968324845687
2.3333333333333335;0.11566298639324807;0.11566298639324807;0.11566298639324807;0.11566298639324807;0.11566298639324807
3.0;0.3674234614174767;0.3674234614174767;0.3674234614174767;0.3674234614174767;0.3674234614174767
3.0;0.23249527748763854;0.23249527748763854;0.23249527748763854;0.23249527748763854;0.23249527748763854
3.0;0.2657423679108717;0.2657423679108717;0.2657423679108717;0.2657423679108717;0.2657423679108717
1.3333333333333333;0.34279558509553054;0.34279558509553054;0.34279558509553054;0.34279558509553054;0.34279558509553054
3.0;0.3265986323710904;0.3265986323710904;0.3265986323710904;0.3265986323710904;0.3265986323710904
1.3333333333333333;0.09567297464698797;0.09567297464698797;0.09567297464698797;0.09567297464698797;0.09567297464698797
4.0;0.14852213144650114;0.14852213144650114;0.14852213144650114;0.14852213144650114;0.14852213144650114
2.6666666666666665;0.45184805705753195;0.45184805705753195;0.45184805705753195;0.45184805705753195;0.45184805705753195
0.3333333333333333;0.046524210519923545;0.046524210519923545;0.046524210519923545;0.046524210519923545;0.046524210519923545
0.0;0.0674199862463242;0.0674199862463242;0.0674199862463242;0.0674199862463242;0.0674199862463242
0.0;0.04222003309207491;0.04222003309207491;0.04222003309207491;0.04222003309207491;0.04222003309207491
0.0;0.13483997249264842;0.13483997249264842;0.13483997249264842;0.13483997249264842;0.13483997249264842
0.6666666666666666;0.20412414523193154;0.20412414523193154;0.20412414523193154;0.20412414523193154;0.20412414523193154
0.3333333333333333;0.1977186488236861;0.1977186488236861;0.1977186488236861;0.1977186488236861;0.1977186488236861
0.6666666666666666;0.12909944487358055;0.12909944487358055;0.12909944487358055;0.12909944487358055;0.12909944487358055
0.3333333333333333;0.19658927487319622;0.19658927487319622;0.19658927487319622;0.19658927487319622;0.19658927487319622
0.3333333333333333;0.1307440900921227;0.1307440900921227;0.1307440900921227;0.1307440900921227;0.1307440900921227
0.0;0.23570226039551587;0.23570226039551587;0.23570226039551587;0.23570226039551587;0.23570226039551587
0.0;0.1860521018838127;0.1860521018838127;0.1860521018838127;0.1860521018838127;0.1860521018838127
0.0;0.0716114874039433;0.0716114874039433;0.0716114874039433;0.0716114874039433;0.0716114874039433
1.0;0.1636634176769943;0.1636634176769943;0.1636634176769943;0.1636634176769943;0.1636634176769943
0.0;0.04055535528269063;0.04055535528269063;0.04055535528269063;0.04055535528269063;0.04055535528269063
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.11470786693528087;0.11470786693528087;0.11470786693528087;0.11470786693528087;0.11470786693528087
0.6666666666666666;0.1448413648755803;0.1448413648755803;0.1448413648755803;0.1448413648755803;0.1448413648755803
0.0;0.14852213144650114;0.14852213144650114;0.14852213144650114;0.14852213144650114;0.14852213144650114
0.0;0.09877295966495896;0.09877295966495896;0.09877295966495896;0.09877295966495896;0.09877295966495896
0.6666666666666666;0.05564148840746571;0.05564148840746571;0.05564148840746571;0.05564148840746571;0.05564148840746571
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.040824829046386304;0.040824829046386304;0.040824829046386304;0.040824829046386304;0.040824829046386304
0.6666666666666666;0.11826247919781652;0.11826247919781652;0.11826247919781652;0.11826247919781652;0.11826247919781652
0.3333333333333333;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.15130688316720062;0.15130688316720062;0.15130688316720062;0.15130688316720062;0.15130688316720062
0.3333333333333333;0.12298800925361816;0.12298800925361816;0.12298800925361816;0.12298800925361816;0.12298800925361816
0.0;0.04950737714883372;0.04950737714883372;0.04950737714883372;0.04950737714883372;0.04950737714883372
1.0;0.21574395598823748;0.21574395598823748;0.21574395598823748;0.21574395598823748;0.21574395598823748
0.0;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.09701425001453319
0.3333333333333333;0.1679677532867563;0.1679677532867563;0.1679677532867563;0.1679677532867563;0.1679677532867563
0.6666666666666666;0.04794633014853841;0.04794633014853841;0.04794633014853841;0.04794633014853841;0.04794633014853841
0.0;0.14269544824634825;0.14269544824634825;0.14269544824634825;0.14269544824634825;0.14269544824634825
0.0;0.05057217374241737;0.05057217374241737;0.05057217374241737;0.05057217374241737;0.05057217374241737
0.3333333333333333;0.0;0.0;0.0;0.0;0.0
0.0;0.10341753799900383;0.10341753799900383;0.10341753799900383;0.10341753799900383;0.10341753799900383
1.0;0.09759000729485333;0.09759000729485333;0.09759000729485333;0.09759000729485333;0.09759000729485333
0.0;0.040824829046386304;0.040824829046386304;0.040824829046386304;0.040824829046386304;0.040824829046386304
0.0;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.08908708063747481;0.08908708063747481;0.08908708063747481;0.08908708063747481;0.08908708063747481
0.0;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.06734350297014739;0.06734350297014739;0.06734350297014739;0.06734350297014739;0.06734350297014739
0.0;0.048795003647426664;0.048795003647426664;0.048795003647426664;0.048795003647426664;0.048795003647426664
0.0;0.10012523486435176;0.10012523486435176;0.10012523486435176;0.10012523486435176;0.10012523486435176
0.3333333333333333;0.10127393670836667;0.10127393670836667;0.10127393670836667;0.10127393670836667;0.10127393670836667
1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.12038585308576921;0.12038585308576921;0.12038585308576921;0.12038585308576921;0.12038585308576921
0.6666666666666666;0.13340746919301402;0.13340746919301402;0.13340746919301402;0.13340746919301402;0.13340746919301402
0.0;0.0512989176042577;0.0512989176042577;0.0512989176042577;0.0512989176042577;0.0512989176042577
0.6666666666666666;0.20515248496555455;0.20515248496555455;0.20515248496555455;0.20515248496555455;0.20515248496555455
1.0;0.2341464528954235;0.2341464528954235;0.2341464528954235;0.2341464528954235;0.2341464528954235
0.0;0.22256595362986284;0.22256595362986284;0.22256595362986284;0.22256595362986284;0.22256595362986284
0.0;0.12060453783110546;0.12060453783110546;0.12060453783110546;0.12060453783110546;0.12060453783110546
0.0;0.07254762501100116;0.07254762501100116;0.07254762501100116;0.07254762501100116;0.07254762501100116
0.0;0.05572782125753529;0.05572782125753529;0.05572782125753529;0.05572782125753529;0.05572782125753529
0.6666666666666666;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.15877683720748895;0.15877683720748895;0.15877683720748895;0.15877683720748895;0.15877683720748895
1.0;0.11128297681493142;0.11128297681493142;0.11128297681493142;0.11128297681493142;0.11128297681493142
0.6666666666666666;0.06286946134619316;0.06286946134619316;0.06286946134619316;0.06286946134619316;0.06286946134619316
0.3333333333333333;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.048795003647426664;0.048795003647426664;0.048795003647426664;0.048795003647426664;0.048795003647426664
0.0;0.12104550653376049;0.12104550653376049;0.12104550653376049;0.12104550653376049;0.12104550653376049
0.3333333333333333;0.20225995873897262;0.20225995873897262;0.20225995873897262;0.20225995873897262;0.20225995873897262
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.21213203435596423;0.21213203435596423;0.21213203435596423;0.21213203435596423;0.21213203435596423
0.3333333333333333;0.08333333333333334;0.08333333333333334;0.08333333333333334;0.08333333333333334;0.08333333333333334
0.3333333333333333;0.10350983390135314;0.10350983390135314;0.10350983390135314;0.10350983390135314;0.10350983390135314
0.6666666666666666;0.08908708063747481;0.08908708063747481;0.08908708063747481;0.08908708063747481;0.08908708063747481
0.3333333333333333;0.11952286093343936;0.11952286093343936;0.11952286093343936;0.11952286093343936;0.11952286093343936
0.0;0.09428090415820635;0.09428090415820635;0.09428090415820635;0.09428090415820635;0.09428090415820635
0.3333333333333333;0.12262786789699315;0.12262786789699315;0.12262786789699315;0.12262786789699315;0.12262786789699315
0.0;0.0944911182523068;0.0944911182523068;0.0944911182523068;0.0944911182523068;0.0944911182523068
0.0;0.12510864843424485;0.12510864843424485;0.12510864843424485;0.12510864843424485;0.12510864843424485
0.0;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.09701425001453319
0.0;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.05716619504750295;0.05716619504750295;0.05716619504750295;0.05716619504750295;0.05716619504750295
0.0;0.1386750490563073;0.1386750490563073;0.1386750490563073;0.1386750490563073;0.1386750490563073
0.0;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.2004459314343183;0.2004459314343183;0.2004459314343183;0.2004459314343183;0.2004459314343183
0.3333333333333333;0.140028008402801;0.140028008402801;0.140028008402801;0.140028008402801;0.140028008402801
1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.09325048082403138;0.09325048082403138;0.09325048082403138;0.09325048082403138;0.09325048082403138
0.0;0.06565321642986127;0.06565321642986127;0.06565321642986127;0.06565321642986127;0.06565321642986127
0.3333333333333333;0.10286889997472795;0.10286889997472795;0.10286889997472795;0.10286889997472795;0.10286889997472795
0.0;0.2004459314343183;0.2004459314343183;0.2004459314343183;0.2004459314343183;0.2004459314343183
0.3333333333333333;0.0;0.0;0.0;0.0;0.0
0.3333333333333333;0.0472455591261534;0.0472455591261534;0.0472455591261534;0.0472455591261534;0.0472455591261534
0.3333333333333333;0.19034674690672027;0.19034674690672027;0.19034674690672027;0.19034674690672027;0.19034674690672027
0.6666666666666666;0.13340746919301402;0.13340746919301402;0.13340746919301402;0.13340746919301402;0.13340746919301402
0.0;0.04902903378454601;0.04902903378454601;0.04902903378454601;0.04902903378454601;0.04902903378454601
0.0;0.0899842541331695;0.0899842541331695;0.0899842541331695;0.0899842541331695;0.0899842541331695
0.0;0.16012815380508716;0.16012815380508716;0.16012815380508716;0.16012815380508716;0.16012815380508716
0.0;0.11826247919781652;0.11826247919781652;0.11826247919781652;0.11826247919781652;0.11826247919781652
