Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Min
3.0;0.95283237780342;0.9461895648387293;0.9560104689760015;0.9500387673978141
3.8;0.9800828477312925;0.969930539852988;0.9759108098588373;0.9581673149347042
2.4;0.9518244123132096;0.9385737570520548;0.9366541711240344;0.9449757437428011
3.6;0.9353013870348879;0.9480862409641213;0.9586727311718208;0.9552902821029732
2.8;0.9431488691277052;0.9311050613418521;0.9304443768997727;0.9431186812126633
3.6;0.9462875047751912;0.9234486685761838;0.9452056145729635;0.933063461419319
3.0;0.9355152167091558;0.9323421341838166;0.941026415834388;0.9295908934514397
0.0;0.8337842517030384;0.8448384192394789;0.8907752708817215;0.8948049974994383
0.0;0.9134991109587903;0.912736509205052;0.9186038056131648;0.9290585943859118
0.2;0.9021614859513056;0.9020171632957047;0.9061943873217435;0.9076451257352602
0.0;0.882052089416335;0.9003113286981113;0.934889295157657;0.9250936827760472
0.2;0.883972624268068;0.8812521688324573;0.9019731090123466;0.9075675604215322
0.2;0.8909932188371694;0.8816488613707846;0.914251578833468;0.9138939606903207
1.8;0.9473488366555248;0.889964943737736;0.9022778321555409;0.9261599032725291
1.4;0.9031857624073425;0.9204139416674794;0.9374605789924384;0.9304443193747906
1.8;0.9225042526173332;0.9126420401726232;0.9087267884871065;0.920937337623009
2.0;0.9440062811828893;0.9088437347903374;0.9294724956930587;0.936127740103657
0.0;0.9044496387396783;0.9141953442551995;0.928107639124257;0.9283149838055507
0.8;0.9008728565971726;0.8995567406840121;0.9395006991511365;0.9337561323882133
2.2;0.9487590365490653;0.9260397600714226;0.9353478645489179;0.9443767639671441
1.4;0.9186307977672109;0.9179087422034468;0.8985597700464991;0.8964189735822526
1.8;0.9438470658132451;0.9329435970319826;0.9409530684796996;0.9427991569480813
3.0;0.9292248378098344;0.9402090036987426;0.9340454553600688;0.9340454553600689
1.2;0.935440765926061;0.944176466896951;0.9249577385283932;0.9247235428150847
0.2;0.9110691987762624;0.909173061722879;0.9196925349407231;0.9166704114483626
0.2;0.8655937463557127;0.9020588686460566;0.9001748610234261;0.9013733914555329
0.6;0.9040037182565152;0.9051258332776105;0.9052456433434326;0.9119271547930752
0.2;0.8561093392847473;0.8684699874966821;0.8707380567002122;0.9009848253567669
0.2;0.8733245974431733;0.836768743386574;0.8842740248441154;0.897132201496105
0.0;0.8724756695862773;0.8794647815252227;0.8982736078407181;0.8981203532205007
0.2;0.8678591888377774;0.874062922099224;0.902909051528933;0.9095258929511391
0.2;0.8509940614726715;0.8459995196185532;0.8493120096351856;0.8702251318166101
2.0;0.921414976865384;0.898936061198369;0.8946992993773775;0.8648824552612382
2.8;0.9392726188051388;0.9421789815025927;0.9483515482784421;0.9432023645427744
2.0;0.8772402193964399;0.8779282786049177;0.8870613147048266;0.8909710418511538
4.0;0.9646633516401725;0.9642229870757423;0.9313120256553361;0.9459036168138254
3.0;0.9320104212081859;0.9191127793664788;0.913570579663756;0.9094819540333594
3.2;0.9323944024954489;0.9215738255732101;0.9399390374887072;0.9290118078208616
1.6;0.9140384347663756;0.9128324402274297;0.9346566163188025;0.937842900381783
2.4;0.9384647524149905;0.8940777186676482;0.9161210641155632;0.9171861863230903
3.2;0.9316501105119387;0.9274840038005908;0.9246609400213867;0.9249961550115965
1.8;0.896819382314935;0.8420837056463324;0.8299242678712782;0.8652135062948085
