Human;bio_embedding_extrinsic__tok-whitespace_lc_sw-user_cf-default_ner-none_Sum;bio_embedding_extrinsic__tok-biocnlptokenizer_lc_sw-user_cf-default_ner-none_Sum;bio_embedding_extrinsic__tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-user_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-biocnlptokenizer_lc_sw-user_cf-default_ner-none_Sum;BioNLP2016_PubMed-shuffle-win-2__tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-default_ner-none_Sum
3.0;0.9610526125632387;0.9610526125632387;0.967909176231152;0.9229150624185913;0.9229150624185913;0.9354435771702067
2.0;0.9248533385978481;0.9248533385978481;0.9248533385978481;0.9018661703313301;0.9018661703313301;0.9018661703313301
1.0;0.927007582545671;0.927007582545671;0.9259035734027469;0.8890517107187159;0.8890517107187159;0.887588534071217
1.3333333333333333;0.936440812689126;0.936440812689126;0.9328898792919298;0.9109527894251258;0.9109527894251258;0.9113708993737625
1.6666666666666667;0.916730084999443;0.916730084999443;0.9198103205682477;0.8716517024923824;0.8716517024923824;0.8793768512299784
0.6666666666666666;0.9312983997854057;0.9312983997854057;0.9332880309011933;0.900377076429326;0.900377076429326;0.8873255993939998
1.3333333333333333;0.9740442882992218;0.9740442882992218;0.9672410758600845;0.9725871935680825;0.9725871935680825;0.9651697571238114
2.0;0.9832559132978291;0.9832559132978291;0.9801828963283904;0.9708771863664499;0.9708771863664499;0.9656537775815082
2.0;0.9575926527948004;0.9575926527948004;0.9578890567389713;0.9299343180366735;0.9299343180366735;0.9297852508923858
0.6666666666666666;0.9237580317969442;0.9237580317969442;0.9191803984208605;0.8767994542163687;0.8767994542163687;0.8733848879741394
3.0;0.9765488007702645;0.9765488007702645;0.9789791451100601;0.9612733597110554;0.9612733597110554;0.9627847579076487
3.0;0.9471725437440299;0.9471725437440299;0.9471725437440299;0.9109328605803165;0.9109328605803165;0.9109328605803165
1.3333333333333333;0.9613618810243904;0.9613618810243904;0.9514766661633461;0.9333021016353202;0.9333021016353202;0.9343523524885727
2.0;0.9590747783181942;0.9590747783181942;0.9673764746967283;0.9329179176720631;0.9329179176720631;0.9418772633677712
2.0;0.9373490385149168;0.9373490385149168;0.9251402803613191;0.9128890535173436;0.9128890535173436;0.910731756430585
1.0;0.9070024721311937;0.9070024721311937;0.8940291648889875;0.8767758525135081;0.8767758525135081;0.8674970315330189
1.6666666666666667;0.9561427079996404;0.9561427079996404;0.9550274101855861;0.9394107502393159;0.9394107502393159;0.9355473522024547
2.0;0.954051584354643;0.954051584354643;0.9471512372139624;0.9277531036646747;0.9277531036646747;0.9203593988249111
0.3333333333333333;0.8980826363002732;0.8980826363002732;0.8980826363002732;0.87353762467036;0.87353762467036;0.87353762467036
2.3333333333333335;0.946071772082417;0.946071772082417;0.9463709484152046;0.9222924517014732;0.9222924517014732;0.9226299794958346
2.0;0.8265503459695027;0.8265503459695027;0.8265503459695027;0.746044139440734;0.746044139440734;0.746044139440734
1.3333333333333333;0.9367088638951401;0.9367088638951401;0.9367088638951401;0.9144046826207641;0.9144046826207641;0.9144046826207641
2.6666666666666665;0.9984405644326106;0.9984405644326106;0.9947722412056125;0.9992716034018386;0.9992716034018386;0.9982252055274855
1.0;0.9068397244822365;0.9068397244822365;0.9068397244822365;0.9055097106262868;0.9055097106262868;0.9055097106262868
0.3333333333333333;0.9192186691622842;0.9192186691622842;0.9139591269970521;0.8789551322905088;0.8789551322905088;0.8750513234653298
1.3333333333333333;0.9389200347712334;0.9389200347712334;0.9389200347712334;0.8901755932704207;0.8901755932704207;0.8901755932704207
1.3333333333333333;0.9597440635164931;0.9597440635164931;0.954501863922982;0.937231816337034;0.937231816337034;0.9378757051626739
2.3333333333333335;0.9145621033214794;0.9145621033214794;0.9098744396537761;0.8902428643541902;0.8902428643541902;0.8846461602698709
3.0;0.9617061856043433;0.9617061856043433;0.9617061856043433;0.9342899787405816;0.9342899787405816;0.9342899787405816
3.0;0.9632837714087432;0.9632837714087432;0.9617979452909222;0.9349241042709072;0.9349241042709072;0.9330408253282307
3.0;0.9725732528754915;0.9725732528754915;0.9728696561582736;0.9491914846030735;0.9491914846030735;0.9524665928854239
1.3333333333333333;0.9268080113858322;0.9268080113858322;0.9153409440161672;0.8945420833169496;0.8945420833169496;0.8945420833169496
3.0;0.9305920634958279;0.9305920634958279;0.9305920634958279;0.8556931910899465;0.8556931910899465;0.8556931910899465
1.3333333333333333;0.9082300361140436;0.9082300361140436;0.921845186672975;0.8852251138922235;0.8852251138922235;0.8740595485365943
4.0;0.9497902457100577;0.9497902457100577;0.9497902457100577;0.9212988843243274;0.9212988843243274;0.9212988843243274
2.6666666666666665;0.955739306849563;0.955739306849563;0.9521515789016537;0.941897812696194;0.941897812696194;0.9369047928096453
0.3333333333333333;0.8537929454257497;0.8537929454257497;0.8537929454257497;0.7988428701307528;0.7988428701307528;0.7988428701307528
0.0;0.8838025459794459;0.8838025459794459;0.8838025459794459;0.8579646666079538;0.8579646666079538;0.8579646666079538
0.0;0.8676327656096309;0.8676327656096309;0.8676327656096309;0.8514094350852127;0.8514094350852127;0.8514094350852127
0.0;0.8667085594957253;0.8667085594957253;0.8738978586332118;0.8019211668190758;0.8019211668190758;0.817562031956489
0.6666666666666666;0.8569821019006217;0.8569821019006217;0.8572131676569904;0.7798278069221444;0.7798278069221444;0.7767839703355746
0.3333333333333333;0.9210077549659961;0.9210077549659961;0.9317985557300678;0.8942112539548146;0.8942112539548146;0.9057827724031533
0.6666666666666666;0.8806493989106655;0.8806493989106655;0.8979716216127961;0.8442211645713489;0.8442211645713489;0.8493115832939441
0.3333333333333333;0.9084903609136372;0.9084903609136372;0.9084903609136372;0.8773317281591703;0.8773317281591703;0.8773317281591703
0.3333333333333333;0.9449899161554283;0.9449899161554283;0.9315900239062035;0.9171848559826582;0.9171848559826582;0.9180867792312122
0.0;0.9165190256679415;0.9165190256679415;0.9165190256679415;0.884346388948646;0.884346388948646;0.884346388948646
0.0;0.9212862373974845;0.9212862373974845;0.9225278913283956;0.8869791214351445;0.8869791214351445;0.8893405700486139
0.0;0.7647272410715152;0.7647272410715152;0.7647272410715152;0.6912908294792817;0.6912908294792817;0.6912908294792817
1.0;0.8560550323622771;0.8560550323622771;0.8560550323622771;0.8813226635278507;0.8813226635278507;0.8813226635278507
0.0;0.8189421039940316;0.8189421039940316;0.8189421039940316;0.7944504585017147;0.7944504585017147;0.7944504585017147
0.0;0.8096732402643704;0.8096732402643704;0.8096732402643704;0.7471828105468424;0.7471828105468424;0.7471828105468424
0.0;0.8688503453825184;0.8688503453825184;0.8872842907267569;0.9029621428585852;0.9029621428585852;0.9033030928197534
0.6666666666666666;0.8994239385900988;0.8994239385900988;0.8994239385900988;0.9003504025589734;0.9003504025589734;0.9003504025589734
0.0;0.9127650922221663;0.9127650922221663;0.9127650922221663;0.8503490779926695;0.8503490779926695;0.8503490779926695
0.0;0.9239204643568284;0.9239204643568284;0.922878331247697;0.8839850042536194;0.8839850042536194;0.8851688412942716
0.6666666666666666;0.8323591443421535;0.8323591443421535;0.8323591443421535;0.7543187050340617;0.7543187050340617;0.7543187050340617
0.0;0.8766158069217151;0.8766158069217151;0.8766158069217151;0.7887940310281997;0.7887940310281997;0.7887940310281997
0.0;0.8194011536635277;0.8194011536635277;0.8019214424113605;0.7904080840152704;0.7904080840152704;0.7864067113028512
0.6666666666666666;0.8925259873121499;0.8925259873121499;0.9047868474715015;0.8771579187922054;0.8771579187922054;0.8808412035354756
0.3333333333333333;0.8719320104147246;0.8719320104147246;0.8768515257958559;0.8327792050263927;0.8327792050263927;0.8360350297583318
0.0;0.7685322943014444;0.7685322943014444;0.7685322943014444;0.6843783012562716;0.6843783012562716;0.6843783012562716
0.3333333333333333;0.8469581753312186;0.8469581753312186;0.8398465720697665;0.8078420080894567;0.8078420080894567;0.802777618929938
0.3333333333333333;0.8866365916270553;0.8866365916270553;0.8870029708458934;0.8576636499346586;0.8576636499346586;0.8570493537869823
0.0;0.8221738317731626;0.8221738317731626;0.8245392639815758;0.7288777978853628;0.7288777978853628;0.7344539389136999
1.0;0.941484898393405;0.941484898393405;0.9405065960518714;0.9293393382111155;0.9293393382111155;0.9276689349105438
0.0;0.8682713211269422;0.8682713211269422;0.8601184088939379;0.819392716730136;0.819392716730136;0.8082540550783428
0.3333333333333333;0.8509410993780434;0.8509410993780434;0.8509410993780434;0.8516083136473837;0.8516083136473837;0.8516083136473837
0.6666666666666666;0.829719915283954;0.829719915283954;0.829719915283954;0.7380284579259683;0.7380284579259683;0.7380284579259683
0.0;0.8247220158372528;0.8247220158372528;0.820949565476363;0.7714372248665463;0.7714372248665463;0.771092563643476
0.0;0.8723904049481924;0.8723904049481924;0.8775151002264671;0.8326375980594374;0.8326375980594374;0.8391431840095832
0.3333333333333333;0.7393919459792043;0.7393919459792043;0.8070771292331601;0.6135405542977034;0.6135405542977034;0.7170785387890183
0.0;0.8816135154963526;0.8816135154963526;0.8521626157945482;0.801501497578357;0.801501497578357;0.8034591578500387
1.0;0.8959542541057592;0.8959542541057592;0.8909450490823306;0.8518137274496408;0.8518137274496408;0.8501432974512538
0.0;0.8586743981710248;0.8586743981710248;0.8464692017855749;0.804841386703997;0.804841386703997;0.8049691107674971
0.0;0.8087875267211965;0.8087875267211965;0.7881746749464177;0.6995505444074784;0.6995505444074784;0.7284595190941077
0.3333333333333333;0.8697009465772282;0.8697009465772282;0.8738072778212891;0.8461747142715063;0.8461747142715063;0.8503631005150015
0.0;0.7768285583402101;0.7768285583402101;0.7768285583402101;0.6739640534000352;0.6739640534000352;0.6739640534000352
0.3333333333333333;0.73335986768313;0.73335986768313;0.7834868650546494;0.6483850406171964;0.6483850406171964;0.7179609147619479
0.0;0.808352766143652;0.808352766143652;0.810879810714876;0.7718633431222007;0.7718633431222007;0.7874996898187631
0.0;0.8298080236822734;0.8298080236822734;0.8377143100173695;0.7890680670246967;0.7890680670246967;0.8022741963292578
0.3333333333333333;0.8677232213695257;0.8677232213695257;0.8784613385652434;0.8321741047221137;0.8321741047221137;0.8460059881354794
1.0;0.8341133450835988;0.8341133450835988;0.8396238164085319;0.8031626436395687;0.8031626436395687;0.8050509094242349
0.0;0.8490905763770283;0.8490905763770283;0.850382657647405;0.7827780506123139;0.7827780506123139;0.7881347657722043
0.3333333333333333;0.9209907139690058;0.9209907139690058;0.9160172453940509;0.8879382674564079;0.8879382674564079;0.8827067883298619
0.6666666666666666;0.9211670913640082;0.9211670913640082;0.9168940637835861;0.8820596662332284;0.8820596662332284;0.8706100429237519
0.0;0.8616813396723205;0.8616813396723205;0.8574094174844525;0.770197660590665;0.770197660590665;0.7519560375872105
0.6666666666666666;0.8912794599199547;0.8912794599199547;0.8869787242957211;0.8375668064428419;0.8375668064428419;0.8236909963401629
1.0;0.9501507364683882;0.9501507364683882;0.9488515996749346;0.9157799167042158;0.9157799167042158;0.9188035536295871
0.0;0.9215289222046386;0.9215289222046386;0.9215289222046386;0.8787315439326185;0.8787315439326185;0.8787315439326185
0.0;0.8559639163871506;0.8559639163871506;0.8724761901752421;0.8408608859456815;0.8408608859456815;0.868001561857228
0.0;0.8506910903761785;0.8506910903761785;0.8506910903761785;0.7878401527972776;0.7878401527972776;0.7878401527972776
0.0;0.786006960090356;0.786006960090356;0.786006960090356;0.7395648632479861;0.7395648632479861;0.7395648632479861
0.6666666666666666;0.8207173539576752;0.8207173539576752;0.8207173539576752;0.7372430467851668;0.7372430467851668;0.7372430467851668
0.3333333333333333;0.8580304110296029;0.8580304110296029;0.8431027192117467;0.8509409028770899;0.8509409028770899;0.8497860163377122
1.0;0.9089477049421805;0.9089477049421805;0.909259329668632;0.8443580144813391;0.8443580144813391;0.8475294404744785
0.6666666666666666;0.9091117696226888;0.9091117696226888;0.8967136590135464;0.8567289466131486;0.8567289466131486;0.8630089802468491
0.3333333333333333;0.8256342577754324;0.8256342577754324;0.8256342577754324;0.7034815935422977;0.7034815935422977;0.7034815935422977
0.3333333333333333;0.9105942089616328;0.9105942089616328;0.9105942089616328;0.8564988827797283;0.8564988827797283;0.8564988827797283
0.0;0.8781322557407016;0.8781322557407016;0.8781322557407016;0.8168201793365633;0.8168201793365633;0.8168201793365633
0.3333333333333333;0.8332851288209696;0.8332851288209696;0.8373627820525625;0.8227204905453417;0.8227204905453417;0.8217174860574078
0.0;0.7610141537213228;0.7610141537213228;0.7542016176147258;0.6643286003056066;0.6643286003056066;0.6523896281136704
0.0;0.7725188979386755;0.7725188979386755;0.7725188979386755;0.726507611223531;0.726507611223531;0.726507611223531
0.0;0.897875129004742;0.897875129004742;0.8770703400949543;0.8354632445813547;0.8354632445813547;0.8308135564222312
0.3333333333333333;0.8611779267593098;0.8611779267593098;0.8611779267593098;0.8025723982830553;0.8025723982830553;0.8025723982830553
0.3333333333333333;0.8871562987386624;0.8871562987386624;0.8653320128472037;0.8313005072555796;0.8313005072555796;0.8231626449038254
0.6666666666666666;0.9033375404302652;0.9033375404302652;0.8987143540377378;0.8475676719652824;0.8475676719652824;0.8475676719652824
0.3333333333333333;0.8275566109401313;0.8275566109401313;0.8154357959374071;0.8228888121183942;0.8228888121183942;0.8276554181674214
0.0;0.9055703329914381;0.9055703329914381;0.9113337737464237;0.8657066833972088;0.8657066833972088;0.8696732637464525
0.3333333333333333;0.8019379479009134;0.8019379479009134;0.7968445502313883;0.7115609323235699;0.7115609323235699;0.7221533671387673
0.0;0.7290010288820107;0.7290010288820107;0.7290010288820107;0.6712209855256078;0.6712209855256078;0.6712209855256078
0.0;0.9073095371273329;0.9073095371273329;0.9073095371273329;0.8500075301642237;0.8500075301642237;0.8500075301642237
0.0;0.9012913080860148;0.9012913080860148;0.9012913080860148;0.8765649796980008;0.8765649796980008;0.8765649796980008
0.0;0.8906804902219327;0.8906804902219327;0.8225780285830496;0.8470333490391552;0.8470333490391552;0.8244156873519953
0.3333333333333333;0.8568667060825053;0.8568667060825053;0.865884824500663;0.7884531467915573;0.7884531467915573;0.8027069301046119
0.0;0.903050090563844;0.903050090563844;0.900963797453164;0.8761019227063814;0.8761019227063814;0.8793383079892193
0.0;0.8519864477202471;0.8519864477202471;0.8519864477202471;0.7843097377575086;0.7843097377575086;0.7843097377575086
0.3333333333333333;0.8623014452771369;0.8623014452771369;0.8649778707117204;0.8587456472441696;0.8587456472441696;0.8603164181926709
0.3333333333333333;0.9109105674430003;0.9109105674430003;0.9120041894490922;0.8652442425150254;0.8652442425150254;0.8785452699766076
1.0;0.8933341176840305;0.8933341176840305;0.8933341176840305;0.8642416567526823;0.8642416567526823;0.8642416567526823
0.0;0.8589254165238405;0.8589254165238405;0.8589254165238405;0.7928805063472446;0.7928805063472446;0.7928805063472446
0.0;0.8541331300966624;0.8541331300966624;0.8558722219256288;0.8018593799345263;0.8018593799345263;0.7995886834488631
0.3333333333333333;0.8841768469303168;0.8841768469303168;0.9156840544507304;0.8682115030745573;0.8682115030745573;0.8851507674669209
0.0;0.9010051190113675;0.9010051190113675;0.9010051190113675;0.8655678238419047;0.8655678238419047;0.8655678238419047
0.3333333333333333;0.8905081240680021;0.8905081240680021;0.896902024492975;0.8618592077692688;0.8618592077692688;0.8652146555708101
0.3333333333333333;0.9160323537896204;0.9160323537896204;0.9161536415694804;0.8678156492349566;0.8678156492349566;0.8937973525430278
0.3333333333333333;0.8765540681014955;0.8765540681014955;0.8711539590653954;0.8275189523777163;0.8275189523777163;0.8273681374956608
0.6666666666666666;0.9111807740316826;0.9111807740316826;0.9163018636659795;0.8653700138975655;0.8653700138975655;0.87212866744982
0.0;0.8709787909682064;0.8709787909682064;0.8709787909682064;0.8100549543514551;0.8100549543514551;0.8100549543514551
0.0;0.899370851585841;0.899370851585841;0.8984771277653416;0.8717948299381693;0.8717948299381693;0.86638560158711
0.0;0.8464714774965748;0.8464714774965748;0.8464714774965748;0.8059924390406024;0.8059924390406024;0.8059924390406024
0.0;0.8081572600119612;0.8081572600119612;0.8081572600119612;0.7431350992301708;0.7431350992301708;0.7431350992301708
