Human;UBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;UBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;UBSM_AncSPLCosineNormWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;UBSM_AncSPLCaiStrategy1_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct;UBSM_JiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nltk2018stopwords_cf-biosses_ner-metamapsnomedct
3.6;0.47324663622372054;0.27386127875258304;0.39601802257040025;0.5576354640686724;0.5511467481842135
2.0;0.39150212693485176;0.23717082451262844;0.30480542345401507;0.47520940255395633;0.5394991296854087
2.4;0.3410473985799421;0.314970394174356;0.31958254612911524;0.3875444443588704;0.6389151433378877
3.4;0.44500376226761595;0.35856858280031806;0.38616062801180195;0.5365238804286023;0.5571301824295443
3.0;0.4082988882005319;0.23652495839563303;0.31577802789770637;0.521334671381301;0.5079903166717293
4.0;0.403800502710547;0.3344968040028363;0.3497719435021685;0.521050715364426;0.403800502710547
4.0;0.583844535561396;0.4193139346887673;0.5080984805390925;0.6367529259918948;0.583844535561396
3.4;0.614065952851358;0.44543540318737396;0.5342771584461926;0.68775567881758;0.7256363651166635
3.4;0.40089186286863654;0.40089186286863654;0.40089186286863654;0.40089186286863654;0.40089186286863654
3.0;0.2921340562375407;0.0;0.14198238775542749;0.4298451450755462;0.3996882180650085
2.0;0.22770806049484224;0.0;0.09344975537472264;0.3429643471855485;0.22770806049484224
3.8;0.7659120621879658;0.5960395606792697;0.7082989803162182;0.8018006813989764;0.8304644019456976
3.4;0.651648792102306;0.38949041885226;0.5704219704157644;0.7075247517524104;0.7548555987627903
2.0;0.5498516686878968;0.30151134457776363;0.437115267626038;0.6338428968302323;0.6922013436082767
4.0;0.6258323230027322;0.41871789467931186;0.5536791727485209;0.6566949380918671;0.6803640646893356
3.2;0.6564991135711558;0.49143609346716094;0.6054667429983502;0.7219261209906674;0.7648344319454047
2.2;0.10824043951481567;0.08703882797784893;0.0902546136971184;0.15600156616486163;0.2498643277367541
3.0;0.6429129451240592;0.3796283011826483;0.548958408531935;0.7320147429667008;0.7618051652795444
2.0;0.3102956500203887;0.04583492485141056;0.18453157814018636;0.4520399536084036;0.5258611441565216
0.6;0.376398291005865;0.13453455879926252;0.24863470027784346;0.4900569104755796;0.6151533049419414
3.2;0.280056016805602;0.280056016805602;0.280056016805602;0.280056016805602;0.280056016805602
3.6;0.5966775392674489;0.3577708763999663;0.4945109307266089;0.6868485753838343;0.748901639799129
1.0;0.37493343910712845;0.15877683720748895;0.27465960014044993;0.4985266256255099;0.5417894977332652
1.8;0.30578337489827656;0.25318484177091666;0.2658824469462338;0.40498354391473834;0.46738722077265926
2.8;0.23682839983494772;0.11111111111111113;0.15601152191448567;0.3644244263983687;0.5130710407529359
2.8;0.13984270696041456;0.0;0.050160531551715376;0.331428165499375;0.5066076879673886
1.8;0.24807882122060873;0.09888608009866892;0.1845318416742828;0.2955041947939722;0.3696560374933098
1.8;0.4385704974354963;0.20544946849847376;0.3175800825457502;0.5442004660006889;0.6024312776259944
2.6;0.36436539944798835;0.26967994498529685;0.3405469421135311;0.44690137248416895;0.5248269882085314
1.4;0.19884952852457585;0.19069251784911848;0.1911264290933321;0.25853856736234915;0.4202143068700101
3.0;0.533781310587591;0.34285714285714286;0.44805820845986033;0.7167361347177694;0.7244156101238067
0.6;0.21889364738818118;0.05913123959890826;0.13440210802144048;0.30182915787540804;0.3903884089380168
1.8;0.3362580249890484;0.08703882797784893;0.17436951820549;0.5773346436583313;0.6332715154253159
3.0;0.2749307217509407;0.25197631533948484;0.25735315627978683;0.30344559026523854;0.4891441099519064
3.0;0.3465031913167997;0.15384615384615385;0.2670073971713554;0.461512001747301;0.5417771053616228
3.8;0.5614397820595248;0.33633639699815626;0.46827023057444583;0.6153459220354047;0.6967112798207468
2.4;0.3746951875560384;0.09166984970282112;0.2534785194801073;0.48775497822082625;0.5313541032287232
3.6;0.5351198944680482;0.3090575499818435;0.4770445336685234;0.5741079435625378;0.627605112616993
2.8;0.49230347541511355;0.4296689244236597;0.4488537354268149;0.5620651950914869;0.6235395114797393
3.6;0.647828937877701;0.2182178902359924;0.5403309156690582;0.7271780991888188;0.7151881494545508
3.0;0.2987991023890068;0.17407765595569785;0.22191835139492475;0.42323748934341704;0.5504933758781899
0.0;0.02152483701093135;0.0;0.0011408853444464348;0.21575071435917564;0.40147753427348304
0.0;0.22037936811684614;0.0;0.11550494116836581;0.3117868896510884;0.3992760474463804
0.2;0.1626821461797331;0.0;0.03771050027083616;0.4251811004353358;0.5828861935315043
0.0;0.41492126832172943;0.0;0.2615139405468607;0.5513752319831159;0.6641169353203447
0.2;0.20403300311574754;0.0;0.11291994210516389;0.3128078564097535;0.3156723577251312
0.2;0.41778728113319297;0.06804138174397717;0.2229473861868854;0.657999463755572;0.7600539467366058
1.8;0.574693220309825;0.18043871939709202;0.4153672214792252;0.6993745808823866;0.7873009994066402
1.4;0.15966938284819782;0.0;0.06025751681094852;0.30875486679089187;0.44329660592886105
1.8;0.429762315185133;0.13453455879926252;0.31346826419601104;0.5230978518238769;0.5750923626738095
2.0;0.5717110005562684;0.1632993161855452;0.41552738300450026;0.6752741508395937;0.7237405856859906
0.0;0.21235136587347395;0.0;0.08769399949473881;0.41087124939991393;0.49237365502091995
0.8;0.3640249524726423;0.09622504486493763;0.23364540727825883;0.4545913742267282;0.5826594538994434
2.2;0.5645605184202612;0.3450327796711771;0.48277696627278927;0.6092238005266246;0.5645605184202611
1.4;0.0;0.0;0.0;0.0;0.0
1.8;0.4347207206891543;0.17320508075688776;0.34162219373250985;0.4931177404236344;0.5424189993924196
3.0;0.4341872904568686;0.11785113019775793;0.3347075360958149;0.4783628052222948;0.511018433802065
1.2;0.4672626674239808;0.21170244960998524;0.36227653276375055;0.5755405576478552;0.6118108931547305
0.2;0.16016014534340703;0.0;0.06937596411326807;0.25037730744288744;0.34491810219460345
0.2;0.2646395034778994;0.0;0.16054039812506327;0.3307427368336475;0.41758294658297157
0.6;0.18564541407312507;0.0;0.08530351302728195;0.32401985306251846;0.3702735449953745
0.2;0.30237801800750774;0.0890870806374748;0.1907951263288106;0.4068197287569621;0.49061794548135906
0.2;0.2523387114020564;0.0;0.1472218158446333;0.3171048918052854;0.4429883253821637
0.0;0.3183889055855758;0.0;0.23108990544453253;0.4052872172648924;0.5162532078325688
0.2;0.37060794488229787;0.0;0.19081696731188966;0.6453522611377556;0.7539546410974435
0.2;0.0;0.0;0.0;0.0;0.0
2.0;0.3150465450371401;0.0;0.1588320569902194;0.42092073950588776;0.4887016349761177
2.8;0.37976226761528625;0.21821789023599236;0.28793236838110053;0.4884161877795118;0.5619134841547383
2.0;0.1242734285611138;0.0;0.03867357352480259;0.260701913950123;0.4708709557974188
4.0;0.33333333333333337;0.33333333333333337;0.33333333333333337;0.33333333333333337;0.33333333333333337
3.0;0.12909944487358055;0.12909944487358055;0.12909944487358055;0.12909944487358055;0.12909944487358055
3.2;0.3342529206156268;0.21081851067789195;0.23801623656434648;0.6086734248946758;0.7364194191344996
1.6;0.42477358142513216;0.0700140042014005;0.2769065076166453;0.5083470537328261;0.42477358142513216
2.4;0.42013202547697964;0.07537783614444091;0.2681912556104349;0.5034933899192792;0.5649392678633652
3.2;0.3714400221378777;0.2182178902359924;0.33270077125981096;0.4313411706393893;0.4954651198552962
1.8;0.47942612393357886;0.0;0.2792047477883343;0.6297220891568536;0.6199119334547586
