Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-none_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-biosses_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-blagec2019_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Max
0.3333333333333333;0.8726799421010101;0.8694083537095836;0.8694083537095836;0.86297138453085
0.3333333333333333;0.8560985944334037;0.8622718933292304;0.8622718933292304;0.8604174400810455
0.0;0.8445877648937136;0.841325931640185;0.841325931640185;0.841325931640185
0.0;0.8645984912506813;0.8525766007407051;0.8540150149555179;0.8608087704945535
0.0;0.8173189696818017;0.8151450852739305;0.8155288614052763;0.8151450852739305
1.0;0.8586680364902747;0.8503181534660083;0.8503027332979741;0.8503181534660083
0.0;0.8370701020772643;0.8311639640636732;0.8326847614212664;0.8280468935568777
0.0;0.8301236957792738;0.8277962376830954;0.8318972632637913;0.829866493711443
0.0;0.8680263790378863;0.8618053714329372;0.8645391060473567;0.8589146748600006
0.6666666666666666;0.9044396809807014;0.9012313436730583;0.9033384352142183;0.9012313436730583
0.0;0.8804307407420457;0.8776936563232018;0.8779504649315856;0.8776936563232018
0.0;0.8908212842167751;0.8814566874923911;0.8814566874923914;0.8823099401184821
0.6666666666666666;0.8673497563322315;0.8682907681199741;0.8682907681199741;0.8682907681199741
0.0;0.8357729344168973;0.8203949551981218;0.8203949551981218;0.8203949551981218
0.0;0.8888459892865682;0.8862018773401643;0.8875133238190214;0.8847457737397434
0.6666666666666666;0.8938175941346761;0.8895003687223628;0.8895003687223628;0.8867232577527521
0.3333333333333333;0.8630032418234334;0.8542151948006051;0.8542151948006051;0.853127648511291
0.0;0.794557170615332;0.7819173309572383;0.781837039131573;0.7819173309572383
0.3333333333333333;0.883726902509833;0.8804249268400861;0.8804249268400862;0.8518144432976418
0.3333333333333333;0.8922102455764046;0.8838136513575828;0.8847971660183997;0.8862194800434222
0.0;0.877545415339382;0.8806540671465389;0.8847624371324457;0.8806540671465389
1.0;0.9119710843805505;0.9091671812567582;0.90917159657547;0.9162279109087967
0.0;0.8406712892548791;0.8370790263006048;0.8373614162006336;0.8315620759341744
0.3333333333333333;0.8508772065176337;0.8447385739529234;0.8447385739529234;0.8447385739529234
0.6666666666666666;0.8826290877463663;0.8816208352406988;0.8816208352406988;0.8816208352406988
0.0;0.8689720169822238;0.8704845926224191;0.8744087132778268;0.869270255011382
0.0;0.8225666561793933;0.8182051282172057;0.8187443375065094;0.8182051282172057
0.3333333333333333;0.8620744311127635;0.8587338703243902;0.8587759647114863;0.8407903964055551
0.0;0.876148598769495;0.8747334815643482;0.8745354337612246;0.8747334815643482
1.0;0.890540829002354;0.8869112602472079;0.88705430373117;0.8869045839539558
0.0;0.8941073491341954;0.8925820787633322;0.8932798759356781;0.8898690368891227
0.0;0.8521202231300256;0.8684238879783799;0.8693357264232084;0.8659846959052232
0.3333333333333333;0.8630586396313917;0.8597761035293844;0.8614242906467448;0.857702159316268
0.0;0.8761167005420637;0.8927018440671376;0.8934851307888056;0.8835519344592998
0.3333333333333333;0.8650046178929945;0.8687082011310647;0.8687082011310647;0.8594773390307964
0.0;0.844859037918182;0.8364046725116111;0.8368099506655154;0.8364046725116111
0.0;0.8309411404709232;0.8200324126214706;0.8202312515430988;0.8200324126214706
0.3333333333333333;0.8439655550067732;0.8230732044615304;0.827796000445198;0.8228430051778034
1.0;0.8905978650884678;0.8894526724300493;0.891383880339923;0.8865237384957048
0.0;0.8798176090187447;0.8930625241929459;0.8930625241929459;0.885008610754785
0.3333333333333333;0.9054205620564476;0.9010906708444527;0.9013544751725124;0.9010906708444527
0.6666666666666666;0.9010719829226067;0.8956741418119201;0.8956741418119205;0.8972819059735145
0.0;0.875006053037144;0.875403820095967;0.8785770481791905;0.875403820095967
0.6666666666666666;0.8943175926941791;0.8923713974918901;0.8951490289662902;0.8918235451285794
1.0;0.9119174539435614;0.9087378749120448;0.909917663321639;0.9087378749120448
0.0;0.8717081217372633;0.8693491792190189;0.8711585469374433;0.8693491792190189
0.0;0.8096377129360807;0.7775223668530127;0.7775440195752974;0.7775223668530127
0.0;0.8684751957727476;0.8605630424400708;0.8646342977728759;0.8557367820236956
0.0;0.8449143015908692;0.8533505971182243;0.8533505971182243;0.8533505971182243
0.6666666666666666;0.8609664919892367;0.8514497790754147;0.8514497790754147;0.8514497790754147
0.3333333333333333;0.8061299280359343;0.8059316509909905;0.8069364302332086;0.8128904407940791
1.0;0.8512846023837777;0.8456151668865456;0.8456151668865456;0.8456151668865456
0.6666666666666666;0.8808291276082518;0.8710079828768381;0.8710099303771378;0.8710079828768381
0.3333333333333333;0.8361474638061478;0.8176228932952164;0.8168379842397397;0.8176228932952164
0.3333333333333333;0.9061238407850261;0.9043750342300331;0.9047188704568455;0.9043750342300331
0.0;0.8110782264023499;0.8251003635712113;0.8256500432420407;0.8251003635712113
0.3333333333333333;0.8637095585099811;0.8201821170497638;0.8540649515119606;0.8025546830351344
0.0;0.8036680336069765;0.7688826836967277;0.7688826836967277;0.7688826836967277
0.0;0.8467696877158177;0.8327163107252048;0.8327163107252048;0.8327163107252048
0.0;0.8271350833636788;0.8342482896693093;0.8342482896693093;0.8333558442550711
0.3333333333333333;0.8527349905317829;0.8380889636460398;0.8380889636460398;0.8341627585048723
0.3333333333333333;0.8294530292219847;0.8273652888037597;0.8284268000999204;0.8159762712721332
0.6666666666666666;0.8980377128163969;0.8862681644999029;0.8870903676496912;0.8862681644999029
0.3333333333333333;0.8381430483132208;0.8268274793661259;0.8331368555375781;0.8213579917309753
0.0;0.858700246017921;0.8606275718283025;0.8606275718283025;0.8582325192280316
0.3333333333333333;0.8188476516505254;0.7925466766210387;0.793369626530084;0.7959314130367794
0.0;0.8194288945520135;0.812192457509721;0.812192457509721;0.812192457509721
0.0;0.8848866105076896;0.869517544604197;0.8718308605906694;0.8674192525437847
0.0;0.8730641723585474;0.8711817541810261;0.8711817541810261;0.8711817541810261
0.0;0.8703767862457965;0.8427770578896003;0.8472116774277169;0.8618850175549554
0.3333333333333333;0.8736796457515822;0.8477904033754544;0.853869720410753;0.863145772922037
0.0;0.8783151730499947;0.8737081047686973;0.8733344812863337;0.8740648634993853
0.0;0.8010840908094972;0.8260306324845087;0.8268244651139806;0.8280880321314006
0.3333333333333333;0.8700563252872947;0.8656763291799221;0.8656763291799221;0.8656763291799221
0.3333333333333333;0.8989443969189926;0.8979327537567064;0.8984959472399009;0.8979327537567064
1.0;0.8688899321321463;0.8653681534610729;0.8653681534610729;0.8653681534610729
0.0;0.8539870332465608;0.8473284034778295;0.849421804063903;0.8473284034778295
0.0;0.8440920448921391;0.8378894691285294;0.8378894691285294;0.8341394728671999
0.3333333333333333;0.8960587899044749;0.8811959653179635;0.8812988633340937;0.8795539945303026
0.0;0.8429160679329174;0.8505075584501576;0.850557457249533;0.8505075584501576
0.3333333333333333;0.8989405983695765;0.8962108527168113;0.8985126599100461;0.8989448310215191
0.3333333333333333;0.8837960078463062;0.8843085848733401;0.8872526992958805;0.8764167480070091
0.3333333333333333;0.857400323890893;0.8571551845908719;0.8571551845908719;0.8485353604879834
0.6666666666666666;0.8972842193741908;0.9060269204880899;0.906556665934167;0.8937260061462637
0.0;0.8705029884243293;0.8665522104486896;0.8669389507089691;0.8665522104486896
0.0;0.8680112410480306;0.863670479193501;0.8663007936691106;0.8636704791935016
0.0;0.8382594528084713;0.836123889454876;0.8371976662505559;0.836123889454876
0.0;0.8410056870868737;0.8347285854278665;0.8347285854278665;0.8234527050616293
