Human;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Max;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Average;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Min;bioc_skipgram_defaultchar__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Sum
2.6666666666666665;0.9291355893570037;0.9072818941632447;0.9270257605421665;0.9072818941632447;0.9037257588297707;0.9115659927146371;0.8587551654219534;0.9115659927146371
2.0;0.9269594465146741;0.8933003798074848;0.9241288290070305;0.8933003798074848;0.9035136868991369;0.9383046090634661;0.9330862819678911;0.9383046090634661
2.0;0.9455058065356278;0.9097718460645714;0.9280446270355904;0.9097718460645714;0.8257803317464542;0.7945628801948864;0.8555653964484846;0.7945628801948864
2.6666666666666665;0.9931021896987402;0.9822112658248292;0.9925066021453556;0.9822112658248292;0.8567102009029801;0.9413449479218312;0.8510493107745417;0.9413449479218312
1.0;0.8940484692692019;0.863458549882181;0.9169421376046887;0.863458549882181;0.8384579207105102;0.9317075509651069;0.8336583346931259;0.9317075509651069
3.0;0.9674246392732013;0.9322401290490809;0.9669613404675821;0.9322401290490809;0.876826487286303;0.8095189962154462;0.8258807808313494;0.8095189962154462
3.0;0.9390579322671602;0.9300661802150909;0.9388424226860081;0.9300661802150909;0.8508497031330665;0.9080241244012031;0.9300640886025727;0.9080241244012031
1.0;0.9094446448123473;0.9170661304989876;0.8930949942458418;0.9170661304989876;0.9630525168296801;0.9191195255888605;0.9617975021341633;0.9191195255888605
2.0;0.9336807202232189;0.9361902751368434;0.8967481359162429;0.9361902751368434;0.9460428623604966;0.9331790466318767;0.9472765875522932;0.9331790466318767
2.0;0.9580288208917526;0.950270526102817;0.9458795505234884;0.950270526102817;0.9630275954115054;0.9374769940969986;0.9419223934913585;0.9374769940969986
0.0;0.8691014365727782;0.7141100183971958;0.8674069687657955;0.7141100183971958;0.8628335017839688;0.7265221626491183;0.8565839894979376;0.7265221626491183
1.3333333333333333;0.891728242069446;0.875938474771601;0.9076495631765003;0.875938474771601;0.7932168450554521;0.7682731348436328;0.7182471724612131;0.7682731348436328
2.3333333333333335;0.9411723722074068;0.9328861976643794;0.9409550044919116;0.9328861976643794;0.8456757372835538;0.9146788466048082;0.8920048401243175;0.9146788466048082
0.3333333333333333;0.8872037922573136;0.8207089683317097;0.9153836647908967;0.8207089683317097;0.8857713341284191;0.8139588360747418;0.8990065693689355;0.8139588360747418
1.0;0.9127775697898094;0.9328955430018707;0.8865869015893728;0.9328955430018707;0.9305558935596793;0.8090834666268021;0.9325923863106103;0.8090834666268021
3.0;0.9667389080839475;0.9728317946156333;0.945789374688487;0.9728317946156333;0.9826820356116498;0.8816830241123905;0.9690781585989149;0.8816830241123905
2.0;0.954262772513874;0.9380575377866364;0.9453598162242424;0.9380575377866364;0.853385826654034;0.8591667783956379;0.8451446573841757;0.8591667783956379
1.0;0.873623354398275;0.9366027382788071;0.8977704838713217;0.9366027382788071;0.815743019877379;0.9159917207504434;0.7982013782752807;0.9159917207504434
1.3333333333333333;0.9430266227385401;0.9479731197753658;0.9316542529608448;0.9479731197753658;0.8875509477808782;0.9050116869981492;0.8889508172727215;0.9050116869981492
1.6666666666666667;0.9282783118682421;0.9289991075424312;0.9150744025526926;0.9289991075424312;0.8707965621751079;0.626763967749895;0.8831432543971176;0.626763967749895
0.6666666666666666;0.9043602961490987;0.9441235430954655;0.8821588243436065;0.9441235430954655;0.7579923275298543;0.8905826375937597;0.713853442541993;0.8905826375937597
1.3333333333333333;0.8922299947897083;0.962599767100561;0.9140961321543887;0.962599767100561;0.9651264970712002;0.9568703920977609;0.9504930386265199;0.9568703920977609
2.0;0.9442279944979305;0.9835609275694827;0.9491504518192454;0.9835609275694827;0.9785773670255157;0.9807503612875084;0.9766881988117139;0.9807503612875084
2.0;0.9636279370895874;0.9712036627521734;0.9604843278359494;0.9712036627521734;0.8516522018595646;0.9385202400757934;0.8683384898043918;0.9385202400757934
0.6666666666666666;0.8980143703372773;0.9497869106716925;0.8938655992476181;0.9497869106716925;0.7862986550647487;0.8530940612354471;0.7974485925170709;0.8530940612354471
3.0;0.9785900959948088;0.9816905697636207;0.9753455578662227;0.9816905697636207;0.9509791481187371;0.952600641699815;0.9410995916791591;0.952600641699815
3.0;0.9224128632845411;0.9654781146495167;0.9035777616310107;0.9654781146495167;0.8620608752594936;0.9501419562566957;0.8241054063188601;0.9501419562566957
1.3333333333333333;0.9220922090902639;0.9676760859747392;0.9296182867758175;0.9676760859747392;0.840406113333195;0.9561866329728399;0.8699139689458859;0.9561866329728399
2.0;0.9685712831903629;0.9679475175443684;0.9576751798673527;0.9679475175443684;0.9889888414137687;0.9650351119505325;0.9823241680745024;0.9650351119505325
2.0;0.9531975413437511;0.9546741807336183;0.9601110663808956;0.9546741807336183;0.8821944476380196;0.9301911053107222;0.8478615920045348;0.9301911053107222
1.0;0.8573649267837533;0.9243278679859656;0.8588802248143844;0.9243278679859656;0.8613105637427249;0.905738994597665;0.9253364437220224;0.905738994597665
1.6666666666666667;0.925179967023766;0.9653823466216337;0.9019709178710826;0.9653823466216337;0.8910199985383472;0.9548158670097185;0.919041588184352;0.9548158670097185
2.0;0.9456555046843463;0.9500500154045025;0.9452449229354147;0.9500500154045025;0.8915447959575569;0.932174935680833;0.9061414201407824;0.932174935680833
0.3333333333333333;0.913975630377532;0.9061699517783901;0.8889726614717114;0.9061699517783901;0.8164404977051297;0.8960041183914484;0.8754438107370203;0.8960041183914484
2.3333333333333335;0.9665727222376062;0.948637397209367;0.9477278360078882;0.948637397209367;0.8772877076399669;0.9329336643022332;0.9139696783126291;0.9329336643022332
2.0;0.8706593841480438;0.8142043172338499;0.8771903004010916;0.8142043172338499;0.7178018978940185;0.7397219660851537;0.7109533282197006;0.7397219660851537
1.3333333333333333;0.9060566253895967;0.9528020968741654;0.926655568599614;0.9528020968741654;0.8006099858137936;0.9438393206278962;0.7927395528369575;0.9438393206278962
2.6666666666666665;0.9985266845685515;0.9995116026910121;0.9987489935783431;0.9995116026910121;0.9995166318545946;0.999520244894833;0.9996187158397497;0.999520244894833
1.0;0.8720165299599077;0.9154052949198646;0.8778303707024624;0.9154052949198646;0.8863373452429414;0.9269720547421499;0.8650895686446702;0.9269720547421499
0.3333333333333333;0.9167173224802417;0.9239853587094863;0.9091743614593978;0.9239853587094863;0.8815759970250349;0.8941548609894302;0.8824800558739871;0.8941548609894302
1.3333333333333333;0.930186841083944;0.9527110570574083;0.9376123224232618;0.9527110570574083;0.9317762117830727;0.9468718486558995;0.9332210966200457;0.9468718486558995
1.3333333333333333;0.95549096991734;0.9742819604240649;0.9558371701225711;0.9742819604240649;0.8344479741356761;0.8517780409389284;0.8658119240899196;0.8517780409389284
2.3333333333333335;0.9420033046907135;0.9452544581970989;0.9292744275528596;0.9452544581970989;0.9000480925401318;0.9001745831486766;0.9248431266465947;0.9001745831486766
3.0;0.9715837339816583;0.9717415206797871;0.9664665377497782;0.9717415206797871;0.9166620005382446;0.9608418114677792;0.9509505504968112;0.9608418114677792
3.0;0.9582413829364883;0.9741726045772084;0.9616912769228997;0.9741726045772084;0.8257289125784446;0.8601208784358504;0.7887480113106039;0.8601208784358504
3.0;0.9712280918464079;0.9805446382788293;0.9710374997719643;0.9805446382788293;0.9064263214979672;0.971966980706621;0.8603087284736781;0.971966980706621
1.3333333333333333;0.918606665856907;0.9210459161358361;0.9101884010882643;0.9210459161358361;0.8660268343946508;0.9230760275472272;0.8621081886184772;0.9230760275472272
3.0;0.9441472764621437;0.9256703017271336;0.9411723521041968;0.9256703017271336;0.9030750447204925;0.9148025181348601;0.9002105174080511;0.9148025181348601
1.3333333333333333;0.8638631469709487;0.8923834539489668;0.8855937169227044;0.8923834539489668;0.8339755471166864;0.9294747349582269;0.863424478285918;0.9294747349582269
4.0;0.9518221140651041;0.9549414432931876;0.9523811183790133;0.9549414432931876;0.9064995953122879;0.9214222811199497;0.9511428518802651;0.9214222811199497
2.6666666666666665;0.8880484913691304;0.9624145238625651;0.8666861246697743;0.9624145238625651;0.8586730570645151;0.9551099118790283;0.8130674913670058;0.9551099118790283
0.3333333333333333;0.880743700550513;0.847880401853204;0.8692634413237895;0.847880401853204;0.8742081663558238;0.8626005590987295;0.934428341934406;0.8626005590987295
0.0;0.8346883267927259;0.8536182881942322;0.8160253460334176;0.8536182881942322;0.76475141030228;0.8449214261189714;0.7211099556688636;0.8449214261189714
0.0;0.8993374543938243;0.8866514286024425;0.86632563525538;0.8866514286024425;0.8531777299061527;0.8613273513785837;0.833846791811073;0.8613273513785837
0.0;0.8498083416407871;0.8809660938886055;0.8625107557425037;0.8809660938886055;0.7804531434854975;0.7558007300969387;0.723005361525294;0.7558007300969387
0.6666666666666666;0.8891424819335201;0.859859976565154;0.8573185306818101;0.859859976565154;0.821491666207025;0.8312582788865125;0.8439105929779073;0.8312582788865125
0.3333333333333333;0.9094652161303731;0.9208702440612812;0.9181948983900547;0.9208702440612812;0.873160468718336;0.9260531105184643;0.8650524668894962;0.9260531105184643
0.6666666666666666;0.881352097336689;0.9068440924720609;0.8895760082049262;0.9068440924720609;0.8533502627765615;0.8953597585647751;0.8748095314685401;0.8953597585647751
0.3333333333333333;0.8548903730000492;0.9199431602351942;0.8915408207174731;0.9199431602351942;0.7392095660751817;0.9063393025530745;0.7938582119357509;0.9063393025530745
0.3333333333333333;0.897532879725185;0.9529390441183823;0.9100246016331184;0.9529390441183823;0.8109340639924507;0.9176575088617046;0.7963347374626435;0.9176575088617046
0.0;0.8422980030139485;0.9026064352656855;0.86377098110233;0.9026064352656855;0.9372664509765174;0.9100156071670219;0.9523580796687877;0.9100156071670219
0.0;0.8647821081341798;0.9343469714205674;0.8563834631751235;0.9343469714205674;0.8216255556186802;0.9252661996603014;0.8012644852632564;0.9252661996603014
0.0;0.793018836311174;0.758843777896586;0.7896105435659244;0.758843777896586;0.8709702917742409;0.788606943349756;0.8692865714340248;0.788606943349756
1.0;0.8627655412702909;0.8952138182331921;0.8734616838776675;0.8952138182331921;0.7948553976256243;0.8341662446368273;0.8330293783662422;0.8341662446368273
0.0;0.8712587377951618;0.7787037867839465;0.8535038253928398;0.7787037867839465;0.7999179271397354;0.7988856839975816;0.8872216249798085;0.7988856839975816
0.0;0.8367604441355347;0.8028023058910675;0.7984816533422238;0.8028023058910675;0.8268894074582052;0.8191343446557142;0.8196318386911865;0.8191343446557142
0.0;0.8522068402066689;0.8836693261103051;0.8447712938957364;0.8836693261103051;0.7848472505820799;0.8680939216718857;0.8080877204164495;0.8680939216718857
0.6666666666666666;0.8963855476066919;0.8697994271362388;0.8825441553083793;0.8697994271362388;0.8293130940852241;0.8822283999624004;0.8535467799042993;0.8822283999624004
0.0;0.8829528895335799;0.9120917433940486;0.8839072551240186;0.9120917433940486;0.8175089401386946;0.9102146971687499;0.8062387654692068;0.9102146971687499
0.0;0.8852189502719753;0.9382048768226174;0.8844207573278909;0.9382048768226174;0.8219967731425586;0.8689346602796996;0.8701038687007562;0.8689346602796996
0.6666666666666666;0.8996166800654987;0.8372701050397026;0.8474905510022499;0.8372701050397026;0.8316794994712448;0.8215748275494488;0.8444609455714543;0.8215748275494488
0.0;0.8554909194183656;0.8859542111434795;0.8411241727064859;0.8859542111434795;0.7984892588907379;0.8074663253943951;0.8709035121416349;0.8074663253943951
0.0;0.8614200796232874;0.8036435438454782;0.8789787171447885;0.8036435438454782;0.7016388905226094;0.6269313527102782;0.6746063954838574;0.6269313527102782
0.6666666666666666;0.862175421116203;0.9034579936847464;0.8723658995116181;0.9034579936847464;0.8610007969974834;0.8959977229286835;0.8436010707724385;0.8959977229286835
0.3333333333333333;0.83130951872071;0.8596653879375015;0.881092069292229;0.8596653879375015;0.8779212269985359;0.8648868696781192;0.8739548803669802;0.8648868696781192
0.0;0.843327454403104;0.7669891832705502;0.8219164573923926;0.7669891832705502;0.6624912624668468;0.8569147649771202;0.6129232861829061;0.8569147649771202
0.3333333333333333;0.8502952464157393;0.7794842460081459;0.8412638016521202;0.7794842460081459;0.8818502597498066;0.8089870329281457;0.9150417780129423;0.8089870329281457
0.3333333333333333;0.8984408736484144;0.863247996735876;0.9114246193932856;0.863247996735876;0.9114867132562192;0.8383039257175349;0.9218965285691519;0.8383039257175349
0.0;0.8836543696844902;0.7859499991142795;0.8594428270336585;0.7859499991142795;0.8132583057609324;0.7280381267734783;0.7668692087213106;0.7280381267734783
1.0;0.9101257522972543;0.9462594109827738;0.914259787044798;0.9462594109827738;0.839522317969336;0.9467787193127426;0.8515134108695712;0.9467787193127426
0.0;0.862523798746022;0.8704208380489991;0.8670885403466212;0.8704208380489991;0.801790464318504;0.8516824823917717;0.757012762025658;0.8516824823917717
0.3333333333333333;0.8471836757156478;0.8723504488170951;0.8627641727606683;0.8723504488170951;0.7647618133525672;0.9006503207816539;0.8442829094248877;0.9006503207816539
0.6666666666666666;0.84108994763866;0.8287926298502571;0.8759148461428817;0.8287926298502571;0.9001298897826968;0.7499117763650378;0.9316482896548192;0.7499117763650378
0.0;0.840300449009982;0.782875316264169;0.862591352898732;0.782875316264169;0.7471662668467116;0.7581619299772531;0.7587044804308508;0.7581619299772531
0.0;0.8444723441946824;0.8569694877359135;0.8656358150914732;0.8569694877359135;0.8704687053676259;0.7790461306550565;0.8684961431485266;0.7790461306550565
0.3333333333333333;0.8873978914329286;0.7267673482637499;0.8579713549893925;0.7267673482637499;0.8544643362293752;0.6651272943970813;0.831066477202009;0.6651272943970813
0.0;0.9016604975428839;0.8416804922960079;0.8826776278036145;0.8416804922960079;0.808364075097306;0.805608156585511;0.8462201852941479;0.805608156585511
1.0;0.8709101352863476;0.889290140118462;0.8598717372275848;0.889290140118462;0.8427820317579295;0.9032433227856972;0.8941465413754546;0.9032433227856972
0.0;0.9015385338268415;0.8427220624490579;0.8965210601924233;0.8427220624490579;0.8554928325956043;0.7058417012038793;0.8949425515235834;0.7058417012038793
0.0;0.905404902586271;0.8204859536860423;0.8744433566738968;0.8204859536860423;0.896135669579088;0.7871060916114032;0.8967495006977692;0.7871060916114032
0.3333333333333333;0.8768143141949417;0.8718472816828986;0.8556794390474322;0.8718472816828986;0.8378289955758903;0.8553465904143897;0.843061050536635;0.8553465904143897
0.0;0.8711874090832773;0.6762391346711153;0.8942908588766311;0.6762391346711153;0.782931168397136;0.615479248313631;0.7519465472927509;0.615479248313631
0.3333333333333333;0.8589961886696963;0.7370785560298329;0.8925363675662814;0.7370785560298329;0.8851088303431078;0.741885774783651;0.9227037497394208;0.741885774783651
0.0;0.8508303235681552;0.800553816384589;0.8678688658709885;0.800553816384589;0.8764797685588255;0.8452863630279979;0.8992749603249183;0.8452863630279979
0.0;0.854962590405236;0.7881752609470457;0.8312304085905488;0.7881752609470457;0.8200873111014333;0.7944902539084796;0.7879160943794711;0.7944902539084796
0.3333333333333333;0.8828542249734935;0.8660666317759217;0.8953364550653323;0.8660666317759217;0.8857454712248941;0.8773508165428724;0.8798579764293253;0.8773508165428724
1.0;0.9084923331907764;0.8641257987954867;0.9167328201635219;0.8641257987954867;0.866352304648031;0.8471720437848472;0.8695662572338152;0.8471720437848472
0.0;0.8715241031052644;0.8229634919992614;0.8696858295649984;0.8229634919992614;0.7945525261359074;0.818270689646479;0.8382127998994248;0.818270689646479
0.3333333333333333;0.8864691856252449;0.913872834056057;0.8823901694768508;0.913872834056057;0.885977741157836;0.8998111761020562;0.9065094349759713;0.8998111761020562
0.6666666666666666;0.907533634677885;0.9265976452197084;0.896160643969501;0.9265976452197084;0.8861641438877006;0.9353409288332664;0.9186427249162841;0.9353409288332664
0.0;0.88042980804007;0.8647615317055923;0.8688238198898264;0.8647615317055923;0.823067913113438;0.8108091420553513;0.7708487104430222;0.8108091420553513
0.6666666666666666;0.8941549936584452;0.9083473229484623;0.883053875751479;0.9083473229484623;0.8714129917049351;0.8616498120466665;0.8716476572291709;0.8616498120466665
1.0;0.896685311021146;0.954812908236369;0.9052291055683227;0.954812908236369;0.7924080517214771;0.9308788392772681;0.745368859100976;0.9308788392772681
0.0;0.890225785957977;0.9188136459441262;0.887317417940159;0.9188136459441262;0.7365450888986976;0.8119314320941999;0.805806957897896;0.8119314320941999
0.0;0.8189025260487727;0.8480938228529241;0.844443697005334;0.8480938228529241;0.7566285532275842;0.7379808144208407;0.8013204209331278;0.7379808144208407
0.0;0.8459856482578381;0.8606383703342209;0.8659926227760024;0.8606383703342209;0.7488532246245801;0.8412644295992907;0.7745632027174374;0.8412644295992907
0.0;0.8403084043182262;0.7533919918083387;0.8645989505139728;0.7533919918083387;0.7429203023337189;0.6744176047612697;0.7165388158251165;0.6744176047612697
0.6666666666666666;0.8420354176136099;0.8476823211933004;0.8719614729913421;0.8476823211933004;0.7613795894641016;0.7222749260132104;0.8500754429661845;0.7222749260132104
0.3333333333333333;0.8314126461521518;0.783596573338203;0.8581513845095164;0.783596573338203;0.7923145469348771;0.826956826165675;0.8514565926028317;0.826956826165675
1.0;0.8738998733477682;0.9182723392032416;0.8902881225340086;0.9182723392032416;0.8217770287463094;0.9226895367276189;0.766797258060504;0.9226895367276189
0.6666666666666666;0.8988444710226181;0.9303200025109218;0.9028800342501441;0.9303200025109218;0.8783959224642484;0.9255896738980646;0.8817928953869528;0.9255896738980646
0.3333333333333333;0.8409050061100924;0.8399375553575157;0.8654895906119592;0.8399375553575157;0.7975138958105156;0.8283378404454957;0.7750102424865941;0.8283378404454957
0.3333333333333333;0.8899962247974383;0.9193198231472189;0.8752305143257003;0.9193198231472189;0.7415157063819784;0.7716685202450766;0.742514280578728;0.7716685202450766
0.0;0.8686672101606026;0.8847757380727435;0.8696113825744733;0.8847757380727435;0.7297938014505739;0.6983045006275562;0.6929351771207429;0.6983045006275562
0.3333333333333333;0.8543121080369918;0.8499952221649067;0.8405551358325766;0.8499952221649067;0.7792198362077133;0.7003658079835927;0.8296933650578723;0.7003658079835927
0.0;0.7672656839476902;0.7880645157816847;0.8014110205311705;0.7880645157816847;0.6751071749095301;0.826554078874038;0.7136365209253223;0.826554078874038
0.0;0.8148613434556484;0.7030762453780335;0.7717330277610124;0.7030762453780335;0.8145769434364709;0.7915689381163173;0.8476727775429872;0.7915689381163173
0.0;0.8608437837894632;0.9057006536399237;0.839554359575642;0.9057006536399237;0.7993186064390339;0.6932790068489758;0.8638362070644818;0.6932790068489758
0.3333333333333333;0.8859944051045332;0.8568942119548598;0.8460694494251427;0.8568942119548598;0.8293671682919033;0.7516238529648563;0.8725173344103847;0.7516238529648563
0.3333333333333333;0.8909216414093676;0.8945188718957668;0.8990505185069143;0.8945188718957668;0.9003246701462752;0.9084006725645161;0.8727116233768536;0.9084006725645161
0.6666666666666666;0.9127899922904522;0.9295604271470506;0.9117508581535652;0.9295604271470506;0.9073490019158094;0.8999754267735098;0.9050109060373636;0.8999754267735098
0.3333333333333333;0.8485759820867381;0.7898930811870999;0.8231051807831816;0.7898930811870999;0.8787173071054494;0.8467039584557912;0.8992593987209284;0.8467039584557912
0.0;0.9030934864272137;0.9068397046477347;0.8857649228216917;0.9068397046477347;0.8752578657212703;0.8960200450068664;0.9173023156030368;0.8960200450068664
0.3333333333333333;0.799708556860923;0.7833358152442363;0.8162010012870252;0.7833358152442363;0.7943005750738474;0.8017002022414264;0.7929492468417558;0.8017002022414264
0.0;0.7994544868476342;0.6295584664427664;0.8158155520165685;0.6295584664427664;0.8081883604668527;0.6060613565493523;0.8304752854987657;0.6060613565493523
0.0;0.8961510583275208;0.9110875891498584;0.8916570252929731;0.9110875891498584;0.8500987589609664;0.8292309243914933;0.8730272371280584;0.8292309243914933
0.0;0.8707871344291422;0.9149969252436942;0.8912961320018847;0.9149969252436942;0.8357712962856464;0.9158352701358492;0.8523555718911207;0.9158352701358492
0.0;0.8590809768585432;0.9004865007696135;0.8997955686518806;0.9004865007696135;0.8396707045106294;0.8642001258451033;0.8681710538330726;0.8642001258451033
0.3333333333333333;0.8818198309255364;0.874977584163177;0.8770575707702566;0.874977584163177;0.8378942484083286;0.8194507057521142;0.8367466449984463;0.8194507057521142
0.0;0.8712025898860876;0.8932328501780575;0.8947034728148167;0.8932328501780575;0.8916144805694612;0.8436220014188408;0.9087956992862868;0.8436220014188408
0.0;0.8672812417607582;0.8472462718711493;0.8693689009229884;0.8472462718711493;0.7391198544197098;0.5589777068461063;0.7346259549160095;0.5589777068461063
0.3333333333333333;0.8257304084112931;0.8835662388668443;0.8547081478864923;0.8835662388668443;0.7271737679071579;0.6990387145877787;0.6641240535246237;0.6990387145877787
0.3333333333333333;0.9225039456266246;0.9132224160561098;0.8926644845566535;0.9132224160561098;0.8556478321490585;0.8279956779863786;0.898476961493225;0.8279956779863786
1.0;0.8800985215865537;0.8927995394273027;0.8762942711190579;0.8927995394273027;0.7138575438125295;0.8085687171880426;0.7494943002378551;0.8085687171880426
0.0;0.8340448183604738;0.6972442696459394;0.8407867066458583;0.6972442696459394;0.7757593951302943;0.6126283166000376;0.7853787133023886;0.6126283166000376
0.0;0.8704446778051061;0.8667304880913367;0.8650049411317864;0.8667304880913367;0.7960314724103273;0.8060590369067872;0.7670212491096244;0.8060590369067872
0.3333333333333333;0.8893334237839956;0.9128250576242727;0.8949299398480055;0.9128250576242727;0.8269972194638405;0.9062655889940325;0.818200462832074;0.9062655889940325
0.0;0.8520642633732571;0.9022788585848874;0.8704064010223747;0.9022788585848874;0.8410538212687244;0.8295689472560873;0.8398669336536622;0.8295689472560873
0.3333333333333333;0.9049754585167833;0.9099984061815691;0.899676759475294;0.9099984061815691;0.8442464651936632;0.8911163992685183;0.8163359152580765;0.8911163992685183
0.3333333333333333;0.8986360151238728;0.9213494341535912;0.8651114711812751;0.9213494341535912;0.7762034638456956;0.6216227185507438;0.7238821859081984;0.6216227185507438
0.3333333333333333;0.8915119272918102;0.8425483622897633;0.8602423263731181;0.8425483622897633;0.8529872308993207;0.8123520942886782;0.8578375507309236;0.8123520942886782
0.6666666666666666;0.9072396756294402;0.9215207808131225;0.8924295668367941;0.9215207808131225;0.919014155027344;0.9146845100354666;0.9263000216344045;0.9146845100354666
0.0;0.8925325616163416;0.8733279366456101;0.8804865986596604;0.8733279366456101;0.774788104950834;0.8200569310972019;0.7208086939229332;0.8200569310972019
0.0;0.8713312159513574;0.8954241585250138;0.8808396677492164;0.8954241585250138;0.8899906187725106;0.8675184365067851;0.9048853717495602;0.8675184365067851
0.0;0.8337107789670345;0.774309113635983;0.8580898352417291;0.774309113635983;0.8239525148917776;0.7763472875030002;0.7936684110128175;0.7763472875030002
