Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Min;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Min;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min
1.0;0.8866913029016601;0.8866913029016601;0.8894171222409781;0.8859503024688299;0.8859503024688299;0.9091437191312868
1.8;0.8720495918525745;0.8720495918525745;0.8865785782293445;0.8630161029557426;0.8630161029557426;0.9105128536260785
2.8;0.9214822958466872;0.9214822958466872;0.9320812424759735;0.8887926525144423;0.8887926525144423;0.9175582202983462
2.8;0.9175762839212563;0.9179910376911388;0.9287932285150661;0.8852353575725647;0.8869951152967749;0.9163814299178845
1.8;0.9379854196350152;0.9379854196350152;0.9459257437714591;0.9122978410065431;0.9122978410065431;0.9403408882240983
1.8;0.9139313462123938;0.9139313462123938;0.9187508018524333;0.9066914949626995;0.9066914949626995;0.917635434761127
2.6;0.9136340504862085;0.9136340504862085;0.9202217674138998;0.9099871910215579;0.9099871910215579;0.9260658338068646
1.4;0.8844262136987967;0.8844262136987967;0.8870925280688262;0.8337006555881507;0.8337006555881507;0.8689454271268489
3.0;0.9228229734210405;0.9228229734210405;0.9287037954850325;0.9049825921710525;0.9049825921710525;0.9207465383668423
0.6;0.9049395710988072;0.9049395710988072;0.9104611636708898;0.8887218794935794;0.8887218794935794;0.9146403170579582
1.8;0.8970737839362154;0.8970737839362154;0.9087238905011757;0.8937432289994576;0.8937432289994576;0.920494227143962
3.0;0.9136220851018237;0.9136220851018237;0.9291788370294026;0.8596967400376457;0.8596967400376457;0.9064275241354635
3.0;0.9486924318451793;0.9497992918298753;0.95283237780342;0.9396997823781909;0.9427204984627979;0.9560104689760015
3.8;0.9793968803430871;0.9793968803430871;0.9800828477312925;0.9700572416245593;0.9700572416245593;0.9759108098588373
2.4;0.9482766587130765;0.9482766587130765;0.9518244123132096;0.9210582076386211;0.9210582076386211;0.9366541711240344
3.6;0.9328709985673066;0.9328709985673066;0.9353013870348879;0.9565072691428943;0.9565072691428943;0.9586727311718208
2.8;0.9380013405710919;0.9380013405710919;0.9431488691277052;0.8985409454259211;0.8985409454259211;0.9304443768997727
3.6;0.9392235888010058;0.9410529043479753;0.9462875047751912;0.9408871068444049;0.9348368639337769;0.9452056145729635
3.0;0.9330339120772473;0.9333743752384819;0.9355152167091558;0.932442475062056;0.9317888078761336;0.941026415834388
0.0;0.8134771836940611;0.8134771836940611;0.8337842517030384;0.8424446638200938;0.8424446638200938;0.8907752708817215
0.0;0.9078396807701612;0.9078396807701612;0.9134991109587903;0.8936963417318738;0.8936963417318738;0.9186038056131648
0.2;0.8951655792836754;0.8951655792836754;0.9021614859513056;0.8814361610039366;0.8814361610039366;0.9061943873217435
0.0;0.8755463494800588;0.8775722527741614;0.882052089416335;0.9101143648111074;0.9163648647316175;0.934889295157657
0.2;0.874734961145488;0.874734961145488;0.883972624268068;0.8772297437682142;0.8772297437682142;0.9019731090123466
0.2;0.887836532251494;0.887836532251494;0.8909932188371694;0.894029142962206;0.894029142962206;0.914251578833468
1.8;0.9418375037865961;0.9418375037865961;0.9473488366555248;0.8646500448470307;0.8646500448470307;0.9022778321555409
1.4;0.9009780141940709;0.8988811759252945;0.9031857624073425;0.9286372000012518;0.9269083870930171;0.9374605789924384
1.8;0.9195932561102098;0.9195932561102098;0.9225042526173332;0.8969121732491216;0.8969121732491216;0.9087267884871065
2.0;0.937361538452572;0.937361538452572;0.9440062811828893;0.9009991500272192;0.9009991500272192;0.9294724956930587
0.0;0.8944780021498391;0.8944780021498391;0.9044496387396783;0.8991792815950206;0.8991792815950206;0.928107639124257
0.8;0.892707738859595;0.892707738859595;0.9008728565971726;0.9067072499567289;0.9067072499567289;0.9395006991511365
2.2;0.9444839152697511;0.9438860524741023;0.9487590365490653;0.9194771659491762;0.9174229289942565;0.9353478645489179
1.4;0.9134078781643055;0.9163103028841488;0.9186307977672109;0.8828134004438108;0.8835334694598074;0.8985597700464991
1.8;0.941487908170284;0.941487908170284;0.9438470658132451;0.9297419268452266;0.9297419268452266;0.9409530684796996
3.0;0.9149674650077148;0.9149674650077148;0.9292248378098344;0.8913835944851025;0.8913835944851025;0.9340454553600688
1.2;0.9327249229561221;0.9324258895949;0.935440765926061;0.9137482970521918;0.9087192056792172;0.9249577385283932
0.2;0.906218587417253;0.906218587417253;0.9110691987762624;0.8994256029160775;0.8994256029160775;0.9196925349407231
0.2;0.8541258043817169;0.8541258043817169;0.8655937463557127;0.85900086003022;0.85900086003022;0.9001748610234261
0.6;0.896689766078406;0.896689766078406;0.9040037182565152;0.8801974775580207;0.8801974775580207;0.9052456433434326
0.2;0.8231675855498428;0.8231675855498428;0.8561093392847473;0.8296947101574147;0.8296947101574147;0.8707380567002122
0.2;0.8684198026303465;0.8684198026303465;0.8733245974431733;0.8674906440713157;0.8674906440713157;0.8842740248441154
0.0;0.8538144079009168;0.858394221810763;0.8724756695862773;0.8739877201196561;0.879282541023649;0.8982736078407181
0.2;0.8376703708842128;0.8376703708842128;0.8678591888377774;0.8259959605811795;0.8259959605811795;0.902909051528933
0.2;0.8266378725860085;0.8266378725860085;0.8509940614726715;0.790942177862576;0.790942177862576;0.8493120096351856
2.0;0.903883759366095;0.903883759366095;0.921414976865384;0.8808845111611132;0.8808845111611132;0.8946992993773775
2.8;0.935267978176118;0.935267978176118;0.9392726188051388;0.9421208509471092;0.9421208509471092;0.9483515482784421
2.0;0.8564698618947785;0.8564698618947785;0.8772402193964399;0.8212891310431001;0.8212891310431001;0.8870613147048266
4.0;0.9617322935631766;0.9617322935631766;0.9646633516401725;0.9097166394106926;0.9097166394106926;0.9313120256553361
3.0;0.9212351596601899;0.9212351596601899;0.9320104212081859;0.8824550573961658;0.8824550573961658;0.913570579663756
3.2;0.9219345681151387;0.9219345681151387;0.9323944024954489;0.9185977044998501;0.9185977044998501;0.9399390374887072
1.6;0.9096072425601213;0.9096072425601213;0.9140384347663756;0.9207392592712882;0.9207392592712882;0.9346566163188025
2.4;0.930577644619919;0.930577644619919;0.9384647524149905;0.8872190215086314;0.8872190215086314;0.9161210641155632
3.2;0.9308592508650373;0.9306516345077621;0.9316501105119387;0.9216537902293529;0.920530151860119;0.9246609400213867
1.8;0.8774315959990042;0.8774315959990042;0.896819382314935;0.7640623768879189;0.7640623768879189;0.8299242678712782
