Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-user_cf-default_ner-none_Min;PubMed-and-PMC-w2v__tok-whitespace_notlc_sw-user_cf-default_ner-none_Min
4.25;0.9813099626918552;0.9816380787553621
4.4;0.9783442019069106;0.9939839955191461
2.5;0.953205114648232;0.9499109388059346
1.75;0.9018709506167242;0.9105072610051761
3.5;0.9631790157747235;0.9660111315402017
3.5;0.9852156752127473;0.9856785696130563
5.0;0.9996175681835596;0.9992435391040015
3.95;0.9846969025045905;0.9881191826773612
3.5;0.9777327700133089;0.9804130993239445
3.25;0.9452781665511472;0.9403841108427718
4.5;0.9441613257682772;0.9265810171105086
0.0;0.8005710185888785;0.8013478858451445
3.1;0.9384429252005512;0.9673029769026966
3.5;0.9828208715189427;0.9847103915467575
4.25;0.9918564697933177;0.9838975124904954
2.75;0.9258424641915737;0.9128608899709196
3.5;0.950020915373085;0.9338284127047409
4.5;0.9932287463356441;0.9928405858544216
3.5;0.9803089559703797;0.9799564203730668
2.9;0.971526758581816;0.971446642267889
3.0;0.9564222990769548;0.9542968311872913
3.0;0.9624771039008023;0.9650416526740255
3.0;0.9151180923618755;0.9293412597522234
4.0;0.9333308279482488;0.9203924289286272
0.0;0.8233126743437981;0.829287668372705
3.75;0.9775720935314027;0.9632260459343122
3.0;0.9934214430153051;0.994092838556827
2.5;0.8858997714270961;0.9474740543050887
3.5;0.9855533431526234;0.976282793740035
4.0;0.9453646691697636;0.9188717145635941
4.5;0.9552571336225916;0.9519424733445531
3.5;0.9746389341064755;0.9008135898915383
2.5;0.9410195046862008;0.9011047363929016
3.75;0.9889312833940993;0.9788440823565079
3.5;0.9702398885725655;0.973685621913868
3.0;0.9598947202828145;0.9720163110514096
3.9;0.9592754527151718;0.947211372783461
3.25;0.9471438130620551;0.9347555258311887
3.75;0.9970541409437046;0.9964566004102032
3.4;0.9313886550891439;0.9339248807546014
4.75;0.9909560099131653;0.99239046885794
3.5;0.9593328260781505;0.9616462808312203
3.75;0.8859328390615031;0.9038396589252318
3.25;0.9356514155656672;0.9407024033641281
0.5;0.8927157067627137;0.8831508311948678
0.5;0.9498378271760379;0.9575573550903075
3.75;0.9711782995533007;0.95399639797599
3.25;0.9760709359396978;0.9309404992167262
2.5;0.9026541457241272;0.8727613693595851
4.95;0.9877423903739766;0.9394061538075027
0.0;0.8904007927364365;0.8898679652305147
3.4;0.9948848724744546;0.9898691698270792
3.0;0.9833808350828578;0.9763946335910022
3.5;0.9555101404017331;0.9574658430464652
4.25;0.9767140734414881;0.9843421254308109
3.0;0.9947639003574266;0.9947458289993499
3.9;0.987698216967745;0.9721884462733161
3.25;0.8958117301731459;0.8958117301731459
3.0;0.8957003710493487;0.9123768390971624
3.5;0.9478395191694339;0.9701136403874225
3.25;0.9538250722524667;0.9562910815832633
4.45;NaN;NaN
1.5;0.9116020338627121;0.9147848728301575
3.0;0.9167272885692888;0.9185052008988569
3.25;0.9640185485820659;0.9511821815119584
3.9;0.988498390826464;0.9891004691325884
2.9;0.963620554664445;0.9645479300925426
2.0;0.8831135004711914;0.9146643553019982
3.75;0.9513466948259185;0.9552015332938762
3.0;0.9447979046052905;0.9514764583770096
3.0;0.9701825992740294;0.9694669166940425
1.5;0.8783962438719252;0.8266818246089024
2.4;0.9185604150933986;0.9371888518136187
3.0;0.9819714540893064;0.9825207489431331
0.0;0.8213520555560561;0.8303215629020355
3.5;0.9481847235907607;0.9621741443572958
3.5;0.9942679392287915;0.9944211028948496
3.75;0.9628393063383959;0.8959029360340665
4.9;0.995476622354557;0.9956250749892386
1.25;0.9246014705433497;0.9166532631746399
3.0;0.9813550371869922;0.9626391810328749
3.75;0.9320166637939492;0.9256658484418357
2.0;0.8849483907391273;0.8677664921622109
3.0;0.9645740005121217;0.9580391952008164
3.0;0.8980552514703964;0.8938378519387091
2.1;0.8979685308517624;0.8976362749729544
3.0;0.9176648803851198;0.9223004328618643
1.5;0.8485036263445178;0.8543628781992866
4.75;0.9307093094572954;0.9158448351285621
3.6;0.943996244849613;0.9382722500963956
3.0;0.964712799400503;0.9641325966926728
3.25;0.8385115950887647;0.8301051322129945
3.0;0.9792356491180695;0.9778748517008622
1.5;0.9643740519488069;0.9315871622341116
0.0;0.9171185566096834;0.9154247684088194
3.9;0.9898002784338297;0.994168655539777
4.45;0.9810323039932536;0.9295353274058814
0.0;0.9106480622039583;0.9114128785999168
3.0;0.9397937067041352;0.9145504536439545
3.6;0.9519399434797458;0.9336109280053785
3.5;0.8989293830203546;0.9480848042563398
3.45;0.9919570192763916;0.9923555473762268
3.0;0.9694933091017619;0.9670989468483729
3.0;0.9280689675714384;0.9432178514271166
3.5;0.9904508301050794;0.9788324951860724
4.2;0.999192852742689;0.999845316076235
3.25;0.9727231423850712;0.9496803003751547
2.0;0.9546597054193173;0.9514970081652668
0.0;0.8697900181288647;0.8888926071664073
4.25;0.9787988611453643;0.8749169711461167
4.25;0.9816575632604431;0.9362920693499381
3.0;0.9633052845741853;0.9698082688679781
1.5;0.9557204249893728;0.9551034311055301
4.25;0.967659733759191;0.9734503921758207
3.5;0.9613796394213433;0.9419442346005359
3.75;0.970467247030943;0.9362552229439092
3.75;0.9978073573927657;0.9941769799140392
3.75;0.9877851769889074;0.975725982658701
3.5;0.9507664034926061;0.9467034610541593
4.25;0.9978765198262706;0.9980486206964712
3.0;0.9723355710503729;0.974667339065094
3.5;0.9651298121783335;0.9684878399712658
3.35;0.9613106507907315;0.9612592186671878
3.25;0.8628966473877339;0.8402604657361925
4.4;0.9162633777966214;0.9219691072488241
5.0;0.9789169902211932;0.9254779435588466
4.4;0.9724029296658782;0.9736275984799403
0.0;0.8222559757237452;0.8308234447521957
3.5;0.9812015506421946;0.9831611834861567
3.9;0.9724369656531898;0.9240550867900932
5.0;0.9438589336338347;0.9503960452186139
0.0;0.8540279581124739;0.8387438397198814
3.0;0.9702760227586136;0.9658852312087497
3.0;0.9506017754711247;0.937991173209709
4.25;0.9793085996538283;0.9819161189440003
0.0;0.8525417461200987;0.8327745606349862
3.5;0.9662543156862495;0.9452868247967716
3.1;0.8733040845337731;0.8702150512092084
3.0;0.9755093982730796;0.9574461110087104
3.0;0.9803822044933552;0.9820265917190786
3.0;0.9726698989739541;0.9754044064259708
3.75;0.9890244349798973;0.9637253227491609
0.5;0.9266325860289314;0.9254537009945102
2.5;0.9366265202602682;0.9519347639395239
3.0;0.9301526281457794;0.9330281648433959
3.75;0.9776244161574411;0.9345115593846367
3.5;0.9845630178394095;0.977708239838825
3.9;0.9830303197679738;0.9814242578402346
2.75;0.9661176920171664;0.9647542204265266
3.0;0.9817670965350469;0.982022795825631
4.4;0.9970953196092099;0.9980888416232416
2.0;0.930208206031493;0.9338152322099584
3.5;0.9869895437528042;0.9828789517503863
3.4;0.9621695945182812;0.9645824167700147
4.95;0.9597784847794417;0.8986365395594555
3.75;0.9882056714869265;0.9891669275440457
0.0;0.9256103486107355;0.9254714369653984
3.75;0.9883696690602384;0.9820331322991066
2.9;0.916925068363098;0.9158058425559821
4.75;0.8783026886506754;0.8747958936204766
4.9;0.9853812823439205;0.9665122474788674
4.25;0.9933454661917887;0.9948392481901592
3.9;0.9865423878140516;0.9793376242135235
1.95;0.9439521343686714;0.9455945047866906
3.75;0.9939381864449557;0.9945596654835768
4.25;NaN;NaN
3.0;0.9857876779412151;0.973752376868594
2.25;0.9370810156532847;0.9288281129945479
2.5;0.8753835353584642;0.8792504928444711
3.0;0.9496805976227402;0.9518351772226655
3.25;0.9621818590821081;0.9600354354221541
4.0;0.9831919855586518;0.9802416307074598
4.75;0.9479163675394148;0.9086069069873912
3.0;0.991072380819553;0.9820272180314883
3.4;0.9819760025333402;0.9847074598625669
3.4;0.9701223247161828;0.9597627705809054
0.5;0.8323740624373941;0.8486143222376921
1.9;0.9706230836133322;0.9561161021823108
4.5;0.9996939467909888;0.9996446143126079
3.2;0.9738324607525809;0.9579639013739518
3.25;0.9913617069920143;0.9917136317659763
3.25;0.9743523682382087;0.9573471044918136
3.25;0.9946292678817227;0.9945575219319772
3.0;0.9678595769170412;0.9801925411387964
3.45;0.9363574357982023;0.9113583169736175
3.7;0.9710959836002275;0.9762796507285387
3.5;0.9850460860640551;0.9884990849689218
2.75;0.9511444035222502;0.9214237469753078
3.1;0.9464638339014665;0.930136739729445
3.4;0.9867303640343575;0.9870158722580437
3.25;0.9389057863021304;0.9221120290385252
3.35;0.900856002419984;0.9132615961418256
4.9;0.9900169104087756;0.9386865466830852
3.5;0.9802894915401138;0.9817554768062265
4.65;0.9882084509826454;0.9521709250129713
4.75;0.962885490857037;0.9657222498862928
4.7;0.9953668894504305;0.9959717169332379
3.5;0.9802852126525469;0.9817520769226802
3.25;0.9863370212976676;0.9900294755246434
1.5;0.9329063338128883;0.9285309835965151
4.2;0.9028592377893914;0.9121809372632421
5.0;0.989403452427448;0.9758751641427869
3.0;0.9348286120891188;0.9266954090671263
3.0;0.9576468215076479;0.9032652980682706
5.0;0.9968866244232586;0.9969509165894991
0.0;0.8725997297866385;0.8673475341606812
3.5;0.9526543596182175;0.9038315492765712
3.75;0.9626155443375947;0.9682462212606479
4.5;0.9789826742867628;0.9783057938404733
3.7;0.9874589447350819;0.991076155739196
3.25;0.9366024130059242;0.9148262928611495
4.25;0.9927362710722698;0.9911786560902118
2.0;0.9048691544836324;0.8991336869009867
4.0;0.9689632665479088;0.976456915173777
3.75;0.9701211344486971;0.9837402200471412
3.5;0.9981281667751245;0.998550112324589
3.0;0.9726520578307926;0.9716724088546238
4.95;0.967196290978611;0.9688386224110828
4.0;0.9830490047901494;0.8693960032612479
4.0;0.9894973863262572;0.8679226592825046
4.9;0.9952460064623304;0.9951850918561131
4.9;0.9628302643292534;0.9710276830336247
3.7;0.9962429863120049;0.9969246886085534
4.0;0.9439529309402921;0.9304398672395663
3.25;0.9037387102319897;0.876859138082116
3.0;0.9946950861715278;0.9955183906506995
2.25;0.9497271639439537;0.9523168980479415
3.0;0.9834700779197006;0.9777765406262797
4.0;0.9007114938237352;0.9265187463494765
3.4;0.9191673865587465;0.9211090516372856
2.9;0.8759097309030883;0.8779014857744589
3.25;0.9796182805990179;0.9801087710651877
2.5;0.933235717619651;0.9024191011177625
3.7;0.9741269481741136;0.9757627051666496
3.25;0.9917675339524289;0.9645727157029802
0.5;0.8541678129067404;0.8616369672227401
2.75;0.968655880812257;0.970477278188091
4.0;0.9385108477421051;0.9423293682987814
1.75;0.9474956845429257;0.9384425313596725
4.0;0.9974696323283064;0.9883922104612795
3.45;0.9689108765002238;0.9364512123503104
3.4;0.9921538668979653;0.9880714579105309
3.0;0.9644965772198905;0.9684559047661455
4.25;0.9703324710635624;0.9773962192700171
3.0;0.9718773175434937;0.9725763205446266
3.0;0.9614751741807186;0.9726730957759729
3.5;0.9525577848631447;0.8894307863357811
3.25;0.9780298028810203;0.9632487145101241
3.45;0.9817458582513315;0.9864613456602231
4.6;0.945952397481479;0.9642609075635746
4.25;0.9704140250426034;0.9753155296409077
1.5;0.8849521230087726;0.9277083541416212
2.5;0.9463288248556583;0.9429821539738547
4.75;0.987979773947712;0.9797048938184428
4.4;0.9929690050412467;0.9926894066101454
0.0;0.8246623585848613;0.8416388167671528
3.25;0.9308058651446134;0.9280666548332158
0.5;0.9543422875220587;0.9533404693713117
3.4;0.9802790854293069;0.9695151613787678
3.25;0.9952414955248824;0.9954852535725883
3.25;0.9282086246978365;0.9511626884563608
3.0;0.8120694751469473;0.8194145995665637
3.25;0.9238962204069151;0.9354972212993343
1.5;0.9383357414881434;0.9351492482960992
3.2;0.9563811809320959;0.9610853871361688
0.0;0.8696051087747049;0.8570360290204243
3.0;0.9248463192517405;0.9281863918529321
3.4;0.9798520687855122;0.9760628043799486
3.25;0.9616138320511529;0.9627200221298923
3.5;0.9765557546826864;0.9373635706625121
1.5;0.891676469994152;0.8937178249374063
3.0;0.9703366340490172;0.9839423660530249
4.9;0.9782020732128353;0.9633002298508675
3.45;0.947324477429052;0.9429784013906201
4.25;0.9648317065390573;0.9208930848955607
4.5;0.9861278521643442;0.9962063809070449
3.0;0.9720884901664439;0.9741266433436306
3.5;0.8497093057078109;0.8516670204929967
2.25;0.895348087265609;0.8976150621514393
4.25;0.942511025346487;0.9427247456083435
3.4;0.9870063286852534;0.9926992035355235
3.75;0.9978458742030775;0.9979137377275769
4.25;0.9919904534745011;0.9951216802855299
3.25;0.988661022413971;0.9850410480251903
3.25;0.9425748055493833;0.9274063703394888
3.65;0.9773288678641902;0.9168979403014798
2.75;0.8706684156844877;0.8751270036485813
1.5;0.9105628848690234;0.8825357498930111
3.0;0.9674841554192161;0.9681445691979107
4.25;0.9560709091519556;0.9191159511067075
3.5;0.9562215171971463;0.943280039244648
3.0;0.9500014672457598;0.9519262284512474
2.0;0.9512488628089597;0.8943429153116219
2.5;0.8795510109170092;0.883857012124242
0.0;0.9085114651866357;0.8736151780070202
0.0;0.9088307920631892;0.9185999668099716
4.0;0.9683945154997038;0.9840673145206126
3.35;0.956394676645295;0.9534419951435867
4.25;0.9801202300436489;0.9826618780964935
4.25;0.958372145388635;0.9757653208089387
3.45;0.9785948709565773;0.9848009114374828
4.25;0.9927362710722698;0.9911786560902118
3.0;0.9808050312344107;0.9814811079930615
3.45;0.8797823461663092;0.824012026483287
0.0;0.9006310785099604;0.9070922836551767
4.2;0.9569709156871561;0.9100211130329314
0.0;0.857031819195741;0.8655262862159874
3.0;0.9706059665690622;0.9777165866130638
4.75;0.9782032339683507;0.9807996307396732
3.25;0.9716074349601438;0.9728878820520707
3.25;0.9805483979517196;0.9808566776950326
3.65;0.9758649354304824;0.9774680689835274
3.5;0.9897521759557102;0.9862341669661021
3.0;0.9796988070171669;0.9680393393948917
3.25;0.9356435162141982;0.9269830720592425
3.0;0.9232245675620037;0.9127035138905865
3.4;0.9879478641849984;0.9881420453921016
3.25;0.8863263310309324;0.8951488074001717
4.25;0.9786768753575859;0.9825445851601509
3.4;0.9231674380275833;0.905281109211402
3.0;0.9785205685651946;0.9800117906232846
4.75;0.9975042199705318;0.997615776045953
5.0;0.9969929013153929;0.9970529267796214
4.5;0.9606165619136275;0.9653527829745141
3.0;0.9657550467741839;0.9682873538074349
4.2;0.9784799191080068;0.9318845636011953
3.25;0.9673215730028478;0.9685501597200896
4.25;0.9772617593425977;0.8892823993567774
0.5;0.8549156623838883;0.8734290258733762
3.95;0.9628781653899342;0.9665721686371718
3.95;0.9996644526052011;0.9466160634494354
1.75;0.9267800141841913;0.9386669878598929
3.95;0.9223459252711876;0.9273104210081369
4.25;0.9615409459897383;0.9645803918781033
3.25;0.9604519519022867;0.9608168346186299
4.2;0.9270246604777246;0.8530039888645199
2.95;0.9209904993827175;0.9182709742977012
3.0;0.9624904566720097;0.9635608464764547
3.25;0.9094144509178743;0.9221073919620282
0.0;0.8590639056398226;0.8657328800354644
4.9;0.9955571310099982;0.9965763322788749
2.9;0.9315519671964485;0.9608208500340225
2.0;0.8716922732229114;0.8730340410578233
1.75;0.8820746737300513;0.9218421377979348
3.65;0.9842181663550932;0.9865639323976851
2.5;0.9323364614119619;0.9395540888805666
0.0;0.8067553235488909;0.7898530916585382
3.0;0.9233168716108958;0.9364322941055456
5.0;0.9956206812155328;0.9963085593310372
2.25;0.9632480447821924;0.9367640050041801
2.5;0.9596437395673575;0.963267116365594
3.0;0.9802218534590684;0.981383775967647
2.5;0.9259002276410244;0.9334026722412181
4.5;0.9696055412301258;0.9803425822687939
3.45;0.9743397308925278;0.9492153079065105
4.2;0.9850037595249627;0.9848478113176315
3.95;0.9768118474212747;0.976864022161529
4.4;0.9946079918190598;0.9927857952644311
4.15;0.9959785492904379;0.9941588844321
3.25;0.9369732081683628;0.942233942349759
0.5;0.9209562546759192;0.886437241744137
4.15;0.9948736996184755;0.9949714335918461
3.25;0.9025586956534224;0.9023801780920329
3.4;0.9658145195633043;0.9089677457254531
2.75;0.9286236273336762;0.9113814112233877
4.85;0.9725789206951874;0.9033411468511597
1.0;0.9437445527003555;0.9461792772274468
4.25;0.9956983424607905;0.9731467146124888
1.25;0.846914431920872;0.8389791888234744
2.75;0.9330369754091533;0.9339687019070962
3.15;0.981864890972816;0.9830018123334691
5.0;0.9825539316112222;0.9832955064102205
0.0;0.9170661625151421;0.8808391163739555
3.4;0.9851805071979242;0.9807315071021806
2.75;0.9314151945817506;0.9248118267901335
3.2;0.9083028405746605;0.9106405958624978
5.0;0.9844098507237847;0.9844098507237847
3.5;0.9788279961423068;0.9607129390661262
3.0;0.8716332678161325;0.8648922851647699
3.15;0.9517814639078707;0.9521022515296553
4.25;0.9812051460071507;0.9915401038104797
2.7;0.9734487560978903;0.988154987246193
4.75;0.9992076834413588;0.9994373487299019
3.5;0.9307782367948013;0.9013417464715414
0.0;0.8295139455988098;0.8357112329135336
4.0;0.967325343363099;0.9685538322287721
3.25;0.9830331426826757;0.9841280019197
4.75;1.0000000000000004;0.9998007371407284
0.5;0.9024407523726535;0.9095081667386266
3.5;0.9196343077630987;0.9131077243663586
3.25;0.9224712232325801;0.9347952795216095
2.25;0.9435805664215278;0.9190481973684362
4.2;0.9722478844793415;0.9776646382045631
3.75;0.9505277973061917;0.9552549068170518
3.7;0.9814548600852941;0.9665827368215719
3.25;0.9932904463877121;0.9882966644378642
3.45;0.9353408882506804;0.9006297402723036
4.9;0.9932394130326364;0.9302895371884939
4.75;0.9996526829817917;0.9951954702420195
4.9;0.9868943192006637;0.9683897029350963
0.5;0.9046585120473626;0.9073664783277691
4.25;0.9957559245327485;0.9976173695888257
3.75;0.9871813413963829;0.9877013948372038
3.45;0.975092783047631;0.9762662415665924
3.95;0.9330299845157756;0.9447297919686033
2.95;0.90651513080101;0.9157087041510423
4.0;0.9434759015387679;0.8985365896124432
3.25;0.965475354899465;0.9540200812771436
0.0;0.9280967856483049;0.9361783959989562
3.25;0.9589164773966691;0.9389474855170115
0.0;0.9115744858133034;0.8986736049694951
2.75;0.9241985565745648;0.9244340999876846
4.25;0.9817362499218967;0.9600440990772243
3.85;0.9994787896060225;0.9994620470570956
3.5;0.9423919110013397;0.9045969582421737
3.25;0.9868861452271167;0.960924436577948
3.55;0.9851716814590167;0.9782094794780617
3.25;0.9810045211679228;0.9688940673257425
3.25;0.9550939579775592;0.9610936018485041
4.0;0.9095870927667062;0.9088154736346661
3.4;0.9812726488211523;0.9770997252287481
0.0;0.8844731676295396;0.8882192535654319
3.5;0.913094669785378;0.894130450664971
1.0;0.9539248971887954;0.9513369863814356
3.45;0.9790163154241069;0.9785737453531252
0.0;0.8728221773985702;0.8635363070206745
3.25;0.9856900886946527;0.979094915365482
5.0;0.9929053402061568;0.9939335074790503
3.25;0.9758318962706048;0.9750828283646689
3.4;0.9806812927974294;0.9802973781773087
4.25;0.979460274102092;0.980195402686719
3.45;0.9737726314773667;0.9801608953364537
4.25;0.9546790405067926;0.9437935154445809
4.0;0.9306675132540292;0.9365758229503761
3.0;0.9628562223053523;0.9650160535381473
0.5;0.932892041305847;0.9412973664849247
3.75;0.9608737143455729;0.9632673673786295
3.25;0.9459316936932072;0.9517047341500937
3.5;0.95610583452712;0.941987698982107
5.0;0.9556044710170813;0.9554405183998133
3.75;0.9880416634195189;0.9895224943491518
2.5;0.9673265453598027;0.9742664108879971
1.0;0.9196032859161997;0.9291730299691029
3.0;0.9897811781187424;0.9901027478439326
3.25;0.9683466335094745;0.9641564378354108
0.0;0.8957020156261413;0.904748301886013
3.65;0.993299656482655;0.9908943080582234
4.4;0.9572595798062469;0.9765980974927323
3.25;0.9859542846449996;0.986819109365724
4.45;0.987151304451518;0.9798075083299908
3.4;0.9462338838949254;0.9507292323621456
0.0;0.8963908418953478;0.8849977470392965
3.0;0.9877696781426906;0.9933902085798878
1.25;0.9028567792446879;0.9083584066825391
4.0;0.9666157804904868;0.9809054730798488
4.15;0.9921501744417195;0.99226105565974
3.5;0.9117211945094988;0.9575530984574948
2.75;0.9799662429354747;0.9767656205367198
4.75;0.9668682612179752;0.9690951052772899
5.0;0.9629868676486265;0.9638711492903832
3.7;0.9318465704280255;0.9504313121248872
0.0;0.8505204229638414;0.8496301431455072
4.4;0.9805160689682662;0.9803740855581615
3.2;0.8986993401197477;0.893818371575659
3.25;0.9336484647352474;0.9376759303280529
4.85;0.9787157131702646;0.9557387953054588
2.5;0.9592311791845639;0.9444879165214177
2.0;0.9363486546923453;0.9334916325361532
4.25;0.9576318506155694;0.9785731659773448
5.0;0.9933116053041934;0.9962009710706728
3.4;0.9809367118681207;0.9741249295595227
2.65;0.9082340794733293;0.9107889959680587
3.9;0.9641296382324305;0.9532913905805892
5.0;NaN;NaN
4.7;0.9929309521680391;0.9913910040832637
1.75;0.888680965347293;0.8989745812955905
3.0;0.9796649852830288;0.9659051647371245
3.0;0.9667036172173314;0.9812471980473485
3.65;0.9709332505532529;0.9762221587229856
2.25;0.9155280985848081;0.8886387772885297
3.25;0.9504986750651564;0.9544282905788736
3.0;0.9854003603396319;0.9731153228126194
3.7;0.9686629877626987;0.9697330804286344
2.0;0.8632545362372986;0.9008565527288097
3.7;0.9873477103794776;0.9856189444560604
3.45;0.985312817645339;0.9731204762773207
3.25;0.9804930059872581;0.9678994413505843
