Human;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none;WBSM_WuPalmerFast_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_WuPalmerFast_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_WuPalmerFast_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none;WBSM_Lin_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_Lin_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_Lin_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none
3.0;0.9722208899146527;0.9722208899146527;0.9722208899146527;0.8970852271450606;0.8970852271450606;0.8970852271450606;0.9464062328460143;0.9464062328460143;0.9464062328460143;0.9825710111454774;0.9825710111454774;0.9825710111454774;0.9590483033174443;0.9590483033174443;0.9590483033174443;0.9828247496187742;0.9828247496187742;0.9828247496187742
0.5;0.599166090505315;0.6316893325385136;0.6316893325385136;0.2946278254943948;0.3464101615137755;0.3464101615137755;0.5168801359191129;0.5538353754042846;0.5538353754042846;0.6140387425871207;0.6277654197586153;0.6277654197586153;0.5282441664470631;0.5620697280714507;0.5620697280714507;0.6304301661753128;0.6624470747095522;0.6624470747095522
3.0;0.7784962463807682;0.7784962463807682;0.7784962463807682;0.5577109385180498;0.5577109385180498;0.5577109385180498;0.7405692959551087;0.7405692959551087;0.7405692959551087;0.7947729715114296;0.7947729715114296;0.7947729715114296;0.7627281398516148;0.7627281398516148;0.7627281398516148;0.7890539733601178;0.7890539733601178;0.7890539733601178
4.1;0.9082869469213275;0.9082869469213275;0.9082869469213275;0.85106449634699;0.85106449634699;0.85106449634699;0.8894151420826744;0.8894151420826744;0.8894151420826744;0.9219850376633499;0.9219850376633499;0.9219850376633499;0.8929074476588911;0.8929074476588911;0.8929074476588911;0.9153311642369841;0.9153311642369841;0.9153311642369841
3.5;0.9243351564787664;0.9243351564787664;0.9243351564787664;0.7701540462154054;0.7701540462154054;0.7701540462154054;0.9021545736658567;0.9021545736658567;0.9021545736658567;0.9349977911943789;0.9349977911943789;0.9349977911943789;0.9181181758107915;0.9181181758107915;0.9181181758107915;0.9290375168942336;0.9290375168942336;0.9290375168942336
4.0;0.975176547438829;0.975176547438829;0.975176547438829;0.933624235740937;0.933624235740937;0.933624235740937;0.9668357974514421;0.9668357974514421;0.9668357974514421;0.9789216878773054;0.9789216878773054;0.9789216878773054;0.9665968471501277;0.9665968471501277;0.9665968471501277;0.9769139426839257;0.9769139426839257;0.9769139426839257
2.5;0.7735667773588677;0.9986511370762656;0.7747665808671901;0.5938156952201644;0.9411764705882353;0.5807632069125022;0.7381684884206552;0.996711127086438;0.7357602394885371;0.7874643649931871;0.998849252013809;0.7926708389861585;0.7632137750839006;0.9982446393638439;0.7645727144692858;0.7876385193556381;0.9987689663524338;0.7897878959267253
4.0;0.9526469369569676;0.9526469369569676;0.9385328687447617;0.9231861823449954;0.9231861823449954;0.9095085938862486;0.9498308811511766;0.9498308811511766;0.9357585345907081;0.9537660534334138;0.9537660534334138;0.9396354048012504;0.9506781898305627;0.9506781898305627;0.9365932898549372;0.9531258239875965;0.9531258239875965;0.9390046607604863
4.0;0.8712291119790693;0.8712291119790693;0.8562256046043912;0.7463904912524668;0.7463904912524668;0.7329409123199365;0.8468181353183056;0.8468181353183056;0.8319496281308555;0.877130738111302;0.877130738111302;0.8621294724417583;0.8612166457871486;0.8612166457871486;0.8462309126741056;0.8774405744288913;0.8774405744288913;0.8624241246080552
4.1;0.8580349381400201;0.8580349381400201;0.8580349381400201;0.8140915784106942;0.8140915784106942;0.8140915784106942;0.8401915388504079;0.8401915388504079;0.8401915388504079;0.863947041577211;0.863947041577211;0.863947041577211;0.8497851937547587;0.8497851937547587;0.8497851937547587;0.867034676588706;0.867034676588706;0.867034676588706
4.0;0.8448725955792671;0.8448725955792671;0.8448725955792671;0.7888106377466154;0.7888106377466154;0.7888106377466154;0.81323539430118;0.81323539430118;0.81323539430118;0.8648976950615344;0.8648976950615344;0.8648976950615344;0.8275806426836378;0.8275806426836378;0.8275806426836378;0.8708847470771993;0.8708847470771993;0.8708847470771993
3.0;0.9106006004185382;0.9106006004185382;0.8984562986064798;0.7824758900557375;0.7824758900557375;0.771829463496128;0.8895393246088387;0.8895393246088387;0.8776355380499563;0.9153729764704913;0.9153729764704913;0.9031725412890963;0.8975152946299713;0.8975152946299713;0.8854789531322883;0.917066593529708;0.917066593529708;0.9048386305614444
4.0;0.8649776473793126;0.8649776473793126;0.8649776473793126;0.7614311298414659;0.7614311298414659;0.7614311298414659;0.8232447237824059;0.8232447237824059;0.8232447237824059;0.9061442177660042;0.9061442177660042;0.9061442177660042;0.8351777871496706;0.8351777871496706;0.8351777871496706;0.8922357751970945;0.8922357751970945;0.8922357751970945
3.0;0.8760401689309648;0.8760401689309648;0.8760401689309648;0.7500000000000001;0.7500000000000001;0.7500000000000001;0.8389446645298038;0.8389446645298038;0.8389446645298038;0.8799593643511024;0.8799593643511024;0.8799593643511024;0.8490643187043755;0.8490643187043755;0.8490643187043755;0.8960286262670643;0.8960286262670643;0.8960286262670643
4.5;0.9535835365235371;0.9671784533386353;0.9671784533386353;0.9284944150777122;0.9354756743918509;0.9354756743918509;0.9489520975429195;0.9617469376817755;0.9617469376817755;0.9534845335150651;0.9677188449869558;0.9677188449869558;0.9501124492199909;0.9637572410459739;0.9637572410459739;0.955415091129834;0.9691359571961257;0.9691359571961257
3.5;0.9219373631655744;0.9514836323925244;0.9514836323925244;0.8362420100070909;0.8486684247915056;0.8486684247915056;0.8753992285735666;0.9119472163182029;0.9119472163182029;0.9645636753999582;0.9928911953111866;0.9928911953111866;0.9003860071551337;0.9365965478214231;0.9365965478214231;0.960617840652743;0.9728940371550812;0.9728940371550812
3.5;0.6206031816330886;0.6206031816330886;0.6206031816330886;0.34668762264076824;0.34668762264076824;0.34668762264076824;0.5589683739205621;0.5589683739205621;0.5589683739205621;0.5958817389133134;0.5958817389133134;0.5958817389133134;0.5577040337081216;0.5577040337081216;0.5577040337081216;0.638934710539563;0.638934710539563;0.638934710539563
3.0;0.9323627589102463;0.9323627589102463;0.9342389298031228;0.8113480845393759;0.8113480845393759;0.8171505630757668;0.9066302586077952;0.9066302586077952;0.9092965179634871;0.9434217791344996;0.9434217791344996;0.9450131299881663;0.9157201479425522;0.9157201479425522;0.9181161433423681;0.9413154908225292;0.9413154908225292;0.9429309532534429
3.5;0.9589952297319906;0.9589952297319906;0.9589952297319906;0.8980265101338746;0.8980265101338746;0.8980265101338746;0.9496348781135637;0.9496348781135637;0.9496348781135637;0.9614936122352488;0.9614936122352488;0.9614936122352488;0.9547202407854049;0.9547202407854049;0.9547202407854049;0.9615593102460811;0.9615593102460811;0.9615593102460811
4.0;0.9838860086966241;0.9838860086966241;0.9838860086966241;0.9730618248952598;0.9730618248952598;0.9730618248952598;0.9811278401298985;0.9811278401298985;0.9811278401298985;0.9860713860321333;0.9860713860321333;0.9860713860321333;0.982936153386723;0.982936153386723;0.982936153386723;0.9847357149851604;0.9847357149851604;0.9847357149851604
4.0;0.9799276605275649;0.9799276605275649;0.9646879072569641;0.9509474618867318;0.9509474618867318;0.9359709753334591;0.9748488429716231;0.9748488429716231;0.9595961171693299;0.9823327587273909;0.9823327587273909;0.9671450686184467;0.9767975871273659;0.9767975871273659;0.9615302883646115;0.9809613455464121;0.9809613455464121;0.9657369608702387
4.0;0.9404275466648352;0.9404275466648352;0.972708354903882;0.8767140075192092;0.8767140075192092;0.9459053029269171;0.9378960594131742;0.9378960594131742;0.9718156951232396;0.9407054235627852;0.9407054235627852;0.9727994677390648;0.9398735748283458;0.9398735748283458;0.9725213803409574;0.9405920651197328;0.9405920651197328;0.9727625454828546
3.0;0.7976886776542187;0.7976886776542187;0.8357210566431645;0.6063390625908325;0.6063390625908325;0.6111111111111113;0.7645819908311607;0.7645819908311607;0.7899721777608233;0.8125525820819665;0.8125525820819665;0.8586847351266413;0.7888432637597653;0.7888432637597653;0.8261732690953049;0.8156831745929204;0.8156831745929204;0.8520517234180197
2.5;0.9006154107045936;0.9006154107045936;0.9006154107045936;0.7372097807744858;0.7372097807744858;0.7372097807744858;0.860686228267562;0.860686228267562;0.860686228267562;0.9144330839891175;0.9144330839891175;0.9144330839891175;0.870889273436034;0.870889273436034;0.870889273436034;0.9118159651645913;0.9118159651645913;0.9118159651645913
2.5;0.6128596958331192;0.6128596958331192;0.6128596958331192;0.45;0.45;0.45;0.5668779588796683;0.5668779588796683;0.5668779588796683;0.6277774056034067;0.6277774056034067;0.6277774056034067;0.5748693523126471;0.5748693523126471;0.5748693523126471;0.6298699152459305;0.6298699152459305;0.6298699152459305
3.0;0.8057913191918514;0.8057913191918514;0.8057913191918514;0.6666666666666667;0.6666666666666667;0.6666666666666667;0.7732312622930356;0.7732312622930356;0.7732312622930356;0.8090185462079766;0.8090185462079766;0.8090185462079766;0.7860677984479771;0.7860677984479771;0.7860677984479771;0.8229442971538115;0.8229442971538115;0.8229442971538115
0.0;0.5561697793277843;0.5561697793277843;0.5561697793277843;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.39277679973270113;0.39277679973270113;0.39277679973270113;0.6772006517905481;0.6772006517905481;0.6772006517905481;0.5202042613719835;0.5202042613719835;0.5202042613719835;0.6393009048925976;0.6393009048925976;0.6393009048925976
4.25;0.8604132005879607;0.8604132005879607;0.8604132005879607;0.7863570994927849;0.7863570994927849;0.7863570994927849;0.8348647334500339;0.8348647334500339;0.8348647334500339;0.8805478774647825;0.8805478774647825;0.8805478774647825;0.843537689469878;0.843537689469878;0.843537689469878;0.8705526516064478;0.8705526516064478;0.8705526516064478
3.0;0.8565208592017995;0.8565208592017995;0.8565208592017995;0.6305926250944657;0.6305926250944657;0.6305926250944657;0.7829502052578458;0.7829502052578458;0.7829502052578458;0.8934543138429272;0.8934543138429272;0.8934543138429272;0.8260629155591731;0.8260629155591731;0.8260629155591731;0.8941666956158617;0.8941666956158617;0.8941666956158617
3.0;0.8570996936299657;0.8570996936299657;0.8976713872369424;0.710046946804693;0.710046946804693;0.67700320038633;0.8170449558500024;0.8170449558500024;0.8623620609622444;0.8550121411812698;0.8550121411812698;0.8940269029346786;0.8241453412872412;0.8241453412872412;0.8672285115986083;0.8732796704023367;0.8732796704023367;0.9110295168156398
4.0;0.7888081399328428;0.7888081399328428;0.7888081399328428;0.6210590034081188;0.6210590034081188;0.6210590034081188;0.7266474960658377;0.7266474960658377;0.7266474960658377;0.8228388655894581;0.8228388655894581;0.8228388655894581;0.7771635569482276;0.7771635569482276;0.7771635569482276;0.8288327068834862;0.8288327068834862;0.8288327068834862
0.0;0.5963781658558278;0.6117571429840816;0.6470646094094891;0.2898550724637681;0.2818019670268652;0.27438482430479083;0.5288295140183938;0.529178391931918;0.5606640234327225;0.6121386997446385;0.6298805288923058;0.6549303745914808;0.5179518921392035;0.5349413488996633;0.5571341680054513;0.6202184712783028;0.646117000131903;0.6817925305392276
3.5;0.8551246611668264;0.8551246611668264;0.8551246611668264;0.7377180261163282;0.7377180261163282;0.7377180261163282;0.8207184352021057;0.8207184352021057;0.8207184352021057;0.8523184424295256;0.8523184424295256;0.8523184424295256;0.8325650923142818;0.8325650923142818;0.8325650923142818;0.868603558424523;0.868603558424523;0.868603558424523
1.0;0.6504661131157777;0.6504661131157777;0.6504661131157777;0.36380343755449945;0.36380343755449945;0.36380343755449945;0.5209834273760864;0.5209834273760864;0.5209834273760864;0.7690273850347236;0.7690273850347236;0.7690273850347236;0.6014827739109609;0.6014827739109609;0.6014827739109609;0.729810074942067;0.729810074942067;0.729810074942067
0.0;0.6254457656763529;0.6254457656763529;0.6254457656763529;0.2553769592276246;0.2553769592276246;0.2553769592276246;0.4916036875836845;0.4916036875836845;0.4916036875836845;0.687058634546807;0.687058634546807;0.687058634546807;0.586258751371513;0.586258751371513;0.586258751371513;0.6872379544607858;0.6872379544607858;0.6872379544607858
1.5;0.608660050048984;0.608660050048984;0.608660050048984;0.5161854012087639;0.5161854012087639;0.5161854012087639;0.5603587680598984;0.5603587680598984;0.5603587680598984;0.6453170238107994;0.6453170238107994;0.6453170238107994;0.5953649942045968;0.5953649942045968;0.5953649942045968;0.6403092210249345;0.6403092210249345;0.6403092210249345
3.6;0.772678917218533;0.772678917218533;0.772678917218533;0.6842105263157894;0.6842105263157894;0.6842105263157894;0.7442951353791518;0.7442951353791518;0.7442951353791518;0.802747779955103;0.802747779955103;0.802747779955103;0.7444419700752024;0.7444419700752024;0.7444419700752024;0.7828366757193896;0.7828366757193896;0.7828366757193896
3.0;0.8843330678377472;0.9053520924469954;0.9053520924469954;0.7777777777777779;0.8104748277048032;0.8104748277048032;0.8558152488453109;0.8866036984807528;0.8866036984807528;0.9035269600449395;0.9161349191023411;0.9161349191023411;0.8723180736605036;0.8960373665387448;0.8960373665387448;0.9009081001240272;0.9142570478107354;0.9142570478107354
3.0;0.8702667817843688;0.8938746347036324;0.8974492937865982;0.7699188535494524;0.8094529265503113;0.8161804565378962;0.8343832490333625;0.870873312590233;0.8753068938210739;0.9026722243612404;0.9019983837604577;0.9050859442049496;0.8510569303647795;0.8638980081650796;0.8686027751215896;0.8867697269221367;0.9005372570562278;0.9038664012032117
5.0;0.9400886460292015;0.9400886460292015;0.9841111972300777;0.8970852271450606;0.8970852271450606;0.9375;0.9189968458248718;0.9189968458248718;0.9683916300364412;0.9496761595107666;0.9496761595107666;0.9932432432432435;0.9317321704309879;0.9317321704309879;0.9790992739242176;0.9516161745337604;0.9516161745337604;0.9900081468816534
3.5;0.7022947325004685;0.7022947325004685;0.7022947325004685;0.6262242910851494;0.6262242910851494;0.6262242910851494;0.6751150947094002;0.6751150947094002;0.6751150947094002;0.6866718660098159;0.6866718660098159;0.6866718660098159;0.6528462223689038;0.6528462223689038;0.6528462223689038;0.7127595642653627;0.7127595642653627;0.7127595642653627
0.0;0.4311709233221219;0.5169329242013652;0.5169329242013652;0.20180183819889375;0.2614881801842454;0.2614881801842454;0.3612682976403673;0.4483088554160406;0.4483088554160406;0.4623992261464016;0.5183832313879276;0.5183832313879276;0.3569739939492488;0.4405579869778638;0.4405579869778638;0.4563616281571537;0.538852385970347;0.538852385970347
4.0;0.7534366172659898;0.7679487662959549;0.8003222900388282;0.6482037235521644;0.669438681395203;0.6288281455225324;0.7026863778769565;0.7205035288879601;0.738605441368117;0.7850152526214506;0.7974118979977495;0.8262677688837629;0.7341869736308125;0.7499761918849244;0.7804013561006816;0.7828026012067129;0.7953518550427195;0.8304251176603019
4.5;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959;0.9660917830792959
3.0;0.8432796945073502;0.8432796945073502;0.8432796945073502;0.720603758577672;0.720603758577672;0.720603758577672;0.8132504867037953;0.8132504867037953;0.8132504867037953;0.849950452593137;0.849950452593137;0.849950452593137;0.8269147650322242;0.8269147650322242;0.8269147650322242;0.8522837425882926;0.8522837425882926;0.8522837425882926
3.5;0.7984189979029153;0.7984189979029153;0.7984189979029153;0.74564371920144;0.74564371920144;0.74564371920144;0.7849925964627829;0.7849925964627829;0.7849925964627829;0.8042525506347699;0.8042525506347699;0.8042525506347699;0.7885458836425974;0.7885458836425974;0.7885458836425974;0.803587715013904;0.803587715013904;0.803587715013904
4.0;0.9197743844978521;0.9197743844978521;0.9197743844978521;0.8939165274178948;0.8939165274178948;0.8939165274178948;0.9120972619727222;0.9120972619727222;0.9120972619727222;0.9206502642325638;0.9206502642325638;0.9206502642325638;0.9071097276496414;0.9071097276496414;0.9071097276496414;0.9216861911301167;0.9216861911301167;0.9216861911301167
3.0;0.9439449502700142;0.9439449502700142;0.9439449502700142;0.894427190999916;0.894427190999916;0.894427190999916;0.9233375330267183;0.9233375330267183;0.9233375330267183;0.9493857663422879;0.9493857663422879;0.9493857663422879;0.9332660205241746;0.9332660205241746;0.9332660205241746;0.9528817974788915;0.9528817974788915;0.9528817974788915
3.0;0.7905033044825961;0.7905033044825961;0.7905033044825961;0.6205463669167962;0.6205463669167962;0.6205463669167962;0.7493291093765259;0.7493291093765259;0.7493291093765259;0.7985100085939781;0.7985100085939781;0.7985100085939781;0.7729908484374763;0.7729908484374763;0.7729908484374763;0.8057059190197144;0.8057059190197144;0.8057059190197144
3.5;0.9044485971262639;0.9044485971262639;0.9567324181728896;0.8362420100070909;0.8362420100070909;0.8461538461538463;0.8871189383274546;0.8871189383274546;0.946224710822017;0.9101098571066952;0.9101098571066952;0.9660151017025833;0.900593932533059;0.900593932533059;0.95077969119052;0.9100545284056989;0.9100545284056989;0.9580454735010281
2.5;0.7561054214986146;0.7561054214986146;0.7561054214986146;0.3256694736394648;0.3256694736394648;0.3256694736394648;0.6657368744950658;0.6657368744950658;0.6657368744950658;0.7988352580277625;0.7988352580277625;0.7988352580277625;0.7363176530081316;0.7363176530081316;0.7363176530081316;0.7855626279162042;0.7855626279162042;0.7855626279162042
3.5;0.8625910067641148;0.8625910067641148;0.8625910067641148;0.7761140001162655;0.7761140001162655;0.7761140001162655;0.8328385153365415;0.8328385153365415;0.8328385153365415;0.8601682176922298;0.8601682176922298;0.8601682176922298;0.8352480391945551;0.8352480391945551;0.8352480391945551;0.8746930065297024;0.8746930065297024;0.8746930065297024
3.5;0.6851196381460385;0.7141022688520235;0.7433701686484459;0.38177085778546666;0.38177085778546666;0.38177085778546666;0.6365350074300946;0.6585937014934823;0.6877211941897861;0.6807440588886617;0.7171451846260587;0.7489173879971676;0.6527821834903949;0.6889608105606563;0.7185765359410754;0.7070521448040192;0.7355321603659746;0.7642072317794992
3.0;0.7201171010205756;0.7201171010205756;0.745860159680459;0.59336610396393;0.59336610396393;0.6110100926607788;0.6934814453582221;0.6934814453582221;0.7142050282140733;0.7407819058018488;0.7407819058018488;0.7689694862846651;0.6999617393472587;0.6999617393472587;0.7257684559994979;0.7310297848433148;0.7310297848433148;0.7592447804401977
4.5;0.681419133117908;0.681419133117908;0.681419133117908;0.4803844614152615;0.4803844614152615;0.4803844614152615;0.6149465327323752;0.6149465327323752;0.6149465327323752;0.7272400270316978;0.7272400270316978;0.7272400270316978;0.6480151187832321;0.6480151187832321;0.6480151187832321;0.7088508803730758;0.7088508803730758;0.7088508803730758
2.5;0.696794871571543;0.696794871571543;0.696794871571543;0.48;0.48;0.48;0.6293290600689146;0.6293290600689146;0.6293290600689146;0.7308691425923082;0.7308691425923082;0.7308691425923082;0.6545294334932215;0.6545294334932215;0.6545294334932215;0.7263182675697097;0.7263182675697097;0.7263182675697097
3.5;0.8106174117597729;0.8106174117597729;0.8353867517419893;0.600099198148979;0.600099198148979;0.5879747322073337;0.7531650310437705;0.7531650310437705;0.7583948356932857;0.8320543651037751;0.8320543651037751;0.8698128391593005;0.769636394947028;0.769636394947028;0.7887722759666166;0.8310266100335761;0.8310266100335761;0.8674012440334754
3.0;0.8161199885649932;0.8161199885649932;0.8161199885649932;0.7180491222126322;0.7180491222126322;0.7180491222126322;0.7967456350082509;0.7967456350082509;0.7967456350082509;0.8190815662590493;0.8190815662590493;0.8190815662590493;0.8065330276299334;0.8065330276299334;0.8065330276299334;0.822269940617381;0.822269940617381;0.822269940617381
2.5;0.8983901415803465;0.8983901415803465;0.8983901415803465;0.629940788348712;0.629940788348712;0.629940788348712;0.8382056003511053;0.8382056003511053;0.8382056003511053;0.9144443340742577;0.9144443340742577;0.9144443340742577;0.8579306806013511;0.8579306806013511;0.8579306806013511;0.9149064360434613;0.9149064360434613;0.9149064360434613
4.0;0.8211337363429235;0.8211337363429235;0.8551367517345845;0.7064172571013566;0.7064172571013566;0.7413457330658613;0.7958021689168593;0.7958021689168593;0.8310878696900107;0.8285689992673744;0.8285689992673744;0.8637041774887494;0.8011519457665549;0.8011519457665549;0.835749563950732;0.8315147476716648;0.8315147476716648;0.8645818110528601
3.5;0.7934459921631551;0.7934459921631551;0.8476589203760867;0.7514691493021793;0.7514691493021793;0.7276068751089989;0.7653492429063916;0.7653492429063916;0.8178569163333143;0.7937782083284478;0.7937782083284478;0.8631801665693809;0.775834630334427;0.775834630334427;0.8250686258945374;0.821195472264752;0.821195472264752;0.8653456050219354
3.5;0.7590595923115566;0.7590595923115566;0.7971303602625524;0.5556091469853388;0.5556091469853388;0.5946488929915477;0.7057880783682917;0.7057880783682917;0.7526484582930647;0.7565866877176878;0.7565866877176878;0.7951300622599005;0.7148211546503458;0.7148211546503458;0.7549690206390444;0.7768052911563478;0.7768052911563478;0.8109157081671123
3.0;0.8467148426623945;0.8467148426623945;0.8467148426623945;0.7438497575219386;0.7438497575219386;0.7438497575219386;0.8257728721843475;0.8257728721843475;0.8257728721843475;0.8594421760278191;0.8594421760278191;0.8594421760278191;0.8350298834747816;0.8350298834747816;0.8350298834747816;0.8534544465382881;0.8534544465382881;0.8534544465382881
