Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Average;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Average;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Average;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Average
1.3333333333333333;0.7482873827628829;0.7072523019958343;0.7241291615305787;0.7115331218252658
4.0;0.8784369841389102;0.8673297350404329;0.8673297350404329;0.8673297350404329
2.6666666666666665;0.8642915934754956;0.8740930255369566;0.8657126626544716;0.8777202526260917
0.3333333333333333;0.5568258802575728;0.5395025465014026;0.5395025465014026;0.5395025465014026
0.0;0.7467331370266583;0.7200956041802287;0.7212101257645385;0.7200956041802287
0.0;0.6346017098726155;0.5643976419368305;0.5872619907947274;0.5642211398583864
0.0;0.5963917036381079;0.5851026257608803;0.5851026257608803;0.5790919870162494
0.6666666666666666;0.6978676779237362;0.5966727466165186;0.6589764011602935;0.6181651861121705
0.3333333333333333;0.7228291007715206;0.7153405552572297;0.7180172402724679;0.7021168171906502
0.6666666666666666;0.7801474546619491;0.6956763302869715;0.74981839712923;0.7017091242325459
0.3333333333333333;0.7863780740639341;0.7574921350972733;0.7574921350972733;0.7769258285416757
0.3333333333333333;0.8131904838190844;0.7950622455052784;0.7950622455052784;0.7985497113892823
0.0;0.7271771331098269;0.6954086013622257;0.6954086013622257;0.6954086013622257
0.0;0.7949623862157474;0.775164094067238;0.7747855898408684;0.7782167795923791
0.0;0.43938431543499196;0.36622442428747687;0.382464152346339;0.36622442428747687
1.0;0.8186585347384217;0.7604685400840654;0.7628148481641402;0.7604685400840654
0.0;0.5114216011456245;0.3981944615361143;0.4622810096035352;0.40073907926864233
0.0;0.5244320699641982;0.49561005603843106;0.47713148799872995;0.5074559351179029
0.0;0.8126601714165343;0.7806338668048031;0.800937670606367;0.7713321635122962
0.6666666666666666;0.8263441277895516;0.7611532693052085;0.7946130017574671;0.7611532693052085
0.0;0.6792066030610541;0.6623148701280047;0.654021827798475;0.6623148701280047
0.0;0.789025954265355;0.7633995322507162;0.752917321748808;0.7663622923619313
0.6666666666666666;0.5742847280170326;0.5587871148805299;0.5587871148805299;0.5587871148805299
0.0;0.6090534443506409;0.546665636590494;0.546665636590494;0.546665636590494
0.0;0.5713317532523771;0.4829898923585066;0.4853525857232981;0.4799739674837455
0.6666666666666666;0.7417415604481432;0.7153311360783273;0.7153311360783273;0.7059545846306863
0.3333333333333333;0.6036591014606948;0.5882600510073802;0.5882600510073802;0.6075546448947972
0.0;0.47418264616605554;0.3902414990760075;0.40073029780729824;0.3902414990760075
0.3333333333333333;0.6764469160659995;0.6208968239329025;0.6338912491283517;0.5408619790140616
0.3333333333333333;0.6218836582806568;0.5859092505966563;0.5793027091330141;0.5843055094755982
0.0;0.4965403466401157;0.45195936545471316;0.47327923822863477;0.45195936545471316
1.0;0.8463738579323387;0.8448671468941402;0.8422313150974966;0.8467606940263139
0.0;0.635204055302851;0.590458348001023;0.5918546903852613;0.6008952572382098
0.3333333333333333;0.733656797534509;0.7137383758200035;0.7137383758200035;0.7137383758200035
0.6666666666666666;0.4963041439612527;0.47204252905284083;0.47204252905284083;0.47204252905284083
0.0;0.515142564912508;0.46685777469555945;0.49019808022630385;0.5223736992629486
0.0;0.5433956822027578;0.525189220152689;0.5453993713540946;0.525189220152689
0.3333333333333333;0.33114513024978476;0.36008440417978255;0.3562516796182309;0.3337667431962364
0.0;0.6640332693296301;0.6346403069090482;0.642708457988636;0.6346403069090482
1.0;0.6748849379399487;0.6578481012110338;0.6472844960512828;0.664654889602372
0.0;0.6776573614664797;0.5109781476066251;0.6099790696400956;0.5282862191897868
0.0;0.5452784402298847;0.5347886861036141;0.5408291966482106;0.5058659848985883
0.3333333333333333;0.6846499674308808;0.6330932110256717;0.6579407848799868;0.6220667540973187
0.0;0.4386518940576306;0.32175852851948306;0.3553200325819871;0.3144612445251061
0.3333333333333333;0.3166020777612401;0.26556885440206957;0.2766692916926044;0.27439615005108886
0.0;0.5108400342604654;0.3794473941375413;0.4208271622978639;0.3794473941375413
0.0;0.5196909032478857;0.41696657419414923;0.43848663287118006;0.41696657419414923
0.3333333333333333;0.7173058601358258;0.6776052222623762;0.6930059669683316;0.6758088877774895
1.0;0.5594581097818702;0.6514213561095754;0.6375546754879824;0.6611643873416942
0.0;0.5731050974610582;0.5848772607581751;0.5848772607581751;0.5537130020942437
0.3333333333333333;0.7453316935261858;0.726176709210051;0.7437007296568576;0.726176709210051
0.6666666666666666;0.7420654924247911;0.7203884585816641;0.70474465127493;0.7384736484713467
0.0;0.559529820055241;0.45300132817889155;0.5377438730172458;0.45300132817889155
0.6666666666666666;0.7532030347489815;0.7015603724838507;0.7275045915642605;0.7113797414466531
1.0;0.8554998852132455;0.8453225712375123;0.8416814774743261;0.8453225712375123
0.0;0.7681340729128135;0.6896674862231577;0.7364489642543808;0.6896674862231577
0.0;0.596520550174673;0.555205510775485;0.5549774780345095;0.555205510775485
0.0;0.6280495163638954;0.49892395369435494;0.5311481962517015;0.5094713248993056
0.0;0.3908943904818998;0.34845883543749734;0.34845883543749734;0.34845883543749734
0.6666666666666666;0.5597958249284058;0.5129876864154297;0.5129876864154297;0.5129876864154297
0.3333333333333333;0.5738156938953648;0.5205537455224097;0.5451280956193887;0.5220266671675892
1.0;0.6883311998353965;0.6659579891901587;0.6659579891901587;0.6659579891901587
0.6666666666666666;0.7787108198941067;0.7353426935076002;0.725102036843861;0.7353426935076002
0.3333333333333333;0.5900422083614514;0.5211929396887462;0.5066467025376827;0.5211929396887462
0.3333333333333333;0.7247986297171192;0.6950834123164498;0.690379073202949;0.6950834123164498
0.0;0.5365726711566738;0.5488834546001194;0.5373016647867164;0.5488834546001194
0.3333333333333333;0.6745460234236339;0.62625299918499;0.6379990293211214;0.6333841639121442
0.0;0.5267038389387599;0.4334128035531435;0.4334128035531435;0.4334128035531435
0.0;0.4475716352724065;0.39906690021826513;0.39906690021826513;0.39906690021826513
0.0;0.6864416770707343;0.6408928047760442;0.6408928047760442;0.6343628720470592
0.3333333333333333;0.5979355153859357;0.5221671629886476;0.5221671629886476;0.5344616228688519
0.3333333333333333;0.7200333607674071;0.654702854395863;0.6835609193095425;0.6905106097986037
0.6666666666666666;0.7078460955309472;0.7071506216741379;0.6909192100746155;0.7071506216741379
0.3333333333333333;0.5676150225915935;0.5137528082512858;0.5448207048080466;0.5226209051176363
0.0;0.7261184460864483;0.6911401329992458;0.6911401329992458;0.7000500142317887
0.3333333333333333;0.38574148739961767;0.2830756820427557;0.2900646731335291;0.32191975453415916
0.0;0.25572725579229444;0.19769298745831393;0.19769298745831393;0.19769298745831393
0.0;0.7601763861534965;0.7036640513742768;0.7329047375769322;0.7090496849650298
0.0;0.7414607685232163;0.7315467287571877;0.7315467287571877;0.7315467287571877
0.0;0.604572789784762;0.6398408536720231;0.6249099868137483;0.6492397861345747
0.3333333333333333;0.7437190224627246;0.648612288040123;0.6915925284621435;0.653231542730616
0.0;0.7154716159999915;0.6318133111585021;0.6516768881283692;0.653443520828962
0.0;0.451517360592235;0.374962727940316;0.3956446269121607;0.41943075342757213
0.3333333333333333;0.7076355177739214;0.6863583992026496;0.6863583992026496;0.6863583992026496
0.3333333333333333;0.7080654369375116;0.690025950242043;0.68650140700952;0.690025950242043
1.0;0.7807050735034368;0.7602963485619427;0.7602963485619427;0.7602963485619427
0.0;0.5744813466760146;0.4351274071244126;0.49969831502634865;0.4351274071244126
0.0;0.6402005128868662;0.5999186450589409;0.5999186450589409;0.5957008086458775
0.3333333333333333;0.7824180023845975;0.7626930758392607;0.7450807731008282;0.7516559841013443
0.0;0.6492267770354698;0.6139356248904356;0.6128514847481211;0.6139356248904356
0.3333333333333333;0.7565690647950856;0.7030070854807003;0.7299121506251335;0.7125580523001449
0.3333333333333333;0.7147207765435254;0.700767022018491;0.7141146370504691;0.6999576812901247
0.3333333333333333;0.5850126245857893;0.5691395292965179;0.5691395292965179;0.5780635133194718
0.6666666666666666;0.7729165798227032;0.7317248749035267;0.7545468246891505;0.7362248320673311
0.0;0.6267994647596068;0.5827141363911198;0.5868054190118943;0.5827141363911198
0.0;0.7051775878130647;0.6803763100403096;0.6711682798928322;0.6813768814108203
0.0;0.5046663809628535;0.4574539141069217;0.4554725119752474;0.4574539141069217
0.0;0.4929621998932609;0.4737381912294547;0.4737381912294547;0.5159582301118185
