Human;bio_embedding_intrinsic__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;bio_embedding_intrinsic__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;BioNLP2016_PubMed-shuffle-win-2__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Max
2.5;0.9252498640677476;0.9070890252080281;0.9280403732675624;0.9098046932833865
2.5;0.9697013141594691;0.9733575225465143;0.9681248216381055;0.9642877800872555
5.0;0.9958864458779664;0.994842845745244;0.9885452137292513;0.9863818483589966
4.25;0.9669103444807851;0.9621184383183128;0.9721801492561735;0.9754252943141374
2.5;0.9516628132848551;0.95155689124543;0.9696280883793679;0.9738114951729212
2.95;0.9706867248093328;0.9638737707838894;0.9715560351175596;0.980344153165089
3.0;0.9853190925407765;0.9853190925407759;0.9864732891729858;0.9867040723776076
3.45;0.9882992364738534;0.980190137332548;0.9737211802120703;0.9789714589024944
2.5;0.97348535534341;0.9485996623073001;0.9788830059485497;0.9717088446086919
0.5;0.9313464914989655;0.9317781825707625;0.9468209110683331;0.9444887759277842
4.5;0.9427705044083331;0.9410628055759959;0.9414768495806142;0.9492757816831985
2.0;0.91646311221698;0.9104529441445768;0.9300308046158344;0.9332671691026182
2.0;0.9322693059628325;0.9300756869087592;0.9422124755156522;0.9366527240775367
3.5;0.9895685947700783;0.9888656648422361;0.9920007793112512;0.9915689687569945
3.5;0.9789372457261656;0.9518515344002164;0.978859768197532;0.9835069760412302
4.0;0.9932966269500471;0.9932966269500471;0.9926122168158028;0.9930100574870487
3.5;0.9896584737284211;0.9888453640243802;0.9885761738567796;0.9876675899321021
4.0;0.991790129320652;0.9911802978581229;0.9938072827357176;0.9967189785753656
2.5;0.9433035032725595;0.939823933416275;0.9427595854591219;0.9455536338250057
3.0;0.9705594729708403;0.9668225090782331;0.9693311569444909;0.9724486840800279
3.0;0.9456364450532696;0.9442875710585714;0.9514345141191204;0.9530233384083815
3.0;0.9251405266744914;0.9096294280251674;0.9324149980478965;0.9336207044398385
1.0;0.8908093442462887;0.8977124409839635;0.9147716159441562;0.9079650972016534
2.0;0.9639456596143597;0.9507871885258085;0.9559892584400511;0.9412817212065594
2.0;0.9217082325217876;0.9138061153604021;0.9073261084656016;0.9122135798555836
4.5;0.9926329409529238;0.9926421871820172;0.9901803438181545;0.9900454616680838
4.0;NaN;NaN;NaN;NaN
3.0;0.9887254190175284;0.9923010684372041;0.9879580960331639;0.9689091670368226
3.0;0.975799088104024;0.9757990881040248;0.983540596915929;0.9842577561371919
4.15;0.9704213806781935;0.9842943661454381;0.9617738001690317;0.9683548494952835
2.5;0.9331192367797881;0.946026807377514;0.951371955930726;0.9430297648954311
3.5;0.9729094041188465;0.968597522202291;0.9627445315691628;0.9643555931090267
4.0;0.9374258073196081;0.9351890097194001;0.9473740450163194;0.9434646308313689
5.0;0.9871116591391027;0.7658517907962065;0.9636985216394829;0.9515794902938822
4.8;0.9958017765091131;0.9955954169802348;0.995753898734037;0.995943408779625
0.0;0.8626428894971164;0.8413585600850402;0.8717176061189512;0.8779951200901894
4.6;0.9728173334125856;0.9687108395661745;0.9801790990667867;0.9792584418445105
3.0;0.9456977767107855;0.9399171832247906;0.9477626582352157;0.9590423020073391
2.7;0.9410796429229075;0.9389847093607688;0.9478042732570868;0.9493122438772933
3.6;0.9822335768996341;0.9711436889067708;0.9882985712999631;0.9784074950598399
3.75;0.9805613015268475;0.9797907343935376;0.9801297228925432;0.9821169247942837
3.65;0.9601251199227603;0.9655045378804952;0.9508053935220613;0.9512936758393904
0.0;0.9457482406052486;0.9158979961953273;0.9500431239063695;0.9482268537155765
3.0;0.9504386815412151;0.9534921732227144;0.9529429812461253;0.9407480507389988
4.75;0.9927348590473513;0.996816872707413;0.9877320232599425;0.9862045710727858
3.6;0.9903495999557743;1.0000000000000004;0.9933777233945813;0.9951817405192958
3.5;0.9909785621135363;0.9889115155895116;0.9919669429712605;0.9915697044523597
2.75;0.9686636535352033;0.9681893790383762;0.9774506711958569;0.9771815474739699
5.0;0.9985123939904691;0.9988442353548675;0.9881585411423875;0.9841492034404974
4.0;0.9717406288596713;0.9713304833803007;0.9604514052983979;0.9624585573357922
3.0;0.9439538069905967;0.8760382710972849;0.9074827372567354;0.9442330276313786
3.5;0.973212820581011;0.9646530316389207;0.97245411842418;0.9627308625490076
3.35;0.9746818932164246;0.9690734929349902;0.9715775504608938;0.9719712506974455
3.2;0.976231502424717;0.9821604575805275;0.9725483282415127;0.9360742552412946
3.6;0.963621607393365;0.9597404880963301;0.976490185722316;0.9821270571670352
3.75;0.9606860272283422;0.9932897625871037;0.9687928458122947;0.983065294645616
4.0;0.9886470900705376;0.9886470900705385;0.9918819013543917;0.993091549893219
3.75;0.984546389958594;0.9576070006432421;0.9856635858237015;0.985503217636934
3.5;0.9853629404644625;0.9831589920898929;0.9814107927607502;0.9827308902790203
3.5;0.9886700361888842;0.9944016979482998;0.9820629256064906;0.9831640222621787
4.25;0.9881034714121597;0.9880392326272229;0.9916007916105095;0.9915402920186074
0.0;0.8911778782400144;0.8795590317887537;0.898319112152905;0.8998473379898664
3.5;0.9764938710534541;0.9713854573765982;0.9784113492238038;0.9878053387041047
2.75;0.9594516299431287;0.9545935491400402;0.9512671000340764;0.954150705961458
5.0;0.9918875779276397;0.9659513675815489;0.9709439264649233;0.9755283115259211
3.75;0.9816282699809555;0.9791813031481659;0.9842198689927252;0.9860226349689164
3.45;0.9736007908036236;0.9741236527917142;0.9677769666224582;0.9694493121273511
3.0;0.9754868764097625;0.9751943269755403;0.9920586615792436;0.992913213957227
2.25;0.9335799130017159;0.9258110625882693;0.921158551346746;0.9195808512748678
3.25;0.9425187180266911;0.9384642762468578;0.9487518782111508;0.9521720732770373
4.2;0.9755417322132655;0.9833592716988194;0.9731032627198305;0.9793348208473939
4.25;0.9860055039364385;0.9858690804461796;0.9890886902788891;0.9894463655870528
4.4;0.9931172272873322;0.9992022366964255;0.9848767990099659;0.9941704647753112
2.5;0.9473630208865318;0.944815614454264;0.9520874248375889;0.9408717631999598
1.75;0.9460190823320359;0.9488152295821747;0.9443885525302411;0.9386712406853973
3.5;0.9728845331935341;0.9623282881795983;0.9728534498038849;0.9840028255482097
3.5;0.9871057918812204;0.9829832171833165;0.9872510423463338;0.987742512891524
5.0;0.9998688041327524;0.9949455298292915;0.9961188405767298;0.9958042966365773
3.95;0.9893979723205848;0.9871998368161082;0.9895268203061383;0.9927811163209547
3.5;0.9776486380581318;0.9756301836945588;0.9623277304863471;0.9637876650576732
3.25;0.9268814184654159;0.9246467770074077;0.9294363974781084;0.9284569774583914
4.5;0.9563318678378635;0.9437591960101235;0.956132732979618;0.9510301129620232
0.0;0.8992890068638704;0.8978218481298166;0.8846468068942264;0.8816595719647559
3.1;0.9706144687521031;0.9611657294180419;0.9629450838575221;0.9733146074836272
3.5;0.9883968347132261;0.9699817620111721;0.9863029631238048;0.9857834266576431
4.25;0.9921137287503698;0.9973946860911322;0.9935180131326723;0.9908606719539198
2.75;0.9212801414154681;0.9164391195393057;0.9268728608102179;0.9285068964202177
3.5;0.954765093977068;0.9429881193303099;0.9617920596083882;0.9446017050392221
4.5;0.9898513211242578;0.9937248450713633;0.9933720127031999;0.9895853298596576
3.5;0.9814735521460584;0.9450867718295308;0.9846036145858529;0.9861560817380433
2.9;0.9677745142281843;0.9675842096093588;0.974537809515031;0.974315946694182
3.0;0.9752612450627836;0.9715487833286571;0.937114159249533;0.9327302619326776
3.0;0.9777909698234544;0.9768791000195143;0.9726275171251721;0.9754599032861534
3.0;0.9461741705778951;0.9410036937084847;0.9553157828730012;0.9509015110203128
4.0;0.9402932719130981;0.945642865918142;0.9422695540304998;0.9303342401330212
0.0;0.8611622485111117;0.8611622485111115;0.8931300218124465;0.8968140944942623
3.75;0.9647145594901813;0.9330506062564449;0.9586423321578593;0.9552211849906665
3.0;0.995569725165081;0.9954030263416874;0.9947702096087381;0.9957754832220654
2.5;0.9325931099794096;0.9828640010179567;0.9682963366016373;0.9742501609104252
3.5;0.9792353122419803;0.9871467668434191;0.9817933558016733;0.9824470860429625
4.0;0.9611769682418917;0.9765253647343718;0.9630407213192063;0.96638669071986
4.5;0.9809078817426802;0.9775254829166151;0.9629016568127329;0.9581024514461051
3.5;0.990142549936397;0.9823866707369397;0.976838086330322;0.9475823631190939
2.5;0.9432611647341171;0.9718163369574521;0.9548760268234455;0.928215244022821
3.75;0.9878484804542552;0.9914703252595204;0.9871234414929128;0.9872332843400359
3.5;0.9701272301360863;0.9679384278711359;0.9639023492005556;0.9660167862595026
3.0;0.9614556202610323;0.9603188512496984;0.9604206704273675;0.9636140451866947
3.9;0.9722776050340668;0.9730117129774406;0.970052997197485;0.9566194499164499
3.25;0.9624865964303663;0.957333804728335;0.9589049597612149;0.9516432515814778
3.75;0.9962023006948069;0.99490383807829;0.9961931378989829;0.997516346649325
3.4;0.9352635798138755;0.9359793434356423;0.9435886885360644;0.9429663658912508
4.75;0.9929592377369565;0.991881904272369;0.9897906627774609;0.9917940362263539
3.5;0.9735770050980662;0.9696825145811659;0.9655596999159639;0.9655609593013008
3.75;0.9202024219734952;0.9108657627836434;0.9216889350359674;0.9285524711992251
3.25;0.9475017765652184;0.9453624552369204;0.9543503111624959;0.9552369111523313
0.5;0.9051850999137846;0.9014553430334075;0.9058116316391034;0.8993503480739437
0.5;0.9373819970526194;0.9125216232522589;0.9441709165617856;0.9448435239300473
3.75;0.9834236707025533;0.9839463460971896;0.9764594583386471;0.9579561579850894
3.25;0.9696398039697696;0.9874666696242792;0.9799929383000084;0.9529388460554858
2.5;0.9259407939011669;0.9042404777714306;0.9243474571787657;0.9046690874510557
4.95;0.9933553930007619;1.0;0.9908822654692575;0.9835526140250507
0.0;0.9177614884339036;0.9121015916251933;0.920910344337304;0.9113639137449875
3.4;0.9893169107351564;0.991132643206055;0.9900721112863827;0.9814789378715266
3.0;0.9793212909353041;0.9635614272987808;0.9743398873943484;0.9758412598139414
3.5;0.9715041820052626;0.9667567658068045;0.9621144679295254;0.9637892066657134
4.25;0.9930653335193872;0.9917613673987242;0.9903954653633413;0.9920757038206325
3.0;0.9983900551477707;0.9983935863067837;0.9976766032595333;0.997057980283578
3.9;0.9843055387404528;0.9935450679265422;0.9882076978434023;0.987657992571933
3.25;0.9226004964591492;0.9226004964591492;0.9437314538832222;0.9437314538832222
3.0;0.9287885088652482;0.9236015716661551;0.9392012608565943;0.9382962450111615
3.5;0.9791530701858764;0.9787799592954124;0.9672358366421765;0.9756385199442272
3.25;0.9722997571787189;0.9684439208441326;0.9704902741216075;0.9725545503239745
4.45;NaN;NaN;NaN;NaN
1.5;0.9507888812830466;0.950788881283046;0.9458978863814864;0.9426205690185336
3.0;0.9425208187698557;0.9413317137340242;0.9577215052500682;0.9583224158296018
3.25;0.9754073918736841;0.9624908800757448;0.9862987158551582;0.9751412788648449
3.9;0.9894697426317922;0.9874251593608324;0.9871260390557898;0.9876586217543997
2.9;0.9482882753257489;0.9472080140694805;0.9672578395167746;0.9699935475716277
2.0;0.8966935794581403;0.9973930164681224;0.9063736638344231;0.9164625929173247
3.75;0.9772447102880477;0.9729441231953726;0.9764171711231926;0.9751411386509444
3.0;0.976867101543401;0.9617245318174055;0.9717093497121334;0.9641904687697642
3.0;0.967446038212792;0.966917424999889;0.9764824221889691;0.9766635770908713
1.5;0.879963830259214;0.8972150747071338;0.9209329892307241;0.910348881281129
2.4;0.9482148039199082;0.9482686279584907;0.9613538414981175;0.9711073930047973
3.0;0.9775237894157498;0.9775291892603424;0.9842817966554301;0.9864032239263482
0.0;0.8732770401450053;0.8690532640741001;0.8819106098932513;0.8809736909510212
3.5;0.9446543585562549;0.9634546745193526;0.9636291897689337;0.966727043668952
3.5;0.9929668418359401;0.9908512077662562;0.9934652568619905;0.9876441487517745
3.75;0.9796220883758202;0.9798227507500695;0.9802669024173536;0.9481814198815766
4.9;0.9937738941953775;0.9937636370310289;0.9956203072737504;0.9958204490608238
1.25;0.9385549110293347;0.9324979771008247;0.9324470155427109;0.929228319447162
3.0;0.9798337940934084;0.9650115844807066;0.9809443743587486;0.9800801879451027
3.75;0.9359497034827716;0.9297633303917637;0.947123364885771;0.9415384134794073
2.0;0.9215821953325077;0.9462446673546627;0.901235271473073;0.9081120748664431
3.0;0.9653953154938246;0.9387431163202695;0.9753664221109198;0.9633795478932409
3.0;0.9161174579587796;0.9283070776850538;0.9273556385806245;0.9288242764124159
2.1;0.9452036690108394;0.9370618900782919;0.9476705472192691;0.9568915049448762
3.0;0.8998833607354239;0.8982633876985564;0.9269588799879398;0.9100869116357843
1.5;0.9080331370062626;0.9074850867783455;0.9064178199576403;0.8989295245350581
4.75;0.9616705009478694;0.9570882081284153;0.9521738982495063;0.9373563610017425
3.6;0.9508956836874033;0.9505447609311709;0.9433669562232184;0.9285387938979707
3.0;0.9716068894516626;0.9723715998179029;0.9577995390013857;0.9574813114991132
3.25;0.9155022162110764;0.9141551991375013;0.9152024853686079;0.9124746691646962
3.0;0.977012144378479;0.9762917868043387;0.9684819250256197;0.9628903705008262
1.5;0.9561446751985686;0.9647174497725047;0.9604982373705075;0.9518806867530837
0.0;0.9250260266275959;0.9288273190437447;0.9456100899806511;0.9416793987415606
3.9;0.9917952370772063;0.9698634168055053;0.9908475878562722;0.9925504059773397
4.45;0.9927818153298673;0.9999597580986459;0.9882598396017774;0.9431938257199335
0.0;0.8958593628810564;0.8616312585371163;0.9231441319582462;0.9159257499638522
3.0;0.9301600195729667;0.9176561628880294;0.9382449588221864;0.9382312739904766
3.6;0.9641979557710512;0.9646123563167914;0.957403571541938;0.9496959324455545
3.5;0.9602106330600049;0.8139443973700576;0.9435671977705673;0.9553561320070466
3.45;0.9902398523537066;0.9902369492160515;0.9975248523485716;0.9978380675694211
3.0;0.9743901443037795;0.9390358438042643;0.9749582608137424;0.9755265742403879
3.0;0.9471525491963346;0.9536965198446933;0.9540851614118748;0.9607212048420076
3.5;0.9918689108228101;0.9963665107535974;0.9926272241561914;0.9906709416141921
4.2;0.9998325563415033;0.9969338054877698;0.9987819840182557;0.9991333876512198
3.25;0.9625340916291998;0.9621286352896261;0.9727303419343202;0.9728778688008536
2.0;0.9502520726516129;0.9326836137155441;0.9388285234581359;0.9463335870086773
0.0;0.9006026930877256;0.9138645861144858;0.8909728153230255;0.8803708659415118
4.25;0.977049272708742;0.9644044201404174;0.9839906406592915;0.93651978575007
4.25;0.9919107620238307;0.9902070557745832;0.9796340339688235;0.9744727055967264
3.0;0.9774139681617565;0.9586199037546995;0.9836829790687802;0.9803183495171314
1.5;0.9102850073855306;0.8859934931062854;0.9424957616021111;0.946538273576498
4.25;0.9672252814538083;0.9634624174343094;0.9822284248166226;0.9787323650182952
3.5;0.97446437482146;0.9685870952234407;0.9598827944953686;0.9579105571272141
3.75;0.9605046592806121;0.9998514881101689;0.9697055859089163;0.9461544390448162
3.75;0.9996806196528584;0.9998293077930899;0.9970716573592903;0.9850879748970648
3.75;0.9857903325523388;0.9900430005394645;0.9870049648565399;0.9836645538964061
3.5;0.9658289312179194;0.965384249097074;0.9595700227456614;0.9577802501973719
4.25;0.9861304659700241;0.985247950085984;0.9958237036226486;0.9958423925946234
3.0;0.9704660501535074;0.9688703712045367;0.9614534492708832;0.9661323229004156
3.5;0.9717028515828555;0.967613886197006;0.9730838514603062;0.9742911200635013
3.35;0.9443913602779611;0.9806032783044172;0.9597021746587123;0.9626117851995823
3.25;0.9120964130956561;0.9641008704626524;0.9446666944961581;0.914778820263576
4.4;0.9771061896524975;0.9270595867684932;0.9617802749171811;0.9700587511755154
5.0;0.9924800278483306;0.9633030277071383;0.9805703580808703;0.9563666314038779
4.4;0.985603252287025;0.9823031866785411;0.9813912671714129;0.9815780726733742
0.0;0.8672244004109477;0.8672244004109482;0.9012091720354208;0.9081414721834687
3.5;0.9903649406587728;0.9895506253698527;0.9865773639843703;0.9880654509420321
3.9;0.9827933848320359;0.9829062680129932;0.9836769181427625;0.9631407353374427
5.0;0.9786452051699251;0.9842300257314235;0.9663789732665414;0.9597704031738858
0.0;0.9020994914257707;0.8908366119367144;0.8872359024428196;0.8778261669062283
3.0;0.9569172830052596;0.9639224591673619;0.9676053846812445;0.9634953786960184
3.0;0.9520739436103117;0.93720472723821;0.9726790421456524;0.9705743346709876
4.25;0.9883881972468891;0.993636799865829;0.9873579613227345;0.9816104387411945
0.0;0.9063712450685809;0.9056319555748839;0.9063920581838438;0.8891481984036261
3.5;0.9667011138429757;0.9565175105721643;0.9583282440072562;0.9578516498150431
3.1;0.9324309901155967;0.9250253709201404;0.9359430276738318;0.9232329115755006
3.0;0.9718153315174777;0.9574407673510734;0.9856548121451186;0.9737901470619361
3.0;0.9706884608129692;0.9706691073625543;0.9766972974451764;0.9773630577143237
3.0;0.9797097845503158;0.9766875313242442;0.9695595145570783;0.9753432359502942
3.75;0.9940855015485281;0.9191447216958544;0.9896696057885789;0.974108026427264
0.5;0.9041112787404617;0.905550021577036;0.9358248929377311;0.9285016603245473
2.5;0.9789661661404777;0.8600602906322246;0.965099307978839;0.9579226858929947
3.0;0.9610385807195245;0.926747628658175;0.9503039850724504;0.960040647900899
3.75;0.9858232975209008;0.984595289647721;0.9718411879934975;0.9675684578112702
3.5;0.9831206257414484;0.9622897980820204;0.9868845413372062;0.9864156453047814
3.9;0.9828537459079657;0.9788979209199905;0.9834183064314014;0.9811136587985664
2.75;0.961701894579692;0.9599964250730769;0.9659181096855639;0.9711463244068821
3.0;0.9823768012066603;0.9652978073410721;0.9859883277537131;0.9857641708676118
4.4;0.9970920548993061;0.9962702658472197;0.9970674368028627;0.9978583423912923
2.0;0.9536671730049233;0.9678443302413149;0.9601548247023679;0.9535446916546143
3.5;0.9905844717946986;0.9914703252595198;0.9900143475238211;0.9873700321805695
3.4;0.954120364446413;0.9532533451028039;0.9572930670081641;0.9589498048284475
4.95;0.9837867068079762;0.99928159678794;0.98084836820932;0.9740620998020304
3.75;0.9802582593354874;0.9801306458356308;0.9778164712195044;0.9782398142582943
0.0;0.9170739692376219;0.9170739692376214;0.9275507611245162;0.9281673163243052
3.75;0.9847089436664891;0.9898447901505056;0.9818100908831106;0.9799819743731848
2.9;0.9384031456695301;0.9305835943546791;0.9328985985791303;0.9311526868810789
4.75;0.9213753947835851;0.9210588391921356;0.9256227222180818;0.9100924719766053
4.9;0.9928325568194191;0.9920224326670459;0.9934638527013775;0.9860842748337809
4.25;0.9792855570439186;1.0;0.9910210257183163;0.984829592878381
3.9;0.9859359444130386;0.9878704983035362;0.991600500881384;0.9879379801004113
1.95;0.9574102531140954;0.9716283879658358;0.9668157833916119;0.9580856710132017
3.75;0.9955898408218505;0.9954237516513482;0.9979103543011293;0.9978346734975241
4.25;NaN;NaN;NaN;NaN
3.0;0.9772430319842087;0.9876443057839474;0.979992918185677;0.9814422823982821
2.25;0.9515696906620892;0.9989326123758349;0.9619335205783677;0.96730674815746
2.5;0.9170790617546911;0.9121483828230342;0.9225505678880813;0.9265627636077892
3.0;0.95867857299574;0.9534355916224033;0.9613757116833742;0.9651112553012169
3.25;0.9660544730762667;0.9552246150620076;0.9621356269262954;0.9591754240976079
4.0;0.9870737993989388;0.971458189819927;0.9828156953291179;0.9762286329561028
4.75;0.9814280023666786;0.9751740077129696;0.9731325086820336;0.9439683132523339
3.0;0.9848911074365904;0.983547461218426;0.9957260203483783;0.9948956897197213
3.4;0.9814409484152824;0.9813570829522141;0.9799543710890793;0.980659085050164
3.4;0.9767454710210889;0.9632007941538842;0.9660960975455085;0.9483175399139351
0.5;0.9002559473019662;0.8891739502714153;0.8887260569243252;0.8883904841739821
1.9;0.9643496485462519;0.9410435131097609;0.954873469938837;0.9342425431361179
4.5;0.9988584574234308;0.9988464661913781;0.9991638381620793;0.9993267442291833
3.2;0.9720951092499831;0.9704218145219207;0.9872835134364238;0.9791715090695539
3.25;0.9886460190502756;0.987777910780852;0.9870515872184615;0.9902956289955085
3.25;0.9759424020339373;0.9799897054067582;0.981862448238489;0.9641130145463352
3.25;0.9904642867584235;0.9904627619233599;0.995073967344666;0.9954670681822889
3.0;0.9688178744065706;0.9651840823589755;0.9826198705364954;0.9803348253086953
3.45;0.9569981856352685;0.9535125183275986;0.9558430837622949;0.9536002885026124
3.7;0.9856361033753137;0.9872946554488885;0.9805066045153211;0.976743001498607
3.5;0.9776822726698098;0.9736036531235217;0.9741738491912119;0.9782203874518971
2.75;0.9564947956159416;0.9590042423883621;0.951956518296887;0.9390628391908904
3.1;0.9742504610140573;0.9758401897709117;0.9521697565815976;0.9501292434707881
3.4;0.9885538236296145;0.9688449528748051;0.9891349228260404;0.9876843939394373
3.25;0.9346295090755176;0.9494857233687387;0.9497041858917579;0.9465348111258858
3.35;0.9374079607927215;0.9330165875666551;0.9455563513754188;0.9499045421194784
4.9;0.986151493877367;0.938393148824687;0.9848823653172086;0.9558656117876061
3.5;0.9839296847738579;0.9800648399258024;0.9813208138426347;0.9809952659036557
4.65;0.9937650978715545;0.9766377863558543;0.9908576745690033;0.9860879434839757
4.75;0.9621581005339171;0.9674456448979902;0.9710209574427142;0.9684659976745904
4.7;0.9955496118604031;0.9955311870912225;0.9978195583453296;0.9977134422295184
