Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Max
1.0;0.8883236823154586;0.884536000152315
1.3333333333333333;0.8968763803910274;0.906833145056747
1.6666666666666667;0.9092043165482053;0.9161762784245396
0.6666666666666666;0.8853605276486134;0.8831375798878771
1.3333333333333333;0.9499238411824565;0.9162264483312861
2.0;0.9449787601689991;0.9460429201256991
2.0;0.9573238810734986;0.9521948285022491
0.6666666666666666;0.8851511128458153;0.8883766969916183
3.0;0.9545813840390804;0.9798745626360675
3.0;0.9105018188863993;0.9091716393764612
1.3333333333333333;0.9288304641004629;0.9185672354676228
2.0;0.9546137446780713;0.9574910059870103
2.0;0.9248453552523717;0.9464052512551582
1.0;0.8591665580995151;0.8358109819046811
1.6666666666666667;0.9153078372692616;0.9173751189891616
2.0;0.914288912188565;0.9346245364041216
0.3333333333333333;0.8822281047235508;0.8861467145590802
2.3333333333333335;0.9121009753320748;0.9404203779489552
2.0;0.8200900444650655;0.8187861792973155
1.3333333333333333;0.9190751015720935;0.922171614737037
2.6666666666666665;0.9954195652953953;0.9962609688440985
1.0;0.9262688132554991;0.8713287162084163
0.3333333333333333;0.8476872778122296;0.870668982577017
1.3333333333333333;0.9428127161309879;0.8075473890771934
1.3333333333333333;0.9407692735794131;0.9290769785278583
2.3333333333333335;0.887519965899516;0.9263488686446202
3.0;0.9477581292603152;0.9524670047357252
3.0;0.9349293269657519;0.9455024472889617
3.0;0.9648475795722942;0.9713400293479381
1.3333333333333333;0.9127002487973761;0.9065575832396334
3.0;0.8940693557792725;0.9254873040840539
1.3333333333333333;0.8407532496721389;0.8290277781604762
4.0;0.9454207506039486;0.9365535093233646
2.6666666666666665;0.8973181455260377;0.9006962976119722
0.3333333333333333;0.8925519798381062;0.8672244622738565
0.0;0.8412469013594686;0.8497478944944137
0.0;0.8584651990655947;0.849474432944392
0.0;0.8362600636432658;0.842913934809407
0.6666666666666666;0.8417095574779994;0.8687645515192841
0.3333333333333333;0.9032019498867483;0.9020631006721063
0.6666666666666666;0.8875962439026215;0.8930634157082088
0.3333333333333333;0.86297138453085;0.8356042645295704
0.3333333333333333;0.8604174400810455;0.8742005784212233
0.0;0.841325931640185;0.854508855077613
0.0;0.8608087704945535;0.8770019926914125
0.0;0.8151450852739305;0.8076626332334818
1.0;0.8503181534660083;0.8227399284142597
0.0;0.8280468935568777;0.7985080754544659
0.0;0.829866493711443;0.8359888530503423
0.0;0.8589146748600006;0.8511496189319794
0.6666666666666666;0.9012313436730583;0.8539142378669762
0.0;0.8776936563232018;0.8814261710061803
0.0;0.8823099401184821;0.8995469749144073
0.6666666666666666;0.8682907681199741;0.8434659577427196
0.0;0.8203949551981218;0.8343461412508484
0.0;0.8847457737397434;0.8797426837219257
0.6666666666666666;0.8867232577527521;0.8879309950116381
0.3333333333333333;0.853127648511291;0.8608625780017335
0.0;0.7819173309572383;0.6972737150031502
0.3333333333333333;0.8518144432976418;0.8658783234053468
0.3333333333333333;0.8862194800434222;0.8739001138224851
0.0;0.8806540671465389;0.8614588620913675
1.0;0.9162279109087967;0.9075640352285352
0.0;0.8315620759341744;0.82338886092395
0.3333333333333333;0.8447385739529234;0.8679703948224429
0.6666666666666666;0.8816208352406988;0.8724664344907278
0.0;0.869270255011382;0.8109745596320524
0.0;0.8182051282172057;0.8275157812649965
0.3333333333333333;0.8407903964055551;0.8578059989148176
0.0;0.8747334815643482;0.8636798822975194
1.0;0.8869045839539558;0.8739442831289468
0.0;0.8898690368891227;0.8862659827621856
0.0;0.8659846959052232;0.8563538968561486
0.3333333333333333;0.857702159316268;0.8496702488990935
0.0;0.8835519344592998;0.8705662452579809
0.3333333333333333;0.8594773390307964;0.8577744191061427
0.0;0.8364046725116111;0.8133159680955623
0.0;0.8200324126214706;0.8226175063903999
0.3333333333333333;0.8228430051778034;0.8468728500121024
1.0;0.8865237384957048;0.8636649972452168
0.0;0.885008610754785;0.8917777206330749
0.3333333333333333;0.9010906708444527;0.8834597402576702
0.6666666666666666;0.8972819059735145;0.8873809122261007
0.0;0.875403820095967;0.8541118175304675
0.6666666666666666;0.8918235451285794;0.8972918404666611
1.0;0.9087378749120448;0.9118440437301502
0.0;0.8693491792190189;0.830197989021683
0.0;0.7775223668530127;0.8094156791231425
0.0;0.8557367820236956;0.8573272502263435
0.0;0.8533505971182243;0.8347423351740869
0.6666666666666666;0.8514497790754147;0.8310727481698825
0.3333333333333333;0.8128904407940791;0.7415026502371297
1.0;0.8456151668865456;0.8900132098071355
0.6666666666666666;0.8710079828768381;0.8714268903354082
0.3333333333333333;0.8176228932952164;0.818639980050858
0.3333333333333333;0.9043750342300331;0.8704617799714105
0.0;0.8251003635712113;0.833201162857162
0.3333333333333333;0.8025546830351344;0.8207958336521403
0.0;0.7688826836967277;0.7137372079373792
0.0;0.8327163107252048;0.7385639242582147
0.0;0.8333558442550711;0.8155033042337216
0.3333333333333333;0.8341627585048723;0.8271487319690873
0.3333333333333333;0.8159762712721332;0.9043865073211517
0.6666666666666666;0.8862681644999029;0.8865379995288238
0.3333333333333333;0.8213579917309753;0.8128571999297798
0.0;0.8582325192280316;0.8798809483159008
0.3333333333333333;0.7959314130367794;0.8102757117964476
0.0;0.812192457509721;0.7931353436358203
0.0;0.8674192525437847;0.8713338500788482
0.0;0.8711817541810261;0.8882926159396574
0.0;0.8618850175549554;0.8701566395683319
0.3333333333333333;0.863145772922037;0.7868246381390568
0.0;0.8740648634993853;0.8929367485301842
0.0;0.8280880321314006;0.8291956119609368
0.3333333333333333;0.8656763291799221;0.8608562660051792
0.3333333333333333;0.8979327537567064;0.898099637382269
1.0;0.8653681534610729;0.8499671806764223
0.0;0.8473284034778295;0.7965011828820843
0.0;0.8341394728671999;0.8397759487330695
0.3333333333333333;0.8795539945303026;0.8733448090776356
0.0;0.8505075584501576;0.8395978382983533
0.3333333333333333;0.8989448310215191;0.9021516372386074
0.3333333333333333;0.8764167480070091;0.8890737912784497
0.3333333333333333;0.8485353604879834;0.8160218421668686
0.6666666666666666;0.8937260061462637;0.8952545575307028
0.0;0.8665522104486896;0.8748154308480981
0.0;0.8636704791935016;0.8824204868069718
0.0;0.836123889454876;0.7980103376740169
0.0;0.8234527050616293;0.8160637682858923
