Human;Sent2vec_tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none;Sent2vec_tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none;Sent2vec_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
3.5;0.5003759467150942;0.5003759467150942;0.5566831023849097
3.0;0.9033818374198157;0.9033818374198157;0.9000441760897592
4.5;0.7933627525022157;0.7933627525022157;0.5914099051687125
2.5;0.5936619287146485;0.6196431333174057;0.6367731390980487
3.5;0.6234732102951369;0.6234732102951369;0.6377767765752307
3.0;0.8828338963630717;0.8828338963630717;0.8535320758999722
2.5;0.8102624002188741;0.8102624002188741;0.8187259561567193
4.0;0.8564633420736204;0.8564633420736204;0.833337649199799
3.5;0.9090907966077258;0.9090907966077258;0.8824531633695452
3.5;0.6138976278772094;0.6138976278772094;0.6535315054121379
3.0;0.8665550712833873;0.8665550712833873;0.8899547894875115
2.5;0.9350292220729961;0.9350292220729961;0.9331724153837658
4.0;0.8603967508047795;0.8603967508047795;0.8119095725300063
3.5;0.5586198012772001;0.6262156152729073;0.7023160393003274
2.5;0.5668008643669735;0.5576749575382041;0.6001985880280267
2.5;0.8812546441671648;0.8812546441671648;0.8861542912782879
5.0;0.9553808507829953;0.9553808507829953;0.8930226311590652
4.25;0.7983493644874863;0.7983493644874863;0.837606240086917
2.5;0.7658207860093096;0.7658207860093096;0.7626558084349815
2.95;0.8671138669412501;0.8671138669412501;0.9060644381891705
3.0;0.9098131161326085;0.9098131161326085;0.9150933432877658
3.45;0.9325215400096204;0.9325215400096204;0.9341216560352599
2.5;0.8677532293226583;0.8677532293226583;0.8732122647453674
0.5;0.7112835360418254;0.7112835360418254;0.7297680041394184
4.5;0.5582004473972139;0.5582004473972139;0.5633930705097203
2.0;0.5926516469442366;0.5926516469442366;0.5610955772928238
2.0;0.688829971294665;0.6806224731813225;0.6595271212730895
3.5;0.9557640245672085;0.9557640245672085;0.9653815859903919
3.5;0.9077254175360773;0.9077254175360773;0.899360452684647
4.0;0.8435928575833078;0.8435928575833078;0.9297843718633202
3.5;0.9458182747929872;0.9458182747929872;0.9320850446785501
4.0;0.9309894289096664;0.9309894289096664;0.9307341593739178
2.5;0.6055430063606372;0.6076076545827552;0.7054655359607942
3.0;0.817403829630858;0.817403829630858;0.8155635186070906
3.0;0.6980028832822166;0.6980028832822166;0.6826924002080841
3.0;0.6082851220700628;0.6082851220700628;0.6148942860034589
1.0;0.3781805459834296;0.3781805459834296;0.4054633059598275
2.0;0.7726733794552091;0.7726733794552091;0.7996812395538264
2.0;0.34730352495684325;0.34730352495684325;0.3982262559533925
4.5;0.9586727721647142;0.9586727721647142;0.9395761355862304
4.0;NaN;NaN;NaN
3.0;0.9540914246302487;0.9540914246302487;0.9487958441882502
3.0;0.871495662450668;0.871495662450668;0.916345279631316
4.15;0.888693745312066;0.888693745312066;0.8853915136558024
2.5;0.6739868698317381;0.6739868698317381;0.6911150739996988
3.5;0.738423721325773;0.738423721325773;0.7487242317211147
4.0;0.5861633473181127;0.6334958023712899;0.6187698541621661
5.0;0.99066509972583;0.99066509972583;0.94828636112447
4.8;0.963863024040645;0.963863024040645;0.9621686475515671
0.0;0.1829259316877792;0.1829259316877792;0.23808827810344327
4.6;0.8603187641928033;0.8603187641928033;0.8494155054600312
3.0;0.8160187349620867;0.8133452434831314;0.8281322018151018
2.7;0.670840362992813;0.670840362992813;0.6572157071694391
3.6;0.9474552213831271;0.9474552213831271;0.9468290638027572
3.75;0.9477146908228915;0.9477146908228915;0.9471614019266541
3.65;0.7625946795686921;0.7625946795686921;0.7608326570347257
0.0;0.42727384061164736;0.42727384061164736;0.5487609247505556
3.0;0.7205448420289019;0.7205448420289019;0.7587043993227438
4.75;0.9317771174585774;0.9317771174585774;0.908291295995654
3.6;0.9750590836148522;0.9750590836148522;0.9761850351985987
3.5;0.8987228406494164;0.8987228406494164;0.9099316550323238
2.75;0.7907836650326215;0.7907836650326215;0.780456224108284
5.0;0.9209462614576378;0.9209462614576378;0.8705253387576412
4.0;0.7005501731098689;0.7428698374894269;0.7225901386425218
3.0;0.8836565370905474;0.8836565370905474;0.8778487841022236
3.5;0.7730224932816583;0.7730224932816583;0.7623605767852527
3.35;0.797899343586969;0.797899343586969;0.7556786388452874
3.2;0.8831308480144505;0.8831308480144505;0.8959631775301891
3.6;0.7386840041771005;0.7386840041771005;0.7638491226712282
3.75;0.8976024334295961;0.8976024334295961;0.8959257012952235
4.0;0.9391081668210505;0.9391081668210505;0.9578602969191692
3.75;0.9185629463556367;0.9185629463556367;0.9234354588870536
3.5;0.8666594833877826;0.8666594833877826;0.8636633810638351
3.5;0.9156282059912922;0.9156282059912922;0.9006988437881668
4.25;0.9026252615054766;0.9026252615054766;0.9457630502865646
0.0;0.2705818430977582;0.2705818430977582;0.36586247208618816
3.5;0.8628597861920639;0.8628597861920639;0.859506032192834
2.75;0.6362556291904898;0.6362556291904898;0.6498215803145944
5.0;0.9510817356194122;0.9510817356194122;0.9553822144592029
3.75;0.9029276216703205;0.9029276216703205;0.9173410660959649
3.45;0.8693074106384527;0.8693074106384527;0.8810260198090506
3.0;0.9104265917380997;0.9104265917380997;0.9074283495183504
2.25;0.5279803129630206;0.5279803129630206;0.5814219677459506
3.25;0.7295024012751082;0.7295024012751082;0.7186226712305978
4.2;0.8393429755964963;0.8393429755964963;0.8384296420100997
4.25;0.9670213832240037;0.9670213832240037;0.9599221496591068
4.4;0.9748416434587204;0.9748416434587204;0.9568925644904519
2.5;0.768105940838554;0.768105940838554;0.7315535392445396
1.75;0.6671677556084089;0.6671677556084089;0.7034313501657383
3.5;0.9068874695427231;0.9068874695427231;0.9131352790750799
3.5;0.8890875444462897;0.8890875444462897;0.8802566952132206
5.0;0.9563596273408006;0.9563596273408006;0.9254211322059237
3.95;0.9574029595090876;0.9574029595090876;0.9380437865790002
3.5;0.7732649030588287;0.7732649030588287;0.788026072873058
3.25;0.6096503375918725;0.6096503375918725;0.6152760440649448
4.5;0.7899687444297694;0.7899687444297694;0.7221918418604312
0.0;0.6223246941203167;0.6223246941203167;0.6502292199961391
3.1;0.856074287830459;0.856074287830459;0.8620936228761663
3.5;0.9350493009183705;0.9350493009183705;0.929786101790891
4.25;0.9644789116202436;0.9644789116202436;0.9675608995979693
2.75;0.5334816205785168;0.5500266106659423;0.5646122536504435
3.5;0.6745439741455909;0.6745439741455909;0.703386667301639
4.5;0.9171569189789343;0.9171569189789343;0.9498855638671002
3.5;0.9159386808626705;0.9159386808626705;0.9203989984656431
2.9;0.7709154267387155;0.7709154267387155;0.7581589218930265
3.0;0.9201451898295091;0.9201451898295091;0.8967978081238293
3.0;0.9107480195180699;0.9107480195180699;0.919813680575379
3.0;0.7355634039610175;0.7355634039610175;0.7275895265811329
4.0;0.6294279329441073;0.5945756314108621;0.6266913008135332
0.0;0.2618861911720592;0.2618861911720592;0.34119789912092036
3.75;0.8574767590447271;0.8574767590447271;0.8710320563668018
3.0;0.9706603507272243;0.9706603507272243;0.963637138663602
2.5;0.7774633428045656;0.7774633428045656;0.8041117076967882
3.5;0.9257014476680053;0.9257014476680053;0.9198038800346671
4.0;0.8306078795925862;0.8306078795925862;0.7950310869502308
4.5;0.7327148007281771;0.7327148007281771;0.7333161266057577
3.5;0.8937766382058778;0.8937766382058778;0.8531920141662114
2.5;0.7573456517856682;0.7573456517856682;0.7193963337364762
3.75;0.9400302043225711;0.9400302043225711;0.9375125814268285
3.5;0.7528028984751154;0.7528028984751154;0.7745137865567855
3.0;0.8365088381984802;0.8365088381984802;0.8399042253294629
3.9;0.7453606652252704;0.7453606652252704;0.6745905713704601
3.25;0.778215408062371;0.778215408062371;0.7811108240864928
3.75;0.9861203848376932;0.9861203848376932;0.983532521648381
3.4;0.6879756326834585;0.6879756326834585;0.7391544210870042
4.75;0.9394921430285307;0.9394921430285307;0.9477970229543144
3.5;0.8595915864049912;0.8595915864049912;0.8504515900279187
3.75;0.4487774206062213;0.4487774206062213;0.44438778956962993
3.25;0.7755908319183721;0.7755908319183721;0.8204615531538806
0.5;0.4138822585028844;0.3807708981477216;0.4405602654758013
0.5;0.6052160381007051;0.6052160381007051;0.6428461285181999
3.75;0.9020221580963101;0.9020221580963101;0.8731557200294703
3.25;0.9098014612900245;0.9098014612900245;0.8951921021143049
2.5;0.6379442934048657;0.6379442934048657;0.6419711663828797
4.95;0.9604621849113655;0.965197453781685;0.9658237026070398
0.0;0.26557853178795743;0.29379570776827857;0.3932488988118028
3.4;0.924065747338951;0.924065747338951;0.9177673964712475
3.0;0.8999742878280459;0.8999742878280459;0.9083723147883378
3.5;0.6666018680813223;0.6917839939456445;0.7112762271107118
4.25;0.8200857635675456;0.8200857635675456;0.8282258072473626
3.0;0.9888062540388083;0.9658860968852174;0.9486240128132967
3.9;0.9308332971213458;0.9308332971213458;0.9265138057584131
3.25;0.6663857491309997;0.6663857491309997;0.6405192326673561
3.0;0.5447224570950112;0.5447224570950112;0.5997450910658215
3.5;0.8732163715066809;0.8732163715066809;0.8836891771105307
3.25;0.7411714529838773;0.7411714529838773;0.7572612692979818
4.45;NaN;NaN;NaN
1.5;0.42927708017733396;0.42927708017733396;0.5108185451718203
3.0;0.7425474494566123;0.7425474494566123;0.8083694332372968
3.25;0.8672794625694648;0.8672794625694648;0.8676696890653588
3.9;0.9724404709789175;0.9724404709789175;0.9475641378615983
2.9;0.8046489762118973;0.8046489762118973;0.8027870775914955
2.0;0.5113344586307325;0.5113344586307325;0.46584746581001857
3.75;0.8317189777170894;0.8317189777170894;0.8077213247369857
3.0;0.936236326493622;0.936236326493622;0.9384629046458581
3.0;0.8035856148463408;0.8035856148463408;0.7989768348698568
1.5;0.35770515694467486;0.35770515694467486;0.39318600882197247
2.4;0.7733744147429418;0.7733744147429418;0.7919784703027201
3.0;0.8819669542300695;0.8819669542300695;0.8885612132886642
0.0;0.21714409637069598;0.21714409637069598;0.21807958763449373
3.5;0.7888567945030869;0.7888567945030869;0.8172954062081944
3.5;0.9537319959160538;0.9537319959160538;0.9549170587396937
3.75;0.8738521826832826;0.8738521826832826;0.8785954349535288
4.9;0.9821546783845216;0.9821546783845216;0.9746051756563596
1.25;0.5282053364217888;0.5193299412731867;0.5455193660483643
3.0;0.8953347425111433;0.8953347425111433;0.8971866592592014
3.75;0.6180347871864954;0.6180347871864954;0.6313108786205242
2.0;0.49404457005425256;0.49404457005425256;0.5451084780957324
3.0;0.8505837388346126;0.8505837388346126;0.8568420719252093
3.0;0.6067096700423557;0.6067096700423557;0.5430916272240094
2.1;0.6195157342208426;0.6195157342208426;0.6341452915875876
3.0;0.5442898027368991;0.5442898027368991;0.4928306330101481
1.5;0.3197047252509684;0.3197047252509684;0.39763222621742633
4.75;0.8058152893695507;0.8058152893695507;0.8062389321244621
3.6;0.7103005783519211;0.7103005783519211;0.7097951562209276
3.0;0.7070659209388219;0.7070659209388219;0.7247091860988617
3.25;0.5558340458561749;0.5558340458561749;0.5791492086375499
3.0;0.7708922141560641;0.7708922141560641;0.7727607246409172
1.5;0.5785291472675849;0.5785291472675849;0.6160697234200774
0.0;0.5064206489275865;0.5095344159693397;0.5996933892628041
3.9;0.9615706152300878;0.9615706152300878;0.9532009750547875
4.45;0.9270729996507838;0.9270729996507838;0.9174737623762742
0.0;0.30608622407283764;0.30608622407283764;0.4223047525891211
3.0;0.7038452701548388;0.7038452701548388;0.6612021426312864
3.6;0.6143939586377285;0.6611611081994418;0.6824901638751879
3.5;0.9074058481944738;0.9074058481944738;0.8796563853626032
3.45;0.9770484180388189;0.9770484180388189;0.9809774004378353
3.0;0.8731130090503757;0.8731130090503757;0.8763304108493737
3.0;0.7776507885021932;0.7776507885021932;0.7948087865431442
3.5;0.9569323303225573;0.9569323303225573;0.9585348127091556
4.2;0.9710531649356998;0.9735185297307023;0.9796624616352151
3.25;0.8101191987533712;0.8101191987533712;0.801286331978108
2.0;0.6781385978515215;0.6781385978515215;0.6863071898936466
0.0;0.3465028518042944;0.3465028518042944;0.3546448738261703
4.25;0.8304443954619375;0.8304443954619375;0.8467016552446689
4.25;0.8010957865202255;0.815384804260308;0.8370405496147454
3.0;0.894482902347523;0.894482902347523;0.8980390524451919
1.5;0.5965176323719794;0.5965176323719794;0.6279055307725852
4.25;0.8852334062043842;0.8852334062043842;0.8749438827439241
3.5;0.7028768214193085;0.7346001487301471;0.7194882455037762
3.75;0.8081936321739112;0.8081936321739112;0.8189850232592949
3.75;0.9271893842877578;0.9271893842877578;0.9109254167017731
3.75;0.9319781946942951;0.9319781946942951;0.9384787925745732
3.5;0.9065224993449607;0.9065224993449607;0.808769333271969
4.25;1.0;1.0;0.9441619903001333
3.0;0.8395573564387128;0.8395573564387128;0.834797140154855
3.5;0.8088866545601812;0.8088866545601812;0.7664155392395536
3.35;0.7493469836854855;0.7493469836854855;0.7852673209750175
3.25;0.5729618572797306;0.5729618572797306;0.5796977335983848
4.4;0.9274420623592023;0.919653877086964;0.911314859261703
5.0;1.0000000000000002;1.0000000000000002;0.944148136941911
4.4;0.895729879824407;0.895729879824407;0.9054528282547974
0.0;0.3042275565476372;0.30391421945826413;0.3204132888916747
3.5;0.8518891616895836;0.8518891616895836;0.8460947744506229
3.9;0.9569304580346235;0.9569304580346235;0.9375574287058517
5.0;0.8811146869809972;0.8765924301489489;0.9004392695546951
0.0;0.36367690231855176;0.36367690231855176;0.3931256569126417
3.0;0.8408356281823698;0.8355963893089879;0.818064973180225
3.0;0.845640613201331;0.845640613201331;0.8494425200345045
4.25;0.9093128988997379;0.9093128988997379;0.90260772248299
0.0;0.3526730026315529;0.3526730026315529;0.3442853828813243
3.5;0.8390855532953921;0.8390855532953921;0.8540462271098616
3.1;0.6069156041945757;0.6069156041945757;0.6196068540803721
3.0;0.8176008200848027;0.8176008200848027;0.8147014283241191
3.0;0.8403124378127077;0.8403124378127077;0.8507479220239871
3.0;0.9219991756446054;0.9219991756446054;0.9183133833717915
3.75;0.9608001543128731;0.9608001543128731;0.9615690719430682
0.5;0.6242003441842406;0.6242003441842406;0.6323601887769655
2.5;0.7559758308332571;0.7559758308332571;0.7117438199093915
3.0;0.8467495950713042;0.8467495950713042;0.8473063105268369
3.75;0.8263891002917203;0.8362515115934481;0.8288127258164729
3.5;0.9424661974260367;0.9424661974260367;0.9494424102101803
3.9;0.889229608155126;0.889229608155126;0.8862144786812709
2.75;0.8471836732489579;0.8471836732489579;0.8471761878059502
3.0;0.9311906904843263;0.9311906904843263;0.9362664067927571
4.4;0.9168797273943096;0.9168797273943096;0.9058067777627474
2.0;0.77046338439664;0.7867138034909797;0.7889783197102225
3.5;0.9532237469112156;0.9532237469112156;0.9442535437148365
3.4;0.749966863866056;0.749966863866056;0.7398744846012228
4.95;0.9018228829344703;0.9018228829344703;0.9130062348388439
3.75;0.8987237519342306;0.8987237519342306;0.8906611516010536
0.0;0.3499971501675477;0.3499971501675477;0.47281786792144476
3.75;0.89998335482159;0.89998335482159;0.8759206133834121
2.9;0.5011791338963085;0.5011791338963085;0.5470622594093785
4.75;0.4964734819606892;0.4964734819606892;0.47172457696168096
4.9;0.9506328195370082;0.9477964543050149;0.9329792036807013
4.25;0.9396826507729157;0.9396826507729157;0.9425504033621297
3.9;0.9496814511926959;0.9496814511926959;0.9537082523581318
1.95;0.8180351132854286;0.8299536504648892;0.8357782663887144
3.75;0.9615965400214527;0.9615965400214527;0.9618245194767281
4.25;NaN;NaN;NaN
3.0;0.8997188181510174;0.8997188181510174;0.8951787603904675
2.25;0.8342043620592685;0.8342043620592685;0.841466664563346
2.5;0.6787618293303928;0.6787618293303928;0.6857568680378721
3.0;0.8550435549560264;0.8550435549560264;0.8512672425712353
3.25;0.7772921425043856;0.7772921425043856;0.7585913566623131
4.0;0.8376119546253807;0.8376119546253807;0.8500340958980078
4.75;0.891575941560188;0.891575941560188;0.8179111445601522
3.0;0.8626133546469307;0.8626133546469307;0.8715438728545297
3.4;0.9257364254474743;0.9257364254474743;0.9067455726043245
3.4;0.7618252152796656;0.7618252152796656;0.7363967725787661
0.5;0.6399974732883662;0.6399974732883662;0.6450940738297632
1.9;0.7503883322673088;0.7503883322673088;0.7362596101928758
4.5;0.9829245178119057;0.9829245178119057;0.9778431861382045
3.2;0.8804180485282319;0.8804180485282319;0.8868936018288339
3.25;0.9201713902324261;0.9201713902324261;0.8978094073412554
3.25;0.9189976710798564;0.9189976710798564;0.907369324581111
3.25;0.9658630572202481;0.9658630572202481;0.9540399308249601
3.0;0.8713643143917773;0.8713643143917773;0.8806611050446863
3.45;0.7731260899135023;0.7731260899135023;0.7771696096367948
3.7;0.9217124720769064;0.9217124720769064;0.9027215010876727
3.5;0.8455061535698666;0.8455061535698666;0.8610080256880662
2.75;0.7705113235444627;0.7705113235444627;0.7671491630252969
3.1;0.8448426628692263;0.8448426628692263;0.791191448414255
3.4;0.9134291867669683;0.9134291867669683;0.9183475513528196
3.25;0.5514212957772557;0.5673894222447754;0.5411987275670764
3.35;0.706248912254449;0.706248912254449;0.732237182854089
4.9;0.9530773858326541;0.9530773858326541;0.9378040426821805
3.5;0.8834927507961858;0.8834927507961858;0.8516438620963696
4.65;0.9779804817283173;0.9779804817283173;0.9837248289955515
4.75;0.6691111513355833;0.6621073476950999;0.7589018496753487
4.7;0.972202422098337;0.9727800340380451;0.98120321913472
3.5;0.8585732119403205;0.8585732119403205;0.8641875601381472
3.25;0.8777396115443391;0.8777396115443391;0.9285278945328965
1.5;0.5027426729042811;0.5027426729042811;0.5820302218975498
4.2;0.6470565569105599;0.6470565569105599;0.6190612012240598
5.0;0.8870806960932598;0.8870806960932598;0.9308984344001697
3.0;0.648987509399234;0.648987509399234;0.6685197076699038
3.0;0.8032285692235115;0.8032285692235115;0.7528432499821984
5.0;1.0;1.0;0.9582890281099068
0.0;0.42890164491300886;0.42890164491300886;0.4354924841991863
3.5;0.788843504955321;0.788843504955321;0.7898333659303917
3.75;0.7939118802682746;0.7939118802682746;0.7618831147808726
4.5;0.7906364557280003;0.7906364557280003;0.780198583824227
3.7;0.940664002545091;0.940664002545091;0.9275968133420959
3.25;0.7212770490361524;0.7212770490361524;0.6583416585836914
4.25;0.8791964711020603;0.8791964711020603;0.8711970061904767
2.0;0.433339679653888;0.433339679653888;0.5253555075302134
4.0;0.868258856872969;0.8629492989594637;0.847872065421254
3.75;0.949743240016691;0.9386313919748338;0.937414900883244
3.5;0.9460028559075444;0.9460028559075444;0.9200625417102313
3.0;0.8193183407086589;0.8193183407086589;0.8292778791443526
4.95;0.8775928207504724;0.8775928207504724;0.8897994950001976
4.0;0.8695592568522746;0.8695592568522746;0.8725712505444233
4.0;0.9058300244071125;0.9058300244071125;0.8815516233898317
4.9;0.9181939806298822;0.9181939806298822;0.9290833514188315
4.9;0.935681221330128;0.935681221330128;0.9335362451907615
3.7;0.9272499969338686;0.9272499969338686;0.936841495201831
4.0;0.7733635136815618;0.7652215892919371;0.702340845130902
3.25;0.7469102560616468;0.7469102560616468;0.7543980123453603
3.0;0.9761661623461081;0.9761661623461081;0.9713349104882926
2.25;0.6257458735854354;0.6257458735854354;0.6026904043298716
3.0;0.9169288548336286;0.9169288548336286;0.9140083729962621
4.0;0.746018367378538;0.746018367378538;0.7768801533216733
3.4;0.6799280576952342;0.6873829884138576;0.6401068956452926
2.9;0.5620952552259898;0.5518090953206486;0.6176817449955198
3.25;0.8483009187723152;0.8483009187723152;0.8358736435924677
2.5;0.7082783381485181;0.7082783381485181;0.748218533559917
3.7;0.9266905183505774;0.9266905183505774;0.9094465310885947
3.25;0.9622857668354746;0.9622857668354746;0.9438056590766382
0.5;0.32987177971346987;0.32987177971346987;0.3792281145063838
2.75;0.852012797210147;0.852012797210147;0.8214002045250536
4.0;0.755927888364055;0.755927888364055;0.7762112129134153
1.75;0.6176743441111835;0.6176743441111835;0.5875830490096193
4.0;0.9414597249247029;0.9414597249247029;0.9410758372407168
3.45;0.7588672961593766;0.7272343665048251;0.7053909010513564
3.4;0.9378407293112203;0.9378407293112203;0.9428169782929094
3.0;0.8460191960409152;0.8460191960409152;0.8313322921375618
4.25;0.8887195991491448;0.8887195991491448;0.8949833772739695
3.0;0.8681221406993336;0.8681221406993336;0.876311353681512
3.0;0.7620280126273257;0.7620280126273257;0.7640726061009423
3.5;0.7637792534280569;0.7637792534280569;0.7083263725134538
3.25;0.9304698642743119;0.9304698642743119;0.9360881630782709
3.45;0.8146498656070253;0.8146498656070253;0.8422088590883672
4.6;0.8409303172343011;0.8409303172343011;0.8473589241386942
4.25;0.7855909469099429;0.7855909469099429;0.8097022985942898
1.5;0.5662156092093916;0.5662156092093916;0.6054410271707069
2.5;0.6068205869548885;0.6068205869548885;0.6230769963616215
4.75;0.9520547714344064;0.9520547714344064;0.937089348429416
4.4;0.8862041276583293;0.8862041276583293;0.8251751052332443
0.0;0.5987959086589244;0.5987959086589244;0.6082532618778776
3.25;0.6230334748670635;0.6230334748670635;0.6538828335623509
0.5;0.6901490502900163;0.6901490502900163;0.7220155316713079
3.4;0.9293198676352049;0.9293198676352049;0.9349229083233702
3.25;0.9763659263356067;0.9763659263356067;0.9707386647375752
3.25;0.8658721757343537;0.8658721757343537;0.8617346773278014
3.0;0.3378590164395932;0.3378590164395932;0.4130053003088768
3.25;0.7857182491176881;0.7857182491176881;0.7814044579876089
1.5;0.6125142680698821;0.6125142680698821;0.6331906674750887
3.2;0.8498772655241307;0.8498772655241307;0.8691266150801221
0.0;0.3616916188174087;0.3501208398771222;0.390827233299807
3.0;0.7696923643083808;0.7696923643083808;0.7529812619005506
3.4;0.5829180129372491;0.5829180129372491;0.7673717408501781
3.25;0.758668635664379;0.758668635664379;0.7559115110413686
3.5;0.7752351342288493;0.7938006220909039;0.8251956774229832
1.5;0.5717493057841501;0.5717493057841501;0.5416809132319305
3.0;0.841955875145308;0.841955875145308;0.8414981455837943
4.9;0.9355851462454766;0.9355851462454766;0.8029568433476315
3.45;0.8208224529500598;0.8208224529500598;0.822956486881478
4.25;0.8334647695463098;0.8334647695463098;0.801436362375416
4.5;0.9831921319615361;0.9831921319615361;0.9659035157217281
3.0;0.8308812567500402;0.8308812567500402;0.8342376666917144
3.5;0.4266241780279546;0.4266241780279546;0.40765679697553625
2.25;0.550785639837091;0.550785639837091;0.4969091203053435
4.25;0.6995280284263747;0.7064074498176641;0.7338340552088122
3.4;0.9280863914967818;0.9280863914967818;0.9269829107065917
3.75;0.9919672776839726;0.9919672776839726;0.989941775535648
4.25;0.9638411676885054;0.9638411676885054;0.9653185125320238
3.25;0.9672643843609445;0.9672643843609445;0.9687620412089425
3.25;0.6870570681289803;0.6870570681289803;0.6587210838189931
3.65;0.8881445938908391;0.8881445938908391;0.8941533248280661
2.75;0.6300804495200497;0.6300804495200497;0.5030809958581599
1.5;0.4533942381731936;0.4533942381731936;0.45740231058759945
3.0;0.8450805876883255;0.8450805876883255;0.8422809490521377
4.25;0.6602169876058331;0.6311442039536191;0.5655605458950308
3.5;0.6597203956986462;0.6534725123377993;0.6082703928045181
3.0;0.7759632279086034;0.7759632279086034;0.798604022791778
2.0;0.7735579372611596;0.7735579372611596;0.7787903689741081
2.5;0.42596737829900355;0.4620697673717463;0.47568855180186514
0.0;0.40702613097228335;0.40702613097228335;0.3668315971149426
0.0;0.2941584769694059;0.2941584769694059;0.42762815876603977
4.0;0.9044145418027802;0.9044145418027802;0.9037751070494038
3.35;0.8399393330975857;0.8399393330975857;0.801406403638112
4.25;0.8515136056767838;0.8515136056767838;0.8160143763399873
4.25;0.835939154906462;0.8287359896397676;0.8139184766030906
3.45;0.912058873329534;0.912058873329534;0.9257768280677025
4.25;0.8655395455908129;0.8655395455908129;0.862977199327994
3.0;0.9376051686245747;0.9376051686245747;0.9369759710817909
