Human;bestCOM_bestWBSM_AncSPLRada_bestUBSM_AncSPLRada;worstCOM_worstWBSM_AncSPLRada_worstUBSM_AncSPLRada
0.6666666666666666;0.21056482529749315;0.307342493421605
0.3333333333333333;0.10478738281495384;0.2664684617565193
0.6666666666666666;0.07254762501100116;0.26912745327638155
0.3333333333333333;0.0;0.29243300324389093
0.3333333333333333;0.05014122105639002;0.20298497970081508
0.0;0.11180339887498948;0.2703690352179376
0.0;0.0;0.20951371008416259
0.0;0.0;0.14734483414995722
1.0;0.0;0.23570226039551587
0.0;0.05014175380604901;0.17758348004863597
0.0;0.0;0.06567744591137895
0.0;0.0;0.23574592468573824
0.6666666666666666;0.06666666666666667;0.29249796157543206
0.0;0.0778498944161523;0.1771485210306945
0.0;0.0585246922353943;0.19648737039141986
0.6666666666666666;0.0;0.09885762107960255
0.0;0.056613851707229795;0.060522753266880246
0.0;0.0;0.10212090738055019
0.6666666666666666;0.0;0.17431357421160582
0.3333333333333333;0.056613851707229795;0.11096982011304797
0.0;0.0;0.10651349282379567
0.3333333333333333;0.03892494720807615;0.18843366572035794
0.3333333333333333;0.0;0.1757725541727234
0.0;0.0;0.08191742928044134
1.0;0.042257712736425826;0.25491058121800514
0.0;0.0;0.14531652714800547
0.3333333333333333;0.0;0.2073903389460851
0.6666666666666666;0.0;0.08980265101338746
0.0;0.0;0.1873713057125554
0.0;0.0;0.12430020761225294
0.3333333333333333;0.0;0.05833230871681573
0.0;0.0;0.13819022389701707
1.0;0.033333333333333326;0.10508711488211349
0.0;0.0;0.1724650914695184
0.0;0.08058229640253803;0.08451097080575751
0.3333333333333333;0.0;0.21586379647964982
0.0;0.0;0.13884464182799078
0.3333333333333333;0.018985725727039132;0.13317032544955468
0.0;0.0;0.11840309875808412
0.0;0.0;0.1829680529212736
0.3333333333333333;0.12909944487358055;0.1642598060726705
1.0;0.133286924072011;0.038575837490522985
0.0;0.0;0.0923207501122663
0.3333333333333333;0.07407407407407407;0.24967049305145206
0.6666666666666666;0.0;0.17914438502673796
0.0;0.0;0.15275508470178356
0.6666666666666666;0.0;0.3170114791543561
1.0;0.11252522860080313;0.32071900603962566
0.0;0.0;0.3256694736394648
0.0;0.0;0.16224014895133176
0.0;0.0;0.16906216423103138
0.0;0.0;0.14708710135363803
0.6666666666666666;0.0;0.09965980096224931
0.3333333333333333;0.0;0.190505949023144
1.0;0.0;0.12957995535375497
0.6666666666666666;0.0;0.15721575188358955
0.3333333333333333;0.0;0.07709864155188688
0.3333333333333333;0.03391779807375454;0.16261368641490911
0.0;0.0;0.10680707115813803
0.3333333333333333;0.041371440189206056;0.23651040236967874
0.0;0.0;0.09901475429766744
0.0;0.0;0.08680125305516323
0.0;0.0;0.24883041367171907
0.3333333333333333;0.0;0.13894530402132657
0.3333333333333333;0.0;0.20346600184699554
0.6666666666666666;0.028985507246376812;0.13523190693072346
0.3333333333333333;0.0;0.1529409896436938
0.0;0.036581965695113135;0.18878855514261464
0.3333333333333333;0.0;0.19828711748090339
0.0;0.0;0.20460114585149983
0.0;0.0;0.21081851067789195
0.0;0.0;0.1743684537200566
0.0;0.06900655593423542;0.1262919905771665
0.3333333333333333;0.042591770999996;0.21288515406162464
0.0;0.0;0.19160487925841252
0.0;0.0;0.14094640441493345
0.3333333333333333;0.0;0.2946278254943948
0.3333333333333333;0.0;0.18527524815262714
1.0;0.0;0.06156695312954162
0.0;0.0;0.19712193082093682
0.0;0.0;0.10559103473401535
0.3333333333333333;0.0;0.19097291751084317
0.0;0.04656201971797188;0.2772715943480635
0.3333333333333333;0.0;0.1223796475197384
0.3333333333333333;0.02444666285339501;0.14183183859722745
0.3333333333333333;0.0;0.2630058114722041
0.6666666666666666;0.06895616666477168;0.22697294824951647
0.0;0.0;0.1249459225580184
0.0;0.0;0.18895160917960652
0.0;0.033072537342610564;0.2006819470637796
0.0;0.0;0.1550123940354845
