Human;LiBlock - Original;LiBlock - CTakes;LiBlock - Metamap;LiBlock - MetamapLite
3.75;0.8666666706403097;0.8666666706403097;0.8333333373069762;0.8666666706403097
0.5;0.24673894318025927;0.2208860656515601;0.18882130672374786;0.2503684709617092
2.5;0.5509259204069774;0.5509259204069774;0.4553753888784947;0.5117973898783634
3.0;0.6265995064471699;0.6265995064471699;0.5053553761812675;0.5907937627451982
3.75;0.5726847046945747;0.5312594550068959;0.5300000011920929;0.5846358991145642
3.5;0.8399370624616931;0.8399370624616931;0.8280661545794491;0.7965691151620136
3.9;0.7646442084709002;0.7646442084709002;0.7594615064661984;0.7646442084709002
2.75;0.5518725141723977;0.5548712978762738;0.56684489811168;0.5477272510528564
3.0;0.8150279373373372;0.8150279373373372;0.8150279373373372;0.7411465744186858
4.4;0.830586558932588;0.7803346681696275;0.9029130818541601;0.830586558932588
2.0;0.5;0.47237479499833035;0.4772727272727273;0.4428791874526149
3.5;0.7853092341652206;0.7853092341652206;0.7975637124598548;0.806079006704606
3.4;0.4866272977486172;0.47335105969962166;0.48032992912420724;0.4904207782495946
4.95;0.8307059923379718;0.8307059923379718;0.7738095138754163;0.8307059923379718
3.75;0.5349900570339928;0.5329934454232965;0.5184744812855392;0.538159185373872
0.0;0.12966074152789486;0.12966074152789486;0.13470804443700085;0.1388354463417269
3.75;0.6985541193148888;0.6896422796270187;0.7042875929831602;0.6996056603818135
2.9;0.25405965756346366;0.25405965756346366;0.2597221758045628;0.2624717098607944
4.75;0.19613062095621217;0.19613062095621217;0.18749999999999997;0.19613062095621217
4.9;0.9297603696389218;0.9297603696389218;0.9090352915099511;0.9429992553914595
4.25;0.8944444325235155;0.8944444325235155;0.8944444325235155;0.8944444325235155
3.9;0.8733239068978202;0.8733239068978202;0.8733239068978202;0.8318815316472734
1.95;0.5691876234413076;0.5449957581052529;0.5581888991409203;0.5195678553577585
3.75;0.9112124229603923;0.9112124229603923;0.9112124229603923;0.9112124229603923
4.25;NaN;NaN;NaN;NaN
3.0;0.6957216795453139;0.6957216795453139;0.7027864964839428;0.6584406305983872
2.25;0.6613850492550362;0.6753990669190942;0.6833301844333248;0.6455086481172028
2.5;0.27781227539651776;0.36249933147388674;0.2533519725698814;0.31884488731144134
3.0;0.5477272510528565;0.5567460297747338;0.515994067452777;0.5567460297747338
3.25;0.5273500981126146;0.5273500981126146;0.4835496832484569;0.5273500981126146
4.0;0.7675585374825893;0.7524250495191824;0.6339279165263769;0.7524250495191824
4.75;0.8333333399560716;0.8333333399560716;0.8013678512037798;0.777777784400516
3.0;0.6371068644518403;0.6371068644518403;0.5832545812202123;0.6116370119854937
3.4;0.8179267889457221;0.8152586065333369;0.8152586065333369;0.8179267889457221
3.4;0.5011164934702899;0.5011164934702899;0.4900000095367431;0.47836565684814125
0.5;0.30660034625687627;0.31785111827682894;0.36666665474573773;0.31785111827682894
1.9;0.5393145084381104;0.5393145084381104;0.5393145084381104;0.5393145084381104
4.5;0.9309523829392025;0.9309523829392025;0.9309523829392025;0.9309523829392025
3.2;0.7584483680955977;0.7446484120028056;0.7614953866593912;0.7718676262431675
3.25;0.7110677241250505;0.7206573522417102;0.6974475014865291;0.7206573522417102
3.25;0.8165266163208905;0.8165266163208905;0.8335083732948096;0.7871148516150082
3.25;0.8700303408456131;0.8619278815019502;0.8721800293049828;0.8433721388607927
3.0;0.7152003026775229;0.727767523988357;0.7052981775692021;0.7043254030725132
3.45;0.6279485969625913;0.6146625961098773;0.5850423874650316;0.6279485969625913
3.7;0.6695511674984052;0.6695511674984052;0.6455396874888781;0.6295191290471334
3.5;0.724808765602696;0.724808765602696;0.7156826471482403;0.724808765602696
2.75;0.44293467117033264;0.4545454599640586;0.3248375756236247;0.3994152571814082
3.1;0.5962437703884467;0.4675625105477142;0.48849104509784036;0.5685569811590061
3.4;0.7922987440637432;0.7922987440637432;0.7716024202695433;0.8004739531923272
3.25;0.3095459335085131;0.3095459335085131;0.2695736571477774;0.24088497265405742
3.35;0.503546276418555;0.503546276418555;0.4905626121623441;0.503546276418555
4.9;0.8678265176585565;0.8678265176585565;0.8814102609952292;0.8678265176585565
3.5;0.6735402221850043;0.6735402221850043;0.6735402221850043;0.6401193090040666
4.65;0.9618659539346401;0.9618659539346401;0.8042301047033301;0.9618659539346401
4.75;0.37011974502719824;0.348986967552416;0.348986967552416;0.33784488380880306
4.7;0.9430438283087295;0.9396298130295384;0.9396298130295384;0.9396298130295384
3.5;0.6834033344721209;0.6834033344721209;0.6834033344721209;0.6495610794819564
3.25;0.774705961047747;0.7801490746678593;0.7692182360576398;0.7656788871887457
1.5;0.31010553634361177;0.31693479029789146;0.38002795885482205;0.31693479029789146
4.2;0.5221655269759087;0.5221655269759087;0.4389822365046136;0.45412414523193156
5.0;0.8166666726271312;0.8166666726271312;0.5305582479272378;0.8166666726271312
3.0;0.5335968353531577;0.5335968353531577;0.4881422898986123;0.4881422898986123
3.0;0.5492374070317522;0.5492374070317522;0.6374775040251115;0.49653277936227913
5.0;1.0;1.0;1.0;1.0
0.0;0.0869976644924645;0.0869976644924645;0.08912179696230388;0.09115137996581965
3.5;0.6015941105349301;0.6015941105349301;0.5828315714460488;0.6015941105349301
3.75;0.5742385956306201;0.5742385956306201;0.5889550170696944;0.5362503894002214
4.5;0.7430483842809709;0.732990721842427;0.727587642186886;0.692699573641158
3.7;0.8797543088640533;0.8797543088640533;0.8797543088640533;0.8797543088640533
3.25;0.5717530454580648;0.5717530454580648;0.5136354216036632;0.5240799159957853
