C0021359;C0079083;949.75
C0040822;C0006982;969.75
C0043031;C0995182;238.5
C0019655;C0032950;624.75
C0026946;C0286651;403.5
C0877781;C0018681;891.75
C0920289;C0015672;1060
C0003129;C0036572;974.75
C0242339;C0060277;323
C0002962;C0028351;389
C0010592;C0032950;413.5
C0037763;C0036396;887.5
C0022116;C0995182;278.75
C0006277;C0298130;632
C0286651;C0024027;983
C0032285;C1883552;982.75
C0037763;C0016860;266.75
C0011603;C0020517;962.5
C0947651;C0022614;586.75
C0003850;C0022116;1082.5
C0018995;C0032617;358.25
C0025587;C0040460;685.25
C0011175;C0038187;849.25
C0009319;C0014544;274
C0011847;C0085602;1113.5
C0162275;C0038187;1051.25
C0054836;C0717550;531.75
C0301532;C0039840;6.3369E+11
C0020676;C1883552;909
C0039730;C0019045;1016
C0026946;C0025289;626.5
C0030232;C0060277;1034.75
C0018834;C0020740;996.5
C0995182;C0020264;314.75
C0007559;C0007561;984.75
C0030193;C0026549;1108.25
C0001824;C0854467;1060.5
C0042384;C0018991;565.5
C0917801;C0086140;392.25
C0009262;C0033209;953.5
C1623038;C0002871;915
C0038187;C0152149;375.5
C0008947;C0026196;544
C0019158;C0000970;1066.25
C0019270;C0013456;156
C0003862;C0717550;355.75
C0004134;C0001962;1080
C0043528;C0004576;934
C0035508;C0034642;1012.75
C0002962;C0014563;517.5
C0004153;C0002962;1073.75
C0019158;C0018926;979
C0232955;C0232962;547.75
C0006277;C0023992;395
C0282386;C0536495;924.25
C0011847;C0162275;1095.5
C0011175;C0017160;1115.75
C0008168;C0007561;535
C0007537;C0007557;918.75
C0014806;C0023660;608
C0007398;C0023380;819
C0020517;C0018834;214
C0085602;C0032617;1057.75
C0242453;C0008809;722.5
C0085636;C0025287;1034
C0011175;C0013369;982.25
C0014025;C0065374;1060.75
C0206160;C0018926;424.5
C0041948;C0023870;390
C0162275;C0021641;968.75
C0553735;C0242453;692.5
C0006840;C0392071;638
C0019134;C0033603;1044
C0878544;C0034642;820.25
C0026946;C0030193;768.5
C0033687;C0026196;219
C0002962;C0013404;1066.5
C0004610;C0376288;517.25
C0242339;C0286651;1094.75
C0041948;C0013911;425.25
C0029456;C0878544;220.5
C0235250;C0027497;1064.25
C0036494;C0149651;212.5
C0060277;C0060277;1154.25
C0008350;C0006277;301
C0007716;C0076275;491.25
C0006309;C0043528;992.75
C0018546;C0004899;333.5
C0004147;C0025859;892.25
C0038187;C0003123;1049.25
C0005367;C0039286;693
C0016860;C0024730;813.75
C0070166;C0060657;575
C0040038;C0019134;1059.25
C0015300;C0242453;325.25
C0041948;C0004057;222.5
C0006982;C0018242;663.25
C0019270;C0018021;295
C0011175;C0039070;726.5
C0553735;C0037384;184.5
C0206160;C0043031;255.5
C0003864;C0035435;1077.75
C0036396;C0102118;282.5
C0021359;C0003128;1135
C0006277;C0073992;744.5
C0026946;C0019655;1032
C0006644;C0039771;613.5
C0175848;C0043066;503
C0076275;C0025598;702
C0009951;C0014544;1059
C0010520;C0016410;312.5
C0021359;C0005747;310.25
C0442874;C0011847;1127.25
C0018834;C0081876;1141.75
C0030232;C1883552;1058.75
C0020676;C0040165;1111.25
C0086140;C0002658;496.25
C0013369;C0012833;893.25
C0015300;C0040165;986.5
C0021359;C0003128;1125.25
C0012833;C0042571;1051.25
C0242339;C0002962;996.5
C0017536;C0376286;443.75
C0018021;C0020676;1097
C0030552;C0221166;955
C0036572;C0995182;322.5
C0074393;C0016365;1109.75
C0031154;C0004134;184
C0003862;C0159075;510.75
C0070166;C0286651;1049.5
C0018933;C0030232;594
C0014563;C0028351;560
C0023530;C0032285;613.5
C0002962;C0025859;992.25
C0086543;C0027358;160.75
C0004905;C0012373;323.5
C0085631;C0026549;886.5
C0003126;C0003564;932.75
C0013132;C0006982;778.75
C0039070;C1883552;1005.25
C2004489;C0018834;969.25
C0032143;C0038418;719.75
C0717550;C0288171;533.75
C0702166;C0004134;161.75
C0003862;C0000970;984.5
C0005747;C0270327;162.25
C0085635;C0018681;874
C0025289;C0018681;1146.75
C0017628;C0289313;886.25
C0004153;C0858529;878
C0003126;C0231617;304.5
C0235250;C0061851;1117
C0235250;C0027498;1110
C0018834;C0014724;471.25
C0017642;C0020740;511.25
C0004153;C0021400;328.5
C0231655;C0018520;329.75
C0019209;C0019214;1040
C0751229;C0037384;955.25
C0392071;C0008809;873.25
C0451641;C0002726;471.5
C0001367;C0070122;509.5
C0016382;C0060277;448
C0152149;C0003564;357.5
C0149651;C0042878;304
C0152149;C0040460;225.75
C0232471;C0020175;1046
C0036396;C0020740;884.5
C0006277;C0032285;909.25
C0012265;C0012373;863.5
C0002333;C0024002;849
C0011847;C0032950;836.5
C0030305;C0016204;213.75
C0149651;C0885057;143.75
C0035435;C0917801;298.25
C0035435;C0032950;509.75
C0011847;C0020456;1005
C0877781;C0017887;496.5
C0040038;C0232197;849.25
C0002962;C0032143;397.25
C0012833;C0015672;1010
C0026946;C0009187;943.5
C0065374;C0072973;644.25
C0003615;C0007546;775.25
C0007561;C0007557;979.75
C0877781;C0000970;417.5
C0070166;C0043031;1044.25
C0017160;C0013369;1081
C0013404;C0073992;733.75
C0028978;C0025598;482.25
C0032285;C0025289;501.5
C0025587;C0009014;594.75
C0231655;C0017887;626.25
C0026946;C0005716;1032
C0027497;C0061851;1123.25
C0079083;C0008838;979.75
C0442874;C0039128;1022.5
C0039128;C0220892;1017
C0013090;C0220892;803
C0041948;C0020740;362.75
C0152149;C0246719;354.75
C0030305;C0086543;239.75
C0030305;C0332566;214.25
C0043066;C0003129;267.75
C0040038;C0013404;1043.75
C0019158;C0019209;1006
C0040034;C0018834;418
C0003615;C0031154;944.25
C0151818;C0036572;792
C0012963;C0030049;398
C0015772;C0051696;448.75
C0741439;C1282609;979.5
C0028351;C0033487;874.5
C0085593;C0037384;502.5
C0276185;C0752270;414.5
C1257763;C0010592;544.75
C0023530;C0005740;920
C0040165;C0279175;770.5
C0004153;C0152447;432.25
C0553735;C0001367;421.5
C0001911;C0025023;603.5
C0004153;C0040460;347.75
C0553735;C0027697;725.25
C0006309;C0027358;226
C0013428;C0152447;651.25
C0039730;C0060277;892
C0020517;C0025287;198.25
C0242706;C0076275;397
C0006840;C0026946;950.25
C0002962;C0858529;862.25
C0011053;C0005747;283.75
C0042384;C0009951;257.5
C0039070;C0002333;247.5
C0018081;C0076275;320.5
C0242706;C0076275;375
C0036323;C0242723;1007
C0286651;C0074554;1101.75
C0037384;C0221232;148.5
C0003129;C0004134;261.25
C0009421;C0086543;121.75
C0085208;C0002600;556
C0003126;C0009806;307.5
C0005740;C0012772;190.75
C0026946;C0025815;450.25
C0162323;C0003862;878
C0878544;C0002962;933.5
C1623038;C0074554;748.5
C0020175;C0038187;1065.25
C0020676;C0009421;860.75
C0242706;C0003129;728
C0022116;C0022251;1025.5
C0041296;C0019079;1004.25
C0232197;C0002962;1013
C0020676;C0557875;1002.25
C0039128;C0497327;1029.5
C0013132;C0085593;421.5
C0011847;C0032617;1088
C0019079;C0018926;915.25
C0039128;C0018081;1081.25
C0086543;C0231655;352.75
C0014544;C0024002;389.75
C0276185;C0037384;177.25
C0018834;C0015620;1079.25
C0553735;C0013428;760.75
C0004096;C0451641;175
C0040038;C0043031;1041.5
C0232197;C0018520;237.75
C0028734;C0011847;997
C0036572;C0357929;472.75
C0231655;C0025587;651.5
C0002144;C0009262;1054.5
C0002403;C0874161;1072.5
C0025289;C0007561;971.25
C0040038;C0039070;892.75
C0009090;C0017887;241.25
C0040822;C0023570;1039.5
C0014544;C0003126;429.75
C0024205;C0276185;425.5
C0085631;C0040165;643.75
C0041834;C0031507;437.75
C0034642;C0034880;222
C0010137;C0001443;216.25
C0018681;C0000970;1067.75
C0003864;C0025587;927.25
C0028754;C0037384;1091.5
C0013404;C0010520;1050.5
C0020517;C0040485;153.75
C0041948;C0027497;883
C0344370;C2004489;445
C0009421;C0020456;962.75
C1883552;C0013911;981.5
C0232471;C0020175;960
C0002871;C0060277;1018
C0242339;C0032143;428.25
C0020459;C0037384;250.5
C0023530;C0220892;445.75
C0025289;C0025287;885
C1883552;C0017687;608.75
C0009806;C0042523;460.5
C0232197;C0004147;985
C0242339;C0020473;1025.5
C0043144;C0038450;968.75
C0043066;C2004489;809.25
C0030232;C0948786;918.5
C0034642;C0016860;1029.5
C0016579;C0030554;573.25
C0246719;C0021641;804.5
C0023570;C0006982;1185.5
C0011603;C0995182;911.75
C0009187;C0025815;627.75
C0005747;C0152149;542.5
C0557875;C0751229;1008
C0032617;C0162275;1046
C0040460;C0004134;187
C0024730;C0000970;189
C0009024;C0085208;563.25
C0004134;C0022614;292.75
C0220892;C0020740;290.25
C0016157;C0074554;1087
C0026946;C0242453;501
C0497327;C0995182;171.75
C0013369;C0116569;210
C0034494;C0947651;500
C0301532;C0001975;981.25
C0021400;C0032285;1005
C0017536;C0233576;160
C0033860;C0004153;249.5
C0033497;C0085259;301.5
C0040460;C0076107;319
C0011633;C0026848;923.5
C0038187;C0008838;517.75
C0003128;C0002453;971.25
C0276185;C0043066;375.5
C0001824;C0002871;1014.5
C0040485;C0037763;1026.75
C0557875;C0042523;535
C0357929;C0005740;407
C0018995;C0025023;447.25
C0003128;C0006982;422.5
C0231451;C0004899;288.75
C0001927;C0073992;909.25
C0003864;C0002726;839.75
C0010520;C0014563;521.5
C0015620;C0034665;1037.75
C0042523;C0752270;639
C0014544;C0022116;388
C0007297;C0027497;1103.25
C0043528;C0032064;843.25
C0025287;C0001367;790
C0014544;C0246719;623.5
